n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1005,2,256,8,4,1,1,0,2,0,0.000121,391
1006,2,256,8,4,1,1,0,2,1,0.000111,432
1007,2,256,8,4,1,1,0,2,2,0.000111,432
1008,2,256,8,4,1,1,0,3,0,0.00012,422
1009,2,256,8,4,1,1,0,3,1,0.000106,486
1010,2,256,8,4,1,1,0,3,2,0.000106,486
1011,2,256,8,4,1,1,0,4,0,0.000117,456
1012,2,256,8,4,1,1,0,4,1,0.000108,494
1013,2,256,8,4,1,1,0,4,2,0.000108,494
1014,2,256,8,4,1,1,0,5,0,0.000117,534
1015,2,256,8,4,1,1,0,5,1,0.000122,639
1016,2,256,8,4,1,1,0,5,2,0.000122,639
1017,2,256,8,4,1,1,0,6,0,0.000114,551
1018,2,256,8,4,1,1,0,6,1,0.000142,646
1019,2,256,8,4,1,1,0,6,2,0.000142,646
1020,2,256,8,4,1,1,0,7,0,0.000124,629
1021,2,256,8,4,1,1,0,7,1,0.000138,702
1022,2,256,8,4,1,1,0,7,2,0.000138,702
1023,2,256,8,4,1,1,0,8,0,0.000117,584
1024,2,256,8,4,1,1,0,8,1,0.000125,719
1025,2,256,8,4,1,1,0,8,2,0.000125,719
1026,2,256,8,4,1,1,0,9,0,0.000126,716
1027,2,256,8,4,1,1,0,9,1,0.000137,826
1028,2,256,8,4,1,1,0,9,2,0.000142,829
1029,2,256,8,4,1,1,0,10,0,0.000141,794
1030,2,256,8,4,1,1,0,10,1,0.000139,889
1031,2,256,8,4,1,1,0,10,2,0.000139,889
1032,2,256,8,4,1,1,0,11,0,0.000144,844
1033,2,256,8,4,1,1,0,11,1,0.000141,1100
1034,2,256,8,4,1,1,0,11,2,0.000141,1100
1035,2,256,8,4,1,1,0,12,0,0.000134,855
1036,2,256,8,4,1,1,0,12,1,0.000154,1103
1037,2,256,8,4,1,1,0,12,2,0.000154,1103
1038,2,256,8,4,1,1,0,13,0,0.000151,909
1039,2,256,8,4,1,1,0,13,1,0.000147,1189
1040,2,256,8,4,1,1,0,13,2,0.000147,1189
1041,2,256,8,4,1,1,0,14,0,0.000147,938
1042,2,256,8,4,1,1,0,14,1,0.000149,1263
1043,2,256,8,4,1,1,0,14,2,0.000149,1263
1044,2,256,8,4,1,1,0,15,0,0.000147,1036
1045,2,256,8,4,1,1,0,15,1,0.000172,1362
1046,2,256,8,4,1,1,0,15,2,0.000172,1362
1047,2,256,8,8,1,1,0,1,0,8.5E-05,578
1048,2,256,8,8,1,1,0,1,1,7.7E-05,643
1049,2,256,8,8,1,1,0,1,2,7.7E-05,643
1050,2,256,8,8,1,1,0,2,0,8.9E-05,665
1051,2,256,8,8,1,1,0,2,1,8.1E-05,818
1052,2,256,8,8,1,1,0,2,2,8.1E-05,818
1053,2,256,8,8,1,1,0,3,0,7.8E-05,806
1054,2,256,8,8,1,1,0,3,1,8.8E-05,904
1055,2,256,8,8,1,1,0,3,2,8.8E-05,904
1056,2,256,8,8,1,1,0,4,0,8.6E-05,806
1057,2,256,8,8,1,1,0,4,1,8.4E-05,952
1058,2,256,8,8,1,1,0,4,2,8.4E-05,952
1059,2,256,8,8,1,1,0,5,0,8.7E-05,938
1060,2,256,8,8,1,1,0,5,1,8E-05,998
1061,2,256,8,8,1,1,0,5,2,8E-05,998
1062,2,256,8,8,1,1,0,6,0,7.9E-05,952
1063,2,256,8,8,1,1,0,6,1,8.5E-05,1228
1064,2,256,8,8,1,1,0,6,2,8.5E-05,1228
1065,2,256,8,8,1,1,0,7,0,8.6E-05,1084
1066,2,256,8,8,1,1,0,7,1,9.2E-05,1264
1067,2,256,8,8,1,1,0,7,2,9.2E-05,1264
1068,2,256,8,8,1,1,0,8,0,8.6E-05,1089
1069,2,256,8,8,1,1,0,8,1,8E-05,1300
1070,2,256,8,8,1,1,0,8,2,9.7E-05,1314
1071,2,256,8,8,1,1,0,9,0,9.3E-05,1301
1072,2,256,8,8,1,1,0,9,1,9.7E-05,1460
1073,2,256,8,8,1,1,0,9,2,8.8E-05,1459
1074,2,256,8,8,1,1,0,10,0,9.1E-05,1315
1075,2,256,8,8,1,1,0,10,1,8.7E-05,1639
1076,2,256,8,8,1,1,0,10,2,8.7E-05,1639
1077,2,256,8,8,1,1,0,11,0,0.000103,1482
1078,2,256,8,8,1,1,0,11,1,0.000105,1773
1079,2,256,8,8,1,1,0,11,2,1E-04,1783
1080,2,256,8,8,1,1,0,12,0,8.9E-05,1423
1081,2,256,8,8,1,1,0,12,1,0.000107,1711
1082,2,256,8,8,1,1,0,12,2,0.000107,1711
1083,2,256,8,8,1,1,0,13,0,9.6E-05,1535
1084,2,256,8,8,1,1,0,13,1,1E-04,1872
1085,2,256,8,8,1,1,0,13,2,1E-04,1872
1086,2,256,8,8,1,1,0,14,0,9.5E-05,1671
1087,2,256,8,8,1,1,0,14,1,9.7E-05,2102
1088,2,256,8,8,1,1,0,14,2,9.7E-05,2102
1089,2,256,8,8,1,1,0,15,0,0.000104,1761
1090,2,256,8,8,1,1,0,15,1,0.000113,2212
1091,2,256,8,8,1,1,0,15,2,0.000113,2212
1092,3,256,1,1,1,1,0,1,0,0.000221,68
1093,3,256,1,1,1,1,0,1,1,0.000142,71
1094,3,256,1,1,1,1,0,1,2,0.000142,71
1095,3,256,1,1,1,1,0,2,0,0.000188,85
1096,3,256,1,1,1,1,0,2,1,0.000142,100
1097,3,256,1,1,1,1,0,2,2,0.000142,100
1098,3,256,1,1,1,1,0,3,0,0.000186,90
1099,3,256,1,1,1,1,0,3,1,0.000147,107
1100,3,256,1,1,1,1,0,3,2,0.000147,107
1101,3,256,1,1,1,1,0,4,0,0.000166,115
1102,3,256,1,1,1,1,0,4,1,0.000152,126
1103,3,256,1,1,1,1,0,4,2,0.000152,126
1104,3,256,1,1,1,1,0,5,0,0.000163,132
1105,3,256,1,1,1,1,0,5,1,0.000152,147
1106,3,256,1,1,1,1,0,5,2,0.000146,149
1107,3,256,1,1,1,1,0,6,0,0.000168,131
1108,3,256,1,1,1,1,0,6,1,0.000167,155
1109,3,256,1,1,1,1,0,6,2,0.000167,155
1110,3,256,1,1,1,1,0,7,0,0.000161,152
1111,3,256,1,1,1,1,0,7,1,0.000185,169
1112,3,256,1,1,1,1,0,7,2,0.000185,169
1113,3,256,1,1,1,1,0,8,0,0.000184,170
1114,3,256,1,1,1,1,0,8,1,0.000153,177
1115,3,256,1,1,1,1,0,8,2,0.000153,177
1116,3,256,1,1,1,1,0,9,0,0.000191,198
1117,3,256,1,1,1,1,0,9,1,0.000189,204
1118,3,256,1,1,1,1,0,9,2,0.000187,207
1119,3,256,1,1,1,1,0,10,0,0.000195,194
1120,3,256,1,1,1,1,0,10,1,0.000188,212
1121,3,256,1,1,1,1,0,10,2,0.000188,212
1122,3,256,1,1,1,1,0,11,0,0.00018,225
1123,3,256,1,1,1,1,0,11,1,0.000208,249
1124,3,256,1,1,1,1,0,11,2,0.000208,249
1125,3,256,1,1,1,1,0,12,0,0.000174,223
1126,3,256,1,1,1,1,0,12,1,0.000219,267
1127,3,256,1,1,1,1,0,12,2,0.000211,255
1128,3,256,1,1,1,1,0,13,0,0.000168,225
1129,3,256,1,1,1,1,0,13,1,0.000175,266
1130,3,256,1,1,1,1,0,13,2,0.000175,266
1131,3,256,1,1,1,1,0,14,0,0.000193,245
1132,3,256,1,1,1,1,0,14,1,0.000223,303
1133,3,256,1,1,1,1,0,14,2,0.000223,303
1134,3,256,1,1,1,1,0,15,0,0.000191,253
1135,3,256,1,1,1,1,0,15,1,0.000189,313
1136,3,256,1,1,1,1,0,15,2,0.000189,313
1137,3,256,1,2,1,1,0,1,0,0.000368,559
1138,3,256,1,2,1,1,0,1,1,0.000319,540
1139,3,256,1,2,1,1,0,1,2,0.000319,540
1140,3,256,1,2,1,1,0,2,0,0.000332,574
1141,3,256,1,2,1,1,0,2,1,0.000242,610
1142,3,256,1,2,1,1,0,2,2,0.000242,610
1143,3,256,1,2,1,1,0,3,0,0.000239,653
1144,3,256,1,2,1,1,0,3,1,0.000266,631
1145,3,256,1,2,1,1,0,3,2,0.000266,631
1146,3,256,1,2,1,1,0,4,0,0.000385,652
1147,3,256,1,2,1,1,0,4,1,0.000388,687
1148,3,256,1,2,1,1,0,4,2,0.000388,687
1149,3,256,1,2,1,1,0,5,0,0.000239,720
1150,3,256,1,2,1,1,0,5,1,0.000255,689
1151,3,256,1,2,1,1,0,5,2,0.000255,689
1152,3,256,1,2,1,1,0,6,0,0.000307,705
1153,3,256,1,2,1,1,0,6,1,0.000294,726
1154,3,256,1,2,1,1,0,6,2,0.000294,726
1155,3,256,1,2,1,1,0,7,0,0.000257,706
1156,3,256,1,2,1,1,0,7,1,0.000264,742
1157,3,256,1,2,1,1,0,7,2,0.000264,742
1158,3,256,1,2,1,1,0,8,0,0.000323,760
1159,3,256,1,2,1,1,0,8,1,0.000295,781
1160,3,256,1,2,1,1,0,8,2,0.000295,781
1161,3,256,1,2,1,1,0,9,0,0.000332,740
1162,3,256,1,2,1,1,0,9,1,0.000278,820
1163,3,256,1,2,1,1,0,9,2,0.000278,820
1164,3,256,1,2,1,1,0,10,0,0.000323,815
1165,3,256,1,2,1,1,0,10,1,0.000259,826
1166,3,256,1,2,1,1,0,10,2,0.000259,826
1167,3,256,1,2,1,1,0,11,0,0.000261,815
1168,3,256,1,2,1,1,0,11,1,0.000267,836
1169,3,256,1,2,1,1,0,11,2,0.000267,836
1170,3,256,1,2,1,1,0,12,0,0.000345,825
1171,3,256,1,2,1,1,0,12,1,0.000325,915
1172,3,256,1,2,1,1,0,12,2,0.000346,884
1173,3,256,1,2,1,1,0,13,0,0.00027,823
1174,3,256,1,2,1,1,0,13,1,0.000278,932
1175,3,256,1,2,1,1,0,13,2,0.000278,932
1176,3,256,1,2,1,1,0,14,0,0.000331,901
1177,3,256,1,2,1,1,0,14,1,0.000267,948
1178,3,256,1,2,1,1,0,14,2,0.000267,948
1179,3,256,1,2,1,1,0,15,0,0.000291,916
1180,3,256,1,2,1,1,0,15,1,0.000271,972
1181,3,256,1,2,1,1,0,15,2,0.000271,972
1182,3,256,1,4,1,1,0,1,0,0.000172,697
1183,3,256,1,4,1,1,0,1,1,0.00017,741
1184,3,256,1,4,1,1,0,1,2,0.00017,741
1185,3,256,1,4,1,1,0,2,0,0.000192,767
1186,3,256,1,4,1,1,0,2,1,0.000161,854
1187,3,256,1,4,1,1,0,2,2,0.000161,854
1188,3,256,1,4,1,1,0,3,0,0.000132,802
1189,3,256,1,4,1,1,0,3,1,0.000142,866
1190,3,256,1,4,1,1,0,3,2,0.000142,866
1191,3,256,1,4,1,1,0,4,0,0.00016,841
1192,3,256,1,4,1,1,0,4,1,0.000172,928
1193,3,256,1,4,1,1,0,4,2,0.000172,928
1194,3,256,1,4,1,1,0,5,0,0.000138,916
1195,3,256,1,4,1,1,0,5,1,0.000146,953
1196,3,256,1,4,1,1,0,5,2,0.000146,953
1197,3,256,1,4,1,1,0,6,0,0.000169,976
1198,3,256,1,4,1,1,0,6,1,0.000146,1015
1199,3,256,1,4,1,1,0,6,2,0.000146,1015
1200,3,256,1,4,1,1,0,7,0,0.000156,941
1201,3,256,1,4,1,1,0,7,1,0.000169,1094
1202,3,256,1,4,1,1,0,7,2,0.000169,1094
1203,3,256,1,4,1,1,0,8,0,0.000193,990
1204,3,256,1,4,1,1,0,8,1,0.000147,1057
1205,3,256,1,4,1,1,0,8,2,0.000147,1057
1206,3,256,1,4,1,1,0,9,0,0.00014,1074
1207,3,256,1,4,1,1,0,9,1,0.000151,1196
1208,3,256,1,4,1,1,0,9,2,0.000151,1196
1209,3,256,1,4,1,1,0,10,0,0.00018,1111
1210,3,256,1,4,1,1,0,10,1,0.000157,1228
1211,3,256,1,4,1,1,0,10,2,0.000157,1228
1212,3,256,1,4,1,1,0,11,0,0.000166,1144
1213,3,256,1,4,1,1,0,11,1,0.000166,1310
1214,3,256,1,4,1,1,0,11,2,0.000166,1310
1215,3,256,1,4,1,1,0,12,0,0.000153,1153
1216,3,256,1,4,1,1,0,12,1,0.000182,1405
1217,3,256,1,4,1,1,0,12,2,0.00019,1439
1218,3,256,1,4,1,1,0,13,0,0.000153,1240
1219,3,256,1,4,1,1,0,13,1,0.000154,1420
1220,3,256,1,4,1,1,0,13,2,0.000154,1420
1221,3,256,1,4,1,1,0,14,0,0.000169,1308
1222,3,256,1,4,1,1,0,14,1,0.000145,1408
1223,3,256,1,4,1,1,0,14,2,0.000145,1408
1224,3,256,1,4,1,1,0,15,0,0.000135,1287
1225,3,256,1,4,1,1,0,15,1,0.000163,1482
1226,3,256,1,4,1,1,0,15,2,0.000163,1482
1227,3,256,1,8,1,1,0,1,0,0.000108,890
1228,3,256,1,8,1,1,0,1,1,0.000103,927
1229,3,256,1,8,1,1,0,1,2,0.000103,927
1230,3,256,1,8,1,1,0,2,0,8.2E-05,898
1231,3,256,1,8,1,1,0,2,1,8.9E-05,1066
1232,3,256,1,8,1,1,0,2,2,8.9E-05,1066
1233,3,256,1,8,1,1,0,3,0,0.000106,1128
1234,3,256,1,8,1,1,0,3,1,0.000103,1207
1235,3,256,1,8,1,1,0,3,2,0.000103,1207
1236,3,256,1,8,1,1,0,4,0,9.1E-05,1179
1237,3,256,1,8,1,1,0,4,1,8.7E-05,1297
1238,3,256,1,8,1,1,0,4,2,8.7E-05,1297
1239,3,256,1,8,1,1,0,5,0,0.000105,1199
1240,3,256,1,8,1,1,0,5,1,9.7E-05,1240
1241,3,256,1,8,1,1,0,5,2,9.9E-05,1243
1242,3,256,1,8,1,1,0,6,0,8.3E-05,1257
1243,3,256,1,8,1,1,0,6,1,8.7E-05,1299
1244,3,256,1,8,1,1,0,6,2,8.7E-05,1299
1245,3,256,1,8,1,1,0,7,0,0.000104,1370
1246,3,256,1,8,1,1,0,7,1,9.8E-05,1414
1247,3,256,1,8,1,1,0,7,2,9.8E-05,1414
1248,3,256,1,8,1,1,0,8,0,1E-04,1403
1249,3,256,1,8,1,1,0,8,1,9.2E-05,1761
1250,3,256,1,8,1,1,0,8,2,9.2E-05,1761
1251,3,256,1,8,1,1,0,9,0,8.4E-05,1586
1252,3,256,1,8,1,1,0,9,1,9.1E-05,1767
1253,3,256,1,8,1,1,0,9,2,8.2E-05,1743
1254,3,256,1,8,1,1,0,10,0,8.2E-05,1604
1255,3,256,1,8,1,1,0,10,1,8E-05,1679
1256,3,256,1,8,1,1,0,10,2,8.6E-05,1686
1257,3,256,1,8,1,1,0,11,0,8.3E-05,1666
1258,3,256,1,8,1,1,0,11,1,9E-05,2022
1259,3,256,1,8,1,1,0,11,2,9E-05,2022
1260,3,256,1,8,1,1,0,12,0,9.6E-05,1809
1261,3,256,1,8,1,1,0,12,1,0.000109,2238
1262,3,256,1,8,1,1,0,12,2,9.7E-05,2205
1263,3,256,1,8,1,1,0,13,0,0.000114,1995
1264,3,256,1,8,1,1,0,13,1,0.000112,2079
1265,3,256,1,8,1,1,0,13,2,0.000112,2079
1266,3,256,1,8,1,1,0,14,0,9.2E-05,1960
1267,3,256,1,8,1,1,0,14,1,8.8E-05,2242
1268,3,256,1,8,1,1,0,14,2,8.8E-05,2242
1269,3,256,1,8,1,1,0,15,0,0.00012,2066
1270,3,256,1,8,1,1,0,15,1,0.000112,2208
1271,3,256,1,8,1,1,0,15,2,0.000112,2208
1272,3,256,2,1,1,1,0,1,0,0.004855,136
1273,3,256,2,1,1,1,0,1,1,0.000145,290
1274,3,256,2,1,1,1,0,1,2,0.000145,290
1275,3,256,2,1,1,1,0,2,0,0.004383,201
1276,3,256,2,1,1,1,0,2,1,0.000157,444
1277,3,256,2,1,1,1,0,2,2,0.000157,444
1278,3,256,2,1,1,1,0,3,0,0.002784,273
1279,3,256,2,1,1,1,0,3,1,0.000147,627
1280,3,256,2,1,1,1,0,3,2,0.000147,627
1281,3,256,2,1,1,1,0,4,0,0.002308,291
1282,3,256,2,1,1,1,0,4,1,0.000177,771
1283,3,256,2,1,1,1,0,4,2,0.000177,771
1284,3,256,2,1,1,1,0,5,0,0.00218,360
1285,3,256,2,1,1,1,0,5,1,0.000174,1004
1286,3,256,2,1,1,1,0,5,2,0.000174,1004
1287,3,256,2,1,1,1,0,6,0,0.0023,414
1288,3,256,2,1,1,1,0,6,1,0.00015,1144
1289,3,256,2,1,1,1,0,6,2,0.00015,1144
1290,3,256,2,1,1,1,0,7,0,0.002397,476
1291,3,256,2,1,1,1,0,7,1,0.00016,1303
1292,3,256,2,1,1,1,0,7,2,0.00016,1303
1293,3,256,2,1,1,1,0,8,0,0.002374,514
1294,3,256,2,1,1,1,0,8,1,0.000175,1499
1295,3,256,2,1,1,1,0,8,2,0.000175,1499
1296,3,256,2,1,1,1,0,9,0,0.002407,567
1297,3,256,2,1,1,1,0,9,1,0.00018,1655
1298,3,256,2,1,1,1,0,9,2,0.000176,1651
1299,3,256,2,1,1,1,0,10,0,0.002291,624
1300,3,256,2,1,1,1,0,10,1,0.00023,1912
1301,3,256,2,1,1,1,0,10,2,0.00023,1912
1302,3,256,2,1,1,1,0,11,0,0.002211,683
1303,3,256,2,1,1,1,0,11,1,0.000229,2117
1304,3,256,2,1,1,1,0,11,2,0.000229,2117
1305,3,256,2,1,1,1,0,12,0,0.002203,758
1306,3,256,2,1,1,1,0,12,1,0.000241,2281
1307,3,256,2,1,1,1,0,12,2,0.000241,2281
1308,3,256,2,1,1,1,0,13,0,0.002529,809
1309,3,256,2,1,1,1,0,13,1,0.000265,2326
1310,3,256,2,1,1,1,0,13,2,0.000265,2326
1311,3,256,2,1,1,1,0,14,0,0.002568,814
1312,3,256,2,1,1,1,0,14,1,0.000241,2586
1313,3,256,2,1,1,1,0,14,2,0.000241,2586
1314,3,256,2,1,1,1,0,15,0,0.002419,951
1315,3,256,2,1,1,1,0,15,1,0.000217,2682
1316,3,256,2,1,1,1,0,15,2,0.000217,2682
1317,3,256,2,2,1,1,0,1,0,0.004224,682
1318,3,256,2,2,1,1,0,1,1,0.000331,906
1319,3,256,2,2,1,1,0,1,2,0.00034,898
1320,3,256,2,2,1,1,0,2,0,0.002921,817
1321,3,256,2,2,1,1,0,2,1,0.000313,1207
1322,3,256,2,2,1,1,0,2,2,0.000323,1217
1323,3,256,2,2,1,1,0,3,0,0.002474,872
1324,3,256,2,2,1,1,0,3,1,0.000328,1585
1325,3,256,2,2,1,1,0,3,2,0.000328,1585
1326,3,256,2,2,1,1,0,4,0,0.002261,1008
1327,3,256,2,2,1,1,0,4,1,0.000333,1798
1328,3,256,2,2,1,1,0,4,2,0.000333,1798
1329,3,256,2,2,1,1,0,5,0,0.002048,1080
1330,3,256,2,2,1,1,0,5,1,0.000355,2119
1331,3,256,2,2,1,1,0,5,2,0.000355,2119
1332,3,256,2,2,1,1,0,6,0,0.002105,1206
1333,3,256,2,2,1,1,0,6,1,0.000327,2480
1334,3,256,2,2,1,1,0,6,2,0.000327,2480
1335,3,256,2,2,1,1,0,7,0,0.001949,1291
1336,3,256,2,2,1,1,0,7,1,0.000328,2736
1337,3,256,2,2,1,1,0,7,2,0.000328,2736
1338,3,256,2,2,1,1,0,8,0,0.001815,1442
1339,3,256,2,2,1,1,0,8,1,0.000374,3043
1340,3,256,2,2,1,1,0,8,2,0.000374,3043
1341,3,256,2,2,1,1,0,9,0,0.001793,1481
1342,3,256,2,2,1,1,0,9,1,0.000367,3398
1343,3,256,2,2,1,1,0,9,2,0.000367,3398
1344,3,256,2,2,1,1,0,10,0,0.002059,1632
1345,3,256,2,2,1,1,0,10,1,0.000436,3687
1346,3,256,2,2,1,1,0,10,2,0.000436,3687
1347,3,256,2,2,1,1,0,11,0,0.001929,1592
1348,3,256,2,2,1,1,0,11,1,0.000438,3921
1349,3,256,2,2,1,1,0,11,2,0.000438,3921
1350,3,256,2,2,1,1,0,12,0,0.001908,1774
1351,3,256,2,2,1,1,0,12,1,0.000455,4301
1352,3,256,2,2,1,1,0,12,2,0.000455,4301
1353,3,256,2,2,1,1,0,13,0,0.001779,1957
1354,3,256,2,2,1,1,0,13,1,0.000441,4612
1355,3,256,2,2,1,1,0,13,2,0.000446,4605
1356,3,256,2,2,1,1,0,14,0,0.002118,2049
1357,3,256,2,2,1,1,0,14,1,0.000442,4908
1358,3,256,2,2,1,1,0,14,2,0.000442,4908
1359,3,256,2,2,1,1,0,15,0,0.002025,2250
1360,3,256,2,2,1,1,0,15,1,0.000508,5086
1361,3,256,2,2,1,1,0,15,2,0.000508,5086
1362,3,256,2,4,1,1,0,1,0,0.002409,952
1363,3,256,2,4,1,1,0,1,1,0.000179,1366
1364,3,256,2,4,1,1,0,1,2,0.000179,1366
1365,3,256,2,4,1,1,0,2,0,0.002323,1202
1366,3,256,2,4,1,1,0,2,1,0.000194,1867
1367,3,256,2,4,1,1,0,2,2,0.000194,1867
1368,3,256,2,4,1,1,0,3,0,0.002163,1435
1369,3,256,2,4,1,1,0,3,1,0.0002,2379
1370,3,256,2,4,1,1,0,3,2,0.0002,2379
1371,3,256,2,4,1,1,0,4,0,0.001233,1526
1372,3,256,2,4,1,1,0,4,1,0.000214,2968
1373,3,256,2,4,1,1,0,4,2,0.000212,2961
1374,3,256,2,4,1,1,0,5,0,0.002484,1835
1375,3,256,2,4,1,1,0,5,1,0.000205,3494
1376,3,256,2,4,1,1,0,5,2,0.000205,3494
1377,3,256,2,4,1,1,0,6,0,0.002218,1993
1378,3,256,2,4,1,1,0,6,1,0.000227,4108
1379,3,256,2,4,1,1,0,6,2,0.000227,4108
1380,3,256,2,4,1,1,0,7,0,0.002185,2290
1381,3,256,2,4,1,1,0,7,1,0.000194,4556
1382,3,256,2,4,1,1,0,7,2,0.000194,4556
1383,3,256,2,4,1,1,0,8,0,0.001086,2260
1384,3,256,2,4,1,1,0,8,1,0.000189,5193
1385,3,256,2,4,1,1,0,8,2,0.000189,5193
1386,3,256,2,4,1,1,0,9,0,0.001071,2516
1387,3,256,2,4,1,1,0,9,1,0.000204,5706
1388,3,256,2,4,1,1,0,9,2,0.000204,5706
1389,3,256,2,4,1,1,0,10,0,0.002446,2832
1390,3,256,2,4,1,1,0,10,1,0.000205,6240
1391,3,256,2,4,1,1,0,10,2,0.0002,6241
1392,3,256,2,4,1,1,0,11,0,0.001089,2845
1393,3,256,2,4,1,1,0,11,1,0.000241,6848
1394,3,256,2,4,1,1,0,11,2,0.000241,6848
1395,3,256,2,4,1,1,0,12,0,0.001031,3201
1396,3,256,2,4,1,1,0,12,1,0.000237,7182
1397,3,256,2,4,1,1,0,12,2,0.000237,7182
1398,3,256,2,4,1,1,0,13,0,0.00261,3494
1399,3,256,2,4,1,1,0,13,1,0.00021,7868
1400,3,256,2,4,1,1,0,13,2,0.00021,7865
1401,3,256,2,4,1,1,0,14,0,0.002869,3570
1402,3,256,2,4,1,1,0,14,1,0.000194,8275
1403,3,256,2,4,1,1,0,14,2,0.000194,8275
1404,3,256,2,4,1,1,0,15,0,0.002612,3798
1405,3,256,2,8,1,1,0,1,0,0.001016,1325
1406,3,256,2,8,1,1,0,1,1,9.6E-05,1887
1407,3,256,2,8,1,1,0,1,2,9.6E-05,1887
1408,3,256,2,8,1,1,0,2,0,0.000813,1731
1409,3,256,2,8,1,1,0,2,1,8.4E-05,2985
1410,3,256,2,8,1,1,0,2,2,8.4E-05,2984
1411,3,256,2,8,1,1,0,3,0,0.001098,2020
1412,3,256,2,8,1,1,0,3,1,9.4E-05,4066
1413,3,256,2,8,1,1,0,3,2,9.4E-05,4066
1414,3,256,2,8,1,1,0,4,0,0.000589,2355
1415,3,256,2,8,1,1,0,4,1,0.000101,4819
1416,3,256,2,8,1,1,0,4,2,0.000101,4819
1417,3,256,2,8,1,1,0,5,0,0.001246,2904
1418,3,256,2,8,1,1,0,5,1,9.1E-05,5839
1419,3,256,2,8,1,1,0,5,2,9.1E-05,5839
1420,3,256,2,8,1,1,0,6,0,0.000577,3274
1421,3,256,2,8,1,1,0,6,1,0.000121,6771
1422,3,256,2,8,1,1,0,6,2,0.000121,6771
1423,3,256,2,8,1,1,0,7,0,0.001052,3765
1424,3,256,2,8,1,1,0,7,1,0.000109,7619
1425,3,256,2,8,1,1,0,7,2,0.000109,7619
1426,3,256,2,8,1,1,0,8,0,0.00043,3792
1427,3,256,2,8,1,1,0,8,2,0.000116,8678
1428,3,256,2,8,1,1,0,9,0,0.000522,4467
1429,3,256,2,8,1,1,0,10,0,0.000507,4742
1430,3,256,2,8,1,1,0,11,0,0.00048,5058
1431,3,256,2,8,1,1,0,12,0,0.000492,5641
1432,3,256,2,8,1,1,0,13,0,0.001261,5973
1433,3,256,4,1,1,1,0,1,0,0.004668,146
1434,3,256,4,1,1,1,0,1,1,0.000143,262
1435,3,256,4,1,1,1,0,1,2,0.000143,262
1436,3,256,4,1,1,1,0,2,0,0.003194,196
1437,3,256,4,1,1,1,0,2,1,0.000149,470
1438,3,256,4,1,1,1,0,2,2,0.000149,470
1439,3,256,4,1,1,1,0,3,0,0.002678,254
1440,3,256,4,1,1,1,0,3,1,0.000155,646
1441,3,256,4,1,1,1,0,3,2,0.000155,646
1442,3,256,4,1,1,1,0,4,0,0.002193,295
1443,3,256,4,1,1,1,0,4,1,0.000181,762
1444,3,256,4,1,1,1,0,4,2,0.000186,761
1445,3,256,4,1,1,1,0,5,0,0.002368,354
1446,3,256,4,1,1,1,0,5,1,0.000151,920
1447,3,256,4,1,1,1,0,5,2,0.000151,920
1448,3,256,4,1,1,1,0,6,0,0.002218,403
1449,3,256,4,1,1,1,0,6,1,0.000179,1191
1450,3,256,4,1,1,1,0,6,2,0.000179,1191
1451,3,256,4,1,1,1,0,7,0,0.002596,449
1452,3,256,4,1,1,1,0,7,1,0.000157,1286
1453,3,256,4,1,1,1,0,7,2,0.000157,1286
1454,3,256,4,1,1,1,0,8,0,0.001899,500
1455,3,256,4,1,1,1,0,8,1,0.000171,1467
1456,3,256,4,1,1,1,0,8,2,0.000171,1467
1457,3,256,4,1,1,1,0,9,0,0.002331,548
1458,3,256,4,1,1,1,0,9,1,0.000184,1711
1459,3,256,4,1,1,1,0,9,2,0.000184,1711
1460,3,256,4,1,1,1,0,10,0,0.002243,616
1461,3,256,4,1,1,1,0,10,1,0.000203,1797
1462,3,256,4,1,1,1,0,10,2,0.000203,1797
1463,3,256,4,1,1,1,0,11,0,0.002318,678
1464,3,256,4,1,1,1,0,11,1,0.000226,1961
1465,3,256,4,1,1,1,0,11,2,0.000226,1961
1466,3,256,4,1,1,1,0,12,0,0.002261,770
1467,3,256,4,1,1,1,0,12,1,0.000255,2216
1468,3,256,4,1,1,1,0,12,2,0.000265,2217
1469,3,256,4,1,1,1,0,13,0,0.002449,804
1470,3,256,4,1,1,1,0,13,1,0.000257,2421
1471,3,256,4,1,1,1,0,13,2,0.000257,2421
1472,3,256,4,1,1,1,0,14,0,0.002547,844
1473,3,256,4,1,1,1,0,14,1,0.000294,2498
1474,3,256,4,1,1,1,0,14,2,0.000294,2498
1475,3,256,4,1,1,1,0,15,0,0.00271,923
1476,3,256,4,1,1,1,0,15,1,0.000267,2668
1477,3,256,4,1,1,1,0,15,2,0.000266,2659
1478,3,256,4,2,1,1,0,1,0,0.004713,786
1479,3,256,4,2,1,1,0,1,1,0.000399,935
1480,3,256,4,2,1,1,0,1,2,0.000399,935
1481,3,256,4,2,1,1,0,2,0,0.004303,835
1482,3,256,4,2,1,1,0,2,1,0.000369,1226
1483,3,256,4,2,1,1,0,2,2,0.000369,1226
1484,3,256,4,2,1,1,0,3,0,0.00426,960
1485,3,256,4,2,1,1,0,3,1,0.000391,1534
