n,KNOB_MAT_SIZE,KNOB_UNROLL_FACTOR1,KNOB_UNROLL_FACTOR2,KNOB_UNROLL_FACTOR3,KNOB_SUBDIM_X,KNOB_SUBDIM_Y,B,KNOB_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
5388,1024,4,1,8,16,8,0,1024,0.000134,40,181,30,1,0
5389,1024,4,1,8,16,8,0,512,0.000093,71,275,32,1,0
5390,1024,4,1,8,16,8,0,256,0.000142,146,515,36,1,0
5391,1024,4,1,8,16,8,0,128,0.000207,183,781,49,1,0
5394,1024,4,1,8,16,16,0,1024,0.000134,40,181,30,1,0
5395,1024,4,1,8,16,16,0,512,0.000093,71,275,32,1,0
5396,1024,4,1,8,16,16,0,256,0.000142,146,515,36,1,0
5397,1024,4,1,8,16,16,0,128,0.000207,183,781,49,1,0
5400,1024,4,2,1,1,1,0,1024,0.000251,28,121,40,1,0
5401,1024,4,2,1,1,1,0,512,0.000240,39,158,42,1,0
5402,1024,4,2,1,1,1,0,256,0.000175,76,248,46,1,0
5403,1024,4,2,1,1,1,0,128,0.000341,234,588,69,1,0
5406,1024,4,2,1,1,2,0,1024,0.000251,28,121,40,1,0
5407,1024,4,2,1,1,2,0,512,0.000240,39,158,42,1,0
5408,1024,4,2,1,1,2,0,256,0.000175,76,248,46,1,0
5409,1024,4,2,1,1,2,0,128,0.000341,234,588,69,1,0
5412,1024,4,2,1,1,4,0,1024,0.000251,28,121,40,1,0
5413,1024,4,2,1,1,4,0,512,0.000240,39,158,42,1,0
5414,1024,4,2,1,1,4,0,256,0.000175,76,248,46,1,0
5415,1024,4,2,1,1,4,0,128,0.000341,234,588,69,1,0
5418,1024,4,2,1,1,8,0,1024,0.000251,28,121,40,1,0
5419,1024,4,2,1,1,8,0,512,0.000240,39,158,42,1,0
5420,1024,4,2,1,1,8,0,256,0.000175,76,248,46,1,0
5421,1024,4,2,1,1,8,0,128,0.000341,234,588,69,1,0
5424,1024,4,2,1,1,16,0,1024,0.000251,28,121,40,1,0
5425,1024,4,2,1,1,16,0,512,0.000240,39,158,42,1,0
5426,1024,4,2,1,1,16,0,256,0.000175,76,248,46,1,0
5427,1024,4,2,1,1,16,0,128,0.000341,234,588,69,1,0
5430,1024,4,2,1,2,1,0,1024,0.000152,27,140,26,1,0
5431,1024,4,2,1,2,1,0,512,0.000131,63,170,31,1,0
5432,1024,4,2,1,2,1,0,256,0.000130,95,270,26,1,0
5433,1024,4,2,1,2,1,0,128,0.000205,153,455,36,1,0
5437,1024,4,2,1,2,2,0,512,0.000131,63,170,31,1,0
5438,1024,4,2,1,2,2,0,256,0.000130,95,270,26,1,0
5439,1024,4,2,1,2,2,0,128,0.000205,153,455,36,1,0
5442,1024,4,2,1,2,4,0,1024,0.000152,27,140,26,1,0
5443,1024,4,2,1,2,4,0,512,0.000131,63,170,31,1,0
5444,1024,4,2,1,2,4,0,256,0.000130,95,270,26,1,0
5445,1024,4,2,1,2,4,0,128,0.000205,153,455,36,1,0
5448,1024,4,2,1,2,8,0,1024,0.000152,27,140,26,1,0
5449,1024,4,2,1,2,8,0,512,0.000131,63,170,31,1,0
5450,1024,4,2,1,2,8,0,256,0.000130,95,270,26,1,0
5451,1024,4,2,1,2,8,0,128,0.000205,153,455,36,1,0
5454,1024,4,2,1,2,16,0,1024,0.000152,27,140,26,1,0
5455,1024,4,2,1,2,16,0,512,0.000131,63,170,31,1,0
5456,1024,4,2,1,2,16,0,256,0.000130,95,270,26,1,0
5457,1024,4,2,1,2,16,0,128,0.000205,153,455,36,1,0
5460,1024,4,2,1,4,1,0,1024,0.000108,35,151,27,1,0
5461,1024,4,2,1,4,1,0,512,0.000107,61,217,29,1,0
5462,1024,4,2,1,4,1,0,256,0.000134,103,287,33,1,0
5463,1024,4,2,1,4,1,0,128,0.000148,182,440,51,1,0
5466,1024,4,2,1,4,2,0,1024,0.000108,35,151,27,1,0
5467,1024,4,2,1,4,2,0,512,0.000107,61,217,29,1,0
5468,1024,4,2,1,4,2,0,256,0.000134,103,287,33,1,0
5469,1024,4,2,1,4,2,0,128,0.000148,182,440,51,1,0
5472,1024,4,2,1,4,4,0,1024,0.000108,35,151,27,1,0
5473,1024,4,2,1,4,4,0,512,0.000107,61,217,29,1,0
5474,1024,4,2,1,4,4,0,256,0.000134,103,287,33,1,0
5475,1024,4,2,1,4,4,0,128,0.000148,182,440,51,1,0
5478,1024,4,2,1,4,8,0,1024,0.000108,35,151,27,1,0
5479,1024,4,2,1,4,8,0,512,0.000107,61,217,29,1,0
5480,1024,4,2,1,4,8,0,256,0.000134,103,287,33,1,0
5481,1024,4,2,1,4,8,0,128,0.000148,182,440,51,1,0
5484,1024,4,2,1,4,16,0,1024,0.000108,35,151,27,1,0
5485,1024,4,2,1,4,16,0,512,0.000107,61,217,29,1,0
5486,1024,4,2,1,4,16,0,256,0.000134,103,287,33,1,0
5487,1024,4,2,1,4,16,0,128,0.000148,182,440,51,1,0
5490,1024,4,2,1,8,1,0,1024,0.000142,28,149,48,1,0
5491,1024,4,2,1,8,1,0,512,0.000102,55,185,50,1,0
5492,1024,4,2,1,8,1,0,256,0.000112,93,321,54,1,0
5493,1024,4,2,1,8,1,0,128,0.000110,119,419,76,1,0
5496,1024,4,2,1,8,2,0,1024,0.000142,28,149,48,1,0
5497,1024,4,2,1,8,2,0,512,0.000102,55,185,50,1,0
5498,1024,4,2,1,8,2,0,256,0.000112,93,321,54,1,0
5499,1024,4,2,1,8,2,0,128,0.000110,119,419,76,1,0
5502,1024,4,2,1,8,4,0,1024,0.000142,28,149,48,1,0
5503,1024,4,2,1,8,4,0,512,0.000102,55,185,50,1,0
5504,1024,4,2,1,8,4,0,256,0.000112,93,321,54,1,0
5505,1024,4,2,1,8,4,0,128,0.000110,119,419,76,1,0
5508,1024,4,2,1,8,8,0,1024,0.000142,28,149,48,1,0
5509,1024,4,2,1,8,8,0,512,0.000102,55,185,50,1,0
5510,1024,4,2,1,8,8,0,256,0.000112,93,321,54,1,0
5511,1024,4,2,1,8,8,0,128,0.000110,119,419,76,1,0
5514,1024,4,2,1,8,16,0,1024,0.000142,28,149,48,1,0
5515,1024,4,2,1,8,16,0,512,0.000102,55,185,50,1,0
5516,1024,4,2,1,8,16,0,256,0.000112,93,321,54,1,0
5517,1024,4,2,1,8,16,0,128,0.000110,119,419,76,1,0
5520,1024,4,2,1,16,1,0,1024,0.000102,38,190,60,1,0
5521,1024,4,2,1,16,1,0,512,0.000149,52,244,62,1,0
5522,1024,4,2,1,16,1,0,256,0.000105,91,341,66,1,0
5523,1024,4,2,1,16,1,0,128,0.000136,152,618,86,1,0
5526,1024,4,2,1,16,2,0,1024,0.000102,38,190,60,1,0
5527,1024,4,2,1,16,2,0,512,0.000149,52,244,62,1,0
5528,1024,4,2,1,16,2,0,256,0.000105,91,341,66,1,0
5529,1024,4,2,1,16,2,0,128,0.000136,152,618,86,1,0
5532,1024,4,2,1,16,4,0,1024,0.000102,38,190,60,1,0
5533,1024,4,2,1,16,4,0,512,0.000149,52,244,62,1,0
5534,1024,4,2,1,16,4,0,256,0.000105,91,341,66,1,0
5535,1024,4,2,1,16,4,0,128,0.000136,152,618,86,1,0
5538,1024,4,2,1,16,8,0,1024,0.000102,38,190,60,1,0
5539,1024,4,2,1,16,8,0,512,0.000149,52,244,62,1,0
5540,1024,4,2,1,16,8,0,256,0.000105,91,341,66,1,0
5541,1024,4,2,1,16,8,0,128,0.000136,152,618,86,1,0
5544,1024,4,2,1,16,16,0,1024,0.000102,38,190,60,1,0
5545,1024,4,2,1,16,16,0,512,0.000149,52,244,62,1,0
5546,1024,4,2,1,16,16,0,256,0.000105,91,341,66,1,0
5547,1024,4,2,1,16,16,0,128,0.000136,152,618,86,1,0
5550,1024,4,2,2,1,1,0,1024,0.000252,28,138,49,1,0
5551,1024,4,2,2,1,1,0,512,0.000303,50,204,51,1,0
5552,1024,4,2,2,1,1,0,256,0.000251,81,284,55,1,0
5553,1024,4,2,2,1,1,0,128,0.000284,147,492,76,1,0
5556,1024,4,2,2,1,2,0,1024,0.000252,28,138,49,1,0
5557,1024,4,2,2,1,2,0,512,0.000303,50,204,51,1,0
5558,1024,4,2,2,1,2,0,256,0.000251,81,284,55,1,0
5559,1024,4,2,2,1,2,0,128,0.000284,147,492,76,1,0
5562,1024,4,2,2,1,4,0,1024,0.000252,28,138,49,1,0
5563,1024,4,2,2,1,4,0,512,0.000303,50,204,51,1,0
5564,1024,4,2,2,1,4,0,256,0.000251,81,284,55,1,0
5565,1024,4,2,2,1,4,0,128,0.000284,147,492,76,1,0
5568,1024,4,2,2,1,8,0,1024,0.000252,28,138,49,1,0
5569,1024,4,2,2,1,8,0,512,0.000303,50,204,51,1,0
5570,1024,4,2,2,1,8,0,256,0.000251,81,284,55,1,0
5571,1024,4,2,2,1,8,0,128,0.000284,147,492,76,1,0
5574,1024,4,2,2,1,16,0,1024,0.000252,28,138,49,1,0
5575,1024,4,2,2,1,16,0,512,0.000303,50,204,51,1,0
5576,1024,4,2,2,1,16,0,256,0.000251,81,284,55,1,0
5577,1024,4,2,2,1,16,0,128,0.000284,147,492,76,1,0
5580,1024,4,2,2,2,1,0,1024,0.000170,26,125,51,1,0
5581,1024,4,2,2,2,1,0,512,0.000154,62,180,53,1,0
5582,1024,4,2,2,2,1,0,256,0.000174,79,263,57,1,0
5583,1024,4,2,2,2,1,0,128,0.000193,166,429,75,1,0
5586,1024,4,2,2,2,2,0,1024,0.000170,26,125,51,1,0
5587,1024,4,2,2,2,2,0,512,0.000154,62,180,53,1,0
5588,1024,4,2,2,2,2,0,256,0.000174,79,263,57,1,0
5589,1024,4,2,2,2,2,0,128,0.000193,166,429,75,1,0
5592,1024,4,2,2,2,4,0,1024,0.000170,26,125,51,1,0
5593,1024,4,2,2,2,4,0,512,0.000154,62,180,53,1,0
5594,1024,4,2,2,2,4,0,256,0.000174,79,263,57,1,0
5595,1024,4,2,2,2,4,0,128,0.000193,166,429,75,1,0
5598,1024,4,2,2,2,8,0,1024,0.000170,26,125,51,1,0
5599,1024,4,2,2,2,8,0,512,0.000154,62,180,53,1,0
5600,1024,4,2,2,2,8,0,256,0.000174,79,263,57,1,0
5601,1024,4,2,2,2,8,0,128,0.000193,166,429,75,1,0
5604,1024,4,2,2,2,16,0,1024,0.000170,26,125,51,1,0
5605,1024,4,2,2,2,16,0,512,0.000154,62,180,53,1,0
5606,1024,4,2,2,2,16,0,256,0.000174,79,263,57,1,0
5607,1024,4,2,2,2,16,0,128,0.000193,166,429,75,1,0
5610,1024,4,2,2,4,1,0,1024,0.000151,30,143,57,1,0
5611,1024,4,2,2,4,1,0,512,0.000135,43,179,59,1,0
5612,1024,4,2,2,4,1,0,256,0.000103,97,272,63,1,0
5613,1024,4,2,2,4,1,0,128,0.000124,150,510,86,1,0
5616,1024,4,2,2,4,2,0,1024,0.000151,30,143,57,1,0
5617,1024,4,2,2,4,2,0,512,0.000135,43,179,59,1,0
5618,1024,4,2,2,4,2,0,256,0.000103,97,272,63,1,0
5619,1024,4,2,2,4,2,0,128,0.000124,150,510,86,1,0
5622,1024,4,2,2,4,4,0,1024,0.000151,30,143,57,1,0
5623,1024,4,2,2,4,4,0,512,0.000135,43,179,59,1,0
5624,1024,4,2,2,4,4,0,256,0.000103,97,272,63,1,0
5625,1024,4,2,2,4,4,0,128,0.000124,150,510,86,1,0
5628,1024,4,2,2,4,8,0,1024,0.000151,30,143,57,1,0
5629,1024,4,2,2,4,8,0,512,0.000135,43,179,59,1,0
5630,1024,4,2,2,4,8,0,256,0.000103,97,272,63,1,0
5631,1024,4,2,2,4,8,0,128,0.000124,150,510,86,1,0
5634,1024,4,2,2,4,16,0,1024,0.000151,30,143,57,1,0
5635,1024,4,2,2,4,16,0,512,0.000135,43,179,59,1,0
5636,1024,4,2,2,4,16,0,256,0.000103,97,272,63,1,0
5637,1024,4,2,2,4,16,0,128,0.000124,150,510,86,1,0
5640,1024,4,2,2,8,1,0,1024,0.000155,38,184,71,1,0
5641,1024,4,2,2,8,1,0,512,0.000113,49,213,73,1,0
5642,1024,4,2,2,8,1,0,256,0.000111,100,364,77,1,0
5643,1024,4,2,2,8,1,0,128,0.000112,132,454,98,1,0
5646,1024,4,2,2,8,2,0,1024,0.000155,38,184,71,1,0
5647,1024,4,2,2,8,2,0,512,0.000113,49,213,73,1,0
5648,1024,4,2,2,8,2,0,256,0.000111,100,364,77,1,0
5649,1024,4,2,2,8,2,0,128,0.000112,132,454,98,1,0
5652,1024,4,2,2,8,4,0,1024,0.000155,38,184,71,1,0
5653,1024,4,2,2,8,4,0,512,0.000113,49,213,73,1,0
5654,1024,4,2,2,8,4,0,256,0.000111,100,364,77,1,0
5655,1024,4,2,2,8,4,0,128,0.000112,132,454,98,1,0
5658,1024,4,2,2,8,8,0,1024,0.000155,38,184,71,1,0
5659,1024,4,2,2,8,8,0,512,0.000113,49,213,73,1,0
5660,1024,4,2,2,8,8,0,256,0.000111,100,364,77,1,0
5661,1024,4,2,2,8,8,0,128,0.000112,132,454,98,1,0
5664,1024,4,2,2,8,16,0,1024,0.000155,38,184,71,1,0
5665,1024,4,2,2,8,16,0,512,0.000113,49,213,73,1,0
5666,1024,4,2,2,8,16,0,256,0.000111,100,364,77,1,0
5667,1024,4,2,2,8,16,0,128,0.000112,132,454,98,1,0
5670,1024,4,2,2,16,1,0,1024,0.000139,44,228,99,1,0
5671,1024,4,2,2,16,1,0,512,0.000222,83,353,101,1,0
5672,1024,4,2,2,16,1,0,256,0.000152,108,485,105,1,0
5673,1024,4,2,2,16,1,0,128,0.000156,165,783,123,1,0
5676,1024,4,2,2,16,2,0,1024,0.000139,44,228,99,1,0
5677,1024,4,2,2,16,2,0,512,0.000222,83,353,101,1,0
5678,1024,4,2,2,16,2,0,256,0.000152,108,485,105,1,0
5679,1024,4,2,2,16,2,0,128,0.000156,165,783,123,1,0
5682,1024,4,2,2,16,4,0,1024,0.000139,44,228,99,1,0
5683,1024,4,2,2,16,4,0,512,0.000222,83,353,101,1,0
5684,1024,4,2,2,16,4,0,256,0.000152,108,485,105,1,0
5685,1024,4,2,2,16,4,0,128,0.000156,165,783,123,1,0
5688,1024,4,2,2,16,8,0,1024,0.000139,44,228,99,1,0
5689,1024,4,2,2,16,8,0,512,0.000222,83,353,101,1,0
5690,1024,4,2,2,16,8,0,256,0.000152,108,485,105,1,0
5691,1024,4,2,2,16,8,0,128,0.000156,165,783,123,1,0
5694,1024,4,2,2,16,16,0,1024,0.000139,44,228,99,1,0
5695,1024,4,2,2,16,16,0,512,0.000222,83,353,101,1,0
5696,1024,4,2,2,16,16,0,256,0.000152,108,485,105,1,0
5697,1024,4,2,2,16,16,0,128,0.000156,165,783,123,1,0
5700,1024,4,2,4,1,1,0,1024,0.000345,34,135,68,1,0
5701,1024,4,2,4,1,1,0,512,0.000295,50,181,70,1,0
5702,1024,4,2,4,1,1,0,256,0.000262,107,278,74,1,0
5703,1024,4,2,4,1,1,0,128,0.000342,144,463,92,1,0
5706,1024,4,2,4,1,2,0,1024,0.000345,34,135,68,1,0
5707,1024,4,2,4,1,2,0,512,0.000295,50,181,70,1,0
5708,1024,4,2,4,1,2,0,256,0.000262,107,278,74,1,0
5709,1024,4,2,4,1,2,0,128,0.000342,144,463,92,1,0
5712,1024,4,2,4,1,4,0,1024,0.000345,34,135,68,1,0
5713,1024,4,2,4,1,4,0,512,0.000295,50,181,70,1,0
5714,1024,4,2,4,1,4,0,256,0.000262,107,278,74,1,0
5715,1024,4,2,4,1,4,0,128,0.000342,144,463,92,1,0
5718,1024,4,2,4,1,8,0,1024,0.000345,34,135,68,1,0
5719,1024,4,2,4,1,8,0,512,0.000295,50,181,70,1,0
5720,1024,4,2,4,1,8,0,256,0.000262,107,278,74,1,0
5721,1024,4,2,4,1,8,0,128,0.000342,144,463,92,1,0
5724,1024,4,2,4,1,16,0,1024,0.000345,34,135,68,1,0
5725,1024,4,2,4,1,16,0,512,0.000295,50,181,70,1,0
5726,1024,4,2,4,1,16,0,256,0.000262,107,278,74,1,0
5727,1024,4,2,4,1,16,0,128,0.000342,144,463,92,1,0
5730,1024,4,2,4,2,1,0,1024,0.000233,32,145,74,1,0
5731,1024,4,2,4,2,1,0,512,0.000232,49,214,76,1,0
5732,1024,4,2,4,2,1,0,256,0.000135,91,284,80,1,0
5733,1024,4,2,4,2,1,0,128,0.000174,155,621,98,1,0
5736,1024,4,2,4,2,2,0,1024,0.000233,32,145,74,1,0
5737,1024,4,2,4,2,2,0,512,0.000232,49,214,76,1,0
5738,1024,4,2,4,2,2,0,256,0.000135,91,284,80,1,0
5739,1024,4,2,4,2,2,0,128,0.000174,155,621,98,1,0
5742,1024,4,2,4,2,4,0,1024,0.000233,32,145,74,1,0
5743,1024,4,2,4,2,4,0,512,0.000232,49,214,76,1,0
5744,1024,4,2,4,2,4,0,256,0.000135,91,284,80,1,0
5745,1024,4,2,4,2,4,0,128,0.000174,155,621,98,1,0
5748,1024,4,2,4,2,8,0,1024,0.000233,32,145,74,1,0
5749,1024,4,2,4,2,8,0,512,0.000232,49,214,76,1,0
5750,1024,4,2,4,2,8,0,256,0.000135,92,284,80,1,0
5751,1024,4,2,4,2,8,0,128,0.000174,155,621,98,1,0
5754,1024,4,2,4,2,16,0,1024,0.000233,32,145,74,1,0
5755,1024,4,2,4,2,16,0,512,0.000232,49,214,76,1,0
5756,1024,4,2,4,2,16,0,256,0.000135,91,284,80,1,0
5757,1024,4,2,4,2,16,0,128,0.000174,155,621,98,1,0
5760,1024,4,2,4,4,1,0,1024,0.000120,38,160,27,1,0
5761,1024,4,2,4,4,1,0,512,0.000102,55,249,29,1,0
5762,1024,4,2,4,4,1,0,256,0.000115,124,406,33,1,0
5763,1024,4,2,4,4,1,0,128,0.000174,122,463,58,1,0
5766,1024,4,2,4,4,2,0,1024,0.000120,38,160,27,1,0
5767,1024,4,2,4,4,2,0,512,0.000102,55,249,29,1,0
5768,1024,4,2,4,4,2,0,256,0.000115,124,406,33,1,0
5769,1024,4,2,4,4,2,0,128,0.000174,122,463,58,1,0
5772,1024,4,2,4,4,4,0,1024,0.000120,38,160,27,1,0
5773,1024,4,2,4,4,4,0,512,0.000102,55,249,29,1,0
5774,1024,4,2,4,4,4,0,256,0.000115,124,406,33,1,0
5775,1024,4,2,4,4,4,0,128,0.000174,122,463,58,1,0
5778,1024,4,2,4,4,8,0,1024,0.000120,38,160,27,1,0
5779,1024,4,2,4,4,8,0,512,0.000102,55,249,29,1,0
5780,1024,4,2,4,4,8,0,256,0.000115,124,406,33,1,0
5781,1024,4,2,4,4,8,0,128,0.000174,122,463,58,1,0
5784,1024,4,2,4,4,16,0,1024,0.000120,38,160,27,1,0
5785,1024,4,2,4,4,16,0,512,0.000102,55,249,29,1,0
5786,1024,4,2,4,4,16,0,256,0.000115,124,406,33,1,0
5787,1024,4,2,4,4,16,0,128,0.000174,122,463,58,1,0
5790,1024,4,2,4,8,1,0,1024,0.000111,42,188,25,1,0
5791,1024,4,2,4,8,1,0,512,0.000095,76,304,27,1,0
5792,1024,4,2,4,8,1,0,256,0.000117,156,548,34,1,0
5793,1024,4,2,4,8,1,0,128,0.000153,157,708,49,1,0
5796,1024,4,2,4,8,2,0,1024,0.000111,42,188,25,1,0
5797,1024,4,2,4,8,2,0,512,0.000095,76,304,27,1,0
5798,1024,4,2,4,8,2,0,256,0.000117,156,548,34,1,0
5799,1024,4,2,4,8,2,0,128,0.000153,157,708,49,1,0
5802,1024,4,2,4,8,4,0,1024,0.000111,42,188,25,1,0
5803,1024,4,2,4,8,4,0,512,0.000095,76,304,27,1,0
5804,1024,4,2,4,8,4,0,256,0.000117,156,548,34,1,0
5805,1024,4,2,4,8,4,0,128,0.000153,157,708,49,1,0
5808,1024,4,2,4,8,8,0,1024,0.000111,42,188,25,1,0
5809,1024,4,2,4,8,8,0,512,0.000095,76,304,27,1,0
5810,1024,4,2,4,8,8,0,256,0.000117,156,548,34,1,0
5811,1024,4,2,4,8,8,0,128,0.000153,157,708,49,1,0
5814,1024,4,2,4,8,16,0,1024,0.000111,42,188,25,1,0
5815,1024,4,2,4,8,16,0,512,0.000095,76,304,27,1,0
5816,1024,4,2,4,8,16,0,256,0.000117,156,548,34,1,0
5817,1024,4,2,4,8,16,0,128,0.000153,157,708,49,1,0
5820,1024,4,2,4,16,1,0,1024,0.000141,53,296,30,1,0
5821,1024,4,2,4,16,1,0,512,0.000122,66,293,32,1,0
5822,1024,4,2,4,16,1,0,256,0.000110,127,458,36,1,0
5823,1024,4,2,4,16,1,0,128,0.000137,238,1107,54,1,0
5826,1024,4,2,4,16,2,0,1024,0.000141,53,296,30,1,0
5827,1024,4,2,4,16,2,0,512,0.000122,66,293,32,1,0
5828,1024,4,2,4,16,2,0,256,0.000110,127,458,36,1,0
5829,1024,4,2,4,16,2,0,128,0.000167,239,1107,54,1,0
5832,1024,4,2,4,16,4,0,1024,0.000141,53,296,30,1,0
5833,1024,4,2,4,16,4,0,512,0.000122,66,293,32,1,0
5834,1024,4,2,4,16,4,0,256,0.000110,127,458,36,1,0
5835,1024,4,2,4,16,4,0,128,0.000167,239,1107,54,1,0
5838,1024,4,2,4,16,8,0,1024,0.000141,53,296,30,1,0
5839,1024,4,2,4,16,8,0,512,0.000122,66,293,32,1,0
5840,1024,4,2,4,16,8,0,256,0.000110,127,458,36,1,0
5841,1024,4,2,4,16,8,0,128,0.000167,239,1107,54,1,0
5844,1024,4,2,4,16,16,0,1024,0.000141,53,296,30,1,0
5845,1024,4,2,4,16,16,0,512,0.000122,66,293,32,1,0
5846,1024,4,2,4,16,16,0,256,0.000110,127,458,36,1,0
5847,1024,4,2,4,16,16,0,128,0.000167,239,1107,54,1,0
5850,1024,4,2,8,1,1,0,1024,0.000328,54,257,30,1,0
5851,1024,4,2,8,1,1,0,512,0.000346,65,264,32,1,0
5852,1024,4,2,8,1,1,0,256,0.000263,119,403,36,1,0
5853,1024,4,2,8,1,1,0,128,0.000368,171,540,53,1,0
5856,1024,4,2,8,1,2,0,1024,0.000328,54,257,30,1,0
5857,1024,4,2,8,1,2,0,512,0.000346,65,264,32,1,0
5858,1024,4,2,8,1,2,0,256,0.000263,119,403,36,1,0
5859,1024,4,2,8,1,2,0,128,0.000368,171,540,53,1,0
5862,1024,4,2,8,1,4,0,1024,0.000328,54,257,30,1,0
5863,1024,4,2,8,1,4,0,512,0.000346,65,264,32,1,0
5864,1024,4,2,8,1,4,0,256,0.000263,119,403,36,1,0
5865,1024,4,2,8,1,4,0,128,0.000368,171,540,53,1,0
5868,1024,4,2,8,1,8,0,1024,0.000328,54,257,30,1,0
5869,1024,4,2,8,1,8,0,512,0.000346,65,264,32,1,0
5870,1024,4,2,8,1,8,0,256,0.000263,119,403,36,1,0
5871,1024,4,2,8,1,8,0,128,0.000368,171,540,53,1,0
5874,1024,4,2,8,1,16,0,1024,0.000328,54,257,30,1,0
5875,1024,4,2,8,1,16,0,512,0.000346,65,264,32,1,0
5876,1024,4,2,8,1,16,0,256,0.000263,119,403,36,1,0
5877,1024,4,2,8,1,16,0,128,0.000368,171,540,53,1,0
5880,1024,4,2,8,2,1,0,1024,0.000177,44,230,28,1,0
5881,1024,4,2,8,2,1,0,512,0.000189,62,283,30,1,0
5882,1024,4,2,8,2,1,0,256,0.000241,111,372,34,1,0
5883,1024,4,2,8,2,1,0,128,0.000194,176,595,51,1,0
5886,1024,4,2,8,2,2,0,1024,0.000177,44,230,28,1,0
5887,1024,4,2,8,2,2,0,512,0.000189,62,283,30,1,0
5888,1024,4,2,8,2,2,0,256,0.000241,111,372,34,1,0
5889,1024,4,2,8,2,2,0,128,0.000194,176,595,51,1,0
5892,1024,4,2,8,2,4,0,1024,0.000177,44,230,28,1,0
5893,1024,4,2,8,2,4,0,512,0.000189,62,283,30,1,0
5894,1024,4,2,8,2,4,0,256,0.000241,111,372,34,1,0
5895,1024,4,2,8,2,4,0,128,0.000194,176,595,51,1,0
5898,1024,4,2,8,2,8,0,1024,0.000177,44,230,28,1,0
5899,1024,4,2,8,2,8,0,512,0.000189,62,283,30,1,0
5900,1024,4,2,8,2,8,0,256,0.000241,111,372,34,1,0
5901,1024,4,2,8,2,8,0,128,0.000194,176,595,51,1,0
5904,1024,4,2,8,2,16,0,1024,0.000177,44,230,28,1,0
5905,1024,4,2,8,2,16,0,512,0.000189,62,283,30,1,0
5906,1024,4,2,8,2,16,0,256,0.000241,111,372,34,1,0
5907,1024,4,2,8,2,16,0,128,0.000194,176,595,51,1,0
5910,1024,4,2,8,4,1,0,1024,0.000158,42,192,35,1,0
5911,1024,4,2,8,4,1,0,512,0.000140,46,213,37,1,0
5912,1024,4,2,8,4,1,0,256,0.000158,85,297,41,1,0
5913,1024,4,2,8,4,1,0,128,0.000240,156,520,57,1,0
5916,1024,4,2,8,4,2,0,1024,0.000158,42,192,35,1,0
5917,1024,4,2,8,4,2,0,512,0.000140,46,213,37,1,0
5918,1024,4,2,8,4,2,0,256,0.000158,85,297,41,1,0
5919,1024,4,2,8,4,2,0,128,0.000240,156,520,57,1,0
5922,1024,4,2,8,4,4,0,1024,0.000158,42,192,35,1,0
5923,1024,4,2,8,4,4,0,512,0.000140,46,213,37,1,0
5924,1024,4,2,8,4,4,0,256,0.000158,85,297,41,1,0
5925,1024,4,2,8,4,4,0,128,0.000240,156,520,57,1,0
5928,1024,4,2,8,4,8,0,1024,0.000158,42,192,35,1,0
5929,1024,4,2,8,4,8,0,512,0.000140,46,213,37,1,0
5930,1024,4,2,8,4,8,0,256,0.000158,85,297,41,1,0
5931,1024,4,2,8,4,8,0,128,0.000240,156,520,57,1,0
5934,1024,4,2,8,4,16,0,1024,0.000158,42,192,35,1,0
5935,1024,4,2,8,4,16,0,512,0.000140,46,213,37,1,0
5936,1024,4,2,8,4,16,0,256,0.000158,85,297,41,1,0
5937,1024,4,2,8,4,16,0,128,0.000240,156,520,57,1,0
5940,1024,4,2,8,8,1,0,1024,0.000149,47,231,33,1,0
5941,1024,4,2,8,8,1,0,512,0.000197,99,402,35,1,0
5942,1024,4,2,8,8,1,0,256,0.000175,110,464,39,1,0
5943,1024,4,2,8,8,1,0,128,0.000152,164,805,52,1,0
5946,1024,4,2,8,8,2,0,1024,0.000149,47,231,33,1,0
5947,1024,4,2,8,8,2,0,512,0.000194,101,403,35,1,0
5948,1024,4,2,8,8,2,0,256,0.000175,110,464,39,1,0
5949,1024,4,2,8,8,2,0,128,0.000152,164,805,52,1,0
5952,1024,4,2,8,8,4,0,1024,0.000149,47,231,33,1,0
5953,1024,4,2,8,8,4,0,512,0.000197,99,402,35,1,0
5954,1024,4,2,8,8,4,0,256,0.000175,110,464,39,1,0
5955,1024,4,2,8,8,4,0,128,0.000152,164,805,52,1,0
5958,1024,4,2,8,8,8,0,1024,0.000149,47,231,33,1,0
5959,1024,4,2,8,8,8,0,512,0.000197,99,402,35,1,0
5960,1024,4,2,8,8,8,0,256,0.000175,110,464,39,1,0
5961,1024,4,2,8,8,8,0,128,0.000152,164,805,52,1,0
5964,1024,4,2,8,8,16,0,1024,0.000149,47,231,33,1,0
5965,1024,4,2,8,8,16,0,512,0.000197,99,402,35,1,0
5966,1024,4,2,8,8,16,0,256,0.000175,110,464,39,1,0
5967,1024,4,2,8,8,16,0,128,0.000152,164,805,52,1,0
5970,1024,4,2,8,16,1,0,1024,0.000131,75,381,31,1,0
5971,1024,4,2,8,16,1,0,512,0.000116,76,367,33,1,0
5972,1024,4,2,8,16,1,0,256,0.000192,183,631,37,1,0
5973,1024,4,2,8,16,1,0,128,0.000183,307,1382,53,1,0
5976,1024,4,2,8,16,2,0,1024,0.000131,75,381,31,1,0
5977,1024,4,2,8,16,2,0,512,0.000116,76,367,33,1,0
