n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1110,256,8,4,3,0,16384,0.000349,1308.454
1111,256,8,4,3,0,32768,0.000339,1261.106
1112,256,8,4,3,0,65536,0.000371,1191.68
1113,256,8,5,1,0,1024,0.000343,1006.012
1114,256,8,5,1,0,2048,0.00033,1012.396
1115,256,8,5,1,0,4096,0.000349,1010.534
1116,256,8,5,1,0,8192,0.000351,1013.46
1117,256,8,5,1,0,16384,0.000351,1013.46
1118,256,8,5,1,0,32768,0.000342,1007.342
1119,256,8,5,1,0,65536,0.000329,919.562
1120,256,8,5,2,0,1024,0.000413,1336.65
1121,256,8,5,2,0,2048,0.000416,1352.078
1122,256,8,5,2,0,4096,0.000425,1350.216
1123,256,8,5,2,0,8192,0.000377,1452.094
1124,256,8,5,2,0,16384,0.000389,1517.53
1125,256,8,5,2,0,32768,0.000389,1341.704
1126,256,8,5,2,0,65536,0.00043,1179.976
1127,256,8,5,3,0,1024,0.000363,1245.412
1128,256,8,5,3,0,2048,0.000359,1212.96
1129,256,8,5,3,0,4096,0.000357,1206.31
1130,256,8,5,3,0,8192,0.000364,1219.61
1131,256,8,5,3,0,16384,0.000364,1277.864
1132,256,8,5,3,0,32768,0.000353,1204.182
1133,256,8,5,3,0,65536,0.000391,1157.898
1134,256,8,6,1,0,1024,0.000327,1233.176
1135,256,8,6,1,0,2048,0.000323,1228.388
1136,256,8,6,1,0,4096,0.000321,1228.92
1137,256,8,6,1,0,8192,0.000326,1233.974
1138,256,8,6,1,0,16384,0.000319,1075.704
1139,256,8,6,1,0,32768,0.000313,1079.428
1140,256,8,6,1,0,65536,0.000307,1143.002
1141,256,8,6,2,0,1024,0.000235,1083.418
1142,256,8,6,2,0,2048,0.000235,1077.034
1143,256,8,6,2,0,4096,0.000235,1078.896
1144,256,8,6,2,0,8192,0.000242,1075.172
1145,256,8,6,2,0,16384,0.000233,1071.182
1146,256,8,6,2,0,32768,0.000205,1062.404
1147,256,8,6,2,0,65536,0.000231,1073.576
1148,256,8,6,3,0,1024,0.000486,1717.562
1149,256,8,6,3,0,2048,0.000469,1646.806
1150,256,8,6,3,0,4096,0.00046,1648.668
1151,256,8,6,3,0,8192,0.000476,1649.2
1152,256,8,6,3,0,16384,0.000458,1788.052
1153,256,8,6,3,0,32768,0.000447,1544.396
1154,256,8,6,3,0,65536,0.000464,1563.548
1155,256,8,7,1,0,1024,0.000415,994.84
1156,256,8,7,1,0,2048,0.00041,1014.258
1157,256,8,7,1,0,4096,0.000404,1011.066
1158,256,8,7,1,0,8192,0.000403,1004.682
1159,256,8,7,1,0,16384,0.000411,1001.756
1160,256,8,7,1,0,32768,0.000407,992.446
1161,256,8,7,1,0,65536,0.000384,988.988
1162,256,8,7,2,0,1024,0.000212,1143.534
1163,256,8,7,2,0,2048,0.000214,1144.332
1164,256,8,7,2,0,4096,0.000212,1145.928
1165,256,8,7,2,0,8192,0.000216,1138.214
1166,256,8,7,2,0,16384,0.000218,1143.534
1167,256,8,7,2,0,32768,0.000228,1163.484
1168,256,8,7,2,0,65536,0.000228,1013.194
1169,256,8,7,3,0,1024,0.000433,1642.284
1170,256,8,7,3,0,2048,0.00043,1601.586
1171,256,8,7,3,0,4096,0.000412,1605.842
1172,256,8,7,3,0,8192,0.000411,1596
1173,256,8,7,3,0,16384,0.000409,1605.576
1174,256,8,7,3,0,32768,0.000423,1462.734
1175,256,8,7,3,0,65536,0.000421,1676.332
1176,256,9,1,1,0,1024,0.000285,882.056
1177,256,9,1,1,0,2048,0.000285,881.258
1178,256,9,1,1,0,4096,0.000285,879.396
1179,256,9,1,1,0,8192,0.000281,973.56
1180,256,9,1,1,0,16384,0.000292,880.992
1181,256,9,1,1,0,32768,0.000283,867.692
1182,256,9,1,1,0,65536,0.000283,868.756
1183,256,9,1,2,0,1024,0.000511,1162.952
1184,256,9,1,2,0,2048,0.000459,1127.042
1185,256,9,1,2,0,4096,0.000459,1126.244
1186,256,9,1,2,0,8192,0.000458,1126.244
1187,256,9,1,2,0,16384,0.000405,1139.81
1188,256,9,1,2,0,32768,0.000404,1073.842
1189,256,9,1,2,0,65536,0.000468,1091.132
1190,256,9,1,3,0,1024,0.00044,1210.832
1191,256,9,1,3,0,2048,0.000435,1185.562
1192,256,9,1,3,0,4096,0.00041,1267.756
1193,256,9,1,3,0,8192,0.00041,1272.012
1194,256,9,1,3,0,16384,0.000409,1335.852
1195,256,9,1,3,0,32768,0.00041,1262.436
1196,256,9,1,3,0,65536,0.000456,1231.048
1197,256,9,2,1,0,1024,0.000252,874.076
1198,256,9,2,1,0,2048,0.000255,871.682
1199,256,9,2,1,0,4096,0.000252,866.362
1200,256,9,2,1,0,8192,0.000255,923.02
1201,256,9,2,1,0,16384,0.000245,863.17
1202,256,9,2,1,0,32768,0.000253,851.732
1203,256,9,2,1,0,65536,0.000256,738.416
1204,256,9,2,2,0,1024,0.00042,1037.932
1205,256,9,2,2,0,2048,0.000371,1108.422
1206,256,9,2,2,0,4096,0.000378,1107.092
1207,256,9,2,2,0,8192,0.000371,1107.092
1208,256,9,2,2,0,16384,0.000352,1043.252
1209,256,9,2,2,0,32768,0.000345,1001.224
1210,256,9,2,2,0,65536,0.000377,1090.068
1211,256,9,2,3,0,1024,0.000417,1284.514
1212,256,9,2,3,0,2048,0.000381,1259.51
1213,256,9,2,3,0,4096,0.000382,1269.618
1214,256,9,2,3,0,8192,0.000384,1274.406
1215,256,9,2,3,0,16384,0.00039,1329.468
1216,256,9,2,3,0,32768,0.000405,1281.056
1217,256,9,2,3,0,65536,0.000419,1138.746
1218,256,9,3,1,0,1024,0.000342,1010.002
1219,256,9,3,1,0,2048,0.000344,996.968
1220,256,9,3,1,0,4096,0.000342,1006.544
1221,256,9,3,1,0,8192,0.000354,999.096
1222,256,9,3,1,0,16384,0.000333,1011.864
1223,256,9,3,1,0,32768,0.000334,983.668
1224,256,9,3,1,0,65536,0.000334,939.512
1225,256,9,3,2,0,1024,0.000483,1243.816
1226,256,9,3,2,0,2048,0.00046,1149.12
1227,256,9,3,2,0,4096,0.000462,1147.258
1228,256,9,3,2,0,8192,0.000462,1146.194
1229,256,9,3,2,0,16384,0.000364,1322.552
1230,256,9,3,2,0,32768,0.000359,1279.194
1231,256,9,3,2,0,65536,0.000472,1132.894
1232,256,9,3,3,0,1024,0.000412,1185.562
1233,256,9,3,3,0,2048,0.000405,1160.292
1234,256,9,3,3,0,4096,0.000374,1196.468
1235,256,9,3,3,0,8192,0.000385,1199.926
1236,256,9,3,3,0,16384,0.000386,1273.076
1237,256,9,3,3,0,32768,0.000374,1188.222
1238,256,9,3,3,0,65536,0.000401,1223.068
1239,256,9,4,1,0,1024,0.000303,1066.66
1240,256,9,4,1,0,2048,0.000293,1065.064
1241,256,9,4,1,0,4096,0.000293,1067.192
1242,256,9,4,1,0,8192,0.000293,1067.724
1243,256,9,4,1,0,16384,0.000302,937.384
1244,256,9,4,1,0,32768,0.000309,921.158
1245,256,9,4,1,0,65536,0.000316,909.188
1246,256,9,4,2,0,1024,0.000344,1312.71
1247,256,9,4,2,0,2048,0.000349,1284.514
1248,256,9,4,2,0,4096,0.000345,1290.366
1249,256,9,4,2,0,8192,0.000343,1289.568
1250,256,9,4,2,0,16384,0.000343,1307.922
1251,256,9,4,2,0,32768,0.000333,1282.918
1252,256,9,4,2,0,65536,0.000395,1038.198
1253,256,9,4,3,0,1024,0.000365,1272.278
1254,256,9,4,3,0,2048,0.000343,1256.85
1255,256,9,4,3,0,4096,0.000345,1263.766
1256,256,9,4,3,0,8192,0.000362,1256.85
1257,256,9,4,3,0,16384,0.000349,1308.454
1258,256,9,4,3,0,32768,0.000339,1261.106
1259,256,9,4,3,0,65536,0.000371,1191.68
1260,256,9,5,1,0,1024,0.000343,1006.012
1261,256,9,5,1,0,2048,0.00033,1012.396
1262,256,9,5,1,0,4096,0.000349,1010.534
1263,256,9,5,1,0,8192,0.000351,1013.46
1264,256,9,5,1,0,16384,0.000351,1013.46
1265,256,9,5,1,0,32768,0.000342,1007.342
1266,256,9,5,1,0,65536,0.000329,919.562
1267,256,9,5,2,0,1024,0.000413,1336.65
1268,256,9,5,2,0,2048,0.000416,1352.078
1269,256,9,5,2,0,4096,0.000425,1350.216
1270,256,9,5,2,0,8192,0.000377,1452.094
1271,256,9,5,2,0,16384,0.000389,1517.53
1272,256,9,5,2,0,32768,0.000389,1341.704
1273,256,9,5,2,0,65536,0.00043,1179.976
1274,256,9,5,3,0,1024,0.000363,1245.412
1275,256,9,5,3,0,2048,0.000359,1212.96
1276,256,9,5,3,0,4096,0.000357,1206.31
1277,256,9,5,3,0,8192,0.000364,1219.61
1278,256,9,5,3,0,16384,0.000364,1277.864
1279,256,9,5,3,0,32768,0.000353,1204.182
1280,256,9,5,3,0,65536,0.000391,1157.898
1281,256,9,6,1,0,1024,0.000327,1233.176
1282,256,9,6,1,0,2048,0.000323,1228.388
1283,256,9,6,1,0,4096,0.000321,1228.92
1284,256,9,6,1,0,8192,0.000326,1233.974
1285,256,9,6,1,0,16384,0.000319,1075.704
1286,256,9,6,1,0,32768,0.000313,1079.428
1287,256,9,6,1,0,65536,0.000307,1143.002
1288,256,9,6,2,0,1024,0.000235,1083.418
1289,256,9,6,2,0,2048,0.000235,1077.034
1290,256,9,6,2,0,4096,0.000235,1078.896
1291,256,9,6,2,0,8192,0.000242,1075.172
1292,256,9,6,2,0,16384,0.000233,1071.182
1293,256,9,6,2,0,32768,0.000205,1062.404
1294,256,9,6,2,0,65536,0.000231,1073.576
1295,256,9,6,3,0,1024,0.000486,1717.562
1296,256,9,6,3,0,2048,0.000469,1646.806
1297,256,9,6,3,0,4096,0.00046,1648.668
1298,256,9,6,3,0,8192,0.000476,1649.2
1299,256,9,6,3,0,16384,0.000458,1788.052
1300,256,9,6,3,0,32768,0.000447,1544.396
1301,256,9,6,3,0,65536,0.000464,1563.548
1302,256,9,7,1,0,1024,0.000415,994.84
1303,256,9,7,1,0,2048,0.00041,1014.258
1304,256,9,7,1,0,4096,0.000404,1011.066
1305,256,9,7,1,0,8192,0.000403,1004.682
1306,256,9,7,1,0,16384,0.000411,1001.756
1307,256,9,7,1,0,32768,0.000407,992.446
1308,256,9,7,1,0,65536,0.000384,988.988
1309,256,9,7,2,0,1024,0.000212,1143.534
1310,256,9,7,2,0,2048,0.000214,1144.332
1311,256,9,7,2,0,4096,0.000212,1145.928
1312,256,9,7,2,0,8192,0.000216,1138.214
1313,256,9,7,2,0,16384,0.000218,1143.534
1314,256,9,7,2,0,32768,0.000228,1163.484
1315,256,9,7,2,0,65536,0.000228,1013.194
1316,256,9,7,3,0,1024,0.000433,1642.284
1317,256,9,7,3,0,2048,0.00043,1601.586
1318,256,9,7,3,0,4096,0.000412,1605.842
1319,256,9,7,3,0,8192,0.000411,1596
1320,256,9,7,3,0,16384,0.000409,1605.576
1321,256,9,7,3,0,32768,0.000423,1462.734
1322,256,9,7,3,0,65536,0.000421,1676.332
1323,256,10,1,1,0,1024,0.000285,882.056
1324,256,10,1,1,0,2048,0.000285,881.258
1325,256,10,1,1,0,4096,0.000285,879.396
1326,256,10,1,1,0,8192,0.000281,973.56
1327,256,10,1,1,0,16384,0.000292,880.992
1328,256,10,1,1,0,32768,0.000283,867.692
1329,256,10,1,1,0,65536,0.000283,868.756
1330,256,10,1,2,0,1024,0.000511,1162.952
1331,256,10,1,2,0,2048,0.000459,1127.042
1332,256,10,1,2,0,4096,0.000459,1126.244
1333,256,10,1,2,0,8192,0.000458,1126.244
1334,256,10,1,2,0,16384,0.000405,1139.81
1335,256,10,1,2,0,32768,0.000404,1073.842
1336,256,10,1,2,0,65536,0.000468,1091.132
1337,256,10,1,3,0,1024,0.00044,1210.832
1338,256,10,1,3,0,2048,0.000435,1185.562
1339,256,10,1,3,0,4096,0.00041,1267.756
1340,256,10,1,3,0,8192,0.00041,1272.012
1341,256,10,1,3,0,16384,0.000409,1335.852
1342,256,10,1,3,0,32768,0.00041,1262.436
1343,256,10,1,3,0,65536,0.000456,1231.048
1344,256,10,2,1,0,1024,0.000252,874.076
1345,256,10,2,1,0,2048,0.000255,871.682
1346,256,10,2,1,0,4096,0.000252,866.362
1347,256,10,2,1,0,8192,0.000255,923.02
1348,256,10,2,1,0,16384,0.000245,863.17
1349,256,10,2,1,0,32768,0.000253,851.732
1350,256,10,2,1,0,65536,0.000256,738.416
1351,256,10,2,2,0,1024,0.00042,1037.932
1352,256,10,2,2,0,2048,0.000371,1108.422
1353,256,10,2,2,0,4096,0.000378,1107.092
1354,256,10,2,2,0,8192,0.000371,1107.092
1355,256,10,2,2,0,16384,0.000352,1043.252
1356,256,10,2,2,0,32768,0.000345,1001.224
1357,256,10,2,2,0,65536,0.000377,1090.068
1358,256,10,2,3,0,1024,0.000417,1284.514
1359,256,10,2,3,0,2048,0.000381,1259.51
1360,256,10,2,3,0,4096,0.000382,1269.618
1361,256,10,2,3,0,8192,0.000384,1274.406
1362,256,10,2,3,0,16384,0.00039,1329.468
1363,256,10,2,3,0,32768,0.000405,1281.056
1364,256,10,2,3,0,65536,0.000419,1138.746
1365,256,10,3,1,0,1024,0.000342,1010.002
1366,256,10,3,1,0,2048,0.000344,996.968
1367,256,10,3,1,0,4096,0.000342,1006.544
1368,256,10,3,1,0,8192,0.000354,999.096
1369,256,10,3,1,0,16384,0.000333,1011.864
1370,256,10,3,1,0,32768,0.000334,983.668
1371,256,10,3,1,0,65536,0.000334,939.512
1372,256,10,3,2,0,1024,0.000483,1243.816
1373,256,10,3,2,0,2048,0.00046,1149.12
1374,256,10,3,2,0,4096,0.000462,1147.258
1375,256,10,3,2,0,8192,0.000462,1146.194
1376,256,10,3,2,0,16384,0.000364,1322.552
1377,256,10,3,2,0,32768,0.000359,1279.194
1378,256,10,3,2,0,65536,0.000472,1132.894
1379,256,10,3,3,0,1024,0.000412,1185.562
1380,256,10,3,3,0,2048,0.000405,1160.292
1381,256,10,3,3,0,4096,0.000374,1196.468
1382,256,10,3,3,0,8192,0.000385,1199.926
1383,256,10,3,3,0,16384,0.000386,1273.076
1384,256,10,3,3,0,32768,0.000374,1188.222
1385,256,10,3,3,0,65536,0.000401,1223.068
1386,256,10,4,1,0,1024,0.000303,1066.66
1387,256,10,4,1,0,2048,0.000293,1065.064
1388,256,10,4,1,0,4096,0.000293,1067.192
1389,256,10,4,1,0,8192,0.000293,1067.724
1390,256,10,4,1,0,16384,0.000302,937.384
1391,256,10,4,1,0,32768,0.000309,921.158
1392,256,10,4,1,0,65536,0.000316,909.188
1393,256,10,4,2,0,1024,0.000344,1312.71
1394,256,10,4,2,0,2048,0.000349,1284.514
1395,256,10,4,2,0,4096,0.000345,1290.366
1396,256,10,4,2,0,8192,0.000343,1289.568
1397,256,10,4,2,0,16384,0.000343,1307.922
1398,256,10,4,2,0,32768,0.000333,1282.918
1399,256,10,4,2,0,65536,0.000395,1038.198
1400,256,10,4,3,0,1024,0.000365,1272.278
1401,256,10,4,3,0,2048,0.000343,1256.85
1402,256,10,4,3,0,4096,0.000345,1263.766
1403,256,10,4,3,0,8192,0.000362,1256.85
1404,256,10,4,3,0,16384,0.000349,1308.454
1405,256,10,4,3,0,32768,0.000339,1261.106
1406,256,10,4,3,0,65536,0.000371,1191.68
1407,256,10,5,1,0,1024,0.000343,1006.012
1408,256,10,5,1,0,2048,0.00033,1012.396
1409,256,10,5,1,0,4096,0.000349,1010.534
1410,256,10,5,1,0,8192,0.000351,1013.46
1411,256,10,5,1,0,16384,0.000351,1013.46
1412,256,10,5,1,0,32768,0.000342,1007.342
1413,256,10,5,1,0,65536,0.000329,919.562
1414,256,10,5,2,0,1024,0.000413,1336.65
1415,256,10,5,2,0,2048,0.000416,1352.078
1416,256,10,5,2,0,4096,0.000425,1350.216
1417,256,10,5,2,0,8192,0.000377,1452.094
1418,256,10,5,2,0,16384,0.000389,1517.53
1419,256,10,5,2,0,32768,0.000389,1341.704
1420,256,10,5,2,0,65536,0.00043,1179.976
1421,256,10,5,3,0,1024,0.000363,1245.412
1422,256,10,5,3,0,2048,0.000359,1212.96
1423,256,10,5,3,0,4096,0.000357,1206.31
1424,256,10,5,3,0,8192,0.000364,1219.61
1425,256,10,5,3,0,16384,0.000364,1277.864
1426,256,10,5,3,0,32768,0.000353,1204.182
1427,256,10,5,3,0,65536,0.000391,1157.898
1428,256,10,6,1,0,1024,0.000327,1233.176
1429,256,10,6,1,0,2048,0.000323,1228.388
1430,256,10,6,1,0,4096,0.000321,1228.92
1431,256,10,6,1,0,8192,0.000326,1233.974
1432,256,10,6,1,0,16384,0.000319,1075.704
1433,256,10,6,1,0,32768,0.000313,1079.428
1434,256,10,6,1,0,65536,0.000307,1143.002
1435,256,10,6,2,0,1024,0.000235,1083.418
1436,256,10,6,2,0,2048,0.000235,1077.034
1437,256,10,6,2,0,4096,0.000235,1078.896
1438,256,10,6,2,0,8192,0.000242,1075.172
1439,256,10,6,2,0,16384,0.000233,1071.182
1440,256,10,6,2,0,32768,0.000205,1062.404
1441,256,10,6,2,0,65536,0.000231,1073.576
1442,256,10,6,3,0,1024,0.000486,1717.562
1443,256,10,6,3,0,2048,0.000469,1646.806
1444,256,10,6,3,0,4096,0.00046,1648.668
1445,256,10,6,3,0,8192,0.000476,1649.2
1446,256,10,6,3,0,16384,0.000458,1788.052
1447,256,10,6,3,0,32768,0.000447,1544.396
1448,256,10,6,3,0,65536,0.000464,1563.548
1449,256,10,7,1,0,1024,0.000415,994.84
1450,256,10,7,1,0,2048,0.00041,1014.258
1451,256,10,7,1,0,4096,0.000404,1011.066
1452,256,10,7,1,0,8192,0.000403,1004.682
1453,256,10,7,1,0,16384,0.000411,1001.756
1454,256,10,7,1,0,32768,0.000407,992.446
1455,256,10,7,1,0,65536,0.000384,988.988
1456,256,10,7,2,0,1024,0.000212,1143.534
1457,256,10,7,2,0,2048,0.000214,1144.332
1458,256,10,7,2,0,4096,0.000212,1145.928
1459,256,10,7,2,0,8192,0.000216,1138.214
1460,256,10,7,2,0,16384,0.000218,1143.534
1461,256,10,7,2,0,32768,0.000228,1163.484
1462,256,10,7,2,0,65536,0.000228,1013.194
1463,256,10,7,3,0,1024,0.000433,1642.284
1464,256,10,7,3,0,2048,0.00043,1601.586
1465,256,10,7,3,0,4096,0.000412,1605.842
1466,256,10,7,3,0,8192,0.000411,1596
1467,256,10,7,3,0,16384,0.000409,1605.576
1468,256,10,7,3,0,32768,0.000423,1462.734
1469,256,10,7,3,0,65536,0.000421,1676.332
1470,256,11,1,1,0,1024,0.000285,882.056
1471,256,11,1,1,0,2048,0.000285,881.258
1472,256,11,1,1,0,4096,0.000285,879.396
1473,256,11,1,1,0,8192,0.000281,973.56
1474,256,11,1,1,0,16384,0.000292,880.992
1475,256,11,1,1,0,32768,0.000283,867.692
1476,256,11,1,1,0,65536,0.000283,868.756
1477,256,11,1,2,0,1024,0.000511,1162.952
1478,256,11,1,2,0,2048,0.000459,1127.042
1479,256,11,1,2,0,4096,0.000459,1126.244
1480,256,11,1,2,0,8192,0.000458,1126.244
1481,256,11,1,2,0,16384,0.000405,1139.81
1482,256,11,1,2,0,32768,0.000404,1073.842
1483,256,11,1,2,0,65536,0.000468,1091.132
1484,256,11,1,3,0,1024,0.00044,1210.832
1485,256,11,1,3,0,2048,0.000435,1185.562
1486,256,11,1,3,0,4096,0.00041,1267.756
1487,256,11,1,3,0,8192,0.00041,1272.012
1488,256,11,1,3,0,16384,0.000409,1335.852
1489,256,11,1,3,0,32768,0.00041,1262.436
1490,256,11,1,3,0,65536,0.000456,1231.048
1491,256,11,2,1,0,1024,0.000252,874.076
1492,256,11,2,1,0,2048,0.000255,871.682
1493,256,11,2,1,0,4096,0.000252,866.362
1494,256,11,2,1,0,8192,0.000255,923.02
1495,256,11,2,1,0,16384,0.000245,863.17
1496,256,11,2,1,0,32768,0.000253,851.732
1497,256,11,2,1,0,65536,0.000256,738.416
1498,256,11,2,2,0,1024,0.00042,1037.932
1499,256,11,2,2,0,2048,0.000371,1108.422
1500,256,11,2,2,0,4096,0.000378,1107.092
1501,256,11,2,2,0,8192,0.000371,1107.092
1502,256,11,2,2,0,16384,0.000352,1043.252
1503,256,11,2,2,0,32768,0.000345,1001.224
1504,256,11,2,2,0,65536,0.000377,1090.068
1505,256,11,2,3,0,1024,0.000417,1284.514
1506,256,11,2,3,0,2048,0.000381,1259.51
1507,256,11,2,3,0,4096,0.000382,1269.618
1508,256,11,2,3,0,8192,0.000384,1274.406
1509,256,11,2,3,0,16384,0.00039,1329.468
1510,256,11,2,3,0,32768,0.000405,1281.056
1511,256,11,2,3,0,65536,0.000419,1138.746
1512,256,11,3,1,0,1024,0.000342,1010.002
1513,256,11,3,1,0,2048,0.000344,996.968
1514,256,11,3,1,0,4096,0.000342,1006.544
1515,256,11,3,1,0,8192,0.000354,999.096
1516,256,11,3,1,0,16384,0.000333,1011.864
1517,256,11,3,1,0,32768,0.000334,983.668
1518,256,11,3,1,0,65536,0.000334,939.512
1519,256,11,3,2,0,1024,0.000483,1243.816
1520,256,11,3,2,0,2048,0.00046,1149.12
1521,256,11,3,2,0,4096,0.000462,1147.258
1522,256,11,3,2,0,8192,0.000462,1146.194
1523,256,11,3,2,0,16384,0.000364,1322.552
1524,256,11,3,2,0,32768,0.000359,1279.194
1525,256,11,3,2,0,65536,0.000472,1132.894
1526,256,11,3,3,0,1024,0.000412,1185.562
1527,256,11,3,3,0,2048,0.000405,1160.292
1528,256,11,3,3,0,4096,0.000374,1196.468
1529,256,11,3,3,0,8192,0.000385,1199.926
1530,256,11,3,3,0,16384,0.000386,1273.076
1531,256,11,3,3,0,32768,0.000374,1188.222
1532,256,11,3,3,0,65536,0.000401,1223.068
1533,256,11,4,1,0,1024,0.000303,1066.66
1534,256,11,4,1,0,2048,0.000293,1065.064
1535,256,11,4,1,0,4096,0.000293,1067.192
1536,256,11,4,1,0,8192,0.000293,1067.724
1537,256,11,4,1,0,16384,0.000302,937.384
1538,256,11,4,1,0,32768,0.000309,921.158
1539,256,11,4,1,0,65536,0.000316,909.188
1540,256,11,4,2,0,1024,0.000344,1312.71
1541,256,11,4,2,0,2048,0.000349,1284.514
1542,256,11,4,2,0,4096,0.000345,1290.366
1543,256,11,4,2,0,8192,0.000343,1289.568
1544,256,11,4,2,0,16384,0.000343,1307.922
1545,256,11,4,2,0,32768,0.000333,1282.918
1546,256,11,4,2,0,65536,0.000395,1038.198
1547,256,11,4,3,0,1024,0.000365,1272.278
1548,256,11,4,3,0,2048,0.000343,1256.85
1549,256,11,4,3,0,4096,0.000345,1263.766
1550,256,11,4,3,0,8192,0.000362,1256.85
1551,256,11,4,3,0,16384,0.000349,1308.454
1552,256,11,4,3,0,32768,0.000339,1261.106
1553,256,11,4,3,0,65536,0.000371,1191.68
1554,256,11,5,1,0,1024,0.000343,1006.012
1555,256,11,5,1,0,2048,0.00033,1012.396
1556,256,11,5,1,0,4096,0.000349,1010.534
1557,256,11,5,1,0,8192,0.000351,1013.46
1558,256,11,5,1,0,16384,0.000351,1013.46
1559,256,11,5,1,0,32768,0.000342,1007.342
1560,256,11,5,1,0,65536,0.000329,919.562
1561,256,11,5,2,0,1024,0.000413,1336.65
1562,256,11,5,2,0,2048,0.000416,1352.078
1563,256,11,5,2,0,4096,0.000425,1350.216
1564,256,11,5,2,0,8192,0.000377,1452.094
1565,256,11,5,2,0,16384,0.000389,1517.53
1566,256,11,5,2,0,32768,0.000389,1341.704
1567,256,11,5,2,0,65536,0.00043,1179.976
1568,256,11,5,3,0,1024,0.000363,1245.412
1569,256,11,5,3,0,2048,0.000359,1212.96
1570,256,11,5,3,0,4096,0.000357,1206.31
1571,256,11,5,3,0,8192,0.000364,1219.61
1572,256,11,5,3,0,16384,0.000364,1277.864
1573,256,11,5,3,0,32768,0.000353,1204.182
1574,256,11,5,3,0,65536,0.000391,1157.898
1575,256,11,6,1,0,1024,0.000327,1233.176
1576,256,11,6,1,0,2048,0.000323,1228.388
1577,256,11,6,1,0,4096,0.000321,1228.92
1578,256,11,6,1,0,8192,0.000326,1233.974
1579,256,11,6,1,0,16384,0.000319,1075.704
1580,256,11,6,1,0,32768,0.000313,1079.428
1581,256,11,6,1,0,65536,0.000307,1143.002
1582,256,11,6,2,0,1024,0.000235,1083.418
1583,256,11,6,2,0,2048,0.000235,1077.034
1584,256,11,6,2,0,4096,0.000235,1078.896
1585,256,11,6,2,0,8192,0.000242,1075.172
1586,256,11,6,2,0,16384,0.000233,1071.182
1587,256,11,6,2,0,32768,0.000205,1062.404
1588,256,11,6,2,0,65536,0.000231,1073.576
1589,256,11,6,3,0,1024,0.000486,1717.562
1590,256,11,6,3,0,2048,0.000469,1646.806
1591,256,11,6,3,0,4096,0.00046,1648.668
1592,256,11,6,3,0,8192,0.000476,1649.2
1593,256,11,6,3,0,16384,0.000458,1788.052
1594,256,11,6,3,0,32768,0.000447,1544.396
1595,256,11,6,3,0,65536,0.000464,1563.548
1596,256,11,7,1,0,1024,0.000415,994.84
1597,256,11,7,1,0,2048,0.00041,1014.258
1598,256,11,7,1,0,4096,0.000404,1011.066
1599,256,11,7,1,0,8192,0.000403,1004.682
1600,256,11,7,1,0,16384,0.000411,1001.756
1601,256,11,7,1,0,32768,0.000407,992.446
1602,256,11,7,1,0,65536,0.000384,988.988
1603,256,11,7,2,0,1024,0.000212,1143.534
1604,256,11,7,2,0,2048,0.000214,1144.332
1605,256,11,7,2,0,4096,0.000212,1145.928
1606,256,11,7,2,0,8192,0.000216,1138.214
1607,256,11,7,2,0,16384,0.000218,1143.534
1608,256,11,7,2,0,32768,0.000228,1163.484
1609,256,11,7,2,0,65536,0.000228,1013.194
1610,256,11,7,3,0,1024,0.000433,1642.284
1611,256,11,7,3,0,2048,0.00043,1601.586
1612,256,11,7,3,0,4096,0.000412,1605.842
1613,256,11,7,3,0,8192,0.000411,1596
1614,256,11,7,3,0,16384,0.000409,1605.576
1615,256,11,7,3,0,32768,0.000423,1462.734
1616,256,11,7,3,0,65536,0.000421,1676.332
1617,256,12,1,1,0,1024,0.000285,882.056
1618,256,12,1,1,0,2048,0.000285,881.258
1619,256,12,1,1,0,4096,0.000285,879.396
1620,256,12,1,1,0,8192,0.000281,973.56
1621,256,12,1,1,0,16384,0.000292,880.992
1622,256,12,1,1,0,32768,0.000283,867.692
1623,256,12,1,1,0,65536,0.000283,868.756
1624,256,12,1,2,0,1024,0.000511,1162.952
1625,256,12,1,2,0,2048,0.000459,1127.042
1626,256,12,1,2,0,4096,0.000459,1126.244
1627,256,12,1,2,0,8192,0.000458,1126.244
1628,256,12,1,2,0,16384,0.000405,1139.81
1629,256,12,1,2,0,32768,0.000404,1073.842
1630,256,12,1,2,0,65536,0.000468,1091.132
1631,256,12,1,3,0,1024,0.00044,1210.832
1632,256,12,1,3,0,2048,0.000435,1185.562
1633,256,12,1,3,0,4096,0.00041,1267.756
1634,256,12,1,3,0,8192,0.00041,1272.012
1635,256,12,1,3,0,16384,0.000409,1335.852
1636,256,12,1,3,0,32768,0.00041,1262.436
1637,256,12,1,3,0,65536,0.000456,1231.048
1638,256,12,2,1,0,1024,0.000252,874.076
1639,256,12,2,1,0,2048,0.000255,871.682
1640,256,12,2,1,0,4096,0.000252,866.362
1641,256,12,2,1,0,8192,0.000255,923.02
1642,256,12,2,1,0,16384,0.000245,863.17
1643,256,12,2,1,0,32768,0.000253,851.732
1644,256,12,2,1,0,65536,0.000256,738.416
1645,256,12,2,2,0,1024,0.00042,1037.932
1646,256,12,2,2,0,2048,0.000371,1108.422
1647,256,12,2,2,0,4096,0.000378,1107.092
