n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
1165,4,2,1,1,64,16,0,0.000254,248
1166,4,2,1,1,64,32,0,0.000277,167
1167,4,2,1,1,32,1,0,0.000295,383
1168,4,2,1,1,32,2,0,0.000295,383
1169,4,2,1,1,32,4,0,0.000298,350
1170,4,2,1,1,32,8,0,0.000298,230
1171,4,2,1,1,32,16,0,0.000336,479
1172,4,2,1,1,32,32,0,0.000336,479
1173,4,2,1,2,512,1,0,0.000346,430
1174,4,2,1,2,512,2,0,0.000339,367
1175,4,2,1,2,256,16,0,0.000331,336
1176,4,2,1,2,256,32,0,0.000332,374
1177,4,2,1,2,128,1,0,0.000327,314
1178,4,2,1,2,128,2,0,0.000326,247
1179,4,2,1,2,128,4,0,0.000308,417
1180,4,2,1,2,128,8,0,0.000344,436
1181,4,2,1,2,128,16,0,0.000344,470
1182,4,2,1,2,128,32,0,0.000337,307
1183,4,2,1,2,64,1,0,0.000314,556
1184,4,2,1,2,64,2,0,0.000328,566
1185,4,2,1,2,64,4,0,0.000328,584
1186,4,2,1,2,64,8,0,0.000331,390
1187,4,2,1,3,512,1,0,0.000252,262
1188,4,2,1,3,512,2,0,0.000252,262
1189,4,2,1,3,512,4,0,0.000252,262
1190,4,2,1,3,512,8,0,0.000216,227
1191,4,2,1,3,512,16,0,0.000251,386
1192,4,2,1,3,512,32,0,0.000251,386
1193,4,2,1,3,256,1,0,0.000251,386
1194,4,2,1,3,256,2,0,0.000232,298
1195,4,2,1,3,256,4,0,0.000245,474
1196,4,2,1,3,256,8,0,0.000245,474
1197,4,2,1,3,256,16,0,0.000245,474
1198,4,2,1,3,256,32,0,0.000248,458
1199,4,2,1,3,64,4,0,0.000428,284
1200,4,2,1,3,64,8,0,0.000442,290
1201,4,2,1,3,64,16,0,0.000427,273
1202,4,2,1,3,64,32,0,0.0004,160
1203,4,2,1,3,32,1,0,0.000479,312
1204,4,2,1,3,32,2,0,0.000499,303
1205,4,2,1,3,32,4,0,0.000451,325
1206,4,2,1,3,32,8,0,0.000424,214
1207,4,2,1,3,32,16,0,0.000478,371
1208,4,2,1,3,32,32,0,0.00049,398
1209,4,2,1,4,512,1,0,0.000537,369
1210,4,2,1,4,512,2,0,0.00051,345
1211,4,2,1,4,256,16,0,0.000273,259
1212,4,2,1,4,256,32,0,0.000273,259
1213,4,2,1,4,128,1,0,0.000254,248
1214,4,2,1,4,128,2,0,0.000277,167
1215,4,2,1,4,128,4,0,0.000295,383
1216,4,2,1,4,128,8,0,0.000295,383
1217,4,2,1,4,128,16,0,0.000298,350
1218,4,2,1,4,128,32,0,0.000298,230
1219,4,2,1,4,64,1,0,0.000336,479
1220,4,2,1,4,64,2,0,0.000336,479
1221,4,2,1,4,64,4,0,0.000346,430
1222,4,2,1,4,64,8,0,0.000339,367
1223,4,2,2,1,512,1,0,0.000331,336
1224,4,2,2,1,512,2,0,0.000332,374
1225,4,2,2,1,512,4,0,0.000327,314
1226,4,2,2,1,512,8,0,0.000326,247
1227,4,2,2,1,512,16,0,0.000308,417
1228,4,2,2,1,512,32,0,0.000344,436
1229,4,2,2,1,256,1,0,0.000344,470
1230,4,2,2,1,256,2,0,0.000337,307
1231,4,2,2,1,256,4,0,0.000314,556
1232,4,2,2,1,256,8,0,0.000328,566
1233,4,2,2,1,256,16,0,0.000328,584
1234,4,2,2,1,256,32,0,0.000331,390
1235,4,2,2,1,64,4,0,0.000252,262
1236,4,2,2,1,64,8,0,0.000252,262
1237,4,2,2,1,64,16,0,0.00025,265
1238,4,2,2,1,64,32,0,0.000216,227
1239,4,2,2,1,32,1,0,0.000251,386
1240,4,2,2,1,32,2,0,0.000251,386
1241,4,2,2,1,32,4,0,0.000251,386
1242,4,2,2,1,32,8,0,0.000232,298
1243,4,2,2,1,32,16,0,0.000245,474
1244,4,2,2,1,32,32,0,0.000245,474
1245,4,2,2,2,512,1,0,0.000245,474
1246,4,2,2,2,512,2,0,0.000248,458
1247,4,2,2,2,256,16,0,0.000428,284
1248,4,2,2,2,256,32,0,0.000442,290
1249,4,2,2,2,128,1,0,0.000427,273
1250,4,2,2,2,128,2,0,0.0004,160
1251,4,2,2,2,128,4,0,0.000479,312
1252,4,2,2,2,128,8,0,0.000499,303
1253,4,2,2,2,128,16,0,0.000451,325
1254,4,2,2,2,128,32,0,0.000424,214
1255,4,2,2,2,64,1,0,0.000478,371
1256,4,2,2,2,64,2,0,0.00049,398
1257,4,2,2,2,64,4,0,0.000537,369
1258,4,2,2,2,64,8,0,0.00051,345
1259,4,2,2,3,512,1,0,0.000273,259
1260,4,2,2,3,512,2,0,0.000273,259
1261,4,2,2,3,512,4,0,0.000254,248
1262,4,2,2,3,512,8,0,0.000277,167
1263,4,2,2,3,512,16,0,0.000295,383
1264,4,2,2,3,512,32,0,0.000295,383
1265,4,2,2,3,256,1,0,0.000298,350
1266,4,2,2,3,256,2,0,0.000298,230
1267,4,2,2,3,256,4,0,0.000336,479
1268,4,2,2,3,256,8,0,0.000337,482
1269,4,2,2,3,256,16,0,0.000346,430
1270,4,2,2,3,256,32,0,0.000339,367
1271,4,2,2,3,64,4,0,0.000331,336
1272,4,2,2,3,64,8,0,0.000332,374
1273,4,2,2,3,64,16,0,0.000327,314
1274,4,2,2,3,64,32,0,0.000326,247
1275,4,2,2,3,32,1,0,0.000308,417
1276,4,2,2,3,32,2,0,0.000344,436
1277,4,2,2,3,32,4,0,0.000344,470
1278,4,2,2,3,32,8,0,0.000337,307
1279,4,2,2,3,32,16,0,0.000314,556
1280,4,2,2,3,32,32,0,0.000328,566
1281,4,2,2,4,512,1,0,0.000328,584
1282,4,2,2,4,512,2,0,0.000331,390
1283,4,2,2,4,256,16,0,0.000252,262
1284,4,2,2,4,256,32,0,0.000252,262
1285,4,2,2,4,128,1,0,0.000252,262
1286,4,2,2,4,128,2,0,0.000216,227
1287,4,2,2,4,128,4,0,0.000251,386
1288,4,2,2,4,128,8,0,0.000256,381
1289,4,2,2,4,128,16,0,0.000251,386
1290,4,2,2,4,128,32,0,0.000232,298
1291,4,2,2,4,64,1,0,0.000245,474
1292,4,2,2,4,64,2,0,0.000245,474
1293,4,2,2,4,64,4,0,0.000245,474
1294,4,2,2,4,64,8,0,0.000248,458
1295,4,2,3,1,512,1,0,0.00131,285
1296,4,2,3,1,512,2,0,0.001343,264
1297,4,2,3,1,512,4,0,0.001324,301
1298,4,2,3,1,512,8,0,0.0012,233
1299,4,2,3,1,512,16,0,0.001231,171
1300,4,2,3,1,512,32,0,0.001483,462
1301,4,2,3,1,256,1,0,0.001452,419
1302,4,2,3,1,256,2,0,0.001492,447
1303,4,2,3,1,256,4,0,0.001474,440
1304,4,2,3,1,256,8,0,0.001648,224
1305,4,2,3,1,256,16,0,0.001699,438
1306,4,2,3,1,256,32,0,0.001561,459
1307,4,2,3,1,128,1,0,0.001671,478
1308,4,2,3,1,128,2,0,0.001281,387
1309,4,2,3,1,128,4,0,0.001374,313
1310,4,2,3,1,32,2,0,0.000888,297
1311,4,2,3,1,32,4,0,0.000888,299
1312,4,2,3,1,32,8,0,0.000873,318
1313,4,2,3,1,32,16,0,0.000834,262
1314,4,2,3,1,32,32,0,0.000867,205
1315,4,2,3,2,512,1,0,0.000816,405
1316,4,2,3,2,512,2,0,0.000815,417
1317,4,2,3,2,512,4,0,0.000792,408
1318,4,2,3,2,512,8,0,0.000836,400
1319,4,2,3,2,512,16,0,0.000829,245
1320,4,2,3,2,512,32,0,0.000906,493
1321,4,2,3,2,256,1,0,0.000834,451
1322,4,2,3,2,256,2,0,0.000822,437
1323,4,2,3,2,256,4,0,0.00097,354
1324,4,2,3,2,256,8,0,0.000846,306
1325,4,2,3,2,64,4,0,0.000763,328
1326,4,2,3,2,64,8,0,0.00081,285
1327,4,2,3,2,64,16,0,0.000838,280
1328,4,2,3,2,64,32,0,0.000804,287
1329,4,2,3,2,32,1,0,0.000811,245
1330,4,2,3,2,32,2,0,0.000806,427
1331,4,2,3,2,32,4,0,0.000806,380
1332,4,2,3,2,32,8,0,0.000837,384
1333,4,2,3,2,32,16,0,0.000838,409
1334,4,2,3,2,32,32,0,0.000876,288
1335,4,2,3,3,512,1,0,0.00075,436
1336,4,2,3,3,512,2,0,0.000832,504
1337,4,2,3,3,512,4,0,0.000882,463
1338,4,2,3,3,512,8,0,0.000769,444
1339,4,2,3,3,512,16,0,0.000851,413
1340,4,2,3,3,128,8,0,0.000586,384
1341,4,2,3,3,128,16,0,0.000574,394
1342,4,2,3,3,128,32,0,0.000574,394
1343,4,2,3,3,64,1,0,0.000525,318
1344,4,2,3,3,64,2,0,0.000528,189
1345,4,2,3,3,64,4,0,0.000629,436
1346,4,2,3,3,64,8,0,0.000598,456
1347,4,2,3,3,64,16,0,0.000598,456
1348,4,2,3,3,64,32,0,0.000551,406
1349,4,2,3,3,32,1,0,0.000551,241
1350,4,2,3,3,32,2,0,0.000607,502
1351,4,2,3,3,32,4,0,0.000584,486
1352,4,2,3,3,32,8,0,0.000584,486
1353,4,2,3,3,32,16,0,0.000604,541
1354,4,2,3,3,32,32,0,0.000546,343
1355,4,2,3,4,256,16,0,0.00131,285
1356,4,2,3,4,256,32,0,0.001343,264
1357,4,2,3,4,128,1,0,0.001324,301
1358,4,2,3,4,128,2,0,0.0012,233
1359,4,2,3,4,128,4,0,0.001231,171
1360,4,2,3,4,128,8,0,0.001483,462
1361,4,2,3,4,128,16,0,0.001452,419
1362,4,2,3,4,128,32,0,0.001492,447
1363,4,2,3,4,64,1,0,0.001474,440
1364,4,2,3,4,64,2,0,0.001648,224
1365,4,2,3,4,64,4,0,0.001699,438
1366,4,2,3,4,64,8,0,0.001561,459
1367,4,2,3,4,64,16,0,0.001671,478
1368,4,2,3,4,64,32,0,0.001281,387
1369,4,2,3,4,32,1,0,0.001374,313
1370,4,2,4,1,512,32,0,0.000888,297
1371,4,2,4,1,256,1,0,0.000888,299
1372,4,2,4,1,256,2,0,0.000873,318
1373,4,2,4,1,256,4,0,0.000834,262
1374,4,2,4,1,256,8,0,0.000867,205
1375,4,2,4,1,256,16,0,0.000816,405
1376,4,2,4,1,256,32,0,0.000815,417
1377,4,2,4,1,128,1,0,0.000792,408
1378,4,2,4,1,128,2,0,0.000836,400
1379,4,2,4,1,128,4,0,0.000829,245
1380,4,2,4,1,128,8,0,0.000903,487
1381,4,2,4,1,128,16,0,0.000834,451
1382,4,2,4,1,128,32,0,0.000822,437
1383,4,2,4,1,64,1,0,0.00097,354
1384,4,2,4,1,64,2,0,0.000846,306
1385,4,2,4,2,512,1,0,0.000763,328
1386,4,2,4,2,512,2,0,0.00081,285
1387,4,2,4,2,512,4,0,0.000838,280
1388,4,2,4,2,512,8,0,0.000804,287
1389,4,2,4,2,512,16,0,0.000811,245
1390,4,2,4,2,512,32,0,0.000806,427
1391,4,2,4,2,256,1,0,0.000806,380
1392,4,2,4,2,256,2,0,0.000837,384
1393,4,2,4,2,256,4,0,0.000838,409
1394,4,2,4,2,256,8,0,0.000876,288
1395,4,2,4,2,256,16,0,0.00075,436
1396,4,2,4,2,256,32,0,0.000832,504
1397,4,2,4,2,128,1,0,0.000882,463
1398,4,2,4,2,128,2,0,0.000769,444
1399,4,2,4,2,128,4,0,0.000851,413
1400,4,2,4,2,32,2,0,0.000586,384
1401,4,2,4,2,32,4,0,0.000574,394
1402,4,2,4,2,32,8,0,0.000574,394
1403,4,2,4,2,32,16,0,0.000525,318
1404,4,2,4,2,32,32,0,0.000528,189
1405,4,2,4,3,512,1,0,0.000629,436
1406,4,2,4,3,512,2,0,0.000598,456
1407,4,2,4,3,512,4,0,0.000598,456
1408,4,2,4,3,512,8,0,0.000551,406
1409,4,2,4,3,512,16,0,0.000551,241
1410,4,2,4,3,512,32,0,0.000607,502
1411,4,2,4,3,256,1,0,0.000584,486
1412,4,2,4,3,256,2,0,0.000584,486
1413,4,2,4,3,256,4,0,0.000604,541
1414,4,2,4,3,256,8,0,0.000546,343
1415,4,2,4,3,64,4,0,0.00131,285
1416,4,2,4,3,64,8,0,0.001343,264
1417,4,2,4,3,64,16,0,0.001324,301
1418,4,2,4,3,64,32,0,0.0012,233
1419,4,2,4,3,32,1,0,0.001231,171
1420,4,2,4,3,32,2,0,0.001483,462
1421,4,2,4,3,32,4,0,0.001452,419
1422,4,2,4,3,32,8,0,0.001492,447
1423,4,2,4,3,32,16,0,0.001474,440
1424,4,2,4,3,32,32,0,0.001648,224
1425,4,2,4,4,512,1,0,0.001699,438
1426,4,2,4,4,512,2,0,0.001561,459
1427,4,2,4,4,512,4,0,0.001671,478
1428,4,2,4,4,512,8,0,0.001281,387
1429,4,2,4,4,512,16,0,0.001374,313
1430,4,2,4,4,128,8,0,0.000888,297
1431,4,2,4,4,128,16,0,0.000888,299
1432,4,2,4,4,128,32,0,0.000873,318
1433,4,2,4,4,64,1,0,0.000834,262
1434,4,2,4,4,64,2,0,0.000862,209
1435,4,2,4,4,64,4,0,0.000816,405
1436,4,2,4,4,64,8,0,0.000815,417
1437,4,2,4,4,64,16,0,0.000792,408
1438,4,2,4,4,64,32,0,0.000836,400
1439,4,2,4,4,32,1,0,0.000829,245
1440,4,2,4,4,32,2,0,0.000906,493
1441,4,2,4,4,32,4,0,0.000834,451
1442,4,2,4,4,32,8,0,0.000822,437
1443,4,2,4,4,32,16,0,0.00097,354
1444,4,2,4,4,32,32,0,0.000846,306
1445,4,3,1,1,256,16,0,0.000763,328
1446,4,3,1,1,256,32,0,0.00081,285
1447,4,3,1,1,128,1,0,0.000838,280
1448,4,3,1,1,128,2,0,0.000804,287
1449,4,3,1,1,128,4,0,0.000811,245
1450,4,3,1,1,128,8,0,0.000806,427
1451,4,3,1,1,128,16,0,0.000806,380
1452,4,3,1,1,128,32,0,0.000837,384
1453,4,3,1,1,64,1,0,0.000838,409
1454,4,3,1,1,64,2,0,0.000876,288
1455,4,3,1,1,64,4,0,0.00075,436
1456,4,3,1,1,64,8,0,0.000832,504
1457,4,3,1,1,64,16,0,0.000882,463
1458,4,3,1,1,64,32,0,0.000769,444
1459,4,3,1,1,32,1,0,0.000851,413
1460,4,3,1,2,512,32,0,0.000586,384
1461,4,3,1,2,256,1,0,0.000574,394
1462,4,3,1,2,256,2,0,0.000574,394
1463,4,3,1,2,256,4,0,0.000525,318
1464,4,3,1,2,256,8,0,0.000528,189
1465,4,3,1,2,256,16,0,0.000629,436
1466,4,3,1,2,256,32,0,0.000587,458
1467,4,3,1,2,128,1,0,0.000598,456
1468,4,3,1,2,128,2,0,0.000551,406
1469,4,3,1,2,128,4,0,0.000551,241
1470,4,3,1,2,128,8,0,0.000607,502
1471,4,3,1,2,128,16,0,0.000584,486
1472,4,3,1,2,128,32,0,0.000584,486
1473,4,3,1,2,64,1,0,0.000604,541
1474,4,3,1,2,64,2,0,0.000546,343
1475,4,3,1,3,512,1,0,0.00131,285
1476,4,3,1,3,512,2,0,0.001343,264
1477,4,3,1,3,512,4,0,0.001324,301
1478,4,3,1,3,512,8,0,0.0012,233
1479,4,3,1,3,512,16,0,0.001231,171
1480,4,3,1,3,512,32,0,0.001483,462
1481,4,3,1,3,256,1,0,0.001452,419
1482,4,3,1,3,256,2,0,0.001492,447
1483,4,3,1,3,256,4,0,0.001474,440
1484,4,3,1,3,256,8,0,0.001648,224
1485,4,3,1,3,256,16,0,0.001699,438
1486,4,3,1,3,256,32,0,0.001561,459
1487,4,3,1,3,128,1,0,0.001671,478
1488,4,3,1,3,128,2,0,0.001281,387
1489,4,3,1,3,128,4,0,0.001374,313
1490,4,3,1,3,32,2,0,0.000888,297
1491,4,3,1,3,32,4,0,0.000888,299
1492,4,3,1,3,32,8,0,0.000873,318
1493,4,3,1,3,32,16,0,0.000834,262
1494,4,3,1,3,32,32,0,0.000867,205
1495,4,3,1,4,512,1,0,0.000816,405
1496,4,3,1,4,512,2,0,0.000815,417
1497,4,3,1,4,512,4,0,0.000792,408
1498,4,3,1,4,512,8,0,0.000836,400
1499,4,3,1,4,512,16,0,0.000829,245
1500,4,3,1,4,512,32,0,0.000906,493
1501,4,3,1,4,256,1,0,0.000834,451
1502,4,3,1,4,256,2,0,0.000822,437
1503,4,3,1,4,256,4,0,0.00097,354
1504,4,3,1,4,256,8,0,0.000846,306
1505,4,3,1,4,64,4,0,0.000763,328
1506,4,3,1,4,64,8,0,0.00081,285
1507,4,3,1,4,64,16,0,0.000838,280
1508,4,3,1,4,64,32,0,0.000804,287
1509,4,3,1,4,32,1,0,0.000811,245
1510,4,3,1,4,32,2,0,0.000806,427
1511,4,3,1,4,32,4,0,0.000806,380
1512,4,3,1,4,32,8,0,0.000837,384
1513,4,3,1,4,32,16,0,0.000838,409
1514,4,3,1,4,32,32,0,0.000876,288
1515,4,3,2,1,512,1,0,0.00075,436
1516,4,3,2,1,512,2,0,0.000832,504
1517,4,3,2,1,512,4,0,0.000882,463
1518,4,3,2,1,512,8,0,0.000769,444
1519,4,3,2,1,512,16,0,0.000851,413
1520,4,3,2,1,128,8,0,0.000586,384
1521,4,3,2,1,128,16,0,0.000574,394
1522,4,3,2,1,128,32,0,0.000574,394
1523,4,3,2,1,64,1,0,0.000525,318
1524,4,3,2,1,64,2,0,0.000528,189
1525,4,3,2,1,64,4,0,0.000629,436
1526,4,3,2,1,64,8,0,0.000598,456
1527,4,3,2,1,64,16,0,0.000598,456
1528,4,3,2,1,64,32,0,0.000551,406
1529,4,3,2,1,32,1,0,0.000551,241
1530,4,3,2,1,32,2,0,0.000607,502
1531,4,3,2,1,32,4,0,0.000584,486
1532,4,3,2,1,32,8,0,0.000584,486
1533,4,3,2,1,32,16,0,0.000604,541
1534,4,3,2,1,32,32,0,0.000546,343
1535,4,3,2,2,256,16,0,0.001392,309
1536,4,3,2,2,256,32,0,0.001396,291
1537,4,3,2,2,128,1,0,0.001455,288
1538,4,3,2,2,128,2,0,0.001256,263
1539,4,3,2,2,128,4,0,0.001186,189
1540,4,3,2,2,128,8,0,0.00134,467
1541,4,3,2,2,128,16,0,0.001565,415
1542,4,3,2,2,128,32,0,0.001402,453
1543,4,3,2,2,64,1,0,0.001386,449
1544,4,3,2,2,64,2,0,0.001442,271
1545,4,3,2,2,64,4,0,0.001466,430
1546,4,3,2,2,64,8,0,0.001378,482
1547,4,3,2,2,64,16,0,0.001682,452
1548,4,3,2,2,64,32,0,0.001491,503
1549,4,3,2,2,32,1,0,0.001372,346
1550,4,3,2,3,512,32,0,0.000841,402
1551,4,3,2,3,256,1,0,0.000818,391
1552,4,3,2,3,256,2,0,0.000813,366
1553,4,3,2,3,256,4,0,0.00092,350
1554,4,3,2,3,256,8,0,0.000873,194
1555,4,3,2,3,256,16,0,0.000837,521
1556,4,3,2,3,256,32,0,0.000846,478
1557,4,3,2,3,128,1,0,0.000853,473
1558,4,3,2,3,128,2,0,0.000778,404
1559,4,3,2,3,128,4,0,0.000874,273
1560,4,3,2,3,128,8,0,0.000962,545
1561,4,3,2,3,128,16,0,0.000943,522
1562,4,3,2,3,128,32,0,0.00088,579
1563,4,3,2,3,64,1,0,0.000829,466
1564,4,3,2,3,64,2,0,0.00092,400
1565,4,3,2,4,512,1,0,0.00075,405
1566,4,3,2,4,512,2,0,0.000835,383
1567,4,3,2,4,512,4,0,0.000834,380
1568,4,3,2,4,512,8,0,0.000852,373
1569,4,3,2,4,512,16,0,0.000802,248
1570,4,3,2,4,512,32,0,0.000809,474
1571,4,3,2,4,256,1,0,0.000829,528
1572,4,3,2,4,256,2,0,0.00087,482
1573,4,3,2,4,256,4,0,0.000843,445
1574,4,3,2,4,256,8,0,0.000881,355
1575,4,3,2,4,256,16,0,0.00079,618
1576,4,3,2,4,256,32,0,0.000883,574
1577,4,3,2,4,128,1,0,0.000919,604
1578,4,3,2,4,128,2,0,0.000875,601
1579,4,3,2,4,128,4,0,0.000885,440
1580,4,3,2,4,32,2,0,0.000563,375
1581,4,3,2,4,32,4,0,0.000586,391
1582,4,3,2,4,32,8,0,0.000586,391
1583,4,3,2,4,32,16,0,0.0006,397
1584,4,3,2,4,32,32,0,0.000497,215
1585,4,3,3,1,512,1,0,0.00057,556
1586,4,3,3,1,512,2,0,0.000598,567
1587,4,3,3,1,512,4,0,0.000598,567
1588,4,3,3,1,512,8,0,0.000592,519
1589,4,3,3,1,512,16,0,0.000558,310
1590,4,3,3,1,512,32,0,0.00061,621
1591,4,3,3,1,256,1,0,0.00061,605
1592,4,3,3,1,256,2,0,0.00061,605
1593,4,3,3,1,256,4,0,0.000617,606
1594,4,3,3,1,256,8,0,0.000534,396
1595,4,3,3,1,64,4,0,0.001392,309
1596,4,3,3,1,64,8,0,0.001396,291
1597,4,3,3,1,64,16,0,0.001455,288
1598,4,3,3,1,64,32,0,0.001256,263
1599,4,3,3,1,32,1,0,0.001186,189
1600,4,3,3,1,32,2,0,0.00134,467
1601,4,3,3,1,32,4,0,0.001565,415
1602,4,3,3,1,32,8,0,0.001402,453
1603,4,3,3,1,32,16,0,0.001386,449
1604,4,3,3,1,32,32,0,0.001442,271
1605,4,3,3,2,512,1,0,0.001466,430
1606,4,3,3,2,512,2,0,0.001378,482
1607,4,3,3,2,512,4,0,0.001682,452
1608,4,3,3,2,512,8,0,0.001491,503
1609,4,3,3,2,512,16,0,0.001372,346
1610,4,3,3,2,128,8,0,0.000841,402
1611,4,3,3,2,128,16,0,0.000845,393
1612,4,3,3,2,128,32,0,0.000813,366
1613,4,3,3,2,64,1,0,0.00092,350
1614,4,3,3,2,64,2,0,0.000873,194
1615,4,3,3,2,64,4,0,0.000837,521
1616,4,3,3,2,64,8,0,0.000846,478
1617,4,3,3,2,64,16,0,0.000853,473
1618,4,3,3,2,64,32,0,0.000778,404
1619,4,3,3,2,32,1,0,0.000874,273
1620,4,3,3,2,32,2,0,0.000962,545
1621,4,3,3,2,32,4,0,0.000943,522
1622,4,3,3,2,32,8,0,0.00088,579
1623,4,3,3,2,32,16,0,0.000829,466
1624,4,3,3,2,32,32,0,0.00092,400
1625,4,3,3,3,256,16,0,0.00075,405
1626,4,3,3,3,256,32,0,0.000835,383
1627,4,3,3,3,128,1,0,0.000826,385
1628,4,3,3,3,128,2,0,0.000852,373
1629,4,3,3,3,128,4,0,0.000802,248
1630,4,3,3,3,128,8,0,0.000809,474
1631,4,3,3,3,128,16,0,0.000829,528
1632,4,3,3,3,128,32,0,0.00087,482
1633,4,3,3,3,64,1,0,0.000843,445
1634,4,3,3,3,64,2,0,0.000881,355
1635,4,3,3,3,64,4,0,0.00079,618
1636,4,3,3,3,64,8,0,0.000883,574
1637,4,3,3,3,64,16,0,0.000919,604
1638,4,3,3,3,64,32,0,0.000875,601
1639,4,3,3,3,32,1,0,0.000885,440
1640,4,3,3,4,512,32,0,0.000563,375
1641,4,3,3,4,256,1,0,0.000586,391
1642,4,3,3,4,256,2,0,0.000586,391
1643,4,3,3,4,256,4,0,0.0006,397
1644,4,3,3,4,256,8,0,0.000497,215
1645,4,3,3,4,256,16,0,0.00057,556
1646,4,3,3,4,256,32,0,0.000598,567
1647,4,3,3,4,128,1,0,0.000598,567
1648,4,3,3,4,128,2,0,0.000592,519
1649,4,3,3,4,128,4,0,0.000558,310
1650,4,3,3,4,128,8,0,0.00061,621
1651,4,3,3,4,128,16,0,0.00061,605
1652,4,3,3,4,128,32,0,0.00061,605
1653,4,3,3,4,64,1,0,0.000617,606
1654,4,3,3,4,64,2,0,0.000534,396
1655,4,3,4,1,512,1,0,0.001392,309
1656,4,3,4,1,512,2,0,0.001396,291
1657,4,3,4,1,512,4,0,0.001455,288
1658,4,3,4,1,512,8,0,0.001256,263
1659,4,3,4,1,512,16,0,0.001186,189
1660,4,3,4,1,512,32,0,0.00134,467
1661,4,3,4,1,256,1,0,0.001565,415
1662,4,3,4,1,256,2,0,0.001402,453
1663,4,3,4,1,256,4,0,0.001386,449
1664,4,3,4,1,256,8,0,0.001442,271
1665,4,3,4,1,256,16,0,0.001466,430
1666,4,3,4,1,256,32,0,0.001378,482
1667,4,3,4,1,128,1,0,0.001682,452
1668,4,3,4,1,128,2,0,0.001491,503
1669,4,3,4,1,128,4,0,0.001372,346
1670,4,3,4,1,32,2,0,0.000841,402
1671,4,3,4,1,32,4,0,0.000845,393
1672,4,3,4,1,32,8,0,0.000813,366
1673,4,3,4,1,32,16,0,0.00092,350
1674,4,3,4,1,32,32,0,0.000873,194
1675,4,3,4,2,512,1,0,0.000837,521
1676,4,3,4,2,512,2,0,0.000846,478
1677,4,3,4,2,512,4,0,0.000853,473
1678,4,3,4,2,512,8,0,0.000778,404
1679,4,3,4,2,512,16,0,0.000874,273
1680,4,3,4,2,512,32,0,0.000962,545
1681,4,3,4,2,256,1,0,0.000943,522
1682,4,3,4,2,256,2,0,0.00088,579
1683,4,3,4,2,256,4,0,0.000829,466
1684,4,3,4,2,256,8,0,0.00092,400
1685,4,3,4,2,64,4,0,0.00075,405
1686,4,3,4,2,64,8,0,0.000835,383
1687,4,3,4,2,64,16,0,0.000826,385
1688,4,3,4,2,64,32,0,0.000852,373
1689,4,3,4,2,32,1,0,0.000802,248
1690,4,3,4,2,32,2,0,0.000809,474
1691,4,3,4,2,32,4,0,0.000829,528
1692,4,3,4,2,32,8,0,0.00087,482
1693,4,3,4,2,32,16,0,0.000843,445
1694,4,3,4,2,32,32,0,0.000881,355
1695,4,3,4,3,512,1,0,0.00079,618
1696,4,3,4,3,512,2,0,0.000883,574
1697,4,3,4,3,512,4,0,0.000919,604
1698,4,3,4,3,512,8,0,0.000875,601
1699,4,3,4,3,512,16,0,0.000885,440
1700,4,3,4,3,128,8,0,0.000563,375
1701,4,3,4,3,128,16,0,0.000586,391
1702,4,3,4,3,128,32,0,0.000586,391
1703,4,3,4,3,64,1,0,0.0006,397
1704,4,3,4,3,64,2,0,0.000497,215
1705,4,3,4,3,64,4,0,0.00057,556
1706,4,3,4,3,64,8,0,0.000598,567
1707,4,3,4,3,64,16,0,0.000589,568
1708,4,3,4,3,64,32,0,0.000592,519
1709,4,3,4,3,32,1,0,0.000546,316
1710,4,3,4,3,32,2,0,0.00061,621
1711,4,3,4,3,32,4,0,0.00061,605
1712,4,3,4,3,32,8,0,0.00061,605
1713,4,3,4,3,32,16,0,0.000617,606
1714,4,3,4,3,32,32,0,0.000534,396
1715,4,3,4,4,256,16,0,0.001392,309
1716,4,3,4,4,256,32,0,0.001396,291
1717,4,3,4,4,128,1,0,0.001455,288
1718,4,3,4,4,128,2,0,0.001256,263
1719,4,3,4,4,128,4,0,0.001186,189
1720,4,3,4,4,128,8,0,0.00134,467
1721,4,3,4,4,128,16,0,0.001565,415
1722,4,3,4,4,128,32,0,0.001402,453
1723,4,3,4,4,64,1,0,0.001386,449
1724,4,3,4,4,64,2,0,0.001442,271
1725,4,3,4,4,64,4,0,0.001466,430
1726,4,3,4,4,64,8,0,0.001378,482
1727,4,3,4,4,64,16,0,0.001679,449
1728,4,3,4,4,64,32,0,0.001491,503
1729,4,3,4,4,32,1,0,0.001372,346
1730,8,1,1,1,512,32,0,0.000834,402
1731,8,1,1,1,256,1,0,0.000845,393
1732,8,1,1,1,256,2,0,0.000813,366
1733,8,1,1,1,256,4,0,0.00092,350
1734,8,1,1,1,256,8,0,0.000873,194
1735,8,1,1,1,256,16,0,0.000837,521
1736,8,1,1,1,256,32,0,0.000846,478
1737,8,1,1,1,128,1,0,0.000853,473
1738,8,1,1,1,128,2,0,0.000778,404
1739,8,1,1,1,128,4,0,0.000874,273
1740,8,1,1,1,128,8,0,0.000962,545
1741,8,1,1,1,128,16,0,0.000943,522
1742,8,1,1,1,128,32,0,0.00088,579
1743,8,1,1,1,64,1,0,0.000829,466
1744,8,1,1,1,64,2,0,0.00092,400
