n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1107,4,1,2,1,460800,0,0.240178,10241.798
1108,4,1,2,1,230400,0,0.240518,10495.296
1109,4,1,2,1,115200,0,0.230153,11525.514
1110,4,1,2,1,57600,0,0.235372,12523.28
1111,4,1,2,1,28800,0,0.240202,15345.008
1112,4,1,2,1,14400,0,0.242013,18935.477
1113,4,1,2,1,7200,0,0.248,25508.602
1114,4,1,2,2,460800,0,0.23574,11457.95
1115,4,1,2,2,230400,0,0.240809,12588.45
1116,4,1,2,2,115200,0,0.229348,12600.952
1117,4,1,2,2,57600,0,0.238163,14200.942
1118,4,1,2,2,28800,0,0.267602,15993.782
1119,4,1,2,2,14400,0,0.24332,25569.516
1120,4,1,2,3,460800,0,0.263729,13007.666
1121,4,1,2,3,230400,0,0.242638,13342.028
1122,4,1,2,3,115200,0,0.242864,14320.11
1123,4,1,2,3,57600,0,0.259606,15315.216
1124,4,1,2,3,28800,0,0.300905,16690.969
1125,4,1,2,3,14400,0,0.272838,21223.607
1126,4,1,2,4,460800,0,0.231109,14093.478
1127,4,1,2,4,230400,0,0.237748,13969.522
1128,4,1,2,4,115200,0,0.236324,15431.99
1129,4,1,2,4,57600,0,0.233759,17818.543
1130,4,1,2,4,28800,0,0.234492,27343.203
1131,4,1,2,5,460800,0,0.26195,13624.254
1132,4,1,2,5,230400,0,0.237444,14222.754
1133,4,1,2,5,115200,0,0.24936,15870.624
1134,4,1,2,5,57600,0,0.257092,16932.496
1135,4,1,2,5,28800,0,0.303183,18927.496
1136,4,1,3,1,460800,0,0.240178,10241.798
1137,4,1,3,1,230400,0,0.240518,10495.296
1138,4,1,3,1,115200,0,0.230153,11525.514
1139,4,1,3,1,57600,0,0.235372,12523.28
1140,4,1,3,1,28800,0,0.240202,15345.008
1141,4,1,3,1,14400,0,0.242013,18935.477
1142,4,1,3,1,7200,0,0.248,25508.602
1143,4,1,3,2,460800,0,0.23574,11457.95
1144,4,1,3,2,230400,0,0.240809,12588.45
1145,4,1,3,2,115200,0,0.229348,12600.952
1146,4,1,3,2,57600,0,0.238163,14200.942
1147,4,1,3,2,28800,0,0.267602,15993.782
1148,4,1,3,2,14400,0,0.24332,25569.516
1149,4,1,3,3,460800,0,0.263729,13007.666
1150,4,1,3,3,230400,0,0.242638,13342.028
1151,4,1,3,3,115200,0,0.242864,14320.11
1152,4,1,3,3,57600,0,0.259606,15315.216
1153,4,1,3,3,28800,0,0.300905,16690.969
1154,4,1,3,3,14400,0,0.272838,21223.607
1155,4,1,3,4,460800,0,0.231109,14093.478
1156,4,1,3,4,230400,0,0.237748,13969.522
1157,4,1,3,4,115200,0,0.236324,15431.99
1158,4,1,3,4,57600,0,0.233759,17818.543
1159,4,1,3,4,28800,0,0.234492,27343.203
1160,4,1,3,5,460800,0,0.26195,13624.254
1161,4,1,3,5,230400,0,0.237444,14222.754
1162,4,1,3,5,115200,0,0.24936,15870.624
1163,4,1,3,5,57600,0,0.257092,16932.496
1164,4,1,3,5,28800,0,0.303183,18927.496
1165,4,1,4,1,460800,0,0.240178,10241.798
1166,4,1,4,1,230400,0,0.240518,10495.296
1167,4,1,4,1,115200,0,0.230153,11525.514
1168,4,1,4,1,57600,0,0.235372,12523.28
1169,4,1,4,1,28800,0,0.240202,15345.008
1170,4,1,4,1,14400,0,0.242013,18935.477
1171,4,1,4,1,7200,0,0.248,25508.602
1172,4,1,4,2,460800,0,0.23574,11457.95
1173,4,1,4,2,230400,0,0.240809,12588.45
1174,4,1,4,2,115200,0,0.229348,12600.952
1175,4,1,4,2,57600,0,0.238163,14200.942
1176,4,1,4,2,28800,0,0.267602,15993.782
1177,4,1,4,2,14400,0,0.24332,25569.516
1178,4,1,4,3,460800,0,0.263729,13007.666
1179,4,1,4,3,230400,0,0.242638,13342.028
1180,4,1,4,3,115200,0,0.242864,14320.11
1181,4,1,4,3,57600,0,0.259606,15315.216
1182,4,1,4,3,28800,0,0.300905,16690.969
1183,4,1,4,4,460800,0,0.231109,14093.478
1184,4,1,4,4,230400,0,0.237748,13969.522
1185,4,1,4,4,115200,0,0.236324,15431.99
1186,4,1,4,4,57600,0,0.233759,17818.543
1187,4,1,4,4,28800,0,0.234492,27343.203
1188,4,1,4,4,14400,0,0.245498,28527.701
1189,4,1,4,5,460800,0,0.26195,13624.254
1190,4,1,4,5,230400,0,0.237444,14222.754
1191,4,1,4,5,115200,0,0.24936,15870.624
1192,4,1,4,5,57600,0,0.257092,16932.496
1193,4,1,4,5,28800,0,0.303183,18927.496
1194,4,1,5,1,460800,0,0.240178,10241.798
1195,4,1,5,1,230400,0,0.240518,10495.296
1196,4,1,5,1,115200,0,0.230153,11525.514
1197,4,1,5,1,57600,0,0.235372,12523.28
1198,4,1,5,1,28800,0,0.240202,15345.008
1199,4,1,5,1,14400,0,0.242013,18935.477
1200,4,1,5,1,7200,0,0.248,25508.602
1201,4,1,5,2,460800,0,0.23574,11457.95
1202,4,1,5,2,230400,0,0.240809,12588.45
1203,4,1,5,2,115200,0,0.229348,12600.952
1204,4,1,5,2,57600,0,0.238163,14200.942
1205,4,1,5,2,28800,0,0.267602,15993.782
1206,4,1,5,2,14400,0,0.24332,25569.516
1207,4,1,5,3,460800,0,0.263729,13007.666
1208,4,1,5,3,230400,0,0.242638,13342.028
1209,4,1,5,3,115200,0,0.242864,14320.11
1210,4,1,5,3,57600,0,0.259606,15315.216
1211,4,1,5,3,28800,0,0.300905,16690.969
1212,4,1,5,3,14400,0,0.272838,21223.607
1213,4,1,5,4,460800,0,0.231109,14093.478
1214,4,1,5,4,230400,0,0.237748,13969.522
1215,4,1,5,4,115200,0,0.236324,15431.99
1216,4,1,5,4,57600,0,0.233759,17818.543
1217,4,1,5,4,28800,0,0.234492,27343.203
1218,4,1,5,5,460800,0,0.26195,13624.254
1219,4,1,5,5,230400,0,0.237444,14222.754
1220,4,1,5,5,115200,0,0.24936,15870.624
1221,4,1,5,5,57600,0,0.257092,16932.496
1222,4,1,5,5,28800,0,0.303183,18927.496
1223,4,2,1,1,460800,0,0.20236,13536.74
1224,4,2,1,1,230400,0,0.200707,14460.026
1225,4,2,1,1,115200,0,0.205244,14167.426
1226,4,2,1,1,57600,0,0.207894,15434.384
1227,4,2,1,1,28800,0,0.20429,15734.432
1228,4,2,1,1,14400,0,0.20253,18863.123
1229,4,2,1,1,7200,0,0.210734,20659.156
1230,4,2,1,2,460800,0,0.203675,16982.504
1231,4,2,1,2,230400,0,0.200982,17283.615
1232,4,2,1,2,115200,0,0.20713,18113.27
1233,4,2,1,2,57600,0,0.200919,19736.934
1234,4,2,1,2,28800,0,0.211984,20522.697
1235,4,2,1,2,14400,0,0.20306,22111.516
1236,4,2,1,3,460800,0,0.209971,18106.887
1237,4,2,1,3,230400,0,0.202975,17812.955
1238,4,2,1,3,115200,0,0.205625,18490.99
1239,4,2,1,3,57600,0,0.204184,20951.756
1240,4,2,1,3,28800,0,0.208169,22081.725
1241,4,2,1,3,14400,0,0.202572,23289.098
1242,4,2,1,4,460800,0,0.210057,20395.018
1243,4,2,1,4,230400,0,0.202502,20606.488
1244,4,2,1,4,115200,0,0.205697,21451.037
1245,4,2,1,4,57600,0,0.21048,22443.484
1246,4,2,1,4,28800,0,0.209184,26982.508
1247,4,2,1,4,14400,0,0.208914,29285.27
1248,4,2,1,5,460800,0,0.20342,19360.277
1249,4,2,1,5,230400,0,0.205074,20517.91
1250,4,2,1,5,115200,0,0.201279,20284.361
1251,4,2,1,5,57600,0,0.211519,21621.811
1252,4,2,1,5,28800,0,0.207915,23177.645
1253,4,2,2,1,460800,0,0.19504,12989.312
1254,4,2,2,1,230400,0,0.207744,13507.48
1255,4,2,2,1,115200,0,0.206783,14956.116
1256,4,2,2,1,57600,0,0.202127,17191.58
1257,4,2,2,1,28800,0,0.206155,21827.693
1258,4,2,2,1,14400,0,0.204459,29024.59
1259,4,2,2,2,460800,0,0.208508,16211.37
1260,4,2,2,2,230400,0,0.195937,16597.867
1261,4,2,2,2,115200,0,0.209943,17343.998
1262,4,2,2,2,57600,0,0.20546,22081.191
1263,4,2,2,2,28800,0,0.217836,22982.4
1264,4,2,2,2,14400,0,0.20663,29756.889
1265,4,2,2,3,460800,0,0.225629,17968.832
1266,4,2,2,3,230400,0,0.206051,18922.975
1267,4,2,2,3,115200,0,0.199002,23288.566
1268,4,2,2,3,57600,0,0.234765,24342.725
1269,4,2,2,3,28800,0,0.236014,28529.83
1270,4,2,2,4,460800,0,0.207692,19372.248
1271,4,2,2,4,230400,0,0.204834,21198.072
1272,4,2,2,4,115200,0,0.212903,21635.109
1273,4,2,2,4,57600,0,0.204258,24456.307
1274,4,2,2,5,460800,0,0.215328,19762.736
1275,4,2,2,5,230400,0,0.203649,20234.619
1276,4,2,2,5,115200,0,0.205135,24567.494
1277,4,2,3,1,460800,0,0.19504,12989.312
1278,4,2,3,1,230400,0,0.207744,13507.48
1279,4,2,3,1,115200,0,0.206783,14956.116
1280,4,2,3,1,57600,0,0.202127,17191.58
1281,4,2,3,1,28800,0,0.206155,21827.693
1282,4,2,3,1,14400,0,0.204459,29024.59
1283,4,2,3,2,460800,0,0.208508,16211.37
1284,4,2,3,2,230400,0,0.195937,16597.867
1285,4,2,3,2,115200,0,0.209943,17343.998
1286,4,2,3,2,57600,0,0.20546,22081.191
1287,4,2,3,2,28800,0,0.217836,22982.4
1288,4,2,3,2,14400,0,0.20663,29756.889
1289,4,2,3,3,460800,0,0.225629,17968.832
1290,4,2,3,3,230400,0,0.206051,18922.975
1291,4,2,3,3,115200,0,0.199002,23288.566
1292,4,2,3,3,57600,0,0.234765,24342.725
1293,4,2,3,3,28800,0,0.236014,28529.83
1294,4,2,3,4,460800,0,0.207692,19372.248
1295,4,2,3,4,230400,0,0.204834,21198.072
1296,4,2,3,4,115200,0,0.212903,21635.109
1297,4,2,3,4,57600,0,0.204258,24456.307
1298,4,2,3,5,460800,0,0.215328,19762.736
1299,4,2,3,5,230400,0,0.203649,20234.619
1300,4,2,3,5,115200,0,0.205135,24567.494
1301,4,2,4,1,460800,0,0.19504,12989.312
1302,4,2,4,1,230400,0,0.207744,13507.48
1303,4,2,4,1,115200,0,0.206783,14956.116
1304,4,2,4,1,57600,0,0.202127,17191.58
1305,4,2,4,1,28800,0,0.206155,21827.693
1306,4,2,4,1,14400,0,0.204459,29024.59
1307,4,2,4,2,460800,0,0.208508,16211.37
1308,4,2,4,2,230400,0,0.195937,16597.867
1309,4,2,4,2,115200,0,0.209943,17343.998
1310,4,2,4,2,57600,0,0.20546,22081.191
1311,4,2,4,2,28800,0,0.217836,22982.4
1312,4,2,4,3,460800,0,0.225629,17968.832
1313,4,2,4,3,230400,0,0.206051,18922.975
1314,4,2,4,3,115200,0,0.199002,23288.566
1315,4,2,4,3,57600,0,0.234765,24342.725
1316,4,2,4,3,28800,0,0.236014,28529.83
1317,4,2,4,4,460800,0,0.207692,19372.248
1318,4,2,4,4,230400,0,0.204834,21198.072
1319,4,2,4,4,115200,0,0.212903,21635.109
1320,4,2,4,4,57600,0,0.204258,24456.307
1321,4,2,4,5,460800,0,0.215328,19762.736
1322,4,2,4,5,230400,0,0.203649,20234.619
1323,4,2,4,5,115200,0,0.205135,24567.494
1324,4,2,5,1,460800,0,0.19504,12989.312
1325,4,2,5,1,230400,0,0.207744,13507.48
1326,4,2,5,1,115200,0,0.206783,14956.116
1327,4,2,5,1,57600,0,0.202127,17191.58
1328,4,2,5,1,28800,0,0.206155,21827.693
1329,4,2,5,1,14400,0,0.204459,29024.59
1330,4,2,5,2,460800,0,0.208508,16211.37
1331,4,2,5,2,230400,0,0.195937,16597.867
1332,4,2,5,2,115200,0,0.209943,17343.998
1333,4,2,5,2,57600,0,0.20546,22081.191
1334,4,2,5,2,28800,0,0.217836,22982.4
1335,4,2,5,2,14400,0,0.20663,29756.889
1336,4,2,5,3,460800,0,0.225629,17968.832
1337,4,2,5,3,230400,0,0.206051,18922.975
1338,4,2,5,3,115200,0,0.199002,23288.566
1339,4,2,5,3,57600,0,0.234765,24342.725
1340,4,2,5,3,28800,0,0.236014,28529.83
1341,4,2,5,4,460800,0,0.207692,19372.248
1342,4,2,5,4,230400,0,0.204834,21198.072
1343,4,2,5,4,115200,0,0.212903,21635.109
1344,4,2,5,4,57600,0,0.204258,24456.307
1345,4,2,5,5,460800,0,0.215328,19762.736
1346,4,2,5,5,230400,0,0.203649,20234.619
1347,4,3,1,1,460800,0,0.222074,19068.742
1348,4,3,1,1,230400,0,0.222052,19126.465
1349,4,3,1,1,115200,0,0.211687,19047.994
1350,4,3,1,1,57600,0,0.214886,20290.48
1351,4,3,1,1,28800,0,0.237357,19862.486
1352,4,3,1,1,14400,0,0.221846,23061.668
1353,4,3,1,1,7200,0,0.259613,21460.613
1354,4,3,1,2,460800,0,0.213322,24426.779
1355,4,3,1,2,230400,0,0.209267,24236.059
1356,4,3,1,2,115200,0,0.210597,25284.631
1357,4,3,1,2,57600,0,0.213194,27159.133
1358,4,3,1,2,28800,0,0.214116,27432.314
1359,4,3,1,2,14400,0,0.209396,30452.744
1360,4,3,1,3,460800,0,0.223385,24937.234
1361,4,3,1,3,230400,0,0.224084,25487.588
1362,4,3,1,3,115200,0,0.224872,25672.457
1363,4,3,1,3,57600,0,0.216626,26664.639
1364,4,3,1,3,28800,0,0.21675,29982.723
1365,4,3,1,3,14400,0,0.222239,30108.273
1366,4,3,1,4,460800,0,0.215788,29027.25
1367,4,3,1,4,230400,0,0.210921,28848.764
1368,4,3,1,4,115200,0,0.216329,30250.584
1369,4,3,1,4,57600,0,0.221871,32015.76
1370,4,3,1,4,28800,0,0.215653,33765.508
1371,4,3,1,5,460800,0,0.221376,28545.258
1372,4,3,1,5,230400,0,0.218965,28971.391
1373,4,3,1,5,115200,0,0.22284,27957.133
1374,4,3,1,5,57600,0,0.213985,29977.137
1375,4,3,1,5,28800,0,0.216557,34438.754
1376,4,3,2,1,460800,0,0.235269,17405.178
1377,4,3,2,1,230400,0,0.234095,18087.734
1378,4,3,2,1,115200,0,0.219101,20009.85
1379,4,3,2,1,57600,0,0.22818,22612.66
1380,4,3,2,1,28800,0,0.253743,24140.83
1381,4,3,2,1,14400,0,0.243742,27845.678
1382,4,3,2,2,460800,0,0.210284,23659.369
1383,4,3,2,2,230400,0,0.206725,24695.973
1384,4,3,2,2,115200,0,0.209054,25911.857
1385,4,3,2,2,57600,0,0.210987,29402.576
1386,4,3,2,2,28800,0,0.215205,32683.42
1387,4,3,2,3,460800,0,0.228024,23750.342
1388,4,3,2,3,230400,0,0.220488,24389.807
1389,4,3,2,3,115200,0,0.218898,25716.613
1390,4,3,2,3,57600,0,0.225189,29691.984
1391,4,3,2,3,28800,0,0.220834,35960.539
1392,4,3,2,4,460800,0,0.220461,28355.334
1393,4,3,2,4,230400,0,0.223433,30162.805
1394,4,3,2,4,115200,0,0.221106,30635.486
1395,4,3,2,4,57600,0,0.221722,33596.066
1396,4,3,2,5,460800,0,0.223848,25568.719
1397,4,3,2,5,230400,0,0.226452,26599.201
1398,4,3,2,5,115200,0,0.225623,28220.205
1399,4,3,2,5,57600,0,0.222558,31230.795
1400,4,3,3,1,460800,0,0.212579,18748.213
1401,4,3,3,1,230400,0,0.218135,19325.697
1402,4,3,3,1,115200,0,0.218157,21147
1403,4,3,3,1,57600,0,0.221769,23536.479
1404,4,3,3,1,28800,0,0.226117,29347.514
1405,4,3,3,1,14400,0,0.212623,45599.848
1406,4,3,3,2,460800,0,0.216302,23315.697
1407,4,3,3,2,230400,0,0.213335,24872.596
1408,4,3,3,2,115200,0,0.20129,27255.689
1409,4,3,3,2,57600,0,0.222658,28189.615
1410,4,3,3,2,28800,0,0.238002,32137.854
1411,4,3,3,3,460800,0,0.247295,24499.398
1412,4,3,3,3,230400,0,0.222714,27568.24
1413,4,3,3,3,57600,0,0.238779,28674.268
1414,4,3,3,4,460800,0,0.223191,26942.607
1415,4,3,3,4,230400,0,0.204978,27983.998
1416,4,3,3,4,115200,0,0.218335,31579.254
1417,4,3,3,5,460800,0,0.238945,28089.865
1418,4,3,4,1,460800,0,0.212579,18748.213
1419,4,3,4,1,230400,0,0.218135,19325.697
1420,4,3,4,1,115200,0,0.218157,21147
1421,4,3,4,1,57600,0,0.221769,23536.479
1422,4,3,4,1,28800,0,0.226117,29347.514
1423,4,3,4,1,14400,0,0.212623,45599.848
1424,4,3,4,2,460800,0,0.216302,23315.697
1425,4,3,4,2,230400,0,0.213335,24872.596
1426,4,3,4,2,115200,0,0.20129,27255.689
1427,4,3,4,2,57600,0,0.222658,28189.615
1428,4,3,4,2,28800,0,0.238002,32137.854
1429,4,3,4,3,460800,0,0.247295,24499.398
1430,4,3,4,3,230400,0,0.222714,27568.24
1431,4,3,4,3,57600,0,0.238779,28674.268
1432,4,3,4,4,460800,0,0.223191,26942.607
1433,4,3,4,4,230400,0,0.204978,27983.998
1434,4,3,4,4,115200,0,0.218335,31579.254
1435,4,3,4,5,460800,0,0.238945,28089.865
1436,4,3,5,1,460800,0,0.212579,18748.213
1437,4,3,5,1,230400,0,0.218135,19325.697
1438,4,3,5,1,115200,0,0.218157,21147
1439,4,3,5,1,57600,0,0.221769,23536.479
1440,4,3,5,1,28800,0,0.226117,29347.514
1441,4,3,5,1,14400,0,0.212623,45599.848
1442,4,3,5,2,460800,0,0.216302,23315.697
1443,4,3,5,2,230400,0,0.213335,24872.596
1444,4,3,5,2,115200,0,0.20129,27255.689
1445,4,3,5,2,28800,0,0.238002,32137.854
1446,4,3,5,3,460800,0,0.247295,24499.398
1447,4,3,5,3,230400,0,0.222714,27568.24
1448,4,3,5,3,57600,0,0.238779,28674.268
1449,4,3,5,4,460800,0,0.223191,26942.607
1450,4,3,5,4,230400,0,0.204978,27983.998
1451,4,3,5,4,115200,0,0.218335,31579.254
1452,4,3,5,5,460800,0,0.238945,28089.865
1453,4,4,1,1,460800,0,0.210343,20539.189
1454,4,4,1,1,230400,0,0.211897,21033.949
1455,4,4,1,1,115200,0,0.20581,20494.236
1456,4,4,1,1,57600,0,0.214789,21646.549
1457,4,4,1,1,28800,0,0.218065,22732.627
1458,4,4,1,1,14400,0,0.215113,24241.111
1459,4,4,1,1,7200,0,0.204623,28245.742
1460,4,4,1,2,460800,0,0.207442,26023.578
1461,4,4,1,2,230400,0,0.208164,25758.377
1462,4,4,1,2,115200,0,0.21203,26450.242
1463,4,4,1,2,57600,0,0.209099,29202.545
1464,4,4,1,2,28800,0,0.202663,31135.033
1465,4,4,1,2,14400,0,0.21084,33708.316
1466,4,4,1,3,460800,0,0.21289,27687.143
1467,4,4,1,3,230400,0,0.214271,28500.836
1468,4,4,1,3,115200,0,0.209328,28592.34
1469,4,4,1,3,57600,0,0.214638,31846.584
1470,4,4,1,3,28800,0,0.211098,31878.504
1471,4,4,1,3,14400,0,0.213257,35300.859
1472,4,4,1,4,460800,0,0.200761,33624.527
1473,4,4,1,4,230400,0,0.207488,31668.363
1474,4,4,1,4,115200,0,0.207912,33316.5
1475,4,4,1,4,57600,0,0.208804,36241.172
1476,4,4,1,4,28800,0,0.201928,38053.695
1477,4,4,1,5,460800,0,0.206479,30727.521
1478,4,4,1,5,230400,0,0.215458,30881.803
1479,4,4,1,5,115200,0,0.209544,32451.201
1480,4,4,1,5,57600,0,0.200716,35654.906
1481,4,4,2,1,460800,0,0.201924,19806.893
1482,4,4,2,1,230400,0,0.20756,19781.889
1483,4,4,2,1,115200,0,0.214204,20301.652
1484,4,4,2,1,57600,0,0.208139,21785.932
1485,4,4,2,1,28800,0,0.20501,23496.047
1486,4,4,2,1,14400,0,0.202674,27207.012
1487,4,4,2,2,460800,0,0.202547,26309.527
1488,4,4,2,2,230400,0,0.206532,26134.5
1489,4,4,2,2,115200,0,0.202568,26684.057
1490,4,4,2,2,57600,0,0.207102,28911.539
1491,4,4,2,2,28800,0,0.200017,30122.105
1492,4,4,2,3,460800,0,0.203938,27279.896
1493,4,4,2,3,230400,0,0.206789,27176.688
1494,4,4,2,3,115200,0,0.208117,27478.066
1495,4,4,2,3,57600,0,0.211975,29507.912
1496,4,4,2,3,28800,0,0.213904,30808.387
1497,4,4,2,4,460800,0,0.207292,31475.514
1498,4,4,2,4,230400,0,0.210494,31550.525
1499,4,4,2,4,115200,0,0.208704,32748.059
1500,4,4,2,4,57600,0,0.206492,35839.512
1501,4,4,2,5,460800,0,0.212575,29377.838
1502,4,4,2,5,230400,0,0.209403,29809.023
1503,4,4,2,5,115200,0,0.206981,29889.355
1504,4,4,3,1,460800,0,0.211501,21482.426
1505,4,4,3,1,230400,0,0.214608,21826.098
1506,4,4,3,1,115200,0,0.214183,23783.061
1507,4,4,3,1,57600,0,0.223057,27023.205
1508,4,4,3,1,28800,0,0.221962,32143.705
1509,4,4,3,1,14400,0,0.209288,41949.266
1510,4,4,3,2,460800,0,0.212434,28116.467
1511,4,4,3,2,230400,0,0.210542,29751.035
1512,4,4,3,2,115200,0,0.212038,31211.908
1513,4,4,3,2,57600,0,0.209023,34936.176
1514,4,4,3,2,28800,0,0.207659,42987.992
1515,4,4,3,3,460800,0,0.216486,30227.441
1516,4,4,3,3,230400,0,0.215659,31655.33
1517,4,4,3,3,115200,0,0.219168,35313.895
1518,4,4,3,3,57600,0,0.214206,38978.309
1519,4,4,3,4,460800,0,0.209127,34378.371
1520,4,4,3,4,230400,0,0.21005,35184.086
1521,4,4,3,4,115200,0,0.208445,39112.375
1522,4,4,3,4,57600,0,0.216339,45742.691
1523,4,4,3,5,460800,0,0.216977,34669.641
1524,4,4,3,5,230400,0,0.22346,35981.023
1525,4,4,3,5,115200,0,0.214809,38819.773
1526,4,4,4,1,460800,0,0.201413,19251.484
1527,4,4,4,1,230400,0,0.20303,19595.688
1528,4,4,4,1,115200,0,0.206541,20426.672
1529,4,4,4,1,57600,0,0.209073,23864.189
1530,4,4,4,1,28800,0,0.208033,23345.756
1531,4,4,4,2,460800,0,0.208938,23794.498
1532,4,4,4,2,230400,0,0.198316,24382.891
1533,4,4,4,2,115200,0,0.199847,25836.314
1534,4,4,4,2,57600,0,0.205228,41776.629
1535,4,4,4,3,460800,0,0.211271,26456.627
1536,4,4,4,3,230400,0,0.206214,26688.578
1537,4,4,4,3,115200,0,0.20975,29994.16
1538,4,4,4,4,460800,0,0.199547,27445.348
1539,4,4,4,4,230400,0,0.200261,32452.799
1540,4,4,4,4,115200,0,0.205551,30726.99
1541,4,4,4,5,460800,0,0.214462,29114.764
1542,4,4,4,5,230400,0,0.212865,32033.582
1543,4,4,5,1,460800,0,0.201413,19251.484
1544,4,4,5,1,230400,0,0.20303,19595.688
1545,4,4,5,1,115200,0,0.206541,20426.672
1546,4,4,5,1,57600,0,0.209073,23864.189
1547,4,4,5,1,28800,0,0.208033,23345.756
1548,4,4,5,2,460800,0,0.208938,23794.498
1549,4,4,5,2,230400,0,0.198316,24382.891
1550,4,4,5,2,115200,0,0.199847,25836.314
1551,4,4,5,2,57600,0,0.205228,41776.629
1552,4,4,5,3,460800,0,0.211271,26456.627
1553,4,4,5,3,230400,0,0.206214,26688.578
1554,4,4,5,3,115200,0,0.20975,29994.16
1555,4,4,5,4,460800,0,0.199547,27445.348
1556,4,4,5,4,230400,0,0.200261,32452.799
1557,4,4,5,4,115200,0,0.205551,30726.99
1558,4,4,5,5,460800,0,0.214462,29114.764
1559,4,5,1,2,460800,0,0.212418,32284.686
1560,4,5,1,2,230400,0,0.21994,32136.258
1561,4,5,1,2,115200,0,0.214431,32826.262
1562,4,5,1,2,57600,0,0.211533,33682.25
1563,4,5,1,2,28800,0,0.217705,37181.215
1564,4,5,1,2,14400,0,0.211799,38191.215
1565,4,5,1,3,460800,0,0.214564,34830.57
1566,4,5,1,3,230400,0,0.212993,34384.223
1567,4,5,1,3,115200,0,0.214166,34828.711
1568,4,5,1,3,57600,0,0.219542,34658.469
1569,4,5,1,3,28800,0,0.21827,37967.512
1570,4,5,1,4,460800,0,0.219807,40351.137
1571,4,5,1,4,230400,0,0.219387,40430.402
1572,4,5,1,4,115200,0,0.208945,41327.09
1573,4,5,1,4,57600,0,0.241234,39668.047
1574,4,5,1,5,460800,0,0.221112,37493.23
1575,4,5,1,5,230400,0,0.214077,38336.984
1576,4,5,2,1,57600,0,0.211825,27904.197
1577,4,5,2,2,460800,0,0.21404,33116.469
1578,4,5,2,2,230400,0,0.219833,33356.398
1579,4,5,2,2,115200,0,0.2165,34671.504
1580,4,5,2,2,57600,0,0.222763,36912.82
1581,4,5,2,2,28800,0,0.217261,39181.535
1582,4,5,2,3,460800,0,0.221578,36217.496
1583,4,5,2,3,230400,0,0.21366,35245.531
1584,4,5,2,3,115200,0,0.220795,35970.648
1585,4,5,2,3,57600,0,0.24472,37789.023
1586,4,5,2,4,460800,0,0.220191,42908.461
1587,4,5,2,4,230400,0,0.215673,43810.465
1588,4,5,2,4,115200,0,0.219252,43697.949
1589,4,5,2,5,460800,0,0.220057,40813.711
1590,4,5,3,1,460800,0,0.213251,25114.656
1591,4,5,3,1,230400,0,0.220322,26016.928
1592,4,5,3,1,115200,0,0.212582,27278.301
1593,4,5,3,1,57600,0,0.233452,28386.455
1594,4,5,3,1,28800,0,0.245748,32839.828
1595,4,5,3,1,14400,0,0.21595,42092.371
1596,4,5,3,2,460800,0,0.216352,36601.336
1597,4,5,3,2,230400,0,0.220813,37073.484
1598,4,5,3,2,115200,0,0.216508,39700.5
1599,4,5,3,2,57600,0,0.214857,44967.301
1600,4,5,3,3,460800,0,0.222018,38442.055
1601,4,5,3,3,230400,0,0.219988,38624.797
1602,4,5,3,3,115200,0,0.21798,40218.668
1603,4,5,3,4,460800,0,0.211757,47023.746
1604,4,5,3,4,230400,0,0.207675,47680.5
1605,4,5,4,1,460800,0,0.22401,24849.986
1606,4,5,4,1,230400,0,0.22636,25361.238
1607,4,5,4,1,115200,0,0.227005,27457.318
1608,4,5,4,1,57600,0,0.218756,34024.324
1609,4,5,4,1,28800,0,0.221383,39570.426
1610,4,5,4,2,460800,0,0.225761,32308.359
1611,4,5,4,2,230400,0,0.229356,34123.543
1612,4,5,4,2,115200,0,0.226475,35668.473
1613,4,5,4,2,57600,0,0.212926,41722.898
1614,4,5,4,3,460800,0,0.226107,34317.988
1615,4,5,4,3,230400,0,0.219977,35894.305
1616,4,5,4,3,115200,0,0.220622,39718.59
1617,4,5,4,4,460800,0,0.21599,41270.699
1618,4,5,4,4,230400,0,0.2197,41720.238
1619,4,5,5,1,460800,0,0.207418,25899.355
1620,4,5,5,1,230400,0,0.205105,26319.902
1621,4,5,5,1,115200,0,0.207243,28782.797
1622,4,5,5,1,28800,0,0.212697,42957.672
1623,4,5,5,2,460800,0,0.234716,31321.766
1624,4,5,5,2,230400,0,0.226085,36598.676
1625,4,5,5,3,460800,0,0.222938,34247.5
1626,4,5,5,4,460800,0,0.213771,36059.492
1627,8,1,1,1,460800,0,0.240178,10241.798
1628,8,1,1,1,230400,0,0.240518,10495.296
1629,8,1,1,1,115200,0,0.230153,11525.514
1630,8,1,1,1,57600,0,0.235372,12523.28
1631,8,1,1,1,28800,0,0.240202,15345.008
1632,8,1,1,1,14400,0,0.242013,18935.477
1633,8,1,1,1,7200,0,0.248,25508.602
1634,8,1,1,2,460800,0,0.23574,11457.95
1635,8,1,1,2,230400,0,0.240809,12588.45
1636,8,1,1,2,115200,0,0.229348,12600.952
1637,8,1,1,2,57600,0,0.238163,14200.942
1638,8,1,1,2,28800,0,0.267602,15993.782
1639,8,1,1,2,14400,0,0.24332,25569.516
1640,8,1,1,3,460800,0,0.263729,13007.666
1641,8,1,1,3,230400,0,0.242638,13342.028
