n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1105,4,1,5,5,28800,0,0.150491,42984.535
1106,4,2,1,1,460800,0,0.119379,24138.969
1107,4,2,1,1,230400,0,0.119811,25356.717
1108,4,2,1,1,115200,0,0.1154,24996.818
1109,4,2,1,1,57600,0,0.116958,27318.199
1110,4,2,1,1,28800,0,0.115856,30769.816
1111,4,2,1,1,14400,0,0.116803,31640.967
1112,4,2,1,1,7200,0,0.119595,34427.848
1113,4,2,1,2,460800,0,0.116012,28515.467
1114,4,2,1,2,230400,0,0.119523,28759.121
1115,4,2,1,2,115200,0,0.116695,29711.137
1116,4,2,1,2,57600,0,0.119655,29962.771
1117,4,2,1,2,28800,0,0.119811,34834.562
1118,4,2,1,2,14400,0,0.119835,34075.664
1119,4,2,1,3,460800,0,0.119583,31403.162
1120,4,2,1,3,230400,0,0.118852,29515.094
1121,4,2,1,3,115200,0,0.119415,30462.32
1122,4,2,1,3,57600,0,0.116095,32662.406
1123,4,2,1,3,28800,0,0.115664,37172.172
1124,4,2,1,3,14400,0,0.115652,35678.047
1125,4,2,1,4,460800,0,0.117026,32836.902
1126,4,2,1,4,230400,0,0.119427,32686.879
1127,4,2,1,4,115200,0,0.118065,32908.191
1128,4,2,1,4,57600,0,0.116273,35600.641
1129,4,2,1,4,28800,0,0.116345,42845.949
1130,4,2,1,4,14400,0,0.114601,39019.805
1131,4,2,1,5,460800,0,0.11558,31722.629
1132,4,2,1,5,230400,0,0.119475,30262.287
1133,4,2,1,5,115200,0,0.118205,32428.326
1134,4,2,1,5,57600,0,0.119715,34598.09
1135,4,2,2,1,460800,0,0.116705,24839.346
1136,4,2,2,1,230400,0,0.116635,24850.518
1137,4,2,2,1,115200,0,0.113785,25664.744
1138,4,2,2,1,57600,0,0.114042,27712.412
1139,4,2,2,1,28800,0,0.116494,31805.354
1140,4,2,2,1,14400,0,0.115864,42923.887
1141,4,2,2,2,460800,0,0.112769,29288.994
1142,4,2,2,2,230400,0,0.116459,28879.887
1143,4,2,2,2,115200,0,0.115584,32793.809
1144,4,2,2,2,57600,0,0.11486,40147.91
1145,4,2,2,3,460800,0,0.115257,32007.248
1146,4,2,2,3,230400,0,0.111847,34087.633
1147,4,2,2,3,115200,0,0.115864,37737.688
1148,4,2,2,3,28800,0,0.113575,60198.992
1149,4,2,2,4,460800,0,0.113855,31742.047
1150,4,2,2,4,230400,0,0.110854,32517.969
1151,4,2,2,4,115200,0,0.115187,37679.164
1152,4,2,2,4,57600,0,0.112559,44533.453
1153,4,2,2,5,460800,0,0.113248,34375.18
1154,4,2,2,5,230400,0,0.116448,36640.703
1155,4,2,3,1,460800,0,0.116705,24839.346
1156,4,2,3,1,230400,0,0.116635,24850.518
1157,4,2,3,1,115200,0,0.113785,25664.744
1158,4,2,3,1,57600,0,0.114042,27712.412
1159,4,2,3,1,28800,0,0.116494,31805.354
1160,4,2,3,1,14400,0,0.115864,42923.887
1161,4,2,3,2,460800,0,0.112769,29288.994
1162,4,2,3,2,230400,0,0.116459,28879.887
1163,4,2,3,2,115200,0,0.115584,32793.809
1164,4,2,3,2,57600,0,0.11486,40147.91
1165,4,2,3,3,460800,0,0.115257,32007.248
1166,4,2,3,3,230400,0,0.111847,34087.633
1167,4,2,3,3,115200,0,0.115864,37737.688
1168,4,2,3,3,28800,0,0.113575,60198.992
1169,4,2,3,4,460800,0,0.113855,31742.047
1170,4,2,3,4,230400,0,0.110854,32517.969
1171,4,2,3,4,115200,0,0.115187,37679.164
1172,4,2,3,4,57600,0,0.112559,44533.453
1173,4,2,3,5,460800,0,0.113248,34375.18
1174,4,2,3,5,230400,0,0.116448,36640.703
1175,4,2,4,1,460800,0,0.116705,24839.346
1176,4,2,4,1,230400,0,0.116635,24850.518
1177,4,2,4,1,115200,0,0.113785,25664.744
1178,4,2,4,1,57600,0,0.114042,27712.412
1179,4,2,4,1,28800,0,0.116494,31805.354
1180,4,2,4,1,14400,0,0.115864,42923.887
1181,4,2,4,2,460800,0,0.112769,29288.994
1182,4,2,4,2,230400,0,0.116459,28879.887
1183,4,2,4,2,115200,0,0.115584,32793.809
1184,4,2,4,2,57600,0,0.11486,40147.91
1185,4,2,4,3,460800,0,0.115257,32007.248
1186,4,2,4,3,230400,0,0.111847,34087.633
1187,4,2,4,3,115200,0,0.115864,37737.688
1188,4,2,4,4,460800,0,0.113855,31742.047
1189,4,2,4,4,230400,0,0.110854,32517.969
1190,4,2,4,4,115200,0,0.115187,37679.164
1191,4,2,4,4,57600,0,0.112559,44533.453
1192,4,2,4,5,460800,0,0.113248,34375.18
1193,4,2,4,5,230400,0,0.116448,36640.703
1194,4,2,5,1,460800,0,0.116705,24839.346
1195,4,2,5,1,230400,0,0.116635,24850.518
1196,4,2,5,1,115200,0,0.113785,25664.744
1197,4,2,5,1,57600,0,0.114042,27712.412
1198,4,2,5,1,28800,0,0.116494,31805.354
1199,4,2,5,1,14400,0,0.115864,42923.887
1200,4,2,5,2,460800,0,0.112769,29288.994
1201,4,2,5,2,230400,0,0.116459,28879.887
1202,4,2,5,2,115200,0,0.115584,32793.809
1203,4,2,5,2,57600,0,0.11486,40147.91
1204,4,2,5,2,28800,0,0.114381,52658.156
1205,4,2,5,3,460800,0,0.115257,32007.248
1206,4,2,5,3,230400,0,0.111847,34087.633
1207,4,2,5,3,115200,0,0.115864,37737.688
1208,4,2,5,3,28800,0,0.113575,60198.992
1209,4,2,5,4,460800,0,0.113855,31742.047
1210,4,2,5,4,230400,0,0.110854,32517.969
1211,4,2,5,4,115200,0,0.115187,37679.164
1212,4,2,5,4,57600,0,0.112559,44533.453
1213,4,2,5,5,460800,0,0.113248,34375.18
1214,4,2,5,5,230400,0,0.116448,36640.703
1215,4,3,1,1,460800,0,0.130109,30167.061
1216,4,3,1,1,230400,0,0.132919,28501.635
1217,4,3,1,1,115200,0,0.128578,29939.631
1218,4,3,1,1,57600,0,0.131468,31206.057
1219,4,3,1,1,28800,0,0.131108,31678.738
1220,4,3,1,1,14400,0,0.132986,35376.672
1221,4,3,1,1,7200,0,0.133106,38442.055
1222,4,3,1,2,460800,0,0.122333,33248.938
1223,4,3,1,2,230400,0,0.122137,36118.277
1224,4,3,1,2,115200,0,0.12215,36430.828
1225,4,3,1,2,57600,0,0.117621,34139.504
1226,4,3,1,2,28800,0,0.119983,39991.77
1227,4,3,1,2,14400,0,0.121574,41549.996
1228,4,3,1,3,460800,0,0.132083,35856.004
1229,4,3,1,3,230400,0,0.130165,35367.891
1230,4,3,1,3,115200,0,0.128234,36855.363
1231,4,3,1,3,57600,0,0.12657,39537.973
1232,4,3,1,3,28800,0,0.132855,41397.848
1233,4,3,1,3,14400,0,0.128115,44553.402
1234,4,3,1,4,460800,0,0.132533,41380.555
1235,4,3,1,4,230400,0,0.133039,38834.938
1236,4,3,1,4,115200,0,0.127313,40570.852
1237,4,3,1,4,57600,0,0.132826,41590.43
1238,4,3,1,4,28800,0,0.1324,45969.59
1239,4,3,1,5,460800,0,0.130882,36584.574
1240,4,3,1,5,230400,0,0.127606,38001.559
1241,4,3,1,5,115200,0,0.127273,39117.43
1242,4,3,1,5,57600,0,0.131121,40231.703
1243,4,3,1,5,28800,0,0.126994,43700.344
1244,4,3,2,1,460800,0,0.135043,30277.184
1245,4,3,2,1,230400,0,0.135624,32391.617
1246,4,3,2,1,115200,0,0.134103,32936.652
1247,4,3,2,1,57600,0,0.1329,35401.141
1248,4,3,2,1,28800,0,0.133522,38667.09
1249,4,3,2,1,14400,0,0.134573,47060.188
1250,4,3,2,2,460800,0,0.122158,33718.426
1251,4,3,2,2,230400,0,0.126647,36937.559
1252,4,3,2,2,115200,0,0.126137,37550.422
1253,4,3,2,2,57600,0,0.127157,43052.367
1254,4,3,2,2,28800,0,0.121763,52108.336
1255,4,3,2,3,460800,0,0.136235,37686.613
1256,4,3,2,3,230400,0,0.137839,38937.613
1257,4,3,2,3,115200,0,0.132252,36851.375
1258,4,3,2,3,57600,0,0.135225,41782.48
1259,4,3,2,3,28800,0,0.137632,50556.758
1260,4,3,2,4,460800,0,0.134504,41666.238
1261,4,3,2,4,230400,0,0.138237,39445.406
1262,4,3,2,4,115200,0,0.133425,44884.309
1263,4,3,2,4,57600,0,0.138251,47803.656
1264,4,3,2,5,460800,0,0.13207,38000.492
1265,4,3,2,5,230400,0,0.136094,40599.848
1266,4,3,2,5,115200,0,0.136633,39352.305
1267,4,3,3,1,460800,0,0.129801,28700.602
1268,4,3,3,1,230400,0,0.126236,31535.363
1269,4,3,3,1,115200,0,0.129892,31792.586
1270,4,3,3,1,57600,0,0.129853,36368.316
1271,4,3,3,1,28800,0,0.130048,40067.312
1272,4,3,3,2,460800,0,0.117413,37228.031
1273,4,3,3,2,230400,0,0.115552,38578.777
1274,4,3,3,2,115200,0,0.114561,42742.211
1275,4,3,3,3,460800,0,0.129218,41669.164
1276,4,3,3,3,230400,0,0.125601,40326.664
1277,4,3,3,4,460800,0,0.128929,40134.078
1278,4,3,3,4,230400,0,0.129488,43441.523
1279,4,3,4,1,460800,0,0.129801,28700.602
1280,4,3,4,1,230400,0,0.126236,31535.363
1281,4,3,4,1,115200,0,0.129892,31792.586
1282,4,3,4,1,57600,0,0.129853,36368.316
1283,4,3,4,1,28800,0,0.130048,40067.312
1284,4,3,4,1,14400,0,0.124896,54316.668
1285,4,3,4,2,460800,0,0.117413,37228.031
1286,4,3,4,2,230400,0,0.115552,38578.777
1287,4,3,4,2,115200,0,0.114561,42742.211
1288,4,3,4,3,460800,0,0.129218,41669.164
1289,4,3,4,3,230400,0,0.125601,40326.664
1290,4,3,4,4,460800,0,0.128929,40134.078
1291,4,3,4,4,230400,0,0.129488,43441.523
1292,4,3,4,5,460800,0,0.128799,45175.047
1293,4,3,5,1,460800,0,0.129801,28700.602
1294,4,3,5,1,230400,0,0.126236,31535.363
1295,4,3,5,1,115200,0,0.129892,31792.586
1296,4,3,5,1,57600,0,0.129853,36368.316
1297,4,3,5,1,28800,0,0.130048,40067.312
1298,4,3,5,2,460800,0,0.117413,37228.031
1299,4,3,5,2,230400,0,0.115552,38578.777
1300,4,3,5,2,115200,0,0.114561,42742.211
1301,4,3,5,3,460800,0,0.129218,41669.164
1302,4,3,5,3,230400,0,0.125601,40326.664
1303,4,3,5,4,460800,0,0.128929,40134.078
1304,4,3,5,4,230400,0,0.129488,43441.523
1305,4,3,5,5,460800,0,0.128799,45175.047
1306,4,4,1,1,460800,0,0.114013,28887.865
1307,4,4,1,1,230400,0,0.114299,30741.887
1308,4,4,1,1,115200,0,0.111151,30914.254
1309,4,4,1,1,57600,0,0.114059,32831.316
1310,4,4,1,1,28800,0,0.112216,34528.395
1311,4,4,1,1,14400,0,0.11383,35168.391
1312,4,4,1,1,7200,0,0.114425,37700.18
1313,4,4,1,2,460800,0,0.109527,35674.855
1314,4,4,1,2,230400,0,0.10976,38424.496
1315,4,4,1,2,115200,0,0.110926,38767.105
1316,4,4,1,2,57600,0,0.110382,39685.871
1317,4,4,1,2,28800,0,0.107684,42861.645
1318,4,4,1,2,14400,0,0.111015,43411.465
1319,4,4,1,3,460800,0,0.114334,37974.691
1320,4,4,1,3,230400,0,0.110476,38997.461
1321,4,4,1,3,115200,0,0.114253,39109.98
1322,4,4,1,3,57600,0,0.113979,40731.516
1323,4,4,1,3,14400,0,0.11375,45761.309
1324,4,4,1,4,460800,0,0.109704,42085.988
1325,4,4,1,4,230400,0,0.108307,41649.215
1326,4,4,1,4,115200,0,0.108141,44923.41
1327,4,4,1,4,57600,0,0.110114,44201.219
1328,4,4,1,5,230400,0,0.113544,41563.297
1329,4,4,1,5,115200,0,0.11399,41906.172
1330,4,4,1,5,57600,0,0.114242,45189.676
1331,4,4,2,1,460800,0,0.11254,30652.775
1332,4,4,2,1,230400,0,0.110394,31695.23
1333,4,4,2,1,115200,0,0.112302,31593.885
1334,4,4,2,1,57600,0,0.111614,34172.488
1335,4,4,2,1,28800,0,0.111557,37975.488
1336,4,4,2,1,14400,0,0.112573,37481.793
1337,4,4,2,2,460800,0,0.109402,37214.199
1338,4,4,2,2,230400,0,0.106359,35731.516
1339,4,4,2,2,115200,0,0.108921,37945.699
1340,4,4,2,2,57600,0,0.109216,40864.25
1341,4,4,2,2,28800,0,0.107081,41600.008
1342,4,4,2,3,460800,0,0.110247,38192.281
1343,4,4,2,3,230400,0,0.107491,38105.562
1344,4,4,2,3,115200,0,0.112811,39573.883
1345,4,4,2,3,57600,0,0.11272,42062.312
1346,4,4,2,4,460800,0,0.103604,41572.344
1347,4,4,2,4,230400,0,0.106369,43142.273
1348,4,4,2,4,115200,0,0.105484,42273.254
1349,4,4,2,5,460800,0,0.112935,40574.043
1350,4,4,2,5,230400,0,0.112664,40295.012
1351,4,4,2,5,115200,0,0.107785,43224.469
1352,4,4,3,1,460800,0,0.121919,32024.537
1353,4,4,3,1,230400,0,0.116752,32213.664
1354,4,4,3,1,115200,0,0.121784,34387.684
1355,4,4,3,1,57600,0,0.121284,38931.762
1356,4,4,3,1,28800,0,0.121565,45205.902
1357,4,4,3,2,460800,0,0.118659,39073.273
1358,4,4,3,2,230400,0,0.113888,38672.941
1359,4,4,3,2,115200,0,0.118576,41921.336
1360,4,4,3,2,57600,0,0.116084,46077.051
1361,4,4,3,2,28800,0,0.118695,56677.684
1362,4,4,3,3,460800,0,0.121968,40253.781
1363,4,4,3,3,230400,0,0.117424,42433.383
1364,4,4,3,3,115200,0,0.116581,44722.848
1365,4,4,3,3,57600,0,0.122102,49654.219
1366,4,4,3,4,460800,0,0.115102,46518.613
1367,4,4,3,4,230400,0,0.113277,46017.734
1368,4,4,3,4,115200,0,0.118349,50251.656
1369,4,4,3,5,460800,0,0.118645,43409.605
1370,4,4,3,5,230400,0,0.117912,46440.941
1371,4,4,4,1,460800,0,0.110853,30319.479
1372,4,4,4,1,230400,0,0.107522,31811.473
1373,4,4,4,1,115200,0,0.10916,30262.021
1374,4,4,4,1,57600,0,0.111243,36278.676
1375,4,4,4,1,28800,0,0.110764,37721.727
1376,4,4,4,2,460800,0,0.105201,33924.043
1377,4,4,4,2,230400,0,0.106119,35400.344
1378,4,4,4,2,115200,0,0.103193,43288.574
1379,4,4,4,2,57600,0,0.106097,56131.852
1380,4,4,4,3,460800,0,0.107233,39065.559
1381,4,4,4,3,230400,0,0.105862,43826.16
1382,4,4,4,3,115200,0,0.111287,50908.145
1383,4,4,4,4,460800,0,0.107436,38829.883
1384,4,4,4,4,230400,0,0.106335,43499.246
1385,4,4,4,4,115200,0,0.106475,53086.684
1386,4,4,4,5,460800,0,0.109182,42665.336
1387,4,4,5,1,460800,0,0.110853,30319.479
1388,4,4,5,1,230400,0,0.107522,31811.473
1389,4,4,5,1,115200,0,0.10916,30262.021
1390,4,4,5,1,57600,0,0.111243,36278.676
1391,4,4,5,2,460800,0,0.105201,33924.043
1392,4,4,5,2,230400,0,0.106119,35400.344
1393,4,4,5,2,115200,0,0.103193,43288.574
1394,4,4,5,2,57600,0,0.106097,56131.852
1395,4,4,5,3,460800,0,0.107233,39065.559
1396,4,4,5,3,230400,0,0.105862,43826.16
1397,4,4,5,3,115200,0,0.111287,50908.145
1398,4,4,5,4,460800,0,0.107436,38829.883
1399,4,4,5,4,230400,0,0.106335,43499.246
1400,4,4,5,5,460800,0,0.109182,42665.336
1401,4,5,1,2,460800,0,0.122429,41250.215
1402,4,5,1,2,230400,0,0.12532,43859.676
1403,4,5,1,2,115200,0,0.128237,42454.398
1404,4,5,1,2,57600,0,0.126779,46642.301
1405,4,5,1,2,28800,0,0.127204,49339.809
1406,4,5,1,2,14400,0,0.128018,51670.234
1407,4,5,1,3,460800,0,0.125204,45464.453
1408,4,5,1,3,230400,0,0.129011,44659.008
1409,4,5,1,3,115200,0,0.125036,46264.848
1410,4,5,1,3,57600,0,0.125423,47463.445
1411,4,5,1,3,28800,0,0.125591,50236.227
1412,4,5,1,4,460800,0,0.123707,49892.555
1413,4,5,1,4,230400,0,0.127914,50524.84
1414,4,5,1,4,115200,0,0.127579,51070.672
1415,4,5,1,5,460800,0,0.128805,49233.406
1416,4,5,2,2,460800,0,0.127799,42933.73
1417,4,5,2,2,230400,0,0.126365,45275.859
1418,4,5,2,2,115200,0,0.130771,46421.258
1419,4,5,2,2,57600,0,0.131521,48182.707
1420,4,5,2,2,28800,0,0.130508,55054.816
1421,4,5,2,3,460800,0,0.131481,48479.031
1422,4,5,2,3,230400,0,0.125497,46672.094
1423,4,5,2,3,115200,0,0.128982,47790.094
1424,4,5,2,3,57600,0,0.125984,51083.438
1425,4,5,2,4,460800,0,0.12743,52648.848
1426,4,5,2,4,230400,0,0.125944,51318.848
1427,4,5,3,1,460800,0,0.130867,38172.062
1428,4,5,3,1,230400,0,0.12533,34966.496
1429,4,5,3,1,115200,0,0.130631,37529.406
1430,4,5,3,1,57600,0,0.130815,39833.5
1431,4,5,3,1,28800,0,0.130553,47688.215
1432,4,5,3,2,460800,0,0.130723,47348.797
1433,4,5,3,2,230400,0,0.125958,50428.016
1434,4,5,3,2,115200,0,0.128209,52548.035
1435,4,5,3,2,57600,0,0.129623,56111.637
1436,4,5,3,3,460800,0,0.125369,51535.371
1437,4,5,3,3,230400,0,0.130527,53102.91
1438,4,5,3,3,115200,0,0.127607,56986.242
1439,4,5,3,4,460800,0,0.13088,57861.648
1440,4,5,4,1,460800,0,0.13821,34666.449
1441,4,5,4,1,230400,0,0.135776,37365.02
1442,4,5,4,1,115200,0,0.131642,39881.379
1443,4,5,4,1,57600,0,0.136523,45368.43
1444,4,5,4,2,460800,0,0.134241,44560.32
1445,4,5,4,2,230400,0,0.133273,45276.926
1446,4,5,4,2,115200,0,0.137007,47746.734
1447,4,5,4,2,57600,0,0.138113,53415.195
1448,4,5,4,3,460800,0,0.138279,43062.207
1449,4,5,4,3,230400,0,0.138224,47324.594
1450,4,5,4,3,115200,0,0.136786,51136.637
1451,4,5,4,4,230400,0,0.137601,51255.008
1452,4,5,5,1,230400,0,0.125185,40664.75
1453,4,5,5,1,115200,0,0.121619,41433.488
1454,4,5,5,1,28800,0,0.125991,48975.121
1455,4,5,5,2,460800,0,0.125663,49324.379
1456,4,5,5,2,230400,0,0.125336,49252.559
1457,8,1,1,1,460800,0,0.150326,23441.25
1458,8,1,1,1,230400,0,0.147028,25452.742
1459,8,1,1,1,115200,0,0.147706,22039.963
1460,8,1,1,1,57600,0,0.146652,22110.186
1461,8,1,1,1,28800,0,0.150235,25908.4
1462,8,1,1,1,14400,0,0.149272,32598.033
1463,8,1,1,1,7200,0,0.145432,39737.473
1464,8,1,1,2,460800,0,0.142295,23695.279
1465,8,1,1,2,230400,0,0.145667,24500.463
1466,8,1,1,2,115200,0,0.143244,26513.018
1467,8,1,1,2,57600,0,0.145375,31310.859
1468,8,1,1,2,28800,0,0.145754,37530.207
1469,8,1,1,2,14400,0,0.142178,53515.742
1470,8,1,1,3,460800,0,0.143324,25954.418
1471,8,1,1,3,230400,0,0.150491,26658.785
1472,8,1,1,3,115200,0,0.150506,28193.074
1473,8,1,1,3,57600,0,0.150296,31606.119
1474,8,1,1,3,28800,0,0.143595,38440.191
1475,8,1,1,4,460800,0,0.150506,26776.357
1476,8,1,1,4,230400,0,0.148429,28979.637
1477,8,1,1,4,115200,0,0.148971,29556.855
1478,8,1,1,4,57600,0,0.148564,34228.348
1479,8,1,1,4,28800,0,0.140479,44295.383
1480,8,1,1,5,460800,0,0.150491,26624.473
1481,8,1,1,5,230400,0,0.150552,27725.18
1482,8,1,1,5,115200,0,0.148594,28895.58
1483,8,1,1,5,28800,0,0.150491,42984.535
1484,8,1,2,1,460800,0,0.150326,23441.25
1485,8,1,2,1,230400,0,0.147028,25452.742
1486,8,1,2,1,115200,0,0.147706,22039.963
1487,8,1,2,1,57600,0,0.146652,22110.186
1488,8,1,2,1,28800,0,0.150235,25908.4
1489,8,1,2,1,14400,0,0.149272,32598.033
1490,8,1,2,1,7200,0,0.145432,39737.473
1491,8,1,2,2,460800,0,0.142295,23695.279
1492,8,1,2,2,230400,0,0.145667,24500.463
1493,8,1,2,2,115200,0,0.143244,26513.018
1494,8,1,2,2,57600,0,0.145375,31310.859
1495,8,1,2,2,28800,0,0.145754,37530.207
1496,8,1,2,2,14400,0,0.142178,53515.742
1497,8,1,2,3,460800,0,0.143324,25954.418
1498,8,1,2,3,230400,0,0.150491,26658.785
1499,8,1,2,3,115200,0,0.150506,28193.074
1500,8,1,2,3,57600,0,0.150296,31606.119
1501,8,1,2,3,28800,0,0.143595,38440.191
1502,8,1,2,4,460800,0,0.150506,26776.357
1503,8,1,2,4,230400,0,0.148429,28979.637
1504,8,1,2,4,115200,0,0.148971,29556.855
1505,8,1,2,4,57600,0,0.148564,34228.348
1506,8,1,2,5,460800,0,0.150491,26624.473
1507,8,1,2,5,230400,0,0.150552,27725.18
1508,8,1,2,5,115200,0,0.148594,28895.58
1509,8,1,2,5,28800,0,0.150491,42984.535
1510,8,1,3,1,460800,0,0.150326,23441.25
1511,8,1,3,1,230400,0,0.147028,25452.742
1512,8,1,3,1,115200,0,0.147706,22039.963
1513,8,1,3,1,57600,0,0.146652,22110.186
1514,8,1,3,1,28800,0,0.150235,25908.4
1515,8,1,3,1,14400,0,0.149272,32598.033
1516,8,1,3,1,7200,0,0.145432,39737.473
1517,8,1,3,2,460800,0,0.142295,23695.279
1518,8,1,3,2,230400,0,0.145667,24500.463
1519,8,1,3,2,115200,0,0.143244,26513.018
1520,8,1,3,2,57600,0,0.145375,31310.859
1521,8,1,3,2,28800,0,0.145754,37530.207
1522,8,1,3,2,14400,0,0.142178,53515.742
1523,8,1,3,3,460800,0,0.143324,25954.418
1524,8,1,3,3,230400,0,0.150491,26658.785
1525,8,1,3,3,115200,0,0.150506,28193.074
1526,8,1,3,3,57600,0,0.150296,31606.119
1527,8,1,3,3,28800,0,0.143595,38440.191
1528,8,1,3,4,460800,0,0.150506,26776.357
1529,8,1,3,4,230400,0,0.148429,28979.637
1530,8,1,3,4,115200,0,0.148971,29556.855
1531,8,1,3,4,57600,0,0.148564,34228.348
1532,8,1,3,4,28800,0,0.140479,44295.383
1533,8,1,3,5,460800,0,0.150491,26624.473
1534,8,1,3,5,230400,0,0.150552,27725.18
1535,8,1,3,5,115200,0,0.148594,28895.58
1536,8,1,3,5,28800,0,0.150491,42984.535
1537,8,1,4,1,460800,0,0.150326,23441.25
1538,8,1,4,1,230400,0,0.147028,25452.742
1539,8,1,4,1,115200,0,0.147706,22039.963
1540,8,1,4,1,57600,0,0.146652,22110.186
1541,8,1,4,1,28800,0,0.150235,25908.4
1542,8,1,4,1,14400,0,0.149272,32598.033
1543,8,1,4,1,7200,0,0.145432,39737.473
1544,8,1,4,2,460800,0,0.142295,23695.279
1545,8,1,4,2,230400,0,0.145667,24500.463
1546,8,1,4,2,115200,0,0.143244,26513.018
1547,8,1,4,2,57600,0,0.145375,31310.859
1548,8,1,4,2,28800,0,0.145754,37530.207
1549,8,1,4,2,14400,0,0.142178,53515.742
1550,8,1,4,3,460800,0,0.143324,25954.418
1551,8,1,4,3,230400,0,0.150491,26658.785
1552,8,1,4,3,115200,0,0.150506,28193.074
1553,8,1,4,3,57600,0,0.150296,31606.119
1554,8,1,4,3,28800,0,0.143595,38440.191
1555,8,1,4,4,460800,0,0.150506,26776.357
1556,8,1,4,4,230400,0,0.148429,28979.637
1557,8,1,4,4,115200,0,0.148971,29556.855
1558,8,1,4,4,57600,0,0.148564,34228.348
1559,8,1,4,5,460800,0,0.150491,26624.473
1560,8,1,4,5,230400,0,0.150552,27725.18
1561,8,1,4,5,115200,0,0.148594,28895.58
1562,8,1,4,5,28800,0,0.150491,42984.535
1563,8,1,5,1,460800,0,0.150326,23441.25
1564,8,1,5,1,230400,0,0.147028,25452.742
1565,8,1,5,1,115200,0,0.147706,22039.963
1566,8,1,5,1,57600,0,0.146652,22110.186
1567,8,1,5,1,28800,0,0.150235,25908.4
1568,8,1,5,1,14400,0,0.149272,32598.033
1569,8,1,5,1,7200,0,0.145432,39737.473
1570,8,1,5,2,460800,0,0.142295,23695.279
1571,8,1,5,2,230400,0,0.145667,24500.463
1572,8,1,5,2,115200,0,0.143244,26513.018
1573,8,1,5,2,57600,0,0.145375,31310.859
1574,8,1,5,2,28800,0,0.145754,37530.207
1575,8,1,5,2,14400,0,0.142178,53515.742
1576,8,1,5,3,460800,0,0.143324,25954.418
1577,8,1,5,3,230400,0,0.150491,26658.785
1578,8,1,5,3,115200,0,0.150506,28193.074
1579,8,1,5,3,57600,0,0.150296,31606.119
1580,8,1,5,3,28800,0,0.143595,38440.191
1581,8,1,5,4,460800,0,0.150506,26776.357
1582,8,1,5,4,230400,0,0.148429,28979.637
1583,8,1,5,4,115200,0,0.148971,29556.855
1584,8,1,5,4,57600,0,0.148564,34228.348
1585,8,1,5,5,460800,0,0.150491,26624.473
1586,8,1,5,5,230400,0,0.150552,27725.18
1587,8,1,5,5,115200,0,0.148594,28895.58
1588,8,1,5,5,28800,0,0.150491,42984.535
1589,8,2,1,1,460800,0,0.119379,24138.969
1590,8,2,1,1,230400,0,0.119811,25356.717
1591,8,2,1,1,115200,0,0.1154,24996.818
1592,8,2,1,1,57600,0,0.116958,27318.199
1593,8,2,1,1,28800,0,0.115856,30769.816
1594,8,2,1,1,14400,0,0.116803,31640.967
1595,8,2,1,1,7200,0,0.119595,34427.848
1596,8,2,1,2,460800,0,0.116012,28515.467
1597,8,2,1,2,230400,0,0.119523,28759.121
1598,8,2,1,2,115200,0,0.116695,29711.137
1599,8,2,1,2,57600,0,0.119655,29962.771
1600,8,2,1,2,28800,0,0.119811,34834.562
1601,8,2,1,2,14400,0,0.119835,34075.664
1602,8,2,1,3,460800,0,0.119583,31403.162
1603,8,2,1,3,230400,0,0.118852,29515.094
1604,8,2,1,3,115200,0,0.119415,30462.32
1605,8,2,1,3,57600,0,0.116095,32662.406
1606,8,2,1,3,28800,0,0.115664,37172.172
1607,8,2,1,3,14400,0,0.115652,35678.047
1608,8,2,1,4,460800,0,0.117026,32836.902
1609,8,2,1,4,230400,0,0.119427,32686.879
1610,8,2,1,4,115200,0,0.118065,32908.191
1611,8,2,1,4,57600,0,0.116273,35600.641
1612,8,2,1,4,28800,0,0.116345,42845.949
1613,8,2,1,5,460800,0,0.11558,31722.629
1614,8,2,1,5,230400,0,0.119475,30262.287
1615,8,2,1,5,115200,0,0.118205,32428.326
1616,8,2,1,5,57600,0,0.119715,34598.09
1617,8,2,2,1,460800,0,0.116705,24839.346
1618,8,2,2,1,230400,0,0.116635,24850.518
1619,8,2,2,1,115200,0,0.113785,25664.744
1620,8,2,2,1,57600,0,0.114042,27712.412
1621,8,2,2,1,28800,0,0.116494,31805.354
1622,8,2,2,1,14400,0,0.115864,42923.887
1623,8,2,2,2,460800,0,0.112769,29288.994
1624,8,2,2,2,230400,0,0.116459,28879.887
1625,8,2,2,2,115200,0,0.115584,32793.809
1626,8,2,2,2,57600,0,0.11486,40147.91
1627,8,2,2,3,460800,0,0.115257,32007.248
1628,8,2,2,3,230400,0,0.111847,34087.633
1629,8,2,2,3,115200,0,0.115864,37737.688
1630,8,2,2,3,28800,0,0.113575,60198.992
1631,8,2,2,4,460800,0,0.113855,31742.047
1632,8,2,2,4,230400,0,0.110854,32517.969
1633,8,2,2,4,115200,0,0.115187,37679.164
1634,8,2,2,4,57600,0,0.112559,44533.453
1635,8,2,2,5,460800,0,0.113248,34375.18
1636,8,2,2,5,230400,0,0.116448,36640.703
1637,8,2,3,1,460800,0,0.116705,24839.346
1638,8,2,3,1,230400,0,0.116635,24850.518
1639,8,2,3,1,115200,0,0.113785,25664.744
