n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1372,2,8,1,4,2,2,2097152,0,2.01488,348
1373,2,8,1,4,2,4,1048576,0,2.056317,587
1380,2,8,1,8,1,1,4194304,0,2.200711,293
1381,2,8,1,8,1,2,2097152,0,2.138076,560
1382,2,8,1,8,1,4,1048576,0,2.015631,523
1392,2,8,2,1,1,1,4194304,0,2.000198,167
1393,2,8,2,1,1,2,2097152,0,2.053352,175
1394,2,8,2,1,1,4,1048576,0,2.004647,252
1395,2,8,2,1,2,1,4194304,0,2.021458,216
1396,2,8,2,1,2,2,2097152,0,1.862017,279
1397,2,8,2,1,2,4,1048576,0,1.833219,341
1398,2,8,2,1,4,1,4194304,0,1.968173,398
1399,2,8,2,1,4,2,2097152,0,2.00446,437
1400,2,8,2,1,4,4,1048576,0,1.97028,505
1401,2,8,2,1,8,1,4194304,0,2.061511,678
1402,2,8,2,1,8,2,2097152,0,1.976064,750
1403,2,8,2,1,8,4,1048576,0,1.915431,865
1404,2,8,2,2,1,1,4194304,0,1.77072,214
1405,2,8,2,2,1,2,2097152,0,1.924095,279
1406,2,8,2,2,1,4,1048576,0,1.952194,321
1407,2,8,2,2,2,1,4194304,0,1.904159,369
1408,2,8,2,2,2,2,2097152,0,1.985635,453
1409,2,8,2,2,2,4,1048576,0,2.053064,519
1410,2,8,2,2,4,1,4194304,0,2.081248,659
1411,2,8,2,2,4,2,2097152,0,1.980346,808
1412,2,8,2,2,4,4,1048576,0,1.937035,840
1416,2,8,2,4,1,1,4194304,0,1.86813,373
1417,2,8,2,4,1,2,2097152,0,2.04656,448
1418,2,8,2,4,1,4,1048576,0,1.995279,496
1419,2,8,2,4,2,1,4194304,0,1.991254,656
1420,2,8,2,4,2,2,2097152,0,2.083968,739
1421,2,8,2,4,2,4,1048576,0,2.059385,817
1428,2,8,2,8,1,1,4194304,0,1.926904,560
1429,2,8,2,8,1,2,2097152,0,2.051945,820
1430,2,8,2,8,1,4,1048576,0,2.121023,751
1440,2,8,4,1,1,1,4194304,0,1.836485,168
1441,2,8,4,1,1,2,2097152,0,1.987605,243
1442,2,8,4,1,1,4,1048576,0,1.796901,349
1443,2,8,4,1,2,1,4194304,0,1.921903,208
1444,2,8,4,1,2,2,2097152,0,1.925861,260
1445,2,8,4,1,2,4,1048576,0,1.979642,451
1446,2,8,4,1,4,1,4194304,0,2.061449,377
1447,2,8,4,1,4,2,2097152,0,2.139902,409
1448,2,8,4,1,4,4,1048576,0,1.891039,598
1449,2,8,4,1,8,1,4194304,0,2.0225,485
1450,2,8,4,1,8,2,2097152,0,2.046245,661
1452,2,8,4,2,1,1,4194304,0,1.939171,281
1453,2,8,4,2,1,2,2097152,0,1.97503,279
1454,2,8,4,2,1,4,1048576,0,2.007862,420
1455,2,8,4,2,2,1,4194304,0,2.05228,354
1456,2,8,4,2,2,2,2097152,0,1.919341,538
1457,2,8,4,2,2,4,1048576,0,2.030628,671
1458,2,8,4,2,4,1,4194304,0,2.006739,553
1459,2,8,4,2,4,2,2097152,0,2.086823,660
1464,2,8,4,4,1,1,4194304,0,2.201359,356
1465,2,8,4,4,1,2,2097152,0,1.986439,467
1466,2,8,4,4,1,4,1048576,0,2.019503,691
1488,2,8,8,1,1,1,4194304,0,1.924917,147
1489,2,8,8,1,1,2,2097152,0,1.775049,218
1490,2,8,8,1,1,4,1048576,0,1.963309,384
1491,2,8,8,1,2,1,4194304,0,1.97228,195
1492,2,8,8,1,2,2,2097152,0,1.885564,258
1494,2,8,8,1,4,1,4194304,0,2.078968,294
1500,2,8,8,2,1,1,4194304,0,2.027603,277
1501,2,8,8,2,1,2,2097152,0,2.045411,386
1502,2,8,8,2,1,4,1048576,0,2.087735,545
1503,2,8,8,2,2,1,4194304,0,2.187336,348
1512,2,8,8,4,1,1,4194304,0,2.032228,364
1513,2,8,8,4,1,2,2097152,0,2.049573,552
1536,4,1,1,1,1,1,4194304,0,1.649372,91
1537,4,1,1,1,1,2,2097152,0,1.62176,112
1538,4,1,1,1,1,4,1048576,0,1.648192,189
1539,4,1,1,1,2,1,4194304,0,1.542724,76
1540,4,1,1,1,2,2,2097152,0,1.626726,119
1541,4,1,1,1,2,4,1048576,0,1.628142,139
1542,4,1,1,1,4,1,4194304,0,1.997993,116
1543,4,1,1,1,4,2,2097152,0,2.038104,129
1544,4,1,1,1,4,4,1048576,0,1.956702,166
1545,4,1,1,1,8,1,4194304,0,1.830879,115
1546,4,1,1,1,8,2,2097152,0,1.873348,161
1547,4,1,1,1,8,4,1048576,0,1.929501,234
1548,4,1,1,2,1,1,4194304,0,1.554265,77
1549,4,1,1,2,1,2,2097152,0,1.636627,102
1550,4,1,1,2,1,4,1048576,0,1.783652,141
1551,4,1,1,2,2,1,4194304,0,2.111156,118
1552,4,1,1,2,2,2,2097152,0,1.855845,138
1553,4,1,1,2,2,4,1048576,0,2.136168,216
1554,4,1,1,2,4,1,4194304,0,1.808055,136
1555,4,1,1,2,4,2,2097152,0,2.050844,176
1556,4,1,1,2,4,4,1048576,0,1.825987,230
1557,4,1,1,2,8,1,4194304,0,1.872639,150
1558,4,1,1,2,8,2,2097152,0,1.977396,207
1559,4,1,1,2,8,4,1048576,0,2.065637,342
1560,4,1,1,4,1,1,4194304,0,2.04301,106
1561,4,1,1,4,1,2,2097152,0,1.97174,142
1562,4,1,1,4,1,4,1048576,0,1.877106,181
1563,4,1,1,4,2,1,4194304,0,1.763347,140
1564,4,1,1,4,2,2,2097152,0,1.941499,186
1565,4,1,1,4,2,4,1048576,0,1.814787,299
1566,4,1,1,4,4,1,4194304,0,1.909747,172
1567,4,1,1,4,4,2,2097152,0,2.140739,250
1568,4,1,1,4,4,4,1048576,0,1.904321,318
1569,4,1,1,4,8,1,4194304,0,1.925961,229
1570,4,1,1,4,8,2,2097152,0,1.940353,293
1571,4,1,1,4,8,4,1048576,0,2.067523,472
1572,4,1,1,8,1,1,4194304,0,1.973392,143
1573,4,1,1,8,1,2,2097152,0,1.838402,156
1574,4,1,1,8,1,4,1048576,0,1.999823,272
1575,4,1,1,8,2,1,4194304,0,1.98468,183
1576,4,1,1,8,2,2,2097152,0,2.07293,252
1577,4,1,1,8,2,4,1048576,0,2.110448,394
1578,4,1,1,8,4,1,4194304,0,2.0289,253
1579,4,1,1,8,4,2,2097152,0,1.910455,368
1580,4,1,1,8,4,4,1048576,0,2.113133,501
1584,4,1,2,1,1,1,4194304,0,1.650303,88
1585,4,1,2,1,1,2,2097152,0,1.607121,115
1586,4,1,2,1,1,4,1048576,0,1.671659,192
1587,4,1,2,1,2,1,4194304,0,1.737832,104
1588,4,1,2,1,2,2,2097152,0,1.613467,162
1589,4,1,2,1,2,4,1048576,0,1.609947,189
1590,4,1,2,1,4,1,4194304,0,1.974458,136
1591,4,1,2,1,4,2,2097152,0,2.154423,232
1592,4,1,2,1,4,4,1048576,0,2.067374,295
1593,4,1,2,1,8,1,4194304,0,2.029761,193
1594,4,1,2,1,8,2,2097152,0,1.947876,315
1595,4,1,2,1,8,4,1048576,0,1.874907,333
1596,4,1,2,2,1,1,4194304,0,1.764124,108
1597,4,1,2,2,1,2,2097152,0,1.946708,145
1598,4,1,2,2,1,4,1048576,0,1.813173,196
1599,4,1,2,2,2,1,4194304,0,2.084881,135
1600,4,1,2,2,2,2,2097152,0,2.148002,193
1601,4,1,2,2,2,4,1048576,0,1.973187,210
1602,4,1,2,2,4,1,4194304,0,2.004725,186
1603,4,1,2,2,4,2,2097152,0,1.857139,298
1604,4,1,2,2,4,4,1048576,0,1.854558,358
1605,4,1,2,2,8,1,4194304,0,2.003716,321
1606,4,1,2,2,8,2,2097152,0,2.086305,651
1607,4,1,2,2,8,4,1048576,0,1.9887,463
1608,4,1,2,4,1,1,4194304,0,1.994583,141
1609,4,1,2,4,1,2,2097152,0,1.995053,206
1610,4,1,2,4,1,4,1048576,0,2.067336,255
1611,4,1,2,4,2,1,4194304,0,1.905137,218
1612,4,1,2,4,2,2,2097152,0,2.060711,304
1613,4,1,2,4,2,4,1048576,0,1.893874,384
1614,4,1,2,4,4,1,4194304,0,2.095528,329
1615,4,1,2,4,4,2,2097152,0,2.05564,589
1616,4,1,2,4,4,4,1048576,0,2.122746,502
1617,4,1,2,4,8,1,4194304,0,2.045714,549
1618,4,1,2,4,8,2,2097152,0,2.125018,728
1619,4,1,2,4,8,4,1048576,0,2.174759,756
1620,4,1,2,8,1,1,4194304,0,1.963605,192
1621,4,1,2,8,1,2,2097152,0,1.924412,245
1622,4,1,2,8,1,4,1048576,0,1.885924,342
1623,4,1,2,8,2,1,4194304,0,1.945262,346
1624,4,1,2,8,2,2,2097152,0,2.044051,526
1625,4,1,2,8,2,4,1048576,0,2.117731,550
1626,4,1,2,8,4,1,4194304,0,2.011059,507
1627,4,1,2,8,4,2,2097152,0,2.110075,880
1628,4,1,2,8,4,4,1048576,0,2.157002,719
1632,4,1,4,1,1,1,4194304,0,1.601179,87
1633,4,1,4,1,1,2,2097152,0,1.773875,145
1634,4,1,4,1,1,4,1048576,0,1.483325,218
1635,4,1,4,1,2,1,4194304,0,2.08607,147
1636,4,1,4,1,2,2,2097152,0,1.957033,192
1637,4,1,4,1,2,4,1048576,0,2.307978,297
1638,4,1,4,1,4,1,4194304,0,1.820867,194
1639,4,1,4,1,4,2,2097152,0,1.871965,243
1640,4,1,4,1,4,4,1048576,0,1.953395,349
1641,4,1,4,1,8,1,4194304,0,2.032888,260
1642,4,1,4,1,8,2,2097152,0,1.906663,324
1643,4,1,4,1,8,4,1048576,0,1.890564,469
1644,4,1,4,2,1,1,4194304,0,2.28753,144
1645,4,1,4,2,1,2,2097152,0,2.035253,230
1646,4,1,4,2,1,4,1048576,0,2.166876,274
1647,4,1,4,2,2,1,4194304,0,1.780859,192
1648,4,1,4,2,2,2,2097152,0,1.986199,243
1649,4,1,4,2,2,4,1048576,0,1.871162,407
1650,4,1,4,2,4,1,4194304,0,1.955727,293
1651,4,1,4,2,4,2,2097152,0,1.871264,353
1652,4,1,4,2,4,4,1048576,0,1.97836,495
1653,4,1,4,2,8,1,4194304,0,2.07815,375
1654,4,1,4,2,8,2,2097152,0,2.133913,595
1655,4,1,4,2,8,4,1048576,0,2.024254,684
1656,4,1,4,4,1,1,4194304,0,1.900829,204
1657,4,1,4,4,1,2,2097152,0,2.012149,254
1658,4,1,4,4,1,4,1048576,0,1.858589,364
1659,4,1,4,4,2,1,4194304,0,1.896129,296
1660,4,1,4,4,2,2,2097152,0,1.985499,406
1661,4,1,4,4,2,4,1048576,0,2.0282,501
1662,4,1,4,4,4,1,4194304,0,2.124654,460
1663,4,1,4,4,4,2,2097152,0,2.109488,571
1664,4,1,4,4,4,4,1048576,0,2.04509,724
1668,4,1,4,8,1,1,4194304,0,1.906663,310
1669,4,1,4,8,1,2,2097152,0,2.113432,362
1670,4,1,4,8,1,4,1048576,0,1.987177,520
1671,4,1,4,8,2,1,4194304,0,1.93533,469
1672,4,1,4,8,2,2,2097152,0,2.058067,724
1673,4,1,4,8,2,4,1048576,0,2.105669,808
1680,4,1,8,1,1,1,4194304,0,1.948507,131
1681,4,1,8,1,1,2,2097152,0,2.055357,194
1682,4,1,8,1,1,4,1048576,0,1.896932,292
1683,4,1,8,1,2,1,4194304,0,1.802085,137
1684,4,1,8,1,2,2,2097152,0,1.759767,200
1685,4,1,8,1,2,4,1048576,0,1.904063,285
1686,4,1,8,1,4,1,4194304,0,1.845659,224
1687,4,1,8,1,4,2,2097152,0,1.979309,288
1688,4,1,8,1,4,4,1048576,0,1.94185,451
1689,4,1,8,1,8,1,4194304,0,1.999586,262
1690,4,1,8,1,8,2,2097152,0,2.020858,405
1691,4,1,8,1,8,4,1048576,0,1.897849,618
1692,4,1,8,2,1,1,4194304,0,1.840731,157
1693,4,1,8,2,1,2,2097152,0,1.786844,198
1694,4,1,8,2,1,4,1048576,0,1.886755,290
1695,4,1,8,2,2,1,4194304,0,1.912618,217
1696,4,1,8,2,2,2,2097152,0,1.938286,294
1697,4,1,8,2,2,4,1048576,0,1.988004,461
1698,4,1,8,2,4,1,4194304,0,1.901153,296
1699,4,1,8,2,4,2,2097152,0,2.04752,418
1700,4,1,8,2,4,4,1048576,0,1.939999,654
1704,4,1,8,4,1,1,4194304,0,1.878429,210
1705,4,1,8,4,1,2,2097152,0,1.880741,289
1706,4,1,8,4,1,4,1048576,0,1.901325,451
1707,4,1,8,4,2,1,4194304,0,1.967885,316
1708,4,1,8,4,2,2,2097152,0,2.00234,434
1709,4,1,8,4,2,4,1048576,0,2.052752,627
1716,4,1,8,8,1,1,4194304,0,1.888836,300
1717,4,1,8,8,1,2,2097152,0,1.999386,462
1718,4,1,8,8,1,4,1048576,0,2.010025,655
1728,4,2,1,1,1,1,4194304,0,1.582949,81
1729,4,2,1,1,1,2,2097152,0,1.624202,128
1730,4,2,1,1,1,4,1048576,0,1.652254,147
1731,4,2,1,1,2,1,4194304,0,1.623505,85
1732,4,2,1,1,2,2,2097152,0,1.656974,105
1733,4,2,1,1,2,4,1048576,0,1.678187,153
1734,4,2,1,1,4,1,4194304,0,1.971026,135
1735,4,2,1,1,4,2,2097152,0,2.231457,164
1736,4,2,1,1,4,4,1048576,0,1.954764,207
1737,4,2,1,1,8,1,4194304,0,1.897898,157
1738,4,2,1,1,8,2,2097152,0,1.795615,208
1739,4,2,1,1,8,4,1048576,0,1.879044,292
1740,4,2,1,2,1,1,4194304,0,1.664512,93
1741,4,2,1,2,1,2,2097152,0,1.716844,125
1742,4,2,1,2,1,4,1048576,0,1.647067,148
1743,4,2,1,2,2,1,4194304,0,1.888196,132
1744,4,2,1,2,2,2,2097152,0,1.913651,182
1745,4,2,1,2,2,4,1048576,0,1.969041,237
1746,4,2,1,2,4,1,4194304,0,1.891835,181
1747,4,2,1,2,4,2,2097152,0,1.89867,225
1748,4,2,1,2,4,4,1048576,0,1.952642,319
1749,4,2,1,2,8,1,4194304,0,1.9653,234
1750,4,2,1,2,8,2,2097152,0,1.89554,279
1751,4,2,1,2,8,4,1048576,0,1.90426,454
1752,4,2,1,4,1,1,4194304,0,2.102975,119
1753,4,2,1,4,1,2,2097152,0,1.978036,176
1754,4,2,1,4,1,4,1048576,0,1.952813,227
1755,4,2,1,4,2,1,4194304,0,1.789201,163
1756,4,2,1,4,2,2,2097152,0,2.030558,188
1757,4,2,1,4,2,4,1048576,0,1.872167,276
1758,4,2,1,4,4,1,4194304,0,1.963718,261
1759,4,2,1,4,4,2,2097152,0,1.969139,310
1760,4,2,1,4,4,4,1048576,0,2.061291,469
1761,4,2,1,4,8,1,4194304,0,2.175994,358
1762,4,2,1,4,8,2,2097152,0,2.133808,465
1763,4,2,1,4,8,4,1048576,0,2.046844,688
1764,4,2,1,8,1,1,4194304,0,1.884214,154
1765,4,2,1,8,1,2,2097152,0,1.81538,199
1766,4,2,1,8,1,4,1048576,0,1.912266,330
1767,4,2,1,8,2,1,4194304,0,2.060727,226
1768,4,2,1,8,2,2,2097152,0,2.105982,289
1769,4,2,1,8,2,4,1048576,0,1.893144,507
1770,4,2,1,8,4,1,4194304,0,2.07826,401
1771,4,2,1,8,4,2,2097152,0,1.92978,508
1772,4,2,1,8,4,4,1048576,0,2.046914,695
1776,4,2,2,1,1,1,4194304,0,1.70683,103
1777,4,2,2,1,1,2,2097152,0,1.716442,134
1778,4,2,2,1,1,4,1048576,0,1.765436,240
1779,4,2,2,1,2,1,4194304,0,1.964186,120
1780,4,2,2,1,2,2,2097152,0,2.240297,202
1781,4,2,2,1,2,4,1048576,0,2.161074,280
1782,4,2,2,1,4,1,4194304,0,1.8403,235
1783,4,2,2,1,4,2,2097152,0,1.991236,258
1784,4,2,2,1,4,4,1048576,0,1.835378,331
1785,4,2,2,1,8,1,4194304,0,1.974761,259
1786,4,2,2,1,8,2,2097152,0,1.803674,329
1787,4,2,2,1,8,4,1048576,0,2.086553,408
1788,4,2,2,2,1,1,4194304,0,2.078155,143
1789,4,2,2,2,1,2,2097152,0,1.948519,185
1790,4,2,2,2,1,4,1048576,0,1.924139,296
1791,4,2,2,2,2,1,4194304,0,1.797768,199
1792,4,2,2,2,2,2,2097152,0,1.940512,265
1793,4,2,2,2,2,4,1048576,0,1.905588,344
1794,4,2,2,2,4,1,4194304,0,1.932173,314
1795,4,2,2,2,4,2,2097152,0,1.952564,387
1796,4,2,2,2,4,4,1048576,0,1.997329,449
1797,4,2,2,2,8,1,4194304,0,1.998196,517
1798,4,2,2,2,8,2,2097152,0,2.02093,647
1799,4,2,2,2,8,4,1048576,0,2.017883,709
1800,4,2,2,4,1,1,4194304,0,1.792628,206
1801,4,2,2,4,1,2,2097152,0,2.068777,265
1802,4,2,2,4,1,4,1048576,0,1.889678,336
1803,4,2,2,4,2,1,4194304,0,2.042236,349
1804,4,2,2,4,2,2,2097152,0,1.906994,427
1805,4,2,2,4,2,4,1048576,0,1.866913,496
1806,4,2,2,4,4,1,4194304,0,1.912251,536
1807,4,2,2,4,4,2,2097152,0,2.085218,678
1808,4,2,2,4,4,4,1048576,0,1.941079,738
1812,4,2,2,8,1,1,4194304,0,2.061979,345
1813,4,2,2,8,1,2,2097152,0,2.106519,424
1814,4,2,2,8,1,4,1048576,0,1.944064,512
1815,4,2,2,8,2,1,4194304,0,1.976607,553
1816,4,2,2,8,2,2,2097152,0,1.981764,657
1817,4,2,2,8,2,4,1048576,0,2.050205,765
1824,4,2,4,1,1,1,4194304,0,1.835756,120
1825,4,2,4,1,1,2,2097152,0,1.803819,146
1826,4,2,4,1,1,4,1048576,0,1.99637,249
1827,4,2,4,1,2,1,4194304,0,1.93106,146
1828,4,2,4,1,2,2,2097152,0,2.197003,222
1829,4,2,4,1,2,4,1048576,0,1.944345,269
1830,4,2,4,1,4,1,4194304,0,1.85448,213
1831,4,2,4,1,4,2,2097152,0,1.836767,268
1832,4,2,4,1,4,4,1048576,0,1.966583,398
1833,4,2,4,1,8,1,4194304,0,2.080943,314
1834,4,2,4,1,8,2,2097152,0,2.136876,408
1835,4,2,4,1,8,4,1048576,0,1.928526,547
1836,4,2,4,2,1,1,4194304,0,2.131806,149
1837,4,2,4,2,1,2,2097152,0,2.017115,172
1838,4,2,4,2,1,4,1048576,0,1.933895,298
1839,4,2,4,2,2,1,4194304,0,1.820812,205
1840,4,2,4,2,2,2,2097152,0,1.930126,268
1841,4,2,4,2,2,4,1048576,0,1.846451,392
1842,4,2,4,2,4,1,4194304,0,2.053048,321
1843,4,2,4,2,4,2,2097152,0,2.020885,376
1844,4,2,4,2,4,4,1048576,0,2.053747,641
1845,4,2,4,2,8,1,4194304,0,2.09679,498
1846,4,2,4,2,8,2,2097152,0,2.112871,629
1847,4,2,4,2,8,4,1048576,0,1.980962,776
1848,4,2,4,4,1,1,4194304,0,1.88191,195
1849,4,2,4,4,1,2,2097152,0,1.975854,234
1850,4,2,4,4,1,4,1048576,0,1.906154,418
1851,4,2,4,4,2,1,4194304,0,1.980471,309
1852,4,2,4,4,2,2,2097152,0,1.94481,466
1853,4,2,4,4,2,4,1048576,0,2.241286,587
1854,4,2,4,4,4,1,4194304,0,2.035568,505
1855,4,2,4,4,4,2,2097152,0,2.085676,624
1856,4,2,4,4,4,4,1048576,0,2.006202,834
1860,4,2,4,8,1,1,4194304,0,2.027371,260
1861,4,2,4,8,1,2,2097152,0,2.030868,360
1862,4,2,4,8,1,4,1048576,0,1.973756,520
1863,4,2,4,8,2,1,4194304,0,1.968118,500
1864,4,2,4,8,2,2,2097152,0,2.057154,654
1865,4,2,4,8,2,4,1048576,0,1.902622,796
1872,4,2,8,1,1,1,4194304,0,1.926073,126
1873,4,2,8,1,1,2,2097152,0,1.991525,180
1874,4,2,8,1,1,4,1048576,0,2.073859,271
1875,4,2,8,1,2,1,4194304,0,1.876777,162
1876,4,2,8,1,2,2,2097152,0,1.988467,229
1877,4,2,8,1,2,4,1048576,0,1.954012,318
1878,4,2,8,1,4,1,4194304,0,1.910403,232
1879,4,2,8,1,4,2,2097152,0,1.957573,314
1880,4,2,8,1,4,4,1048576,0,2.09446,468
1881,4,2,8,1,8,1,4194304,0,2.026176,310
1882,4,2,8,1,8,2,2097152,0,2.084906,412
1883,4,2,8,1,8,4,1048576,0,1.975539,677
1884,4,2,8,2,1,1,4194304,0,1.932085,160
1885,4,2,8,2,1,2,2097152,0,1.995918,215
1886,4,2,8,2,1,4,1048576,0,1.939717,309
1887,4,2,8,2,2,1,4194304,0,1.896431,202
1888,4,2,8,2,2,2,2097152,0,2.038415,272
1889,4,2,8,2,2,4,1048576,0,1.932737,473
1890,4,2,8,2,4,1,4194304,0,1.977227,328
1891,4,2,8,2,4,2,2097152,0,2.10787,435
1892,4,2,8,2,4,4,1048576,0,1.958035,668
1896,4,2,8,4,1,1,4194304,0,1.888836,236
1897,4,2,8,4,1,2,2097152,0,1.902713,345
1898,4,2,8,4,1,4,1048576,0,1.940642,489
1899,4,2,8,4,2,1,4194304,0,2.101775,343
1900,4,2,8,4,2,2,2097152,0,1.969966,446
1901,4,2,8,4,2,4,1048576,0,2.034946,732
1908,4,2,8,8,1,1,4194304,0,2.040322,352
1909,4,2,8,8,1,2,2097152,0,2.012569,513
1910,4,2,8,8,1,4,1048576,0,2.041016,718
1920,4,4,1,1,1,1,4194304,0,1.70693,88
1921,4,4,1,1,1,2,2097152,0,1.607797,118
1922,4,4,1,1,1,4,1048576,0,1.658658,171
1923,4,4,1,1,2,1,4194304,0,1.730472,100
1924,4,4,1,1,2,2,2097152,0,1.829591,146
1925,4,4,1,1,2,4,1048576,0,1.73212,208
1926,4,4,1,1,4,1,4194304,0,1.852535,149
1927,4,4,1,1,4,2,2097152,0,1.923397,193
1928,4,4,1,1,4,4,1048576,0,1.877255,254
1929,4,4,1,1,8,1,4194304,0,1.871069,189
1930,4,4,1,1,8,2,2097152,0,1.934866,276
1931,4,4,1,1,8,4,1048576,0,1.928039,464
1932,4,4,1,2,1,1,4194304,0,2.174104,104
1933,4,4,1,2,1,2,2097152,0,2.148437,170
1934,4,4,1,2,1,4,1048576,0,1.989023,235
1935,4,4,1,2,2,1,4194304,0,1.858078,148
1936,4,4,1,2,2,2,2097152,0,2.064793,205
1937,4,4,1,2,2,4,1048576,0,1.925178,260
1938,4,4,1,2,4,1,4194304,0,1.81369,200
1939,4,4,1,2,4,2,2097152,0,1.957062,294
1940,4,4,1,2,4,4,1048576,0,2.001321,450
1941,4,4,1,2,8,1,4194304,0,2.222776,295
1942,4,4,1,2,8,2,2097152,0,2.097771,477
1943,4,4,1,2,8,4,1048576,0,2.04904,642
1944,4,4,1,4,1,1,4194304,0,1.902605,145
1945,4,4,1,4,1,2,2097152,0,1.849624,201
1946,4,4,1,4,1,4,1048576,0,1.858101,279
1947,4,4,1,4,2,1,4194304,0,1.934595,222
1948,4,4,1,4,2,2,2097152,0,1.94778,292
1949,4,4,1,4,2,4,1048576,0,1.932241,442
1950,4,4,1,4,4,1,4194304,0,2.016858,307
1951,4,4,1,4,4,2,2097152,0,2.007441,514
1952,4,4,1,4,4,4,1048576,0,2.049582,536
1956,4,4,1,8,1,1,4194304,0,2.027875,225
1957,4,4,1,8,1,2,2097152,0,1.848446,274
1958,4,4,1,8,1,4,1048576,0,2.062019,428
1959,4,4,1,8,2,1,4194304,0,2.001224,338
1960,4,4,1,8,2,2,2097152,0,2.084334,469
1961,4,4,1,8,2,4,1048576,0,1.977916,598
1968,4,4,2,1,1,1,4194304,0,1.592291,109
1969,4,4,2,1,1,2,2097152,0,1.61477,146
1970,4,4,2,1,1,4,1048576,0,1.636079,235
1971,4,4,2,1,2,1,4194304,0,2.08397,146
1972,4,4,2,1,2,2,2097152,0,1.968077,223
1973,4,4,2,1,2,4,1048576,0,2.102232,271
1974,4,4,2,1,4,1,4194304,0,1.849011,236
1975,4,4,2,1,4,2,2097152,0,1.866101,318
1976,4,4,2,1,4,4,1048576,0,1.798208,378
1977,4,4,2,1,8,1,4194304,0,1.972318,375
1978,4,4,2,1,8,2,2097152,0,1.948674,524
1979,4,4,2,1,8,4,1048576,0,1.909813,546
1980,4,4,2,2,1,1,4194304,0,2.288917,138
1981,4,4,2,2,1,2,2097152,0,2.26995,178
1982,4,4,2,2,1,4,1048576,0,2.09831,297
1983,4,4,2,2,2,1,4194304,0,1.772345,239
1984,4,4,2,2,2,2,2097152,0,1.865294,312
1985,4,4,2,2,2,4,1048576,0,1.784754,401
1986,4,4,2,2,4,1,4194304,0,2.115194,415
1987,4,4,2,2,4,2,2097152,0,2.073288,506
1988,4,4,2,2,4,4,1048576,0,1.996968,557
1989,4,4,2,2,8,1,4194304,0,2.171539,617
1990,4,4,2,2,8,2,2097152,0,2.060106,779
1991,4,4,2,2,8,4,1048576,0,1.9873,819
1992,4,4,2,4,1,1,4194304,0,1.805843,219
1993,4,4,2,4,1,2,2097152,0,1.955003,272
1994,4,4,2,4,1,4,1048576,0,1.82364,314
1995,4,4,2,4,2,1,4194304,0,2.034567,376
1996,4,4,2,4,2,2,2097152,0,1.951452,516
1997,4,4,2,4,2,4,1048576,0,1.934127,559
1998,4,4,2,4,4,1,4194304,0,2.154758,682
1999,4,4,2,4,4,2,2097152,0,2.24255,960
2000,4,4,2,4,4,4,1048576,0,2.146564,873
2004,4,4,2,8,1,1,4194304,0,1.992703,330
2005,4,4,2,8,1,2,2097152,0,2.01729,424
2006,4,4,2,8,1,4,1048576,0,1.977717,479
2007,4,4,2,8,2,1,4194304,0,2.009281,645
2008,4,4,2,8,2,2,2097152,0,2.066877,849
2009,4,4,2,8,2,4,1048576,0,2.108083,869
2016,4,4,4,1,1,1,4194304,0,2.070266,150
2017,4,4,4,1,1,2,2097152,0,2.09914,182
2018,4,4,4,1,1,4,1048576,0,2.141053,335
2019,4,4,4,1,2,1,4194304,0,1.842746,193
2020,4,4,4,1,2,2,2097152,0,1.885584,225
2021,4,4,4,1,2,4,1048576,0,1.984997,407
2022,4,4,4,1,4,1,4194304,0,1.905938,250
2023,4,4,4,1,4,2,2097152,0,1.991841,341
2024,4,4,4,1,4,4,1048576,0,1.922699,478
2025,4,4,4,1,8,1,4194304,0,1.961741,346
2026,4,4,4,1,8,2,2097152,0,2.025759,455
2027,4,4,4,1,8,4,1048576,0,1.909828,681
2028,4,4,4,2,1,1,4194304,0,1.863728,200
2029,4,4,4,2,1,2,2097152,0,1.91868,238
2030,4,4,4,2,1,4,1048576,0,2.007862,395
2031,4,4,4,2,2,1,4194304,0,1.999198,271
2032,4,4,4,2,2,2,2097152,0,2.233644,332
2033,4,4,4,2,2,4,1048576,0,2.009442,488
2034,4,4,4,2,4,1,4194304,0,2.035607,419
2035,4,4,4,2,4,2,2097152,0,2.057955,517
2036,4,4,4,2,4,4,1048576,0,2.015819,741
2037,4,4,4,2,8,1,4194304,0,2.04182,540
2040,4,4,4,4,1,1,4194304,0,2.098207,295
2041,4,4,4,4,1,2,2097152,0,2.090988,375
2042,4,4,4,4,1,4,1048576,0,2.005533,519
2043,4,4,4,4,2,1,4194304,0,2.040638,458
2044,4,4,4,4,2,2,2097152,0,2.107457,560
2045,4,4,4,4,2,4,1048576,0,2.037612,790
2046,4,4,4,4,4,1,4194304,0,2.104049,662
2052,4,4,4,8,1,1,4194304,0,2.022996,408
2053,4,4,4,8,1,2,2097152,0,2.100069,515
2054,4,4,4,8,1,4,1048576,0,2.019736,804
2055,4,4,4,8,2,1,4194304,0,2.179397,645
2064,4,4,8,1,1,1,4194304,0,1.829862,131
2065,4,4,8,1,1,2,2097152,0,1.865941,215
2066,4,4,8,1,1,4,1048576,0,1.833562,308
2067,4,4,8,1,2,1,4194304,0,1.833765,129
2068,4,4,8,1,2,2,2097152,0,1.822434,221
