n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1026,2,8,2,2,2,4,1048576,0,2.053064,519
1027,2,8,2,2,4,1,4194304,0,2.081248,659
1028,2,8,2,2,4,2,2097152,0,1.980346,808
1029,2,8,2,2,4,4,1048576,0,1.937035,840
1030,2,8,2,4,1,1,4194304,0,1.86813,373
1031,2,8,2,4,1,2,2097152,0,2.04656,448
1032,2,8,2,4,1,4,1048576,0,1.995279,496
1033,2,8,2,4,2,1,4194304,0,1.991254,656
1034,2,8,2,4,2,2,2097152,0,2.083968,739
1035,2,8,2,4,2,4,1048576,0,2.059385,817
1036,2,8,2,8,1,1,4194304,0,1.926904,560
1037,2,8,2,8,1,2,2097152,0,2.051945,820
1038,2,8,2,8,1,4,1048576,0,2.121023,751
1039,2,8,4,1,1,1,4194304,0,1.836485,168
1040,2,8,4,1,1,2,2097152,0,1.987605,243
1041,2,8,4,1,1,4,1048576,0,1.796901,349
1042,2,8,4,1,2,1,4194304,0,1.921903,208
1043,2,8,4,1,2,2,2097152,0,1.925861,260
1044,2,8,4,1,2,4,1048576,0,1.979642,451
1045,2,8,4,1,4,1,4194304,0,2.061449,377
1046,2,8,4,1,4,2,2097152,0,2.139902,409
1047,2,8,4,1,4,4,1048576,0,1.891039,598
1048,2,8,4,1,8,1,4194304,0,2.0225,485
1049,2,8,4,1,8,2,2097152,0,2.046245,661
1050,2,8,4,2,1,1,4194304,0,1.939171,281
1051,2,8,4,2,1,2,2097152,0,1.97503,279
1052,2,8,4,2,1,4,1048576,0,2.007862,420
1053,2,8,4,2,2,1,4194304,0,2.05228,354
1054,2,8,4,2,2,2,2097152,0,1.919341,538
1055,2,8,4,2,2,4,1048576,0,2.030628,671
1056,2,8,4,2,4,1,4194304,0,2.006739,553
1057,2,8,4,2,4,2,2097152,0,2.086823,660
1058,2,8,4,4,1,1,4194304,0,2.201359,356
1059,2,8,4,4,1,2,2097152,0,1.986439,467
1060,2,8,4,4,1,4,1048576,0,2.019503,691
1061,2,8,8,1,1,1,4194304,0,1.924917,147
1062,2,8,8,1,1,2,2097152,0,1.775049,218
1063,2,8,8,1,1,4,1048576,0,1.963309,384
1064,2,8,8,1,2,1,4194304,0,1.97228,195
1065,2,8,8,1,2,2,2097152,0,1.885564,258
1066,2,8,8,1,4,1,4194304,0,2.078968,294
1067,2,8,8,2,1,1,4194304,0,2.027603,277
1068,2,8,8,2,1,2,2097152,0,2.045411,386
1069,2,8,8,2,1,4,1048576,0,2.087735,545
1070,2,8,8,2,2,1,4194304,0,2.187336,348
1071,2,8,8,4,1,1,4194304,0,2.032228,364
1072,2,8,8,4,1,2,2097152,0,2.049573,552
1073,4,1,1,1,1,1,4194304,0,1.649372,91
1074,4,1,1,1,1,2,2097152,0,1.62176,112
1075,4,1,1,1,1,4,1048576,0,1.648192,189
1076,4,1,1,1,2,1,4194304,0,1.542724,76
1077,4,1,1,1,2,2,2097152,0,1.626726,119
1078,4,1,1,1,2,4,1048576,0,1.553106,132
1079,4,1,1,1,4,1,4194304,0,1.997993,116
1080,4,1,1,1,4,2,2097152,0,2.038104,129
1081,4,1,1,1,4,4,1048576,0,1.956702,166
1082,4,1,1,1,8,1,4194304,0,1.830879,115
1083,4,1,1,1,8,2,2097152,0,1.873348,161
1084,4,1,1,1,8,4,1048576,0,1.929501,234
1085,4,1,1,2,1,1,4194304,0,1.554265,77
1086,4,1,1,2,1,2,2097152,0,1.636627,102
1087,4,1,1,2,1,4,1048576,0,1.783652,141
1088,4,1,1,2,2,1,4194304,0,2.111156,118
1089,4,1,1,2,2,2,2097152,0,1.855845,138
1090,4,1,1,2,2,4,1048576,0,2.136168,216
1091,4,1,1,2,4,1,4194304,0,1.808055,136
1092,4,1,1,2,4,2,2097152,0,2.050844,176
1093,4,1,1,2,4,4,1048576,0,1.825987,230
1094,4,1,1,2,8,1,4194304,0,1.872639,150
1095,4,1,1,2,8,2,2097152,0,1.977396,207
1096,4,1,1,2,8,4,1048576,0,2.065637,342
1097,4,1,1,4,1,1,4194304,0,2.04301,106
1098,4,1,1,4,1,2,2097152,0,1.97174,142
1099,4,1,1,4,1,4,1048576,0,1.877106,181
1100,4,1,1,4,2,1,4194304,0,1.763347,140
1101,4,1,1,4,2,2,2097152,0,1.941499,186
1102,4,1,1,4,2,4,1048576,0,1.814787,299
1103,4,1,1,4,4,1,4194304,0,1.909747,172
1104,4,1,1,4,4,2,2097152,0,2.140739,250
1105,4,1,1,4,4,4,1048576,0,1.904321,318
1106,4,1,1,4,8,1,4194304,0,1.925961,229
1107,4,1,1,4,8,2,2097152,0,1.940353,293
1108,4,1,1,4,8,4,1048576,0,2.067523,472
1109,4,1,1,8,1,1,4194304,0,1.973392,143
1110,4,1,1,8,1,2,2097152,0,1.838402,156
1111,4,1,1,8,1,4,1048576,0,1.999823,272
1112,4,1,1,8,2,1,4194304,0,1.98468,183
1113,4,1,1,8,2,2,2097152,0,2.07293,252
1114,4,1,1,8,2,4,1048576,0,2.110448,394
1115,4,1,1,8,4,1,4194304,0,2.0289,253
1116,4,1,1,8,4,2,2097152,0,1.910455,368
1117,4,1,1,8,4,4,1048576,0,2.113133,501
1118,4,1,2,1,1,1,4194304,0,1.650303,88
1119,4,1,2,1,1,2,2097152,0,1.607121,115
1120,4,1,2,1,1,4,1048576,0,1.671659,192
1121,4,1,2,1,2,1,4194304,0,1.737832,104
1122,4,1,2,1,2,2,2097152,0,1.613467,162
1123,4,1,2,1,2,4,1048576,0,1.609947,189
1124,4,1,2,1,4,1,4194304,0,1.974458,136
1125,4,1,2,1,4,2,2097152,0,2.154423,232
1126,4,1,2,1,4,4,1048576,0,2.067374,295
1127,4,1,2,1,8,1,4194304,0,2.029761,193
1128,4,1,2,1,8,2,2097152,0,1.947876,315
1129,4,1,2,1,8,4,1048576,0,1.874907,333
1130,4,1,2,2,1,1,4194304,0,1.764124,108
1131,4,1,2,2,1,2,2097152,0,1.946708,145
1132,4,1,2,2,1,4,1048576,0,1.813173,196
1133,4,1,2,2,2,1,4194304,0,2.084881,135
1134,4,1,2,2,2,2,2097152,0,2.148002,193
1135,4,1,2,2,2,4,1048576,0,1.973187,210
1136,4,1,2,2,4,1,4194304,0,2.004725,186
1137,4,1,2,2,4,2,2097152,0,1.857139,298
1138,4,1,2,2,4,4,1048576,0,1.854558,358
1139,4,1,2,2,8,1,4194304,0,2.003716,321
1140,4,1,2,2,8,2,2097152,0,2.086305,651
1141,4,1,2,2,8,4,1048576,0,1.9887,463
1142,4,1,2,4,1,1,4194304,0,1.994583,141
1143,4,1,2,4,1,2,2097152,0,1.995053,206
1144,4,1,2,4,1,4,1048576,0,2.067336,255
1145,4,1,2,4,2,1,4194304,0,1.905137,218
1146,4,1,2,4,2,2,2097152,0,2.060711,304
1147,4,1,2,4,2,4,1048576,0,1.893874,384
1148,4,1,2,4,4,1,4194304,0,2.095528,329
1149,4,1,2,4,4,2,2097152,0,2.05564,589
1150,4,1,2,4,4,4,1048576,0,2.122746,502
1151,4,1,2,4,8,1,4194304,0,2.045714,549
1152,4,1,2,4,8,2,2097152,0,2.125018,728
1153,4,1,2,4,8,4,1048576,0,2.174759,756
1154,4,1,2,8,1,1,4194304,0,1.963605,192
1155,4,1,2,8,1,2,2097152,0,1.924412,245
1156,4,1,2,8,1,4,1048576,0,1.885924,342
1157,4,1,2,8,2,1,4194304,0,1.945262,346
1158,4,1,2,8,2,2,2097152,0,2.044051,526
1159,4,1,2,8,2,4,1048576,0,2.117731,550
1160,4,1,2,8,4,1,4194304,0,2.011059,507
1161,4,1,2,8,4,2,2097152,0,2.110075,880
1162,4,1,2,8,4,4,1048576,0,2.157002,719
1163,4,1,4,1,1,1,4194304,0,1.601179,87
1164,4,1,4,1,1,2,2097152,0,1.773875,145
1165,4,1,4,1,1,4,1048576,0,1.483325,218
1166,4,1,4,1,2,1,4194304,0,2.08607,147
1167,4,1,4,1,2,2,2097152,0,1.957033,192
1168,4,1,4,1,2,4,1048576,0,2.307978,297
1169,4,1,4,1,4,1,4194304,0,1.820867,194
1170,4,1,4,1,4,2,2097152,0,1.871965,243
1171,4,1,4,1,4,4,1048576,0,1.953395,349
1172,4,1,4,1,8,1,4194304,0,2.032888,260
1173,4,1,4,1,8,2,2097152,0,1.906663,324
1174,4,1,4,1,8,4,1048576,0,1.890564,469
1175,4,1,4,2,1,1,4194304,0,2.28753,144
1176,4,1,4,2,1,2,2097152,0,2.035253,230
1177,4,1,4,2,1,4,1048576,0,2.166876,274
1178,4,1,4,2,2,1,4194304,0,1.780859,192
1179,4,1,4,2,2,2,2097152,0,1.986199,243
1180,4,1,4,2,2,4,1048576,0,1.871162,407
1181,4,1,4,2,4,1,4194304,0,1.955727,293
1182,4,1,4,2,4,2,2097152,0,1.871264,353
1183,4,1,4,2,4,4,1048576,0,1.97836,495
1184,4,1,4,2,8,1,4194304,0,2.07815,375
1185,4,1,4,2,8,2,2097152,0,2.133913,595
1186,4,1,4,2,8,4,1048576,0,2.024254,684
1187,4,1,4,4,1,1,4194304,0,1.900829,204
1188,4,1,4,4,1,2,2097152,0,2.012149,254
1189,4,1,4,4,1,4,1048576,0,1.858589,364
1190,4,1,4,4,2,1,4194304,0,1.896129,296
1191,4,1,4,4,2,2,2097152,0,1.985499,406
1192,4,1,4,4,2,4,1048576,0,2.0282,501
1193,4,1,4,4,4,1,4194304,0,2.124654,460
1194,4,1,4,4,4,2,2097152,0,2.109488,571
1195,4,1,4,4,4,4,1048576,0,2.04509,724
1196,4,1,4,8,1,1,4194304,0,1.906663,310
1197,4,1,4,8,1,2,2097152,0,2.113432,362
1198,4,1,4,8,1,4,1048576,0,1.987177,520
1199,4,1,4,8,2,1,4194304,0,1.93533,469
1200,4,1,4,8,2,2,2097152,0,2.058067,724
1201,4,1,8,1,1,1,4194304,0,1.915666,133
1202,4,1,8,1,1,4,1048576,0,1.896932,292
1203,4,1,8,1,2,1,4194304,0,1.802085,137
1204,4,1,8,1,2,2,2097152,0,1.759767,200
1205,4,1,8,1,2,4,1048576,0,1.904063,285
1206,4,1,8,1,4,1,4194304,0,1.845659,224
1207,4,1,8,1,4,2,2097152,0,1.979309,288
1208,4,1,8,1,4,4,1048576,0,1.94185,451
1209,4,1,8,1,8,1,4194304,0,1.999586,262
1210,4,1,8,1,8,2,2097152,0,2.020858,405
1211,4,1,8,1,8,4,1048576,0,1.897849,618
1212,4,1,8,2,1,1,4194304,0,1.840731,157
1213,4,1,8,2,1,2,2097152,0,1.786844,198
1214,4,1,8,2,1,4,1048576,0,1.886755,290
1215,4,1,8,2,2,1,4194304,0,1.912618,217
1216,4,1,8,2,2,2,2097152,0,1.938286,294
1217,4,1,8,2,2,4,1048576,0,1.988004,461
1218,4,1,8,2,4,1,4194304,0,1.901153,296
1219,4,1,8,2,4,2,2097152,0,2.04752,418
1220,4,1,8,2,4,4,1048576,0,1.939999,654
1221,4,1,8,4,1,1,4194304,0,1.878429,210
1222,4,1,8,4,1,2,2097152,0,1.880741,289
1223,4,1,8,4,1,4,1048576,0,1.901325,451
1224,4,1,8,4,2,1,4194304,0,1.967885,316
1225,4,1,8,4,2,2,2097152,0,2.00234,434
1226,4,1,8,4,2,4,1048576,0,2.052752,627
1227,4,1,8,8,1,1,4194304,0,1.888836,300
1228,4,1,8,8,1,2,2097152,0,1.999386,462
1229,4,1,8,8,1,4,1048576,0,2.010025,655
1230,4,2,1,1,1,1,4194304,0,1.582949,81
1231,4,2,1,1,1,2,2097152,0,1.624202,128
1232,4,2,1,1,1,4,1048576,0,1.652254,147
1233,4,2,1,1,2,1,4194304,0,1.623505,85
1234,4,2,1,1,2,2,2097152,0,1.656974,105
1235,4,2,1,1,2,4,1048576,0,1.678187,153
1236,4,2,1,1,4,1,4194304,0,1.971026,135
1237,4,2,1,1,4,2,2097152,0,2.231457,164
1238,4,2,1,1,4,4,1048576,0,1.954764,207
1239,4,2,1,1,8,1,4194304,0,1.897898,157
1240,4,2,1,1,8,2,2097152,0,1.795615,208
1241,4,2,1,1,8,4,1048576,0,1.879044,292
1242,4,2,1,2,1,1,4194304,0,1.664512,93
1243,4,2,1,2,1,2,2097152,0,1.716844,125
1244,4,2,1,2,1,4,1048576,0,1.647067,148
1245,4,2,1,2,2,1,4194304,0,1.888196,132
1246,4,2,1,2,2,2,2097152,0,1.913651,182
1247,4,2,1,2,2,4,1048576,0,1.969041,237
1248,4,2,1,2,4,1,4194304,0,1.891835,181
1249,4,2,1,2,4,2,2097152,0,1.89867,225
1250,4,2,1,2,4,4,1048576,0,1.952642,319
1251,4,2,1,2,8,1,4194304,0,1.9653,234
1252,4,2,1,2,8,2,2097152,0,1.89554,279
1253,4,2,1,2,8,4,1048576,0,1.90426,454
1254,4,2,1,4,1,1,4194304,0,2.102975,119
1255,4,2,1,4,1,2,2097152,0,1.978036,176
1256,4,2,1,4,1,4,1048576,0,1.952813,227
1257,4,2,1,4,2,1,4194304,0,1.789201,163
1258,4,2,1,4,2,2,2097152,0,2.030558,188
1259,4,2,1,4,2,4,1048576,0,1.872167,276
1260,4,2,1,4,4,1,4194304,0,1.963718,261
1261,4,2,1,4,4,2,2097152,0,1.969139,310
1262,4,2,1,4,4,4,1048576,0,2.061291,469
1263,4,2,1,4,8,1,4194304,0,2.150305,348
1264,4,2,1,4,8,2,2097152,0,2.133808,465
1265,4,2,1,4,8,4,1048576,0,2.046844,688
1266,4,2,1,8,1,1,4194304,0,1.884214,154
1267,4,2,1,8,1,2,2097152,0,1.81538,199
1268,4,2,1,8,1,4,1048576,0,1.912266,330
1269,4,2,1,8,2,1,4194304,0,2.060727,226
1270,4,2,1,8,2,2,2097152,0,2.105982,289
1271,4,2,1,8,2,4,1048576,0,1.893144,507
1272,4,2,1,8,4,1,4194304,0,2.07826,401
1273,4,2,1,8,4,2,2097152,0,1.92978,508
1274,4,2,1,8,4,4,1048576,0,2.046914,695
1275,4,2,2,1,1,1,4194304,0,1.70683,103
1276,4,2,2,1,1,2,2097152,0,1.716442,134
1277,4,2,2,1,1,4,1048576,0,1.765436,240
1278,4,2,2,1,2,1,4194304,0,1.964186,120
1279,4,2,2,1,2,2,2097152,0,2.240297,202
1280,4,2,2,1,2,4,1048576,0,2.161074,280
1281,4,2,2,1,4,1,4194304,0,1.8403,235
1282,4,2,2,1,4,2,2097152,0,1.991236,258
1283,4,2,2,1,4,4,1048576,0,1.835378,331
1284,4,2,2,1,8,1,4194304,0,1.974761,259
1285,4,2,2,1,8,2,2097152,0,1.803674,329
1286,4,2,2,1,8,4,1048576,0,2.086553,408
1287,4,2,2,2,1,1,4194304,0,2.078155,143
1288,4,2,2,2,1,2,2097152,0,1.948519,185
1289,4,2,2,2,1,4,1048576,0,1.924139,296
1290,4,2,2,2,2,2,2097152,0,1.940512,265
1291,4,2,2,2,2,4,1048576,0,1.905588,344
1292,4,2,2,2,4,1,4194304,0,1.932173,314
1293,4,2,2,2,4,2,2097152,0,1.952564,387
1294,4,2,2,2,4,4,1048576,0,1.997329,449
1295,4,2,2,2,8,1,4194304,0,1.998196,517
1296,4,2,2,2,8,2,2097152,0,2.02093,647
1297,4,2,2,2,8,4,1048576,0,2.017883,709
1298,4,2,2,4,1,1,4194304,0,1.792628,206
1299,4,2,2,4,1,2,2097152,0,2.068777,265
1300,4,2,2,4,1,4,1048576,0,1.889678,336
1301,4,2,2,4,2,1,4194304,0,2.042236,349
1302,4,2,2,4,2,2,2097152,0,1.906994,427
1303,4,2,2,4,2,4,1048576,0,1.866913,496
1304,4,2,2,4,4,1,4194304,0,1.912251,536
1305,4,2,2,4,4,2,2097152,0,2.085218,678
1306,4,2,2,4,4,4,1048576,0,1.941079,738
1307,4,2,2,8,1,1,4194304,0,2.061979,345
1308,4,2,2,8,1,2,2097152,0,2.106519,424
1309,4,2,2,8,1,4,1048576,0,1.944064,512
1310,4,2,2,8,2,2,2097152,0,1.981764,657
1311,4,2,2,8,2,4,1048576,0,2.050205,765
1312,4,2,4,1,1,1,4194304,0,1.835756,120
1313,4,2,4,1,1,2,2097152,0,1.803819,146
1314,4,2,4,1,1,4,1048576,0,1.99637,249
1315,4,2,4,1,2,1,4194304,0,1.93106,146
1316,4,2,4,1,2,2,2097152,0,2.197003,222
1317,4,2,4,1,2,4,1048576,0,1.944345,269
1318,4,2,4,1,4,1,4194304,0,1.85448,213
1319,4,2,4,1,4,2,2097152,0,1.836767,268
1320,4,2,4,1,4,4,1048576,0,1.966583,398
1321,4,2,4,1,8,1,4194304,0,2.080943,314
1322,4,2,4,1,8,2,2097152,0,2.136876,408
1323,4,2,4,1,8,4,1048576,0,1.928526,547
1324,4,2,4,2,1,1,4194304,0,2.131806,149
1325,4,2,4,2,1,2,2097152,0,2.017115,172
1326,4,2,4,2,1,4,1048576,0,1.933895,298
1327,4,2,4,2,2,1,4194304,0,1.820812,205
1328,4,2,4,2,2,2,2097152,0,1.930126,268
1329,4,2,4,2,2,4,1048576,0,1.846451,392
1330,4,2,4,2,4,1,4194304,0,2.053048,321
1331,4,2,4,2,4,2,2097152,0,2.020885,376
1332,4,2,4,2,4,4,1048576,0,2.053747,641
1333,4,2,4,2,8,1,4194304,0,2.162045,499
1334,4,2,4,2,8,2,2097152,0,2.112871,629
1335,4,2,4,2,8,4,1048576,0,1.980962,776
1336,4,2,4,4,1,1,4194304,0,1.88191,195
1337,4,2,4,4,1,2,2097152,0,1.975854,234
1338,4,2,4,4,1,4,1048576,0,1.906154,418
1339,4,2,4,4,2,1,4194304,0,1.980471,309
1340,4,2,4,4,2,2,2097152,0,1.94481,466
1341,4,2,4,4,2,4,1048576,0,2.241286,587
1342,4,2,4,4,4,1,4194304,0,2.035568,505
1343,4,2,4,4,4,2,2097152,0,2.085676,624
1344,4,2,4,4,4,4,1048576,0,2.006202,834
1345,4,2,4,8,1,1,4194304,0,2.027371,260
1346,4,2,4,8,1,2,2097152,0,2.030868,360
1347,4,2,4,8,1,4,1048576,0,1.973756,520
1348,4,2,4,8,2,1,4194304,0,1.968118,500
1349,4,2,4,8,2,2,2097152,0,2.057154,654
1350,4,2,4,8,2,4,1048576,0,1.902622,796
1351,4,2,8,1,1,1,4194304,0,1.926073,126
1352,4,2,8,1,1,2,2097152,0,1.991525,180
1353,4,2,8,1,1,4,1048576,0,2.073859,271
1354,4,2,8,1,2,1,4194304,0,1.876777,162
1355,4,2,8,1,2,2,2097152,0,1.988467,229
1356,4,2,8,1,2,4,1048576,0,1.954012,318
1357,4,2,8,1,4,1,4194304,0,1.910403,232
1358,4,2,8,1,4,2,2097152,0,1.957573,314
1359,4,2,8,1,4,4,1048576,0,2.09446,468
1360,4,2,8,1,8,1,4194304,0,2.026176,310
1361,4,2,8,1,8,2,2097152,0,2.084906,412
1362,4,2,8,1,8,4,1048576,0,1.975539,677
1363,4,2,8,2,1,1,4194304,0,1.932085,160
1364,4,2,8,2,1,2,2097152,0,1.995918,215
1365,4,2,8,2,1,4,1048576,0,1.939717,309
1366,4,2,8,2,2,1,4194304,0,1.896431,202
1367,4,2,8,2,2,2,2097152,0,2.038415,272
1368,4,2,8,2,2,4,1048576,0,1.932737,473
1369,4,2,8,2,4,1,4194304,0,1.977227,328
1370,4,2,8,2,4,2,2097152,0,2.10787,435
1371,4,2,8,2,4,4,1048576,0,1.958035,668
1372,4,2,8,4,1,1,4194304,0,1.888836,236
1373,4,2,8,4,1,4,1048576,0,1.940642,489
1374,4,2,8,4,2,1,4194304,0,2.101775,343
1375,4,2,8,4,2,2,2097152,0,1.969966,446
1376,4,2,8,4,2,4,1048576,0,2.034946,732
1377,4,2,8,8,1,1,4194304,0,2.040322,352
1378,4,2,8,8,1,2,2097152,0,2.012569,513
1379,4,2,8,8,1,4,1048576,0,2.041016,718
1380,4,4,1,1,1,1,4194304,0,1.70693,88
1381,4,4,1,1,1,2,2097152,0,1.607797,118
1382,4,4,1,1,1,4,1048576,0,1.658658,171
1383,4,4,1,1,2,1,4194304,0,1.730472,100
1384,4,4,1,1,2,2,2097152,0,1.829591,146
1385,4,4,1,1,2,4,1048576,0,1.73212,208
1386,4,4,1,1,4,1,4194304,0,1.852535,149
1387,4,4,1,1,4,2,2097152,0,1.923397,193
1388,4,4,1,1,4,4,1048576,0,1.877255,254
1389,4,4,1,1,8,1,4194304,0,1.871069,189
1390,4,4,1,1,8,2,2097152,0,1.934866,276
1391,4,4,1,1,8,4,1048576,0,1.928039,464
1392,4,4,1,2,1,1,4194304,0,2.174104,104
1393,4,4,1,2,1,2,2097152,0,2.148437,170
1394,4,4,1,2,1,4,1048576,0,1.989023,235
1395,4,4,1,2,2,1,4194304,0,1.858078,148
1396,4,4,1,2,2,2,2097152,0,2.064793,205
1397,4,4,1,2,2,4,1048576,0,1.925178,260
1398,4,4,1,2,4,1,4194304,0,1.864541,205
1399,4,4,1,2,4,2,2097152,0,1.957062,294
1400,4,4,1,2,4,4,1048576,0,2.001321,450
1401,4,4,1,2,8,1,4194304,0,2.222776,295
1402,4,4,1,2,8,2,2097152,0,2.097771,477
1403,4,4,1,4,1,1,4194304,0,1.902605,145
1404,4,4,1,4,1,2,2097152,0,1.849624,201
1405,4,4,1,4,1,4,1048576,0,1.858101,279
1406,4,4,1,4,2,1,4194304,0,1.934595,222
1407,4,4,1,4,2,2,2097152,0,1.94778,292
1408,4,4,1,4,2,4,1048576,0,1.932241,442
1409,4,4,1,4,4,1,4194304,0,2.016858,307
1410,4,4,1,4,4,2,2097152,0,2.007441,514
1411,4,4,1,4,4,4,1048576,0,2.049582,536
1412,4,4,1,8,1,1,4194304,0,2.027875,225
1413,4,4,1,8,1,2,2097152,0,1.823251,259
1414,4,4,1,8,1,4,1048576,0,2.062019,428
1415,4,4,1,8,2,1,4194304,0,2.001224,338
1416,4,4,1,8,2,2,2097152,0,2.084334,469
1417,4,4,1,8,2,4,1048576,0,1.977916,598
1418,4,4,2,1,1,1,4194304,0,1.592291,109
1419,4,4,2,1,1,2,2097152,0,1.61477,146
1420,4,4,2,1,1,4,1048576,0,1.636079,235
1421,4,4,2,1,2,1,4194304,0,2.08397,146
1422,4,4,2,1,2,2,2097152,0,1.968077,223
1423,4,4,2,1,2,4,1048576,0,2.102232,271
1424,4,4,2,1,4,1,4194304,0,1.849011,236
1425,4,4,2,1,4,2,2097152,0,1.866101,318
1426,4,4,2,1,4,4,1048576,0,1.798208,378
1427,4,4,2,1,8,1,4194304,0,1.972318,375
1428,4,4,2,1,8,2,2097152,0,1.948674,524
1429,4,4,2,1,8,4,1048576,0,1.909813,546
1430,4,4,2,2,1,1,4194304,0,2.288917,138
1431,4,4,2,2,1,2,2097152,0,2.211878,185
1432,4,4,2,2,1,4,1048576,0,2.09831,297
1433,4,4,2,2,2,1,4194304,0,1.772345,239
1434,4,4,2,2,2,2,2097152,0,1.865294,312
1435,4,4,2,2,2,4,1048576,0,1.784754,401
1436,4,4,2,2,4,1,4194304,0,2.115194,415
1437,4,4,2,2,4,2,2097152,0,2.073288,506
1438,4,4,2,2,4,4,1048576,0,1.996968,557
1439,4,4,2,2,8,1,4194304,0,2.171539,617
1440,4,4,2,2,8,2,2097152,0,2.060106,779
1441,4,4,2,2,8,4,1048576,0,1.9873,819
1442,4,4,2,4,1,1,4194304,0,1.805843,219
1443,4,4,2,4,1,2,2097152,0,1.955003,272
1444,4,4,2,4,1,4,1048576,0,1.82364,314
1445,4,4,2,4,2,1,4194304,0,2.034567,376
1446,4,4,2,4,2,2,2097152,0,1.951452,516
1447,4,4,2,4,2,4,1048576,0,1.934127,559
1448,4,4,2,4,4,1,4194304,0,2.05409,687
1449,4,4,2,4,4,2,2097152,0,2.24255,960
1450,4,4,2,4,4,4,1048576,0,2.146564,873
1451,4,4,2,8,1,1,4194304,0,1.992703,330
1452,4,4,2,8,1,2,2097152,0,2.01729,424
1453,4,4,2,8,1,4,1048576,0,1.977717,479
1454,4,4,2,8,2,1,4194304,0,2.009281,645
1455,4,4,2,8,2,2,2097152,0,2.066877,849
1456,4,4,2,8,2,4,1048576,0,2.108083,869
1457,4,4,4,1,1,1,4194304,0,2.070266,150
1458,4,4,4,1,1,2,2097152,0,2.09914,182
1459,4,4,4,1,1,4,1048576,0,2.141053,335
1460,4,4,4,1,2,1,4194304,0,1.842746,193
1461,4,4,4,1,2,2,2097152,0,1.885584,225
1462,4,4,4,1,2,4,1048576,0,1.984997,407
1463,4,4,4,1,4,1,4194304,0,1.905938,250
1464,4,4,4,1,4,2,2097152,0,1.991841,341
1465,4,4,4,1,4,4,1048576,0,1.922699,478
1466,4,4,4,1,8,1,4194304,0,1.961741,346
1467,4,4,4,1,8,2,2097152,0,2.025759,455
1468,4,4,4,1,8,4,1048576,0,1.909828,681
1469,4,4,4,2,1,1,4194304,0,1.863728,200
1470,4,4,4,2,1,2,2097152,0,1.91868,238
1471,4,4,4,2,1,4,1048576,0,1.967346,391
1472,4,4,4,2,2,1,4194304,0,1.999198,271
1473,4,4,4,2,2,2,2097152,0,2.233644,332
1474,4,4,4,2,2,4,1048576,0,2.009442,488
1475,4,4,4,2,4,1,4194304,0,2.035607,419
1476,4,4,4,2,4,2,2097152,0,2.057955,517
1477,4,4,4,2,4,4,1048576,0,2.015819,741
1478,4,4,4,2,8,1,4194304,0,2.04182,540
1479,4,4,4,4,1,1,4194304,0,2.098207,295
1480,4,4,4,4,1,2,2097152,0,2.090988,375
1481,4,4,4,4,1,4,1048576,0,2.005533,519
1482,4,4,4,4,2,1,4194304,0,2.040638,458
1483,4,4,4,4,2,2,2097152,0,2.107457,560
1484,4,4,4,4,2,4,1048576,0,2.037612,790
1485,4,4,4,4,4,1,4194304,0,2.104049,662
1486,4,4,4,8,1,1,4194304,0,2.022996,408
1487,4,4,4,8,1,2,2097152,0,2.100069,515
1488,4,4,4,8,1,4,1048576,0,2.019736,804
1489,4,4,4,8,2,1,4194304,0,2.179397,645
1490,4,4,8,1,1,1,4194304,0,1.829862,131
1491,4,4,8,1,1,2,2097152,0,1.865941,215
1492,4,4,8,1,1,4,1048576,0,1.833562,308
1493,4,4,8,1,2,1,4194304,0,1.833765,129
1494,4,4,8,1,2,2,2097152,0,1.822434,221
1495,4,4,8,1,2,4,1048576,0,1.838159,350
1496,4,4,8,1,4,1,4194304,0,1.808894,145
1497,4,4,8,1,4,2,2097152,0,1.781378,264
1498,4,4,8,1,4,4,1048576,0,1.724496,378
1499,4,4,8,1,8,1,4194304,0,1.90941,155
1500,4,4,8,1,8,2,2097152,0,1.864785,252
1501,4,4,8,2,1,1,4194304,0,1.851601,149
1502,4,4,8,2,1,2,2097152,0,1.888605,233
1503,4,4,8,2,1,4,1048576,0,1.932085,414
1504,4,4,8,2,2,1,4194304,0,1.806015,202
1505,4,4,8,2,2,2,2097152,0,1.868913,275
1506,4,4,8,2,2,4,1048576,0,1.909381,458
1507,4,4,8,2,4,2,2097152,0,1.968902,385
1508,4,4,8,4,1,1,4194304,0,1.981115,262
1509,4,4,8,4,1,2,2097152,0,2.10693,378
1510,4,4,8,4,1,4,1048576,0,1.939023,540
1511,4,4,8,4,2,1,4194304,0,1.871688,260
1512,4,4,8,4,2,2,2097152,0,1.930424,427
1513,4,4,8,8,1,1,4194304,0,2.06345,312
1514,4,4,8,8,1,2,2097152,0,1.868715,457
1515,4,8,1,1,1,1,4194304,0,2.023168,115
1516,4,8,1,1,1,2,2097152,0,2.079916,151
1517,4,8,1,1,1,4,1048576,0,1.935572,218
1518,4,8,1,1,2,1,4194304,0,1.811463,124
1519,4,8,1,1,2,2,2097152,0,1.751426,168
1520,4,8,1,1,2,4,1048576,0,1.842305,306
1521,4,8,1,1,4,1,4194304,0,1.919631,164
1522,4,8,1,1,4,2,2097152,0,2.050525,207
