n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
3246,10,100,1,3,3,4,3,0.059,379
3247,10,100,1,3,3,4,4,0.068,409
3248,10,100,1,3,4,1,1,0.053,221
3249,10,100,1,3,4,1,2,0.059,248
3250,10,100,1,3,4,1,3,0.055,260
3251,10,100,1,3,4,1,4,0.065,261
3256,10,100,1,3,4,3,1,0.059,339
3257,10,100,1,3,4,3,2,0.064,354
3258,10,100,1,3,4,3,3,0.060,338
3259,10,100,1,3,4,3,4,0.080,365
3260,10,100,1,3,4,4,1,0.053,373
3261,10,100,1,3,4,4,2,0.072,389
3262,10,100,1,3,4,4,3,0.062,380
3263,10,100,1,3,4,4,4,0.073,395
3264,10,100,1,4,1,1,1,0.076,437
3265,10,100,1,4,1,1,2,0.079,465
3266,10,100,1,4,1,1,3,0.081,472
3267,10,100,1,4,1,1,4,0.095,484
3268,10,100,1,4,1,2,1,0.069,390
3269,10,100,1,4,1,2,2,0.074,427
3270,10,100,1,4,1,2,3,0.093,409
3271,10,100,1,4,1,2,4,0.085,425
3272,10,100,1,4,1,3,1,0.081,694
3273,10,100,1,4,1,3,2,0.096,674
3274,10,100,1,4,1,3,3,0.078,678
3275,10,100,1,4,1,3,4,0.114,762
3276,10,100,1,4,1,4,1,0.096,536
3277,10,100,1,4,1,4,2,0.092,519
3278,10,100,1,4,1,4,3,0.087,530
3279,10,100,1,4,1,4,4,0.085,676
3280,10,100,1,4,2,1,1,0.109,506
3281,10,100,1,4,2,1,2,0.091,544
3282,10,100,1,4,2,1,3,0.092,508
3283,10,100,1,4,2,1,4,0.096,473
3284,10,100,1,4,2,2,1,0.069,384
3285,10,100,1,4,2,2,2,0.074,408
3286,10,100,1,4,2,2,3,0.068,411
3287,10,100,1,4,2,2,4,0.091,427
3288,10,100,1,4,2,3,1,0.085,688
3289,10,100,1,4,2,3,2,0.085,657
3290,10,100,1,4,2,3,3,0.085,675
3291,10,100,1,4,2,3,4,0.098,737
3292,10,100,1,4,2,4,1,0.078,506
3293,10,100,1,4,2,4,2,0.092,666
3294,10,100,1,4,2,4,3,0.078,584
3295,10,100,1,4,2,4,4,0.087,564
3296,10,100,1,4,3,1,1,0.095,521
3297,10,100,1,4,3,1,2,0.080,486
3298,10,100,1,4,3,1,3,0.085,466
3299,10,100,1,4,3,1,4,0.090,482
3300,10,100,1,4,3,2,1,0.072,377
3301,10,100,1,4,3,2,2,0.075,409
3302,10,100,1,4,3,2,3,0.077,437
3303,10,100,1,4,3,2,4,0.086,436
3304,10,100,1,4,3,3,1,0.092,701
3305,10,100,1,4,3,3,2,0.090,696
3306,10,100,1,4,3,3,3,0.090,679
3307,10,100,1,4,3,3,4,0.100,722
3308,10,100,1,4,3,4,1,0.083,551
3309,10,100,1,4,3,4,2,0.079,577
3310,10,100,1,4,3,4,3,0.076,539
3311,10,100,1,4,3,4,4,0.109,659
3312,10,100,1,4,4,1,1,0.078,479
3313,10,100,1,4,4,1,2,0.085,475
3314,10,100,1,4,4,1,3,0.073,464
3315,10,100,1,4,4,1,4,0.103,495
3316,10,100,1,4,4,2,1,0.069,413
3317,10,100,1,4,4,2,2,0.069,403
3318,10,100,1,4,4,2,3,0.083,427
3319,10,100,1,4,4,2,4,0.104,433
3320,10,100,1,4,4,3,1,0.085,685
3321,10,100,1,4,4,3,2,0.081,687
3322,10,100,1,4,4,3,3,0.080,690
3323,10,100,1,4,4,3,4,0.115,667
3324,10,100,1,4,4,4,1,0.080,550
3325,10,100,1,4,4,4,2,0.091,641
3326,10,100,1,4,4,4,3,0.078,572
3327,10,100,1,4,4,4,4,0.093,607
3328,10,100,2,1,1,1,1,0.067,453
3329,10,100,2,1,1,1,2,0.069,497
3330,10,100,2,1,1,1,3,0.066,507
3331,10,100,2,1,1,1,4,0.079,541
3332,10,100,2,1,1,2,1,0.077,459
3333,10,100,2,1,1,2,2,0.075,474
3334,10,100,2,1,1,2,3,0.075,466
3335,10,100,2,1,1,2,4,0.080,519
3336,10,100,2,1,1,3,1,0.070,705
3337,10,100,2,1,1,3,2,0.076,724
3338,10,100,2,1,1,3,3,0.066,728
3339,10,100,2,1,1,3,4,0.075,787
3340,10,100,2,1,1,4,1,0.067,696
3341,10,100,2,1,1,4,2,0.080,726
3342,10,100,2,1,1,4,3,0.062,728
3343,10,100,2,1,1,4,4,0.077,776
3344,10,100,2,1,2,1,1,0.063,451
3345,10,100,2,1,2,1,2,0.078,471
3346,10,100,2,1,2,1,3,0.065,485
3347,10,100,2,1,2,1,4,0.090,513
3348,10,100,2,1,2,2,1,0.075,451
3349,10,100,2,1,2,2,2,0.088,508
3350,10,100,2,1,2,2,3,0.066,485
3351,10,100,2,1,2,2,4,0.094,536
3352,10,100,2,1,2,3,1,0.064,679
3353,10,100,2,1,2,3,2,0.072,721
3354,10,100,2,1,2,3,3,0.066,747
3355,10,100,2,1,2,3,4,0.081,758
3356,10,100,2,1,2,4,1,0.069,725
3357,10,100,2,1,2,4,2,0.069,741
3358,10,100,2,1,2,4,3,0.062,759
3359,10,100,2,1,2,4,4,0.080,797
3360,10,100,2,1,3,1,1,0.064,473
3361,10,100,2,1,3,1,2,0.084,515
3362,10,100,2,1,3,1,3,0.065,517
3363,10,100,2,1,3,1,4,0.090,534
3364,10,100,2,1,3,2,1,0.076,498
3365,10,100,2,1,3,2,2,0.077,535
3366,10,100,2,1,3,2,3,0.090,505
3367,10,100,2,1,3,2,4,0.096,517
3368,10,100,2,1,3,3,1,0.065,753
3369,10,100,2,1,3,3,2,0.071,745
3370,10,100,2,1,3,3,3,0.068,737
3371,10,100,2,1,3,3,4,0.081,739
3372,10,100,2,1,3,4,1,0.064,777
3373,10,100,2,1,3,4,2,0.074,770
3374,10,100,2,1,3,4,3,0.067,791
3375,10,100,2,1,3,4,4,0.081,837
3376,10,100,2,1,4,1,1,0.063,474
3377,10,100,2,1,4,1,2,0.075,514
3378,10,100,2,1,4,1,3,0.069,492
3379,10,100,2,1,4,1,4,0.082,500
3380,10,100,2,1,4,2,1,0.076,493
3381,10,100,2,1,4,2,2,0.077,536
3382,10,100,2,1,4,2,3,0.077,472
3383,10,100,2,1,4,2,4,0.089,534
3384,10,100,2,1,4,3,1,0.066,752
3385,10,100,2,1,4,3,2,0.075,770
3386,10,100,2,1,4,3,3,0.065,750
3387,10,100,2,1,4,3,4,0.081,705
3388,10,100,2,1,4,4,1,0.073,748
3389,10,100,2,1,4,4,2,0.073,753
3390,10,100,2,1,4,4,3,0.076,808
3391,10,100,2,1,4,4,4,0.089,811
3392,10,100,2,2,1,1,1,0.082,741
3393,10,100,2,2,1,1,2,0.090,791
3394,10,100,2,2,1,1,3,0.077,817
3395,10,100,2,2,1,1,4,0.090,810
3396,10,100,2,2,1,2,1,0.071,646
3397,10,100,2,2,1,2,2,0.080,642
3398,10,100,2,2,1,2,3,0.074,696
3399,10,100,2,2,1,2,4,0.078,723
3400,10,100,2,2,1,3,1,0.095,1067
3401,10,100,2,2,1,3,2,0.099,1176
3402,10,100,2,2,1,3,3,0.089,1173
3403,10,100,2,2,1,3,4,0.097,1224
3404,10,100,2,2,1,4,1,0.082,931
3405,10,100,2,2,1,4,2,0.084,979
3406,10,100,2,2,1,4,3,0.076,1010
3407,10,100,2,2,1,4,4,0.102,989
3408,10,100,2,2,2,1,1,0.078,776
3409,10,100,2,2,2,1,2,0.077,741
3410,10,100,2,2,2,1,3,0.074,711
3411,10,100,2,2,2,1,4,0.097,821
3412,10,100,2,2,2,2,1,0.077,594
3413,10,100,2,2,2,2,2,0.081,701
3414,10,100,2,2,2,2,3,0.067,690
3415,10,100,2,2,2,2,4,0.084,672
3416,10,100,2,2,2,3,1,0.087,1093
3417,10,100,2,2,2,3,2,0.092,1182
3418,10,100,2,2,2,3,3,0.083,1163
3419,10,100,2,2,2,3,4,0.101,1162
3420,10,100,2,2,2,4,1,0.080,942
3421,10,100,2,2,2,4,2,0.077,946
3422,10,100,2,2,2,4,3,0.083,948
3423,10,100,2,2,2,4,4,0.103,1020
3424,10,100,2,2,3,1,1,0.077,783
3425,10,100,2,2,3,1,2,0.084,843
3426,10,100,2,2,3,1,3,0.083,798
3427,10,100,2,2,3,1,4,0.093,859
3428,10,100,2,2,3,2,1,0.074,640
3429,10,100,2,2,3,2,2,0.076,719
3430,10,100,2,2,3,2,3,0.073,697
3431,10,100,2,2,3,2,4,0.096,781
3432,10,100,2,2,3,3,1,0.084,1095
3433,10,100,2,2,3,3,2,0.088,1130
3434,10,100,2,2,3,3,3,0.089,1249
3435,10,100,2,2,3,3,4,0.100,1227
3436,10,100,2,2,3,4,1,0.077,929
3437,10,100,2,2,3,4,2,0.092,1036
3438,10,100,2,2,3,4,3,0.081,958
3439,10,100,2,2,3,4,4,0.088,932
3440,10,100,2,2,4,1,1,0.078,785
3441,10,100,2,2,4,1,2,0.079,776
3442,10,100,2,2,4,1,3,0.076,812
3443,10,100,2,2,4,1,4,0.090,789
3444,10,100,2,2,4,2,1,0.079,649
3445,10,100,2,2,4,2,2,0.077,681
3446,10,100,2,2,4,2,3,0.073,752
3447,10,100,2,2,4,2,4,0.088,717
3448,10,100,2,2,4,3,1,0.083,1163
3449,10,100,2,2,4,3,2,0.093,1170
3450,10,100,2,2,4,3,3,0.083,1205
3451,10,100,2,2,4,3,4,0.109,1233
3452,10,100,2,2,4,4,1,0.079,895
3453,10,100,2,2,4,4,2,0.085,941
3454,10,100,2,2,4,4,3,0.075,899
3455,10,100,2,2,4,4,4,0.094,965
3456,10,100,2,3,1,1,1,0.063,472
3457,10,100,2,3,1,1,2,0.062,509
3458,10,100,2,3,1,1,3,0.064,514
3459,10,100,2,3,1,1,4,0.079,551
3464,10,100,2,3,1,3,1,0.057,701
3465,10,100,2,3,1,3,2,0.063,721
3466,10,100,2,3,1,3,3,0.064,718
3467,10,100,2,3,1,3,4,0.076,759
3468,10,100,2,3,1,4,1,0.060,748
3469,10,100,2,3,1,4,2,0.071,759
3470,10,100,2,3,1,4,3,0.059,757
3471,10,100,2,3,1,4,4,0.071,783
3472,10,100,2,3,2,1,1,0.065,471
3473,10,100,2,3,2,1,2,0.073,529
3474,10,100,2,3,2,1,3,0.057,488
3475,10,100,2,3,2,1,4,0.083,542
3480,10,100,2,3,2,3,1,0.064,698
3481,10,100,2,3,2,3,2,0.068,725
3482,10,100,2,3,2,3,3,0.059,728
3483,10,100,2,3,2,3,4,0.077,769
3484,10,100,2,3,2,4,1,0.065,742
3485,10,100,2,3,2,4,2,0.064,762
3486,10,100,2,3,2,4,3,0.059,771
3487,10,100,2,3,2,4,4,0.077,794
3488,10,100,2,3,3,1,1,0.057,489
3489,10,100,2,3,3,1,2,0.071,542
3490,10,100,2,3,3,1,3,0.059,523
3491,10,100,2,3,3,1,4,0.079,554
3496,10,100,2,3,3,3,1,0.061,726
3497,10,100,2,3,3,3,2,0.064,750
3498,10,100,2,3,3,3,3,0.062,739
3499,10,100,2,3,3,3,4,0.078,772
3500,10,100,2,3,3,4,1,0.058,779
3501,10,100,2,3,3,4,2,0.062,797
3502,10,100,2,3,3,4,3,0.060,788
3503,10,100,2,3,3,4,4,0.076,814
3504,10,100,2,3,4,1,1,0.068,489
3505,10,100,2,3,4,1,2,0.070,533
3506,10,100,2,3,4,1,3,0.058,506
3507,10,100,2,3,4,1,4,0.072,552
3512,10,100,2,3,4,3,1,0.066,717
3513,10,100,2,3,4,3,2,0.064,756
3514,10,100,2,3,4,3,3,0.062,729
3515,10,100,2,3,4,3,4,0.077,732
3516,10,100,2,3,4,4,1,0.058,754
3517,10,100,2,3,4,4,2,0.063,764
3518,10,100,2,3,4,4,3,0.061,776
3519,10,100,2,3,4,4,4,0.071,787
3520,10,100,2,4,1,1,1,0.077,779
3521,10,100,2,4,1,1,2,0.089,856
3522,10,100,2,4,1,1,3,0.075,862
3523,10,100,2,4,1,1,4,0.095,905
3524,10,100,2,4,1,2,1,0.076,789
3525,10,100,2,4,1,2,2,0.079,760
3526,10,100,2,4,1,2,3,0.072,764
3527,10,100,2,4,1,2,4,0.086,826
3528,10,100,2,4,1,3,1,0.091,1239
3529,10,100,2,4,1,3,2,0.084,1310
3530,10,100,2,4,1,3,3,0.090,1324
3531,10,100,2,4,1,3,4,0.104,1371
3532,10,100,2,4,1,4,1,0.086,1056
3533,10,100,2,4,1,4,2,0.080,1057
3534,10,100,2,4,1,4,3,0.080,1145
3535,10,100,2,4,1,4,4,0.104,1081
3536,10,100,2,4,2,1,1,0.076,839
3537,10,100,2,4,2,1,2,0.080,825
3538,10,100,2,4,2,1,3,0.079,878
3539,10,100,2,4,2,1,4,0.094,911
3540,10,100,2,4,2,2,1,0.071,727
3541,10,100,2,4,2,2,2,0.085,797
3542,10,100,2,4,2,2,3,0.073,811
3543,10,100,2,4,2,2,4,0.091,797
3544,10,100,2,4,2,3,1,0.088,1279
3545,10,100,2,4,2,3,2,0.091,1240
3546,10,100,2,4,2,3,3,0.083,1300
3547,10,100,2,4,2,3,4,0.107,1348
3548,10,100,2,4,2,4,1,0.087,1059
3549,10,100,2,4,2,4,2,0.081,1070
3550,10,100,2,4,2,4,3,0.080,1106
3551,10,100,2,4,2,4,4,0.096,1126
3552,10,100,2,4,3,1,1,0.081,900
3553,10,100,2,4,3,1,2,0.088,965
3554,10,100,2,4,3,1,3,0.076,888
3555,10,100,2,4,3,1,4,0.092,988
3556,10,100,2,4,3,2,1,0.069,753
3557,10,100,2,4,3,2,2,0.080,826
3558,10,100,2,4,3,2,3,0.072,819
3559,10,100,2,4,3,2,4,0.093,842
3560,10,100,2,4,3,3,1,0.078,1280
3561,10,100,2,4,3,3,2,0.095,1334
3562,10,100,2,4,3,3,3,0.079,1366
3563,10,100,2,4,3,3,4,0.099,1365
3564,10,100,2,4,3,4,1,0.082,1109
3565,10,100,2,4,3,4,2,0.090,1103
3566,10,100,2,4,3,4,3,0.080,1118
3567,10,100,2,4,3,4,4,0.107,1181
3568,10,100,2,4,4,1,1,0.082,866
3569,10,100,2,4,4,1,2,0.080,957
3570,10,100,2,4,4,1,3,0.074,907
3571,10,100,2,4,4,1,4,0.096,984
3572,10,100,2,4,4,2,1,0.071,780
3573,10,100,2,4,4,2,2,0.076,799
3574,10,100,2,4,4,2,3,0.079,819
3575,10,100,2,4,4,2,4,0.091,878
3576,10,100,2,4,4,3,1,0.096,1306
3577,10,100,2,4,4,3,2,0.113,1390
3578,10,100,2,4,4,3,3,0.092,1372
3579,10,100,2,4,4,3,4,0.104,1367
3580,10,100,2,4,4,4,1,0.078,1063
3581,10,100,2,4,4,4,2,0.082,1121
3582,10,100,2,4,4,4,3,0.080,1096
3583,10,100,2,4,4,4,4,0.093,1160
3584,10,100,3,1,1,1,1,0.069,654
3585,10,100,3,1,1,1,2,0.069,711
3586,10,100,3,1,1,1,3,0.066,682
3587,10,100,3,1,1,1,4,0.076,707
3588,10,100,3,1,1,2,1,0.072,725
3589,10,100,3,1,1,2,2,0.077,783
3590,10,100,3,1,1,2,3,0.075,776
3591,10,100,3,1,1,2,4,0.083,803
3592,10,100,3,1,1,3,1,0.073,1003
3593,10,100,3,1,1,3,2,0.079,1091
3594,10,100,3,1,1,3,3,0.073,1056
3595,10,100,3,1,1,3,4,0.090,1091
3596,10,100,3,1,1,4,1,0.067,1073
3597,10,100,3,1,1,4,2,0.081,1128
3598,10,100,3,1,1,4,3,0.067,1089
3599,10,100,3,1,1,4,4,0.084,1082
3600,10,100,3,1,2,1,1,0.067,678
3601,10,100,3,1,2,1,2,0.070,678
3602,10,100,3,1,2,1,3,0.064,702
3603,10,100,3,1,2,1,4,0.111,678
3604,10,100,3,1,2,2,1,0.073,707
3605,10,100,3,1,2,2,2,0.082,768
3606,10,100,3,1,2,2,3,0.074,760
3607,10,100,3,1,2,2,4,0.092,856
3608,10,100,3,1,2,3,1,0.068,994
3609,10,100,3,1,2,3,2,0.075,1061
3610,10,100,3,1,2,3,3,0.075,1058
3611,10,100,3,1,2,3,4,0.090,1053
3612,10,100,3,1,2,4,1,0.077,1101
3613,10,100,3,1,2,4,2,0.072,1099
3614,10,100,3,1,2,4,3,0.072,1109
3615,10,100,3,1,2,4,4,0.089,1119
3616,10,100,3,1,3,1,1,0.073,660
3617,10,100,3,1,3,1,2,0.074,739
3618,10,100,3,1,3,1,3,0.067,724
3619,10,100,3,1,3,1,4,0.085,765
3620,10,100,3,1,3,2,1,0.072,743
3621,10,100,3,1,3,2,2,0.086,779
3622,10,100,3,1,3,2,3,0.078,791
3623,10,100,3,1,3,2,4,0.104,814
3624,10,100,3,1,3,3,1,0.072,1069
3625,10,100,3,1,3,3,2,0.073,1094
3626,10,100,3,1,3,3,3,0.068,1143
3627,10,100,3,1,3,3,4,0.086,1127
3628,10,100,3,1,3,4,1,0.071,1138
3629,10,100,3,1,3,4,2,0.079,1167
3630,10,100,3,1,3,4,3,0.071,1163
3631,10,100,3,1,3,4,4,0.088,1172
3632,10,100,3,1,4,1,1,0.066,650
3633,10,100,3,1,4,1,2,0.074,731
3634,10,100,3,1,4,1,3,0.068,677
3635,10,100,3,1,4,1,4,0.083,724
3636,10,100,3,1,4,2,1,0.076,756
3637,10,100,3,1,4,2,2,0.080,787
3638,10,100,3,1,4,2,3,0.074,786
3639,10,100,3,1,4,2,4,0.094,838
3640,10,100,3,1,4,3,1,0.071,1032
3641,10,100,3,1,4,3,2,0.080,1096
3642,10,100,3,1,4,3,3,0.070,1054
3643,10,100,3,1,4,3,4,0.087,1089
3644,10,100,3,1,4,4,1,0.073,1140
3645,10,100,3,1,4,4,2,0.080,1185
3646,10,100,3,1,4,4,3,0.070,1162
3647,10,100,3,1,4,4,4,0.087,1107
3648,10,100,3,2,1,1,1,0.088,1039
3649,10,100,3,2,1,1,2,0.098,1123
3650,10,100,3,2,1,1,3,0.090,1181
3651,10,100,3,2,1,1,4,0.102,1242
3652,10,100,3,2,1,2,1,0.083,1010
3653,10,100,3,2,1,2,2,0.085,1043
3654,10,100,3,2,1,2,3,0.080,1024
3655,10,100,3,2,1,2,4,0.101,1075
3656,10,100,3,2,1,3,1,0.091,1742
3657,10,100,3,2,1,3,2,0.087,1825
3658,10,100,3,2,1,3,3,0.093,1795
3659,10,100,3,2,1,3,4,0.105,1794
3660,10,100,3,2,1,4,1,0.082,1364
3661,10,100,3,2,1,4,2,0.099,1351
3662,10,100,3,2,1,4,3,0.095,1396
3663,10,100,3,2,1,4,4,0.108,1440
3664,10,100,3,2,2,1,1,0.078,1051
3665,10,100,3,2,2,1,2,0.093,1250
3666,10,100,3,2,2,1,3,0.079,1100
3667,10,100,3,2,2,1,4,0.100,1216
3668,10,100,3,2,2,2,1,0.079,981
3669,10,100,3,2,2,2,2,0.081,992
3670,10,100,3,2,2,2,3,0.075,971
3671,10,100,3,2,2,2,4,0.086,1110
3672,10,100,3,2,2,3,1,0.090,1806
3673,10,100,3,2,2,3,2,0.100,1788
3674,10,100,3,2,2,3,3,0.089,1819
3675,10,100,3,2,2,3,4,0.108,1821
3680,10,100,3,2,3,1,1,0.076,1101
3681,10,100,3,2,3,1,2,0.094,1306
3682,10,100,3,2,3,1,3,0.082,1122
3683,10,100,3,2,3,1,4,0.093,1180
3684,10,100,3,2,3,2,1,0.075,1022
3685,10,100,3,2,3,2,2,0.085,1035
3686,10,100,3,2,3,2,3,0.080,1049
3687,10,100,3,2,3,2,4,0.094,1141
3688,10,100,3,2,3,3,1,0.085,1678
3689,10,100,3,2,3,3,2,0.116,1776
3690,10,100,3,2,3,3,3,0.085,1791
3691,10,100,3,2,3,3,4,0.112,1874
3696,10,100,3,2,4,1,1,0.075,1089
3697,10,100,3,2,4,1,2,0.093,1245
3698,10,100,3,2,4,1,3,0.080,1186
3699,10,100,3,2,4,1,4,0.100,1262
3700,10,100,3,2,4,2,1,0.082,990
3701,10,100,3,2,4,2,2,0.088,1054
3702,10,100,3,2,4,2,3,0.082,1025
3703,10,100,3,2,4,2,4,0.106,1111
3704,10,100,3,2,4,3,1,0.086,1813
3705,10,100,3,2,4,3,2,0.092,1811
3706,10,100,3,2,4,3,3,0.088,1799
3707,10,100,3,2,4,3,4,0.109,1919
3712,10,100,3,3,1,1,1,0.065,678
3713,10,100,3,3,1,1,2,0.063,708
3714,10,100,3,3,1,1,3,0.060,712
3715,10,100,3,3,1,1,4,0.072,728
3720,10,100,3,3,1,3,1,0.072,1060
3721,10,100,3,3,1,3,2,0.073,1121
3722,10,100,3,3,1,3,3,0.074,1112
3723,10,100,3,3,1,3,4,0.077,1120
3724,10,100,3,3,1,4,1,0.074,1095
3725,10,100,3,3,1,4,2,0.073,1169
3726,10,100,3,3,1,4,3,0.066,1133
3727,10,100,3,3,1,4,4,0.072,1221
3728,10,100,3,3,2,1,1,0.062,673
3729,10,100,3,3,2,1,2,0.062,700
3730,10,100,3,3,2,1,3,0.059,722
3731,10,100,3,3,2,1,4,0.081,756
3736,10,100,3,3,2,3,1,0.075,1063
3737,10,100,3,3,2,3,2,0.077,1111
3738,10,100,3,3,2,3,3,0.067,1152
3739,10,100,3,3,2,3,4,0.081,1113
3740,10,100,3,3,2,4,1,0.058,1083
3741,10,100,3,3,2,4,2,0.069,1133
3742,10,100,3,3,2,4,3,0.064,1138
3743,10,100,3,3,2,4,4,0.077,1185
3744,10,100,3,3,3,1,1,0.060,675
3745,10,100,3,3,3,1,2,0.066,736
3746,10,100,3,3,3,1,3,0.067,743
3747,10,100,3,3,3,1,4,0.084,778
3752,10,100,3,3,3,3,1,0.065,1096
3753,10,100,3,3,3,3,2,0.077,1143
3754,10,100,3,3,3,3,3,0.064,1152
3755,10,100,3,3,3,3,4,0.083,1201
3756,10,100,3,3,3,4,1,0.064,1163
3757,10,100,3,3,3,4,2,0.069,1176
3758,10,100,3,3,3,4,3,0.064,1166
3759,10,100,3,3,3,4,4,0.078,1232
3760,10,100,3,3,4,1,1,0.059,668
3761,10,100,3,3,4,1,2,0.070,732
3762,10,100,3,3,4,1,3,0.060,704
3763,10,100,3,3,4,1,4,0.087,752
3768,10,100,3,3,4,3,1,0.065,1096
3769,10,100,3,3,4,3,2,0.068,1124
3770,10,100,3,3,4,3,3,0.063,1102
3771,10,100,3,3,4,3,4,0.077,1158
3772,10,100,3,3,4,4,1,0.062,1098
3773,10,100,3,3,4,4,2,0.069,1171
3774,10,100,3,3,4,4,3,0.061,1134
3775,10,100,3,3,4,4,4,0.078,1185
3776,10,100,3,4,1,1,1,0.081,1314
3777,10,100,3,4,1,1,2,0.085,1410
3778,10,100,3,4,1,1,3,0.084,1402
3779,10,100,3,4,1,1,4,0.126,1403
3780,10,100,3,4,1,2,1,0.072,1150
3781,10,100,3,4,1,2,2,0.072,1214
3782,10,100,3,4,1,2,3,0.094,1209
3783,10,100,3,4,1,2,4,0.091,1253
3792,10,100,3,4,2,1,1,0.079,1212
3793,10,100,3,4,2,1,2,0.089,1370
3794,10,100,3,4,2,1,3,0.090,1333
3795,10,100,3,4,2,1,4,0.108,1439
3796,10,100,3,4,2,2,1,0.074,1159
3797,10,100,3,4,2,2,2,0.086,1211
3798,10,100,3,4,2,2,3,0.072,1194
3799,10,100,3,4,2,2,4,0.092,1244
3808,10,100,3,4,3,1,1,0.085,1333
3809,10,100,3,4,3,1,2,0.087,1407
3810,10,100,3,4,3,1,3,0.083,1375
3811,10,100,3,4,3,1,4,0.105,1461
3812,10,100,3,4,3,2,1,0.080,1208
3813,10,100,3,4,3,2,2,0.083,1244
3814,10,100,3,4,3,2,3,0.076,1261
3815,10,100,3,4,3,2,4,0.100,1372
3824,10,100,3,4,4,1,1,0.083,1329
3825,10,100,3,4,4,1,2,0.097,1415
3826,10,100,3,4,4,1,3,0.085,1402
3827,10,100,3,4,4,1,4,0.105,1402
3828,10,100,3,4,4,2,1,0.081,1195
3829,10,100,3,4,4,2,2,0.083,1232
3830,10,100,3,4,4,2,3,0.079,1308
3831,10,100,3,4,4,2,4,0.094,1270
3840,10,100,4,1,1,1,1,0.079,886
3841,10,100,4,1,1,1,2,0.073,931
3842,10,100,4,1,1,1,3,0.079,943
3843,10,100,4,1,1,1,4,0.083,991
3844,10,100,4,1,1,2,1,0.079,914
3845,10,100,4,1,1,2,2,0.085,1003
3846,10,100,4,1,1,2,3,0.084,993
3847,10,100,4,1,1,2,4,0.094,1025
3848,10,100,4,1,1,3,1,0.082,1344
3849,10,100,4,1,1,3,2,0.085,1455
3850,10,100,4,1,1,3,3,0.077,1427
3851,10,100,4,1,1,3,4,0.090,1478
3852,10,100,4,1,1,4,1,0.072,1473
3853,10,100,4,1,1,4,2,0.086,1479
3854,10,100,4,1,1,4,3,0.075,1507
3855,10,100,4,1,1,4,4,0.093,1503
3856,10,100,4,1,2,1,1,0.077,860
3857,10,100,4,1,2,1,2,0.078,950
3858,10,100,4,1,2,1,3,0.066,910
3859,10,100,4,1,2,1,4,0.091,967
3860,10,100,4,1,2,2,1,0.086,925
3861,10,100,4,1,2,2,2,0.081,958
3862,10,100,4,1,2,2,3,0.083,1000
3863,10,100,4,1,2,2,4,0.091,1038
3864,10,100,4,1,2,3,1,0.081,1350
3865,10,100,4,1,2,3,2,0.082,1424
3866,10,100,4,1,2,3,3,0.076,1431
3867,10,100,4,1,2,3,4,0.093,1460
3868,10,100,4,1,2,4,1,0.073,1466
3869,10,100,4,1,2,4,2,0.083,1468
3870,10,100,4,1,2,4,3,0.072,1556
3871,10,100,4,1,2,4,4,0.092,1478
3872,10,100,4,1,3,1,1,0.070,920
3873,10,100,4,1,3,1,2,0.077,1001
3874,10,100,4,1,3,1,3,0.076,987
3875,10,100,4,1,3,1,4,0.088,1062
3876,10,100,4,1,3,2,1,0.078,958
3877,10,100,4,1,3,2,2,0.084,1025
3878,10,100,4,1,3,2,3,0.081,1039
3879,10,100,4,1,3,2,4,0.100,1057
3880,10,100,4,1,3,3,1,0.074,1415
3881,10,100,4,1,3,3,2,0.084,1505
3882,10,100,4,1,3,3,3,0.076,1463
3883,10,100,4,1,3,3,4,0.094,1507
3884,10,100,4,1,3,4,1,0.072,1506
3885,10,100,4,1,3,4,2,0.078,1494
3886,10,100,4,1,3,4,3,0.072,1555
3887,10,100,4,1,3,4,4,0.097,1686
3888,10,100,4,1,4,1,1,0.068,881
3889,10,100,4,1,4,1,2,0.074,971
3890,10,100,4,1,4,1,3,0.075,964
3891,10,100,4,1,4,1,4,0.085,1016
3892,10,100,4,1,4,2,1,0.083,976
3893,10,100,4,1,4,2,2,0.083,1053
3894,10,100,4,1,4,2,3,0.083,1041
3895,10,100,4,1,4,2,4,0.096,1090
3896,10,100,4,1,4,3,1,0.075,1392
3897,10,100,4,1,4,3,2,0.085,1503
3898,10,100,4,1,4,3,3,0.082,1455
3899,10,100,4,1,4,3,4,0.090,1486
3900,10,100,4,1,4,4,1,0.072,1509
3901,10,100,4,1,4,4,2,0.084,1600
3902,10,100,4,1,4,4,3,0.074,1567
3903,10,100,4,1,4,4,4,0.094,1558
3904,10,100,4,2,1,1,1,0.086,1555
3905,10,100,4,2,1,1,2,0.099,1559
3906,10,100,4,2,1,1,3,0.088,1653
3907,10,100,4,2,1,1,4,0.105,1663
3908,10,100,4,2,1,2,1,0.085,1259
3909,10,100,4,2,1,2,2,0.085,1305
3910,10,100,4,2,1,2,3,0.076,1285
3911,10,100,4,2,1,2,4,0.094,1368
3920,10,100,4,2,2,1,1,0.090,1494
3921,10,100,4,2,2,1,2,0.104,1579
3922,10,100,4,2,2,1,3,0.087,1557
3923,10,100,4,2,2,1,4,0.105,1645
3924,10,100,4,2,2,2,1,0.083,1221
3925,10,100,4,2,2,2,2,0.087,1264
3926,10,100,4,2,2,2,3,0.074,1317
