n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1446,4,1,1,1,256,1,0,0.000146,131,595,322,1,0
1447,4,1,1,1,256,2,0,0.000146,131,595,322,1,0
1448,4,1,1,1,256,4,0,0.000226,236,1014,460,1,0
1449,4,1,1,1,256,8,0,0.000204,262,1014,460,1,0
1450,4,1,1,1,256,16,0,0.000204,193,840,337,1,0
1451,4,1,1,1,256,32,0,0.000204,193,840,337,1,0
1460,4,1,1,1,64,4,0,0.000125,110,570,326,2,0
1461,4,1,1,1,64,8,0,0.000125,110,570,326,2,0
1462,4,1,1,1,64,16,0,0.000123,125,586,326,2,0
1463,4,1,1,1,64,32,0,0.000123,125,586,326,2,0
1464,4,1,1,1,32,1,0,0.000127,151,770,333,2,0
1465,4,1,1,1,32,2,0,0.000127,151,770,333,2,0
1466,4,1,1,1,32,4,0,0.000135,166,733,333,2,0
1467,4,1,1,1,32,8,0,0.000135,166,733,333,2,0
1468,4,1,1,1,32,16,0,0.000138,199,1054,347,2,0
1469,4,1,1,1,32,32,0,0.000138,199,1054,347,2,0
1470,4,1,1,2,512,1,0,0.000152,202,1033,347,2,0
1471,4,1,1,2,512,2,0,0.000152,202,1033,347,2,0
1480,4,1,1,2,256,16,0,0.000150,164,803,415,3,0
1481,4,1,1,2,256,32,0,0.000150,164,803,415,3,0
1482,4,1,1,2,128,1,0,0.000163,128,695,313,3,0
1483,4,1,1,2,128,2,0,0.000163,128,695,313,3,0
1484,4,1,1,2,128,4,0,0.000166,235,1203,422,3,0
1485,4,1,1,2,128,8,0,0.000166,235,1203,422,3,0
1486,4,1,1,2,128,16,0,0.000157,213,1019,320,3,0
1487,4,1,1,2,128,32,0,0.000157,213,1019,320,3,0
1488,4,1,1,2,64,1,0,0.000161,282,1451,436,3,0
1489,4,1,1,2,64,2,0,0.000168,303,1450,436,3,0
1490,4,1,1,2,64,4,0,0.000174,284,1360,334,3,0
1491,4,1,1,2,64,8,0,0.000174,284,1360,334,3,0
1500,4,1,1,3,512,1,0,0.000039,91,536,213,1,0
1501,4,1,1,3,512,2,0,0.000039,91,536,213,1,0
1502,4,1,1,3,512,4,0,0.000037,117,684,274,2,0
1503,4,1,1,3,512,8,0,0.000037,117,684,274,2,0
1504,4,1,1,3,512,16,0,0.000037,150,753,248,1,0
1505,4,1,1,3,512,32,0,0.000037,150,753,248,1,0
1506,4,1,1,3,256,1,0,0.000039,207,999,293,2,0
1507,4,1,1,3,256,2,0,0.000039,207,999,293,2,0
1508,4,1,1,3,256,4,0,0.000046,222,1187,270,1,0
1509,4,1,1,3,256,8,0,0.000046,222,1187,270,1,0
1510,4,1,1,3,256,16,0,0.000045,226,1321,313,2,0
1511,4,1,1,3,256,32,0,0.000045,226,1321,313,2,0
1520,4,1,1,3,64,4,0,0.000148,142,751,444,1,0
1521,4,1,1,3,64,8,0,0.000144,146,731,444,1,0
1522,4,1,1,3,64,16,0,0.000158,118,623,324,1,0
1523,4,1,1,3,64,32,0,0.000158,118,623,324,1,0
1524,4,1,1,3,32,1,0,0.000153,204,886,451,1,0
1525,4,1,1,3,32,2,0,0.000145,201,885,451,1,0
1526,4,1,1,3,32,4,0,0.000137,137,722,329,1,0
1527,4,1,1,3,32,8,0,0.000137,137,722,329,1,0
1528,4,1,1,3,32,16,0,0.000176,252,1201,468,1,0
1529,4,1,1,3,32,32,0,0.000174,280,1203,467,1,0
1530,4,1,1,4,512,1,0,0.000158,233,1052,345,1,0
1531,4,1,1,4,512,2,0,0.000158,233,1052,345,1,0
1540,4,1,1,4,256,16,0,0.000116,107,611,357,2,0
1541,4,1,1,4,256,32,0,0.000116,107,611,357,2,0
1542,4,1,1,4,128,1,0,0.000118,112,633,357,2,0
1543,4,1,1,4,128,2,0,0.000118,112,633,357,2,0
1544,4,1,1,4,128,4,0,0.000124,210,978,362,2,0
1545,4,1,1,4,128,8,0,0.000124,210,978,362,2,0
1546,4,1,1,4,128,16,0,0.000129,200,896,362,2,0
1547,4,1,1,4,128,32,0,0.000129,200,896,362,2,0
1548,4,1,1,4,64,1,0,0.000141,283,1308,378,2,0
1549,4,1,1,4,64,2,0,0.000141,283,1308,378,2,0
1550,4,1,1,4,64,4,0,0.000148,311,1302,378,2,0
1551,4,1,1,4,64,8,0,0.000148,311,1302,378,2,0
1560,4,1,2,1,512,1,0,0.000156,168,950,483,3,0
1561,4,1,2,1,512,2,0,0.000156,168,950,483,3,0
1562,4,1,2,1,512,4,0,0.000149,134,777,341,3,0
1563,4,1,2,1,512,8,0,0.000149,134,777,341,3,0
1564,4,1,2,1,512,16,0,0.000142,239,1264,459,3,0
1565,4,1,2,1,512,32,0,0.000142,239,1264,459,3,0
1566,4,1,2,1,256,1,0,0.000150,213,1076,355,3,0
1567,4,1,2,1,256,2,0,0.000150,213,1076,355,3,0
1568,4,1,2,1,256,4,0,0.000174,295,1700,473,3,0
1569,4,1,2,1,256,8,0,0.000189,400,1699,474,3,0
1570,4,1,2,1,256,16,0,0.000173,348,1554,368,3,0
1571,4,1,2,1,256,32,0,0.000173,348,1554,368,3,0
1580,4,1,2,1,64,4,0,0.000037,147,805,266,1,0
1581,4,1,2,1,64,8,0,0.000037,147,805,266,1,0
1582,4,1,2,1,64,16,0,0.000030,176,920,325,2,0
1583,4,1,2,1,64,32,0,0.000030,176,920,325,2,0
1584,4,1,2,1,32,1,0,0.000036,238,1250,298,1,0
1585,4,1,2,1,32,2,0,0.000036,238,1250,298,1,0
1586,4,1,2,1,32,4,0,0.000036,255,1382,341,2,0
1587,4,1,2,1,32,8,0,0.000036,255,1382,341,2,0
1588,4,1,2,1,32,16,0,0.000040,325,1861,314,1,0
1589,4,1,2,1,32,32,0,0.000040,325,1861,314,1,0
1590,4,1,2,2,512,1,0,0.000041,352,2091,356,2,0
1591,4,1,2,2,512,2,0,0.000041,352,2091,356,2,0
1600,4,1,2,2,256,16,0,0.000148,142,751,444,1,0
1601,4,1,2,2,256,32,0,0.000144,146,731,444,1,0
1602,4,1,2,2,128,1,0,0.000158,118,623,324,1,0
1603,4,1,2,2,128,2,0,0.000158,118,623,324,1,0
1604,4,1,2,2,128,4,0,0.000153,204,886,451,1,0
1605,4,1,2,2,128,8,0,0.000150,197,884,451,1,0
1606,4,1,2,2,128,16,0,0.000137,137,722,329,1,0
1607,4,1,2,2,128,32,0,0.000137,137,722,329,1,0
1608,4,1,2,2,64,1,0,0.000176,252,1201,468,1,0
1609,4,1,2,2,64,2,0,0.000174,280,1203,467,1,0
1610,4,1,2,2,64,4,0,0.000158,233,1052,345,1,0
1611,4,1,2,2,64,8,0,0.000158,233,1052,345,1,0
1620,4,1,2,3,512,1,0,0.000116,107,611,357,2,0
1621,4,1,2,3,512,2,0,0.000115,110,611,357,2,0
1622,4,1,2,3,512,4,0,0.000118,112,633,357,2,0
1623,4,1,2,3,512,8,0,0.000118,112,633,357,2,0
1624,4,1,2,3,512,16,0,0.000124,210,978,362,2,0
1625,4,1,2,3,512,32,0,0.000124,210,978,362,2,0
1626,4,1,2,3,256,1,0,0.000129,200,896,362,2,0
1627,4,1,2,3,256,2,0,0.000129,200,896,362,2,0
1628,4,1,2,3,256,4,0,0.000141,283,1308,378,2,0
1629,4,1,2,3,256,8,0,0.000141,283,1308,378,2,0
1630,4,1,2,3,256,16,0,0.000148,311,1302,378,2,0
1631,4,1,2,3,256,32,0,0.000148,311,1302,378,2,0
1640,4,1,2,3,64,4,0,0.000154,168,950,483,3,0
1641,4,1,2,3,64,8,0,0.000156,168,950,483,3,0
1642,4,1,2,3,64,16,0,0.000149,134,777,341,3,0
1643,4,1,2,3,64,32,0,0.000149,134,777,341,3,0
1644,4,1,2,3,32,1,0,0.000142,239,1264,459,3,0
1645,4,1,2,3,32,2,0,0.000142,239,1264,459,3,0
1646,4,1,2,3,32,4,0,0.000150,213,1076,355,3,0
1647,4,1,2,3,32,8,0,0.000150,213,1076,355,3,0
1648,4,1,2,3,32,16,0,0.000174,295,1700,473,3,0
1649,4,1,2,3,32,32,0,0.000189,400,1699,474,3,0
1650,4,1,2,4,512,1,0,0.000173,348,1554,368,3,0
1651,4,1,2,4,512,2,0,0.000173,348,1554,368,3,0
1660,4,1,2,4,256,16,0,0.000037,147,805,266,1,0
1661,4,1,2,4,256,32,0,0.000037,147,805,266,1,0
1662,4,1,2,4,128,1,0,0.000030,176,920,325,2,0
1663,4,1,2,4,128,2,0,0.000030,176,920,325,2,0
1664,4,1,2,4,128,4,0,0.000036,238,1250,298,1,0
1665,4,1,2,4,128,8,0,0.000036,238,1250,298,1,0
1666,4,1,2,4,128,16,0,0.000036,255,1382,341,2,0
1667,4,1,2,4,128,32,0,0.000036,255,1382,341,2,0
1668,4,1,2,4,64,1,0,0.000040,325,1861,314,1,0
1669,4,1,2,4,64,2,0,0.000040,325,1861,314,1,0
1670,4,1,2,4,64,4,0,0.000041,352,2091,356,2,0
1671,4,1,2,4,64,8,0,0.000041,352,2091,356,2,0
1680,4,1,3,1,512,1,0,0.000148,142,751,444,1,0
1681,4,1,3,1,512,2,0,0.000144,146,731,444,1,0
1682,4,1,3,1,512,4,0,0.000158,118,623,324,1,0
1683,4,1,3,1,512,8,0,0.000158,118,623,324,1,0
1684,4,1,3,1,512,16,0,0.000153,204,886,451,1,0
1685,4,1,3,1,512,32,0,0.000145,201,885,451,1,0
1686,4,1,3,1,256,1,0,0.000137,137,722,329,1,0
1687,4,1,3,1,256,2,0,0.000137,137,722,329,1,0
1688,4,1,3,1,256,4,0,0.000176,252,1201,468,1,0
1689,4,1,3,1,256,8,0,0.000174,280,1203,467,1,0
1690,4,1,3,1,256,16,0,0.000158,233,1052,345,1,0
1691,4,1,3,1,256,32,0,0.000158,233,1052,345,1,0
1700,4,1,3,1,64,4,0,0.000116,107,611,357,2,0
1701,4,1,3,1,64,8,0,0.000116,107,611,357,2,0
1702,4,1,3,1,64,16,0,0.000119,111,634,357,2,0
1703,4,1,3,1,64,32,0,0.000118,112,633,357,2,0
1704,4,1,3,1,32,1,0,0.000124,210,978,362,2,0
1705,4,1,3,1,32,2,0,0.000124,210,978,362,2,0
1706,4,1,3,1,32,4,0,0.000129,200,896,362,2,0
1707,4,1,3,1,32,8,0,0.000129,200,896,362,2,0
1708,4,1,3,1,32,16,0,0.000141,283,1308,378,2,0
1709,4,1,3,1,32,32,0,0.000141,283,1308,378,2,0
1710,4,1,3,2,512,1,0,0.000148,311,1302,378,2,0
1711,4,1,3,2,512,2,0,0.000148,311,1302,378,2,0
1720,4,1,3,2,256,16,0,0.000156,168,950,483,3,0
1721,4,1,3,2,256,32,0,0.000156,168,950,483,3,0
1722,4,1,3,2,128,1,0,0.000149,134,777,341,3,0
1723,4,1,3,2,128,2,0,0.000149,134,777,341,3,0
1724,4,1,3,2,128,4,0,0.000142,239,1264,459,3,0
1725,4,1,3,2,128,8,0,0.000142,239,1264,459,3,0
1726,4,1,3,2,128,16,0,0.000150,213,1076,355,3,0
1727,4,1,3,2,128,32,0,0.000150,213,1076,355,3,0
1728,4,1,3,2,64,1,0,0.000174,295,1700,473,3,0
1729,4,1,3,2,64,2,0,0.000189,400,1699,474,3,0
1730,4,1,3,2,64,4,0,0.000173,348,1554,368,3,0
1731,4,1,3,2,64,8,0,0.000173,348,1554,368,3,0
1740,4,1,3,3,512,1,0,0.000037,147,805,266,1,0
1741,4,1,3,3,512,2,0,0.000037,147,805,266,1,0
1742,4,1,3,3,512,4,0,0.000030,176,920,325,2,0
1743,4,1,3,3,512,8,0,0.000030,176,920,325,2,0
1744,4,1,3,3,512,16,0,0.000036,238,1250,298,1,0
1745,4,1,3,3,512,32,0,0.000036,238,1250,298,1,0
1746,4,1,3,3,256,1,0,0.000036,255,1382,341,2,0
1747,4,1,3,3,256,2,0,0.000035,248,1381,341,2,0
1748,4,1,3,3,256,4,0,0.000040,325,1861,314,1,0
1749,4,1,3,3,256,8,0,0.000040,325,1861,314,1,0
1750,4,1,3,3,256,16,0,0.000041,352,2091,356,2,0
1751,4,1,3,3,256,32,0,0.000041,352,2091,356,2,0
1760,4,1,3,3,64,4,0,0.000148,142,751,444,1,0
1761,4,1,3,3,64,8,0,0.000144,146,731,444,1,0
1762,4,1,3,3,64,16,0,0.000158,118,623,324,1,0
1763,4,1,3,3,64,32,0,0.000158,118,623,324,1,0
1764,4,1,3,3,32,1,0,0.000153,204,886,451,1,0
1765,4,1,3,3,32,2,0,0.000145,201,885,451,1,0
1766,4,1,3,3,32,4,0,0.000137,137,722,329,1,0
1767,4,1,3,3,32,8,0,0.000137,137,722,329,1,0
1768,4,1,3,3,32,16,0,0.000176,252,1201,468,1,0
1769,4,1,3,3,32,32,0,0.000174,280,1203,467,1,0
1770,4,1,3,4,512,1,0,0.000158,233,1052,345,1,0
1771,4,1,3,4,512,2,0,0.000158,233,1052,345,1,0
1780,4,1,3,4,256,16,0,0.000116,107,611,357,2,0
1781,4,1,3,4,256,32,0,0.000116,107,611,357,2,0
1782,4,1,3,4,128,1,0,0.000118,112,633,357,2,0
1783,4,1,3,4,128,2,0,0.000118,112,633,357,2,0
1784,4,1,3,4,128,4,0,0.000124,210,978,362,2,0
1785,4,1,3,4,128,8,0,0.000124,210,978,362,2,0
1786,4,1,3,4,128,16,0,0.000129,200,896,362,2,0
1787,4,1,3,4,128,32,0,0.000129,200,896,362,2,0
1788,4,1,3,4,64,1,0,0.000141,283,1308,378,2,0
1789,4,1,3,4,64,2,0,0.000141,283,1308,378,2,0
1790,4,1,3,4,64,4,0,0.000148,311,1302,378,2,0
1791,4,1,3,4,64,8,0,0.000148,311,1302,378,2,0
1800,4,1,4,1,512,1,0,0.000156,168,950,483,3,0
1801,4,1,4,1,512,2,0,0.000156,168,950,483,3,0
1802,4,1,4,1,512,4,0,0.000149,134,777,341,3,0
1803,4,1,4,1,512,8,0,0.000149,134,777,341,3,0
1804,4,1,4,1,512,16,0,0.000142,239,1264,459,3,0
1805,4,1,4,1,512,32,0,0.000142,239,1264,459,3,0
1806,4,1,4,1,256,1,0,0.000150,213,1076,355,3,0
1807,4,1,4,1,256,2,0,0.000150,213,1076,355,3,0
1808,4,1,4,1,256,4,0,0.000166,297,1701,473,3,0
1809,4,1,4,1,256,8,0,0.000189,400,1699,474,3,0
1810,4,1,4,1,256,16,0,0.000173,348,1554,368,3,0
1811,4,1,4,1,256,32,0,0.000173,348,1554,368,3,0
1820,4,1,4,1,64,4,0,0.000037,147,805,266,1,0
1821,4,1,4,1,64,8,0,0.000037,147,805,266,1,0
1822,4,1,4,1,64,16,0,0.000030,176,920,325,2,0
1823,4,1,4,1,64,32,0,0.000030,176,920,325,2,0
1824,4,1,4,1,32,1,0,0.000036,238,1250,298,1,0
1825,4,1,4,1,32,2,0,0.000036,238,1250,298,1,0
1826,4,1,4,1,32,4,0,0.000036,255,1382,341,2,0
1827,4,1,4,1,32,8,0,0.000036,255,1382,341,2,0
1828,4,1,4,1,32,16,0,0.000040,325,1861,314,1,0
1829,4,1,4,1,32,32,0,0.000040,325,1861,314,1,0
1830,4,1,4,2,512,1,0,0.000041,352,2091,356,2,0
1831,4,1,4,2,512,2,0,0.000041,352,2091,356,2,0
1840,4,1,4,2,256,16,0,0.000139,141,709,466,1,0
1841,4,1,4,2,256,32,0,0.000135,144,706,466,1,0
1842,4,1,4,2,128,1,0,0.000146,115,622,346,1,0
1843,4,1,4,2,128,2,0,0.000146,115,622,346,1,0
1844,4,1,4,2,128,4,0,0.000190,217,999,475,1,0
1845,4,1,4,2,128,8,0,0.000178,205,995,475,1,0
1846,4,1,4,2,128,16,0,0.000184,203,837,353,1,0
1847,4,1,4,2,128,32,0,0.000184,203,837,353,1,0
1848,4,1,4,2,64,1,0,0.000188,334,1452,488,1,0
1849,4,1,4,2,64,2,0,0.000176,329,1449,488,1,0
1850,4,1,4,2,64,4,0,0.000217,288,1382,368,1,0
1851,4,1,4,2,64,8,0,0.000217,288,1382,368,1,0
1860,4,1,4,3,512,1,0,0.000120,153,866,383,2,0
1861,4,1,4,3,512,2,0,0.000120,153,866,383,2,0
1862,4,1,4,3,512,4,0,0.000122,132,756,383,2,0
1863,4,1,4,3,512,8,0,0.000122,132,756,383,2,0
1864,4,1,4,3,512,16,0,0.000128,258,1208,390,2,0
1865,4,1,4,3,512,32,0,0.000128,258,1208,390,2,0
1866,4,1,4,3,256,1,0,0.000130,228,1051,390,2,0
1867,4,1,4,3,256,2,0,0.000130,228,1051,390,2,0
1868,4,1,4,3,256,4,0,0.000159,327,1662,404,2,0
1869,4,1,4,3,256,8,0,0.000159,327,1662,404,2,0
1870,4,1,4,3,256,16,0,0.000134,316,1577,404,2,0
1871,4,1,4,3,256,32,0,0.000134,316,1577,404,2,0
1880,4,1,4,3,64,4,0,0.000155,180,981,481,3,0
1881,4,1,4,3,64,8,0,0.000155,180,981,481,3,0
1882,4,1,4,3,64,16,0,0.000144,157,851,379,3,0
1883,4,1,4,3,64,32,0,0.000144,157,851,379,3,0
1884,4,1,4,3,32,1,0,0.000163,266,1394,489,3,0
1885,4,1,4,3,32,2,0,0.000163,266,1394,489,3,0
1886,4,1,4,3,32,4,0,0.000163,246,1259,386,3,0
1887,4,1,4,3,32,8,0,0.000163,246,1259,386,3,0
1888,4,1,4,3,32,16,0,0.000185,392,1911,502,3,0
1889,4,1,4,3,32,32,0,0.000173,357,1905,502,3,0
1890,4,1,4,4,512,1,0,0.000171,357,1813,400,3,0
1891,4,1,4,4,512,2,0,0.000171,357,1813,400,3,0
1900,4,1,4,4,256,16,0,0.000034,163,879,351,1,0
1901,4,1,4,4,256,32,0,0.000034,163,879,351,1,0
1902,4,1,4,4,128,1,0,0.000041,192,1163,389,2,0
1903,4,1,4,4,128,2,0,0.000040,193,1163,389,2,0
1904,4,1,4,4,128,4,0,0.000040,251,1331,343,1,0
1905,4,1,4,4,128,8,0,0.000040,251,1331,343,1,0
1906,4,1,4,4,128,16,0,0.000040,309,1670,408,2,0
1907,4,1,4,4,128,32,0,0.000040,309,1670,408,2,0
1908,4,1,4,4,64,1,0,0.000038,390,2086,362,1,0
1909,4,1,4,4,64,2,0,0.000038,390,2086,362,1,0
1910,4,1,4,4,64,4,0,0.000041,457,2389,423,2,0
1911,4,1,4,4,64,8,0,0.000041,457,2389,423,2,0
1920,4,2,1,1,512,1,0,0.000139,141,709,466,1,0
1921,4,2,1,1,512,2,0,0.000135,144,706,466,1,0
1922,4,2,1,1,512,4,0,0.000146,115,622,346,1,0
1923,4,2,1,1,512,8,0,0.000146,115,622,346,1,0
1924,4,2,1,1,512,16,0,0.000190,217,999,475,1,0
1925,4,2,1,1,512,32,0,0.000178,205,995,475,1,0
1926,4,2,1,1,256,1,0,0.000184,203,837,353,1,0
1927,4,2,1,1,256,2,0,0.000184,203,837,353,1,0
1928,4,2,1,1,256,4,0,0.000188,334,1452,488,1,0
1929,4,2,1,1,256,8,0,0.000176,329,1449,488,1,0
1930,4,2,1,1,256,16,0,0.000217,288,1382,368,1,0
1931,4,2,1,1,256,32,0,0.000217,288,1382,368,1,0
1940,4,2,1,1,64,4,0,0.000120,153,866,383,2,0
1941,4,2,1,1,64,8,0,0.000120,153,866,383,2,0
1942,4,2,1,1,64,16,0,0.000122,132,756,383,2,0
1943,4,2,1,1,64,32,0,0.000122,132,756,383,2,0
1944,4,2,1,1,32,1,0,0.000128,258,1208,390,2,0
1945,4,2,1,1,32,2,0,0.000128,258,1208,390,2,0
1946,4,2,1,1,32,4,0,0.000130,228,1051,390,2,0
1947,4,2,1,1,32,8,0,0.000130,228,1051,390,2,0
1948,4,2,1,1,32,16,0,0.000159,327,1662,404,2,0
1949,4,2,1,1,32,32,0,0.000159,327,1662,404,2,0
1950,4,2,1,2,512,1,0,0.000134,316,1577,404,2,0
1951,4,2,1,2,512,2,0,0.000134,316,1577,404,2,0
1960,4,2,1,2,256,16,0,0.000155,180,981,481,3,0
1961,4,2,1,2,256,32,0,0.000155,180,981,481,3,0
1962,4,2,1,2,128,1,0,0.000144,157,851,379,3,0
1963,4,2,1,2,128,2,0,0.000144,157,851,379,3,0
1964,4,2,1,2,128,4,0,0.000163,266,1394,489,3,0
1965,4,2,1,2,128,8,0,0.000163,266,1394,489,3,0
1966,4,2,1,2,128,16,0,0.000163,246,1259,386,3,0
1967,4,2,1,2,128,32,0,0.000163,246,1259,386,3,0
1968,4,2,1,2,64,1,0,0.000185,392,1911,502,3,0
1969,4,2,1,2,64,2,0,0.000173,357,1905,502,3,0
1970,4,2,1,2,64,4,0,0.000171,357,1813,400,3,0
1971,4,2,1,2,64,8,0,0.000171,357,1813,400,3,0
1980,4,2,1,3,512,1,0,0.000034,163,879,351,1,0
1981,4,2,1,3,512,2,0,0.000034,163,879,351,1,0
1982,4,2,1,3,512,4,0,0.000041,192,1163,389,2,0
1983,4,2,1,3,512,8,0,0.000041,192,1163,389,2,0
1984,4,2,1,3,512,16,0,0.000040,251,1331,343,1,0
1985,4,2,1,3,512,32,0,0.000040,251,1331,343,1,0
1986,4,2,1,3,256,1,0,0.000040,309,1670,408,2,0
1987,4,2,1,3,256,2,0,0.000040,309,1670,408,2,0
1988,4,2,1,3,256,4,0,0.000038,390,2086,362,1,0
1989,4,2,1,3,256,8,0,0.000038,390,2086,362,1,0
1990,4,2,1,3,256,16,0,0.000041,457,2389,423,2,0
1991,4,2,1,3,256,32,0,0.000041,457,2389,423,2,0
2000,4,2,1,3,64,4,0,0.000139,141,709,466,1,0
2001,4,2,1,3,64,8,0,0.000135,144,706,466,1,0
2002,4,2,1,3,64,16,0,0.000146,115,622,346,1,0
2003,4,2,1,3,64,32,0,0.000146,115,622,346,1,0
2004,4,2,1,3,32,1,0,0.000190,217,999,475,1,0
2005,4,2,1,3,32,2,0,0.000178,205,995,475,1,0
2006,4,2,1,3,32,4,0,0.000184,203,837,353,1,0
2007,4,2,1,3,32,8,0,0.000184,203,837,353,1,0
2008,4,2,1,3,32,16,0,0.000188,334,1452,488,1,0
2009,4,2,1,3,32,32,0,0.000176,329,1449,488,1,0
2010,4,2,1,4,512,1,0,0.000217,288,1382,368,1,0
2011,4,2,1,4,512,2,0,0.000217,288,1382,368,1,0
2020,4,2,1,4,256,16,0,0.000120,153,866,383,2,0
2021,4,2,1,4,256,32,0,0.000120,153,866,383,2,0
2022,4,2,1,4,128,1,0,0.000122,132,756,383,2,0
2023,4,2,1,4,128,2,0,0.000122,132,756,383,2,0
2024,4,2,1,4,128,4,0,0.000128,258,1208,390,2,0
2025,4,2,1,4,128,8,0,0.000131,252,1208,390,2,0
2026,4,2,1,4,128,16,0,0.000130,228,1051,390,2,0
2027,4,2,1,4,128,32,0,0.000130,228,1051,390,2,0
2028,4,2,1,4,64,1,0,0.000159,327,1662,404,2,0
2029,4,2,1,4,64,2,0,0.000159,327,1662,404,2,0
2030,4,2,1,4,64,4,0,0.000134,316,1577,404,2,0
2031,4,2,1,4,64,8,0,0.000134,316,1577,404,2,0
2040,4,2,2,1,512,1,0,0.000155,180,981,481,3,0
2041,4,2,2,1,512,2,0,0.000155,180,981,481,3,0
2042,4,2,2,1,512,4,0,0.000144,157,851,379,3,0
2043,4,2,2,1,512,8,0,0.000144,157,851,379,3,0
2044,4,2,2,1,512,16,0,0.000163,266,1394,489,3,0
2045,4,2,2,1,512,32,0,0.000163,266,1394,489,3,0
2046,4,2,2,1,256,1,0,0.000162,242,1260,386,3,0
2047,4,2,2,1,256,2,0,0.000163,246,1259,386,3,0
2048,4,2,2,1,256,4,0,0.000185,392,1911,502,3,0
2049,4,2,2,1,256,8,0,0.000173,357,1905,502,3,0
2050,4,2,2,1,256,16,0,0.000171,357,1813,400,3,0
2051,4,2,2,1,256,32,0,0.000171,357,1813,400,3,0
2060,4,2,2,1,64,4,0,0.000034,159,879,351,1,0
2061,4,2,2,1,64,8,0,0.000034,163,879,351,1,0
2062,4,2,2,1,64,16,0,0.000041,192,1163,389,2,0
2063,4,2,2,1,64,32,0,0.000041,192,1163,389,2,0
2064,4,2,2,1,32,1,0,0.000040,251,1331,343,1,0
2065,4,2,2,1,32,2,0,0.000040,251,1331,343,1,0
2066,4,2,2,1,32,4,0,0.000040,309,1670,408,2,0
2067,4,2,2,1,32,8,0,0.000040,309,1670,408,2,0
2068,4,2,2,1,32,16,0,0.000038,390,2086,362,1,0
2069,4,2,2,1,32,32,0,0.000038,390,2086,362,1,0
2070,4,2,2,2,512,1,0,0.000041,457,2389,423,2,0
2071,4,2,2,2,512,2,0,0.000041,457,2389,423,2,0
2080,4,2,2,2,256,16,0,0.000139,141,709,466,1,0
2081,4,2,2,2,256,32,0,0.000135,144,706,466,1,0
2082,4,2,2,2,128,1,0,0.000146,115,622,346,1,0
2083,4,2,2,2,128,2,0,0.000146,115,622,346,1,0
2084,4,2,2,2,128,4,0,0.000190,217,999,475,1,0
2085,4,2,2,2,128,8,0,0.000178,205,995,475,1,0
2086,4,2,2,2,128,16,0,0.000184,203,837,353,1,0
2087,4,2,2,2,128,32,0,0.000184,203,837,353,1,0
2088,4,2,2,2,64,1,0,0.000188,334,1452,488,1,0
2089,4,2,2,2,64,2,0,0.000176,329,1449,488,1,0
2090,4,2,2,2,64,4,0,0.000217,288,1382,368,1,0
2091,4,2,2,2,64,8,0,0.000217,288,1382,368,1,0
2100,4,2,2,3,512,1,0,0.000120,153,866,383,2,0
2101,4,2,2,3,512,2,0,0.000120,153,866,383,2,0
2102,4,2,2,3,512,4,0,0.000122,132,756,383,2,0
2103,4,2,2,3,512,8,0,0.000122,132,756,383,2,0
2104,4,2,2,3,512,16,0,0.000128,258,1208,390,2,0
2105,4,2,2,3,512,32,0,0.000128,258,1208,390,2,0
2106,4,2,2,3,256,1,0,0.000130,228,1051,390,2,0
2107,4,2,2,3,256,2,0,0.000130,228,1051,390,2,0
2108,4,2,2,3,256,4,0,0.000159,327,1662,404,2,0
2109,4,2,2,3,256,8,0,0.000159,327,1662,404,2,0
2110,4,2,2,3,256,16,0,0.000134,316,1577,404,2,0
2111,4,2,2,3,256,32,0,0.000134,316,1577,404,2,0
2120,4,2,2,3,64,4,0,0.000155,180,981,481,3,0
2121,4,2,2,3,64,8,0,0.000155,180,981,481,3,0
2122,4,2,2,3,64,16,0,0.000144,157,851,379,3,0
2123,4,2,2,3,64,32,0,0.000144,157,851,379,3,0
2124,4,2,2,3,32,1,0,0.000163,266,1394,489,3,0
2125,4,2,2,3,32,2,0,0.000163,266,1394,489,3,0
2126,4,2,2,3,32,4,0,0.000163,246,1259,386,3,0
2127,4,2,2,3,32,8,0,0.000163,246,1259,386,3,0
2128,4,2,2,3,32,16,0,0.000185,392,1911,502,3,0
2129,4,2,2,3,32,32,0,0.000173,357,1905,502,3,0
2130,4,2,2,4,512,1,0,0.000171,357,1813,400,3,0
2131,4,2,2,4,512,2,0,0.000171,357,1813,400,3,0
2140,4,2,2,4,256,16,0,0.000034,163,879,351,1,0
2141,4,2,2,4,256,32,0,0.000034,163,879,351,1,0
2142,4,2,2,4,128,1,0,0.000041,192,1163,389,2,0
2143,4,2,2,4,128,2,0,0.000041,192,1163,389,2,0
2144,4,2,2,4,128,4,0,0.000040,251,1331,343,1,0
2145,4,2,2,4,128,8,0,0.000040,251,1331,343,1,0
2146,4,2,2,4,128,16,0,0.000040,309,1670,408,2,0
2147,4,2,2,4,128,32,0,0.000040,309,1670,408,2,0
2148,4,2,2,4,64,1,0,0.000038,390,2086,362,1,0
2149,4,2,2,4,64,2,0,0.000038,390,2086,362,1,0
2150,4,2,2,4,64,4,0,0.000041,457,2389,423,2,0
2151,4,2,2,4,64,8,0,0.000041,457,2389,423,2,0
2160,4,2,3,1,512,1,0,0.000146,119,572,434,1,0
