n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1421,8,1,3,4,512,2,0,0.000039,91,536,213,1,0
1422,8,1,3,4,512,4,0,0.000048,107,554,294,1,0
1423,8,1,3,4,512,8,0,0.000048,107,554,294,1,0
1424,8,1,3,4,256,1,0,0.000037,150,753,248,1,0
1425,8,1,3,4,256,2,0,0.000037,150,753,248,1,0
1426,8,1,3,4,256,4,0,0.000051,187,920,314,1,0
1427,8,1,3,4,256,8,0,0.000051,187,920,314,1,0
1428,8,1,3,4,128,1,0,0.000046,222,1187,270,1,0
1429,8,1,3,4,128,2,0,0.000046,222,1187,270,1,0
1430,8,1,3,4,128,4,0,0.000059,287,1257,335,1,0
1431,8,1,3,4,128,8,0,0.000059,287,1257,335,1,0
1440,8,1,4,1,512,1,0,0.000146,119,572,434,1,0
1441,8,1,4,1,512,2,0,0.000147,113,572,434,1,0
1442,8,1,4,1,512,4,0,0.000153,93,441,314,1,0
1443,8,1,4,1,512,8,0,0.000153,93,441,314,1,0
1444,8,1,4,1,256,1,0,0.000175,178,755,444,1,0
1445,8,1,4,1,256,2,0,0.000171,171,739,444,1,0
1446,8,1,4,1,256,4,0,0.000146,131,595,322,1,0
1447,8,1,4,1,256,8,0,0.000146,131,595,322,1,0
1448,8,1,4,1,128,1,0,0.000226,236,1014,460,1,0
1449,8,1,4,1,128,2,0,0.000204,262,1014,460,1,0
1450,8,1,4,1,128,4,0,0.000204,193,840,337,1,0
1451,8,1,4,1,128,8,0,0.000204,193,840,337,1,0
1460,8,1,4,2,512,1,0,0.000150,121,578,386,1,0
1461,8,1,4,2,512,2,0,0.000150,121,578,386,1,0
1462,8,1,4,2,512,4,0,0.000164,103,559,386,1,0
1463,8,1,4,2,512,8,0,0.000164,103,559,386,1,0
1464,8,1,4,2,256,1,0,0.000180,193,761,393,1,0
1465,8,1,4,2,256,2,0,0.000180,193,761,393,1,0
1466,8,1,4,2,256,4,0,0.000173,183,757,393,1,0
1467,8,1,4,2,256,8,0,0.000173,183,757,393,1,0
1468,8,1,4,2,128,1,0,0.000171,202,1042,407,1,0
1469,8,1,4,2,128,2,0,0.000167,201,1042,407,1,0
1470,8,1,4,2,128,4,0,0.000166,205,1033,407,1,0
1471,8,1,4,2,128,8,0,0.000166,205,1033,407,1,0
1480,8,1,4,3,512,1,0,0.000246,148,789,459,1,0
1481,8,1,4,3,512,2,0,0.000246,148,789,459,1,0
1482,8,1,4,3,512,4,0,0.000256,131,640,379,1,0
1483,8,1,4,3,512,8,0,0.000256,131,640,379,1,0
1484,8,1,4,3,256,1,0,0.000253,220,1038,468,1,0
1485,8,1,4,3,256,2,0,0.000253,220,1038,468,1,0
1486,8,1,4,3,256,4,0,0.000255,171,890,387,1,0
1487,8,1,4,3,256,8,0,0.000255,171,890,387,1,0
1488,8,1,4,3,128,1,0,0.000286,315,1448,482,1,0
1489,8,1,4,3,128,2,0,0.000275,279,1456,484,1,0
1490,8,1,4,3,128,4,0,0.000261,256,1302,404,1,0
1491,8,1,4,3,128,8,0,0.000261,256,1302,404,1,0
1500,8,1,4,4,512,1,0,0.000039,91,536,213,1,0
1501,8,1,4,4,512,2,0,0.000039,91,536,213,1,0
1502,8,1,4,4,512,4,0,0.000048,107,554,294,1,0
1503,8,1,4,4,512,8,0,0.000048,107,554,294,1,0
1504,8,1,4,4,256,1,0,0.000037,150,753,248,1,0
1505,8,1,4,4,256,2,0,0.000037,150,753,248,1,0
1506,8,1,4,4,256,4,0,0.000051,187,920,314,1,0
1507,8,1,4,4,256,8,0,0.000051,187,920,314,1,0
1508,8,1,4,4,128,1,0,0.000046,222,1187,270,1,0
1509,8,1,4,4,128,2,0,0.000046,222,1187,270,1,0
1510,8,1,4,4,128,4,0,0.000059,287,1257,335,1,0
1511,8,1,4,4,128,8,0,0.000059,287,1257,335,1,0
1520,8,2,1,1,512,1,0,0.000148,142,751,444,1,0
1521,8,2,1,1,512,2,0,0.000144,146,731,444,1,0
1522,8,2,1,1,512,4,0,0.000158,118,623,324,1,0
1523,8,2,1,1,512,8,0,0.000158,118,623,324,1,0
1524,8,2,1,1,256,1,0,0.000153,204,886,451,1,0
1525,8,2,1,1,256,2,0,0.000145,201,885,451,1,0
1526,8,2,1,1,256,4,0,0.000137,137,722,329,1,0
1527,8,2,1,1,256,8,0,0.000137,137,722,329,1,0
1528,8,2,1,1,128,1,0,0.000176,252,1201,468,1,0
1529,8,2,1,1,128,2,0,0.000174,280,1203,467,1,0
1530,8,2,1,1,128,4,0,0.000158,233,1052,345,1,0
1531,8,2,1,1,128,8,0,0.000158,233,1052,345,1,0
1540,8,2,1,2,512,1,0,0.000146,129,619,421,1,0
1541,8,2,1,2,512,2,0,0.000146,129,619,421,1,0
1542,8,2,1,2,512,4,0,0.000150,115,615,421,1,0
1543,8,2,1,2,512,8,0,0.000150,115,615,421,1,0
1544,8,2,1,2,256,1,0,0.000138,196,943,426,1,0
1545,8,2,1,2,256,2,0,0.000138,196,943,426,1,0
1546,8,2,1,2,256,4,0,0.000159,201,902,426,1,0
1547,8,2,1,2,256,8,0,0.000159,201,902,426,1,0
1548,8,2,1,2,128,1,0,0.000159,248,1304,442,1,0
1549,8,2,1,2,128,2,0,0.000159,248,1304,442,1,0
1550,8,2,1,2,128,4,0,0.000158,279,1337,441,1,0
1551,8,2,1,2,128,8,0,0.000158,279,1337,441,1,0
1560,8,2,1,3,512,1,0,0.000243,174,939,515,1,0
1561,8,2,1,3,512,2,0,0.000243,174,939,515,1,0
1562,8,2,1,3,512,4,0,0.000246,139,740,395,1,0
1563,8,2,1,3,512,8,0,0.000246,139,740,395,1,0
1564,8,2,1,3,256,1,0,0.000261,255,1135,509,1,0
1565,8,2,1,3,256,2,0,0.000261,255,1135,509,1,0
1566,8,2,1,3,256,4,0,0.000250,198,1007,409,1,0
1567,8,2,1,3,256,8,0,0.000250,198,1007,409,1,0
1568,8,2,1,3,128,1,0,0.000273,295,1624,526,1,0
1569,8,2,1,3,128,2,0,0.000262,275,1512,524,1,0
1570,8,2,1,3,128,4,0,0.000262,270,1509,422,1,0
1571,8,2,1,3,128,8,0,0.000262,270,1509,422,1,0
1580,8,2,1,4,512,1,0,0.000037,147,805,266,1,0
1581,8,2,1,4,512,2,0,0.000037,147,805,266,1,0
1582,8,2,1,4,512,4,0,0.000040,152,774,365,1,0
1583,8,2,1,4,512,8,0,0.000040,152,774,365,1,0
1584,8,2,1,4,256,1,0,0.000035,241,1250,298,1,0
1585,8,2,1,4,256,2,0,0.000036,238,1250,298,1,0
1586,8,2,1,4,256,4,0,0.000042,261,1384,380,1,0
1587,8,2,1,4,256,8,0,0.000042,261,1384,380,1,0
1588,8,2,1,4,128,1,0,0.000040,325,1861,314,1,0
1589,8,2,1,4,128,2,0,0.000040,325,1861,314,1,0
1590,8,2,1,4,128,4,0,0.000044,348,2013,403,1,0
1591,8,2,1,4,128,8,0,0.000044,348,2013,403,1,0
1600,8,2,2,1,512,1,0,0.000148,142,751,444,1,0
1601,8,2,2,1,512,2,0,0.000144,146,731,444,1,0
1602,8,2,2,1,512,4,0,0.000158,118,623,324,1,0
1603,8,2,2,1,512,8,0,0.000158,118,623,324,1,0
1604,8,2,2,1,256,1,0,0.000153,204,886,451,1,0
1605,8,2,2,1,256,2,0,0.000150,197,884,451,1,0
1606,8,2,2,1,256,4,0,0.000137,137,722,329,1,0
1607,8,2,2,1,256,8,0,0.000137,137,722,329,1,0
1608,8,2,2,1,128,1,0,0.000176,252,1201,468,1,0
1609,8,2,2,1,128,2,0,0.000174,280,1203,467,1,0
1610,8,2,2,1,128,4,0,0.000158,233,1052,345,1,0
1611,8,2,2,1,128,8,0,0.000158,233,1052,345,1,0
1620,8,2,2,2,512,1,0,0.000146,129,619,421,1,0
1621,8,2,2,2,512,2,0,0.000146,129,619,421,1,0
1622,8,2,2,2,512,4,0,0.000150,115,615,421,1,0
1623,8,2,2,2,512,8,0,0.000150,115,615,421,1,0
1624,8,2,2,2,256,1,0,0.000138,196,943,426,1,0
1625,8,2,2,2,256,2,0,0.000138,196,943,426,1,0
1626,8,2,2,2,256,4,0,0.000159,201,902,426,1,0
1627,8,2,2,2,256,8,0,0.000159,201,902,426,1,0
1628,8,2,2,2,128,1,0,0.000159,248,1304,442,1,0
1629,8,2,2,2,128,2,0,0.000159,248,1304,442,1,0
1630,8,2,2,2,128,4,0,0.000158,279,1337,441,1,0
1631,8,2,2,2,128,8,0,0.000158,279,1337,441,1,0
1640,8,2,2,3,512,1,0,0.000243,174,939,515,1,0
1641,8,2,2,3,512,2,0,0.000243,174,939,515,1,0
1642,8,2,2,3,512,4,0,0.000246,139,740,395,1,0
1643,8,2,2,3,512,8,0,0.000246,139,740,395,1,0
1644,8,2,2,3,256,1,0,0.000261,255,1135,509,1,0
1645,8,2,2,3,256,2,0,0.000261,255,1135,509,1,0
1646,8,2,2,3,256,4,0,0.000250,198,1007,409,1,0
1647,8,2,2,3,256,8,0,0.000250,198,1007,409,1,0
1648,8,2,2,3,128,1,0,0.000273,295,1624,526,1,0
1649,8,2,2,3,128,2,0,0.000262,275,1512,524,1,0
1650,8,2,2,3,128,4,0,0.000262,270,1509,422,1,0
1651,8,2,2,3,128,8,0,0.000262,270,1509,422,1,0
1660,8,2,2,4,512,1,0,0.000037,147,805,266,1,0
1661,8,2,2,4,512,2,0,0.000037,147,805,266,1,0
1662,8,2,2,4,512,4,0,0.000040,152,774,365,1,0
1663,8,2,2,4,512,8,0,0.000040,152,774,365,1,0
1664,8,2,2,4,256,1,0,0.000036,238,1250,298,1,0
1665,8,2,2,4,256,2,0,0.000036,238,1250,298,1,0
1666,8,2,2,4,256,4,0,0.000042,261,1384,380,1,0
1667,8,2,2,4,256,8,0,0.000042,261,1384,380,1,0
1668,8,2,2,4,128,1,0,0.000040,325,1861,314,1,0
1669,8,2,2,4,128,2,0,0.000040,325,1861,314,1,0
1670,8,2,2,4,128,4,0,0.000044,348,2013,403,1,0
1671,8,2,2,4,128,8,0,0.000044,348,2013,403,1,0
1680,8,2,3,1,512,1,0,0.000148,142,751,444,1,0
1681,8,2,3,1,512,2,0,0.000144,146,731,444,1,0
1682,8,2,3,1,512,4,0,0.000158,118,623,324,1,0
1683,8,2,3,1,512,8,0,0.000158,118,623,324,1,0
1684,8,2,3,1,256,1,0,0.000153,204,886,451,1,0
1685,8,2,3,1,256,2,0,0.000145,201,885,451,1,0
1686,8,2,3,1,256,4,0,0.000137,137,722,329,1,0
1687,8,2,3,1,256,8,0,0.000137,137,722,329,1,0
1688,8,2,3,1,128,1,0,0.000176,252,1201,468,1,0
1689,8,2,3,1,128,2,0,0.000174,280,1203,467,1,0
1690,8,2,3,1,128,4,0,0.000158,233,1052,345,1,0
1691,8,2,3,1,128,8,0,0.000158,233,1052,345,1,0
1700,8,2,3,2,512,1,0,0.000146,129,619,421,1,0
1701,8,2,3,2,512,2,0,0.000146,129,619,421,1,0
1702,8,2,3,2,512,4,0,0.000150,115,615,421,1,0
1703,8,2,3,2,512,8,0,0.000150,115,615,421,1,0
1704,8,2,3,2,256,1,0,0.000138,196,943,426,1,0
1705,8,2,3,2,256,2,0,0.000138,196,943,426,1,0
1706,8,2,3,2,256,4,0,0.000159,201,902,426,1,0
1707,8,2,3,2,256,8,0,0.000159,201,902,426,1,0
1708,8,2,3,2,128,1,0,0.000159,248,1304,442,1,0
1709,8,2,3,2,128,2,0,0.000159,248,1304,442,1,0
1710,8,2,3,2,128,4,0,0.000158,279,1337,441,1,0
1711,8,2,3,2,128,8,0,0.000158,279,1337,441,1,0
1720,8,2,3,3,512,1,0,0.000243,174,939,515,1,0
1721,8,2,3,3,512,2,0,0.000243,174,939,515,1,0
1722,8,2,3,3,512,4,0,0.000246,139,740,395,1,0
1723,8,2,3,3,512,8,0,0.000246,139,740,395,1,0
1724,8,2,3,3,256,1,0,0.000261,255,1135,509,1,0
1725,8,2,3,3,256,2,0,0.000261,255,1135,509,1,0
1726,8,2,3,3,256,4,0,0.000250,198,1007,409,1,0
1727,8,2,3,3,256,8,0,0.000250,198,1007,409,1,0
1728,8,2,3,3,128,1,0,0.000273,295,1624,526,1,0
1729,8,2,3,3,128,2,0,0.000262,275,1512,524,1,0
1730,8,2,3,3,128,4,0,0.000262,270,1509,422,1,0
1731,8,2,3,3,128,8,0,0.000262,270,1509,422,1,0
1740,8,2,3,4,512,1,0,0.000037,147,805,266,1,0
1741,8,2,3,4,512,2,0,0.000037,147,805,266,1,0
1742,8,2,3,4,512,4,0,0.000040,152,774,365,1,0
1743,8,2,3,4,512,8,0,0.000040,152,774,365,1,0
1744,8,2,3,4,256,1,0,0.000036,238,1250,298,1,0
1745,8,2,3,4,256,2,0,0.000036,238,1250,298,1,0
1746,8,2,3,4,256,4,0,0.000042,261,1384,380,1,0
1747,8,2,3,4,256,8,0,0.000042,261,1384,380,1,0
1748,8,2,3,4,128,1,0,0.000040,325,1861,314,1,0
1749,8,2,3,4,128,2,0,0.000040,325,1861,314,1,0
1750,8,2,3,4,128,4,0,0.000044,348,2013,403,1,0
1751,8,2,3,4,128,8,0,0.000044,348,2013,403,1,0
1760,8,2,4,1,512,1,0,0.000148,142,751,444,1,0
1761,8,2,4,1,512,2,0,0.000144,146,731,444,1,0
1762,8,2,4,1,512,4,0,0.000158,118,623,324,1,0
1763,8,2,4,1,512,8,0,0.000158,118,623,324,1,0
1764,8,2,4,1,256,1,0,0.000153,204,886,451,1,0
1765,8,2,4,1,256,2,0,0.000145,201,885,451,1,0
1766,8,2,4,1,256,4,0,0.000137,137,722,329,1,0
1767,8,2,4,1,256,8,0,0.000137,137,722,329,1,0
1768,8,2,4,1,128,1,0,0.000184,266,1202,468,1,0
1769,8,2,4,1,128,2,0,0.000174,280,1203,467,1,0
1770,8,2,4,1,128,4,0,0.000158,233,1052,345,1,0
1771,8,2,4,1,128,8,0,0.000158,233,1052,345,1,0
1780,8,2,4,2,512,1,0,0.000146,129,619,421,1,0
1781,8,2,4,2,512,2,0,0.000146,129,619,421,1,0
1782,8,2,4,2,512,4,0,0.000150,115,615,421,1,0
1783,8,2,4,2,512,8,0,0.000150,115,615,421,1,0
1784,8,2,4,2,256,1,0,0.000138,196,943,426,1,0
1785,8,2,4,2,256,2,0,0.000138,196,943,426,1,0
1786,8,2,4,2,256,4,0,0.000159,201,902,426,1,0
1787,8,2,4,2,256,8,0,0.000159,201,902,426,1,0
1788,8,2,4,2,128,1,0,0.000159,248,1304,442,1,0
1789,8,2,4,2,128,2,0,0.000159,248,1304,442,1,0
1790,8,2,4,2,128,4,0,0.000158,279,1337,441,1,0
1791,8,2,4,2,128,8,0,0.000158,279,1337,441,1,0
1800,8,2,4,3,512,1,0,0.000243,174,939,515,1,0
1801,8,2,4,3,512,2,0,0.000243,174,939,515,1,0
1802,8,2,4,3,512,4,0,0.000246,139,740,395,1,0
1803,8,2,4,3,512,8,0,0.000246,139,740,395,1,0
1804,8,2,4,3,256,1,0,0.000261,255,1135,509,1,0
1805,8,2,4,3,256,2,0,0.000261,255,1135,509,1,0
1806,8,2,4,3,256,4,0,0.000250,198,1007,409,1,0
1807,8,2,4,3,256,8,0,0.000250,198,1007,409,1,0
1808,8,2,4,3,128,1,0,0.000273,295,1624,526,1,0
1809,8,2,4,3,128,2,0,0.000262,275,1512,524,1,0
1810,8,2,4,3,128,4,0,0.000262,270,1509,422,1,0
1811,8,2,4,3,128,8,0,0.000262,270,1509,422,1,0
1820,8,2,4,4,512,1,0,0.000037,147,805,266,1,0
1821,8,2,4,4,512,2,0,0.000037,147,805,266,1,0
1822,8,2,4,4,512,4,0,0.000040,152,774,365,1,0
1823,8,2,4,4,512,8,0,0.000040,152,774,365,1,0
1824,8,2,4,4,256,1,0,0.000036,238,1250,298,1,0
1825,8,2,4,4,256,2,0,0.000036,238,1250,298,1,0
1826,8,2,4,4,256,4,0,0.000042,261,1384,380,1,0
1827,8,2,4,4,256,8,0,0.000042,261,1384,380,1,0
1828,8,2,4,4,128,1,0,0.000040,325,1861,314,1,0
1829,8,2,4,4,128,2,0,0.000040,325,1861,314,1,0
1830,8,2,4,4,128,4,0,0.000044,348,2013,403,1,0
1831,8,2,4,4,128,8,0,0.000044,348,2013,403,1,0
1840,8,3,1,1,512,1,0,0.000139,141,709,466,1,0
1841,8,3,1,1,512,2,0,0.000135,144,706,466,1,0
1842,8,3,1,1,512,4,0,0.000146,115,622,346,1,0
1843,8,3,1,1,512,8,0,0.000146,115,622,346,1,0
1844,8,3,1,1,256,1,0,0.000190,217,999,475,1,0
1845,8,3,1,1,256,2,0,0.000178,205,995,475,1,0
1846,8,3,1,1,256,4,0,0.000184,203,837,353,1,0
1847,8,3,1,1,256,8,0,0.000184,203,837,353,1,0
1848,8,3,1,1,128,1,0,0.000188,334,1452,488,1,0
1849,8,3,1,1,128,2,0,0.000176,329,1449,488,1,0
1850,8,3,1,1,128,4,0,0.000217,288,1382,368,1,0
1851,8,3,1,1,128,8,0,0.000217,288,1382,368,1,0
1860,8,3,1,2,512,1,0,0.000152,158,769,449,1,0
1861,8,3,1,2,512,2,0,0.000152,158,769,449,1,0
1862,8,3,1,2,512,4,0,0.000142,150,769,449,1,0
1863,8,3,1,2,512,8,0,0.000138,147,768,449,1,0
1864,8,3,1,2,256,1,0,0.000167,219,1077,456,1,0
1865,8,3,1,2,256,2,0,0.000167,219,1077,456,1,0
1866,8,3,1,2,256,4,0,0.000169,226,1050,456,1,0
1867,8,3,1,2,256,8,0,0.000169,226,1050,456,1,0
1868,8,3,1,2,128,1,0,0.000183,367,1577,470,1,0
1869,8,3,1,2,128,2,0,0.000183,367,1577,470,1,0
1870,8,3,1,2,128,4,0,0.000172,357,1599,470,1,0
1871,8,3,1,2,128,8,0,0.000172,357,1599,470,1,0
1880,8,3,1,3,512,1,0,0.000296,230,1291,539,1,0
1881,8,3,1,3,512,2,0,0.000296,230,1291,539,1,0
1882,8,3,1,3,512,4,0,0.000281,177,965,439,1,0
1883,8,3,1,3,512,8,0,0.000281,177,965,439,1,0
1884,8,3,1,3,256,1,0,0.000300,321,1561,548,1,0
1885,8,3,1,3,256,2,0,0.000300,321,1561,548,1,0
1886,8,3,1,3,256,4,0,0.000305,245,1323,446,1,0
1887,8,3,1,3,256,8,0,0.000305,245,1323,446,1,0
1888,8,3,1,3,128,1,0,0.000291,403,2015,560,1,0
1889,8,3,1,3,128,2,0,0.000309,417,1943,560,1,0
1890,8,3,1,3,128,4,0,0.000312,398,1803,460,1,0
1891,8,3,1,3,128,8,0,0.000312,398,1803,460,1,0
1900,8,3,1,4,512,1,0,0.000034,163,879,351,1,0
1901,8,3,1,4,512,2,0,0.000034,163,879,351,1,0
1902,8,3,1,4,512,4,0,0.000039,165,957,430,1,0
1903,8,3,1,4,512,8,0,0.000039,165,957,430,1,0
1904,8,3,1,4,256,1,0,0.000040,251,1331,343,1,0
1905,8,3,1,4,256,2,0,0.000040,251,1331,343,1,0
1906,8,3,1,4,256,4,0,0.000040,303,1528,446,1,0
1907,8,3,1,4,256,8,0,0.000040,303,1528,446,1,0
1908,8,3,1,4,128,1,0,0.000038,390,2086,362,1,0
1909,8,3,1,4,128,2,0,0.000038,390,2086,362,1,0
1910,8,3,1,4,128,4,0,0.000045,449,2468,471,1,0
1911,8,3,1,4,128,8,0,0.000045,456,2468,471,1,0
1920,8,3,2,1,512,1,0,0.000139,141,709,466,1,0
1921,8,3,2,1,512,2,0,0.000135,144,706,466,1,0
1922,8,3,2,1,512,4,0,0.000146,115,622,346,1,0
1923,8,3,2,1,512,8,0,0.000146,115,622,346,1,0
1924,8,3,2,1,256,1,0,0.000190,217,999,475,1,0
1925,8,3,2,1,256,2,0,0.000181,208,995,475,1,0
1926,8,3,2,1,256,4,0,0.000184,203,837,353,1,0
1927,8,3,2,1,256,8,0,0.000184,203,837,353,1,0
1928,8,3,2,1,128,1,0,0.000185,335,1452,488,1,0
1929,8,3,2,1,128,2,0,0.000176,329,1449,488,1,0
1930,8,3,2,1,128,4,0,0.000217,288,1382,368,1,0
1931,8,3,2,1,128,8,0,0.000217,288,1382,368,1,0
1940,8,3,2,2,512,1,0,0.000152,158,769,449,1,0
1941,8,3,2,2,512,2,0,0.000152,158,769,449,1,0
1942,8,3,2,2,512,4,0,0.000138,147,768,449,1,0
1943,8,3,2,2,512,8,0,0.000138,147,768,449,1,0
1944,8,3,2,2,256,1,0,0.000167,219,1077,456,1,0
1945,8,3,2,2,256,2,0,0.000167,219,1077,456,1,0
1946,8,3,2,2,256,4,0,0.000169,226,1050,456,1,0
1947,8,3,2,2,256,8,0,0.000169,226,1050,456,1,0
1948,8,3,2,2,128,1,0,0.000183,367,1577,470,1,0
1949,8,3,2,2,128,2,0,0.000183,367,1577,470,1,0
1950,8,3,2,2,128,4,0,0.000172,357,1599,470,1,0
1951,8,3,2,2,128,8,0,0.000172,357,1599,470,1,0
1960,8,3,2,3,512,1,0,0.000296,230,1291,539,1,0
1961,8,3,2,3,512,2,0,0.000296,230,1291,539,1,0
1962,8,3,2,3,512,4,0,0.000281,177,965,439,1,0
1963,8,3,2,3,512,8,0,0.000281,177,965,439,1,0
1964,8,3,2,3,256,1,0,0.000300,321,1561,548,1,0
1965,8,3,2,3,256,2,0,0.000300,321,1561,548,1,0
1966,8,3,2,3,256,4,0,0.000305,245,1323,446,1,0
1967,8,3,2,3,256,8,0,0.000305,245,1323,446,1,0
1968,8,3,2,3,128,1,0,0.000291,403,2015,560,1,0
1969,8,3,2,3,128,2,0,0.000309,417,1943,560,1,0
1970,8,3,2,3,128,4,0,0.000312,398,1803,460,1,0
1971,8,3,2,3,128,8,0,0.000312,398,1803,460,1,0
1980,8,3,2,4,512,1,0,0.000034,163,879,351,1,0
1981,8,3,2,4,512,2,0,0.000034,163,879,351,1,0
1982,8,3,2,4,512,4,0,0.000039,165,957,430,1,0
1983,8,3,2,4,512,8,0,0.000039,165,957,430,1,0
1984,8,3,2,4,256,1,0,0.000040,251,1331,343,1,0
1985,8,3,2,4,256,2,0,0.000040,251,1331,343,1,0
1986,8,3,2,4,256,4,0,0.000040,303,1528,446,1,0
1987,8,3,2,4,256,8,0,0.000040,303,1528,446,1,0
1988,8,3,2,4,128,1,0,0.000038,390,2086,362,1,0
1989,8,3,2,4,128,2,0,0.000038,393,2084,362,1,0
1990,8,3,2,4,128,4,0,0.000045,449,2468,471,1,0
1991,8,3,2,4,128,8,0,0.000045,449,2468,471,1,0
2000,8,3,3,1,512,1,0,0.000139,141,709,466,1,0
2001,8,3,3,1,512,2,0,0.000135,144,706,466,1,0
2002,8,3,3,1,512,4,0,0.000146,115,622,346,1,0
2003,8,3,3,1,512,8,0,0.000146,115,622,346,1,0
2004,8,3,3,1,256,1,0,0.000190,217,999,475,1,0
2005,8,3,3,1,256,2,0,0.000178,205,995,475,1,0
2006,8,3,3,1,256,4,0,0.000184,203,837,353,1,0
2007,8,3,3,1,256,8,0,0.000184,203,837,353,1,0
2008,8,3,3,1,128,1,0,0.000188,334,1452,488,1,0
2009,8,3,3,1,128,2,0,0.000176,329,1449,488,1,0
2010,8,3,3,1,128,4,0,0.000217,288,1382,368,1,0
2011,8,3,3,1,128,8,0,0.000217,288,1382,368,1,0
2020,8,3,3,2,512,1,0,0.000152,158,769,449,1,0
2021,8,3,3,2,512,2,0,0.000152,158,769,449,1,0
2022,8,3,3,2,512,4,0,0.000138,147,768,449,1,0
2023,8,3,3,2,512,8,0,0.000138,147,768,449,1,0
2024,8,3,3,2,256,1,0,0.000167,219,1077,456,1,0
2025,8,3,3,2,256,2,0,0.000167,219,1077,456,1,0
2026,8,3,3,2,256,4,0,0.000169,226,1050,456,1,0
2027,8,3,3,2,256,8,0,0.000169,226,1050,456,1,0
2028,8,3,3,2,128,1,0,0.000182,365,1577,470,1,0
2029,8,3,3,2,128,2,0,0.000183,367,1577,470,1,0
2030,8,3,3,2,128,4,0,0.000172,357,1599,470,1,0
2031,8,3,3,2,128,8,0,0.000172,357,1599,470,1,0
2040,8,3,3,3,512,1,0,0.000296,230,1291,539,1,0
2041,8,3,3,3,512,2,0,0.000296,230,1291,539,1,0
2042,8,3,3,3,512,4,0,0.000281,177,965,439,1,0
2043,8,3,3,3,512,8,0,0.000281,177,965,439,1,0
2044,8,3,3,3,256,1,0,0.000300,321,1561,548,1,0
2045,8,3,3,3,256,2,0,0.000300,321,1561,548,1,0
2046,8,3,3,3,256,4,0,0.000305,245,1323,446,1,0
2047,8,3,3,3,256,8,0,0.000305,245,1323,446,1,0
2048,8,3,3,3,128,1,0,0.000291,403,2015,560,1,0
2049,8,3,3,3,128,2,0,0.000309,417,1943,560,1,0
2050,8,3,3,3,128,4,0,0.000312,398,1803,460,1,0
2051,8,3,3,3,128,8,0,0.000312,398,1803,460,1,0
2060,8,3,3,4,512,1,0,0.000034,163,879,351,1,0
2061,8,3,3,4,512,2,0,0.000034,163,879,351,1,0
2062,8,3,3,4,512,4,0,0.000039,165,957,430,1,0
2063,8,3,3,4,512,8,0,0.000039,165,957,430,1,0
2064,8,3,3,4,256,1,0,0.000040,251,1331,343,1,0
2065,8,3,3,4,256,2,0,0.000040,251,1331,343,1,0
2066,8,3,3,4,256,4,0,0.000040,303,1528,446,1,0
2067,8,3,3,4,256,8,0,0.000040,303,1528,446,1,0
2068,8,3,3,4,128,1,0,0.000038,390,2086,362,1,0
2069,8,3,3,4,128,2,0,0.000038,390,2086,362,1,0
2070,8,3,3,4,128,4,0,0.000045,449,2468,471,1,0
2071,8,3,3,4,128,8,0,0.000045,449,2468,471,1,0
2080,8,3,4,1,512,1,0,0.000139,141,709,466,1,0
2081,8,3,4,1,512,2,0,0.000135,144,706,466,1,0
2082,8,3,4,1,512,4,0,0.000146,115,622,346,1,0
2083,8,3,4,1,512,8,0,0.000146,115,622,346,1,0
2084,8,3,4,1,256,1,0,0.000190,217,999,475,1,0
2085,8,3,4,1,256,2,0,0.000178,205,995,475,1,0
2086,8,3,4,1,256,4,0,0.000184,203,837,353,1,0
2087,8,3,4,1,256,8,0,0.000184,203,837,353,1,0
2088,8,3,4,1,128,1,0,0.000188,334,1452,488,1,0
2089,8,3,4,1,128,2,0,0.000176,329,1449,488,1,0
2090,8,3,4,1,128,4,0,0.000217,288,1382,368,1,0
2091,8,3,4,1,128,8,0,0.000217,288,1382,368,1,0
2100,8,3,4,2,512,1,0,0.000152,158,769,449,1,0
2101,8,3,4,2,512,2,0,0.000150,156,767,449,1,0
2102,8,3,4,2,512,4,0,0.000138,147,768,449,1,0
2103,8,3,4,2,512,8,0,0.000138,147,768,449,1,0
2104,8,3,4,2,256,1,0,0.000167,219,1077,456,1,0
2105,8,3,4,2,256,2,0,0.000167,219,1077,456,1,0
2106,8,3,4,2,256,4,0,0.000169,226,1050,456,1,0
2107,8,3,4,2,256,8,0,0.000169,226,1050,456,1,0
2108,8,3,4,2,128,1,0,0.000183,367,1577,470,1,0
2109,8,3,4,2,128,2,0,0.000183,367,1577,470,1,0
2110,8,3,4,2,128,4,0,0.000172,357,1599,470,1,0
2111,8,3,4,2,128,8,0,0.000172,357,1599,470,1,0
2120,8,3,4,3,512,1,0,0.000296,230,1291,539,1,0
2121,8,3,4,3,512,2,0,0.000296,230,1291,539,1,0
2122,8,3,4,3,512,4,0,0.000281,177,965,439,1,0
2123,8,3,4,3,512,8,0,0.000281,177,965,439,1,0
2124,8,3,4,3,256,1,0,0.000300,321,1561,548,1,0
2125,8,3,4,3,256,2,0,0.000300,321,1561,548,1,0
2126,8,3,4,3,256,4,0,0.000305,245,1323,446,1,0
2127,8,3,4,3,256,8,0,0.000305,245,1323,446,1,0
