n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
2863,1024,1,1,1,1,1024,0,0.126331,15942.71
2864,1024,1,1,1,2,16,0,0.126337,23269.68
2865,1024,1,1,1,2,32,0,0.12403,19592.23
2866,1024,1,1,1,2,64,0,0.12403,17831.045
2867,1024,1,1,1,2,128,0,0.126331,16714.377
2868,1024,1,1,1,2,256,0,0.126331,16176.524
2869,1024,1,1,1,2,512,0,0.126337,15996.708
2870,1024,1,1,1,2,1024,0,0.12403,16013.732
2871,1024,1,1,1,3,16,0,0.126374,23708.58
2872,1024,1,1,1,3,32,0,0.126374,19772.578
2873,1024,1,1,1,3,64,0,0.12401,17986.654
2874,1024,1,1,1,3,128,0,0.12401,16909.619
2875,1024,1,1,1,3,256,0,0.126317,16490.936
2876,1024,1,1,1,3,512,0,0.126317,16290.106
2877,1024,1,1,1,3,1024,0,0.126317,16137.954
2878,1024,1,1,1,4,16,0,0.124,23455.082
2879,1024,1,1,1,4,32,0,0.126363,19548.34
2880,1024,1,1,1,4,64,0,0.124,17842.748
2881,1024,1,1,1,4,128,0,0.1263,16721.559
2882,1024,1,1,1,4,256,0,0.126306,16260.846
2883,1024,1,1,1,4,512,0,0.1263,16067.73
2884,1024,1,1,1,4,1024,0,0.1263,15925.42
2885,1024,1,1,2,1,16,0,0.247397,26417.258
2886,1024,1,1,2,1,32,0,0.251986,21451.037
2887,1024,1,1,2,1,64,0,0.247397,19164.768
2888,1024,1,1,2,1,128,0,0.251986,17809.232
2889,1024,1,1,2,1,256,0,0.251986,17248.238
2890,1024,1,1,2,1,512,0,0.251998,16863.602
2891,1024,1,1,2,1,1024,0,0.220583,16712.779
2892,1024,1,1,2,2,16,0,0.251998,26177.857
2893,1024,1,1,2,2,32,0,0.247397,21410.34
2894,1024,1,1,2,2,64,0,0.251986,19036.023
2895,1024,1,1,2,2,128,0,0.251986,17757.895
2896,1024,1,1,2,2,256,0,0.251998,17020.809
2897,1024,1,1,2,2,512,0,0.251998,16756.139
2898,1024,1,1,2,2,1024,0,0.220572,16758
2899,1024,1,1,2,3,16,0,0.251978,26873.182
2900,1024,1,1,2,3,32,0,0.251965,21695.758
2901,1024,1,1,2,3,64,0,0.251965,19269.838
2902,1024,1,1,2,3,128,0,0.251978,18036.662
2903,1024,1,1,2,3,256,0,0.251978,17379.643
2904,1024,1,1,2,3,512,0,0.251978,17227.49
2905,1024,1,1,2,3,1024,0,0.220563,16812.529
2906,1024,1,1,2,4,16,0,0.251968,26269.895
2907,1024,1,1,2,4,32,0,0.247367,21526.582
2908,1024,1,1,2,4,64,0,0.251955,19053.049
2909,1024,1,1,2,4,128,0,0.251968,17808.434
2910,1024,1,1,2,4,256,0,0.251968,17125.346
2911,1024,1,1,2,4,512,0,0.251968,16860.41
2912,1024,1,1,2,4,1024,0,0.220541,16782.205
2913,1024,1,1,3,1,16,0,0.37766,26984.104
2914,1024,1,1,3,1,32,0,0.37766,20773.004
2915,1024,1,1,3,1,64,0,0.37766,18789.707
2916,1024,1,1,3,1,128,0,0.37766,17956.596
2917,1024,1,1,3,1,256,0,0.37766,17496.682
2918,1024,1,1,3,1,512,0,0.37766,17355.436
2919,1024,1,1,3,1,1024,0,0.339923,17233.607
2920,1024,1,1,3,2,32,0,0.37766,20771.408
2921,1024,1,1,3,2,64,0,0.37766,18834.131
2922,1024,1,1,3,2,128,0,0.37766,17978.939
2923,1024,1,1,3,2,256,0,0.37766,17470.881
2924,1024,1,1,3,2,512,0,0.37766,17251.963
2925,1024,1,1,3,2,1024,0,0.346244,17073.211
2926,1024,1,1,3,3,32,0,0.37762,21121.996
2927,1024,1,1,3,3,64,0,0.377639,19004.104
2928,1024,1,1,3,3,128,0,0.377639,18101.301
2929,1024,1,1,3,3,256,0,0.37762,17611.328
2930,1024,1,1,3,3,512,0,0.377639,17495.086
2931,1024,1,1,3,3,1024,0,0.346224,17408.902
2932,1024,1,1,3,4,32,0,0.377629,20850.145
2933,1024,1,1,3,4,64,0,0.377629,18858.867
2934,1024,1,1,3,4,128,0,0.377629,18030.012
2935,1024,1,1,3,4,256,0,0.377629,17543.498
2936,1024,1,1,3,4,512,0,0.377629,17349.584
2937,1024,1,1,3,4,1024,0,0.346214,17093.691
2938,1024,1,1,4,1,32,0,0.503296,23458.807
2939,1024,1,1,4,1,64,0,0.503321,20634.684
2940,1024,1,1,4,1,128,0,0.503321,19387.941
2941,1024,1,1,4,1,256,0,0.503321,19193.23
2942,1024,1,1,4,1,512,0,0.503321,18864.453
2943,1024,1,1,4,1,1024,0,0.471906,18812.85
2944,1024,1,1,4,2,32,0,0.503321,23419.438
2945,1024,1,1,4,2,64,0,0.503321,20474.818
2946,1024,1,1,4,2,128,0,0.503321,19360.012
2947,1024,1,1,4,2,256,0,0.503321,19222.225
2948,1024,1,1,4,2,512,0,0.503321,18701.662
2949,1024,1,1,4,2,1024,0,0.471906,18547.914
2950,1024,1,1,4,3,32,0,0.503275,23689.693
2951,1024,1,1,4,3,64,0,0.503301,20759.438
2952,1024,1,1,4,3,128,0,0.503301,19291.117
2953,1024,1,1,4,3,256,0,0.503301,19067.678
2954,1024,1,1,4,3,512,0,0.503301,18781.463
2955,1024,1,1,4,3,1024,0,0.471862,18952.234
2956,1024,1,1,4,4,32,0,0.503517,23609.895
2957,1024,1,1,4,4,64,0,0.50329,20522.166
2958,1024,1,1,4,4,128,0,0.50329,19349.371
2959,1024,1,1,4,4,256,0,0.50329,19161.576
2960,1024,1,1,4,4,512,0,0.50329,18861.262
2961,1024,1,1,4,4,1024,0,0.471851,18626.117
2962,1024,1,2,1,1,16,0,0.247608,25960.535
2963,1024,1,2,1,1,32,0,0.2522,21638.303
2964,1024,1,2,1,1,64,0,0.247608,19707.143
2965,1024,1,2,1,1,128,0,0.247608,18632.236
2966,1024,1,2,1,1,256,0,0.252213,18030.012
2967,1024,1,2,1,1,512,0,0.252213,17968.033
2968,1024,1,2,1,1,1024,0,0.247608,17795.135
2969,1024,1,2,1,2,16,0,0.2522,25936.861
2970,1024,1,2,1,2,32,0,0.2522,21603.723
2971,1024,1,2,1,2,64,0,0.247608,19731.613
2972,1024,1,2,1,2,128,0,0.247608,18640.482
2973,1024,1,2,1,2,256,0,0.247608,18168.598
2974,1024,1,2,1,2,512,0,0.252213,17943.828
2975,1024,1,2,1,2,1024,0,0.2522,17715.334
2976,1024,1,2,1,3,16,0,0.247588,26374.697
2977,1024,1,2,1,3,32,0,0.252306,21933.828
2978,1024,1,2,1,3,64,0,0.25218,19933.773
2979,1024,1,2,1,3,128,0,0.247588,18915.26
2980,1024,1,2,1,3,256,0,0.252192,18267.551
2981,1024,1,2,1,3,512,0,0.252192,18135.613
2982,1024,1,2,1,3,1024,0,0.252192,17927.336
2983,1024,1,2,1,4,16,0,0.247578,25844.561
2984,1024,1,2,1,4,32,0,0.252296,21658.252
2985,1024,1,2,1,4,64,0,0.247578,19851.049
2986,1024,1,2,1,4,128,0,0.247578,18675.594
2987,1024,1,2,1,4,256,0,0.247578,18179.77
2988,1024,1,2,1,4,512,0,0.252182,18216.213
2989,1024,1,2,1,4,1024,0,0.252182,18024.16
2990,1024,1,2,2,1,32,0,0.503535,24310.537
2991,1024,1,2,2,1,64,0,0.50351,21200.467
2992,1024,1,2,2,1,128,0,0.494342,20395.551
2993,1024,1,2,2,1,256,0,0.503535,19468.273
2994,1024,1,2,2,1,512,0,0.503535,19402.838
2995,1024,1,2,2,1,1024,0,0.440903,19021.395
2996,1024,1,2,2,2,32,0,0.503535,24305.484
2997,1024,1,2,2,2,64,0,0.503535,21205.52
2998,1024,1,2,2,2,128,0,0.503535,20208.553
2999,1024,1,2,2,2,256,0,0.503535,19393.795
3000,1024,1,2,2,2,512,0,0.503535,19352.031
3001,1024,1,2,2,2,1024,0,0.440705,19035.227
3002,1024,1,2,2,3,32,0,0.503515,24435.025
3003,1024,1,2,2,3,64,0,0.50349,21526.848
3004,1024,1,2,2,3,128,0,0.494322,20341.553
3005,1024,1,2,2,3,256,0,0.503515,19761.141
3006,1024,1,2,2,3,512,0,0.503515,19539.297
3007,1024,1,2,2,3,1024,0,0.440684,19289.787
3008,1024,1,2,2,4,32,0,0.503505,24380.762
3009,1024,1,2,2,4,64,0,0.503479,21188.23
3010,1024,1,2,2,4,128,0,0.503505,20336.764
3011,1024,1,2,2,4,256,0,0.503505,19573.344
3012,1024,1,2,2,4,512,0,0.494312,19520.145
3013,1024,1,2,2,4,1024,0,0.432628,19373.578
3014,1024,1,2,3,1,32,0,0.754858,23254.518
3015,1024,1,2,3,1,64,0,0.754858,21140.084
3016,1024,1,2,3,1,128,0,0.741076,20311.494
3017,1024,1,2,3,1,256,0,0.754858,19608.988
3018,1024,1,2,3,1,512,0,0.754858,19360.277
3019,1024,1,2,3,1,1024,0,0.679392,19416.67
3020,1024,1,2,3,2,32,0,0.754858,23141.734
3021,1024,1,2,3,2,64,0,0.754858,21059.221
3022,1024,1,2,3,2,128,0,0.754858,20192.857
3023,1024,1,2,3,2,256,0,0.754858,19674.955
3024,1024,1,2,3,2,512,0,0.754858,19327.295
3025,1024,1,2,3,2,1024,0,0.679392,19244.834
3026,1024,1,2,3,3,32,0,0.754838,23542.33
3027,1024,1,2,3,3,64,0,0.755178,21488.277
3028,1024,1,2,3,3,128,0,0.754838,20668.199
3029,1024,1,2,3,3,256,0,0.754838,19962.502
3030,1024,1,2,3,3,512,0,0.754838,19631.598
3031,1024,1,2,3,3,1024,0,0.691972,19444.6
3032,1024,1,2,3,4,32,0,0.754827,23420.502
3033,1024,1,2,3,4,64,0,0.754827,21329.211
3034,1024,1,2,3,4,128,0,0.754827,20471.627
3035,1024,1,2,3,4,256,0,0.754827,19595.953
3036,1024,1,2,3,4,512,0,0.754827,19345.914
3037,1024,1,2,3,4,1024,0,0.691997,19180.463
3038,1024,1,2,4,1,64,0,1.006181,23318.623
3039,1024,1,2,4,1,128,0,1.006181,22391.348
3040,1024,1,2,4,1,256,0,1.006181,22130.934
3041,1024,1,2,4,1,512,0,1.006181,21530.572
3042,1024,1,2,4,1,1024,0,0.926127,21330.273
3043,1024,1,2,4,2,64,0,1.006181,24181.262
3044,1024,1,2,4,2,128,0,1.00613,22665.859
3045,1024,1,2,4,2,256,0,1.006181,22193.977
3046,1024,1,2,4,2,512,0,1.006181,21823.703
3047,1024,1,2,4,2,1024,0,0.926127,21091.672
3048,1024,1,2,4,3,32,0,1.00611,28326.074
3049,1024,1,2,4,3,64,0,1.00616,24249.092
3050,1024,1,2,4,3,128,0,1.00611,22658.678
3051,1024,1,2,4,3,256,0,1.00616,22238.398
3052,1024,1,2,4,3,512,0,1.00616,22130.137
3053,1024,1,2,4,3,1024,0,0.94333,21160.566
3054,1024,1,2,4,4,32,0,1.0061,27415.023
3055,1024,1,2,4,4,64,0,1.00615,23943.457
3056,1024,1,2,4,4,128,0,1.00615,22691.662
3057,1024,1,2,4,4,256,0,1.00615,22097.949
3058,1024,1,2,4,4,512,0,1.00615,21910.686
3059,1024,1,2,4,4,1024,0,0.926096,21213.234
3060,1024,1,3,1,1,16,0,0.371577,24715.922
3061,1024,1,3,1,1,32,0,0.378487,21273.615
3062,1024,1,3,1,1,64,0,0.378487,19837.482
3063,1024,1,3,1,1,128,0,0.378469,19041.344
3064,1024,1,3,1,1,256,0,0.378469,18700.066
3065,1024,1,3,1,1,512,0,0.378469,18731.721
3066,1024,1,3,1,1,1024,0,0.378469,18522.379
3067,1024,1,3,1,2,16,0,0.371577,25642.666
3068,1024,1,3,1,2,32,0,0.378487,21414.064
3069,1024,1,3,1,2,64,0,0.378469,20058.262
3070,1024,1,3,1,2,128,0,0.378487,19086.299
3071,1024,1,3,1,2,256,0,0.378469,18701.396
3072,1024,1,3,1,2,512,0,0.378469,18514.93
3073,1024,1,3,1,2,1024,0,0.378469,18397.623
3074,1024,1,3,1,3,16,0,0.378467,26078.107
3075,1024,1,3,1,3,32,0,0.378467,21486.15
3076,1024,1,3,1,3,64,0,0.378638,20268.402
3077,1024,1,3,1,3,128,0,0.378448,19241.377
3078,1024,1,3,1,3,256,0,0.378467,18957.82
3079,1024,1,3,1,3,512,0,0.371557,19071.402
3080,1024,1,3,1,3,1024,0,0.378448,18669.477
3081,1024,1,3,1,4,16,0,0.378457,25523.498
3082,1024,1,3,1,4,32,0,0.378457,21448.91
3083,1024,1,3,1,4,64,0,0.378438,20003.732
3084,1024,1,3,1,4,128,0,0.378438,19155.457
3085,1024,1,3,1,4,256,0,0.378438,18911.803
3086,1024,1,3,1,4,512,0,0.378627,18924.836
3087,1024,1,3,1,4,1024,0,0.378438,18587.814
3088,1024,1,3,2,1,32,0,0.755434,24103.059
3089,1024,1,3,2,1,64,0,0.755434,21272.553
3090,1024,1,3,2,1,128,0,0.755434,20578.559
3091,1024,1,3,2,1,256,0,0.755434,19781.09
3092,1024,1,3,2,1,512,0,0.741678,19658.197
3093,1024,1,3,2,1,1024,0,0.649183,20377.195
3094,1024,1,3,2,2,32,0,0.755472,24216.373
3095,1024,1,3,2,2,64,0,0.755472,21333.199
3096,1024,1,3,2,2,128,0,0.755472,20704.643
3097,1024,1,3,2,2,256,0,0.755434,19905.844
3098,1024,1,3,2,2,512,0,0.755472,19552.861
3099,1024,1,3,2,2,1024,0,0.649183,20457.527
3100,1024,1,3,2,3,32,0,0.755451,24192.967
3101,1024,1,3,2,3,64,0,0.755792,21246.484
3102,1024,1,3,2,3,128,0,0.755792,20578.293
3103,1024,1,3,2,3,256,0,0.741659,20150.83
3104,1024,1,3,2,3,512,0,0.755451,19988.037
3105,1024,1,3,2,3,1024,0,0.649163,20305.643
3106,1024,1,3,2,4,32,0,0.755403,24470.139
3107,1024,1,3,2,4,64,0,0.755441,21212.436
3108,1024,1,3,2,4,128,0,0.755441,20503.547
3109,1024,1,3,2,4,256,0,0.755403,19890.682
3110,1024,1,3,2,4,512,0,0.755403,19669.902
3111,1024,1,3,2,4,1024,0,0.649153,20472.424
3112,1024,1,3,3,1,32,0,1.132399,23545.521
3113,1024,1,3,3,1,64,0,1.132399,21630.854
3114,1024,1,3,3,1,128,0,1.132399,21186.9
3115,1024,1,3,3,1,256,0,1.132399,20467.369
3116,1024,1,3,3,1,512,0,1.132456,20056.666
3117,1024,1,3,3,1,1024,0,1.019284,20500.619
3118,1024,1,3,3,2,64,0,1.132399,21733.264
3119,1024,1,3,3,2,128,0,1.132399,20952.021
3120,1024,1,3,3,2,256,0,1.132456,20355.117
3121,1024,1,3,3,2,512,0,1.132456,19911.695
3122,1024,1,3,3,2,1024,0,1.03824,20321.602
3123,1024,1,3,3,3,64,0,1.132435,21684.055
3124,1024,1,3,3,3,128,0,1.132435,20845.355
3125,1024,1,3,3,3,256,0,1.132435,20081.936
3126,1024,1,3,3,3,512,0,1.132379,19989.102
3127,1024,1,3,3,3,1024,0,1.019265,20710.494
3128,1024,1,3,3,4,64,0,1.132425,21767.312
3129,1024,1,3,3,4,128,0,1.132368,20971.439
3130,1024,1,3,3,4,256,0,1.132368,20316.814
3131,1024,1,3,3,4,512,0,1.132368,19878.18
3132,1024,1,3,3,4,1024,0,1.038158,20695.598
3133,1024,1,3,4,1,64,0,1.50944,23019.373
3134,1024,1,3,4,1,128,0,1.51012,22465.828
3135,1024,1,3,4,1,256,0,1.509364,21826.098
3136,1024,1,3,4,1,512,0,1.50944,21632.449
3137,1024,1,3,4,1,1024,0,1.389386,22435.238
3138,1024,1,3,4,2,64,0,1.50944,23211.691
3139,1024,1,3,4,2,128,0,1.50944,22103.803
3140,1024,1,3,4,2,256,0,1.481881,22295.057
3141,1024,1,3,4,2,512,0,1.509364,21515.941
3142,1024,1,3,4,2,1024,0,1.389386,22280.426
3143,1024,1,3,4,3,64,0,1.509419,23200.52
3144,1024,1,3,4,3,128,0,1.5101,22254.092
3145,1024,1,3,4,3,256,0,1.509344,22108.59
3146,1024,1,3,4,3,512,0,1.509419,21685.385
3147,1024,1,3,4,3,1024,0,1.389366,22560.789
3148,1024,1,3,4,4,64,0,1.509409,23268.35
3149,1024,1,3,4,4,128,0,1.509409,22211.531
3150,1024,1,3,4,4,256,0,1.509333,21919.197
3151,1024,1,3,4,4,512,0,1.509333,21671.285
3152,1024,1,3,4,4,1024,0,1.415194,22309.42
3153,1024,1,4,1,1,32,0,0.50421,26424.439
3154,1024,1,4,1,1,64,0,0.495004,23840.781
3155,1024,1,4,1,1,128,0,0.504185,22341.34
3156,1024,1,4,1,1,256,0,0.504185,21810.936
3157,1024,1,4,1,1,512,0,0.504185,21631.119
3158,1024,1,4,1,1,1024,0,0.504185,21403.955
3159,1024,1,4,1,2,32,0,0.50421,26317.508
3160,1024,1,4,1,2,64,0,0.50421,23891.588
3161,1024,1,4,1,2,128,0,0.504185,22446.941
3162,1024,1,4,1,2,256,0,0.504185,21739.115
3163,1024,1,4,1,2,512,0,0.50421,21681.66
3164,1024,1,4,1,2,1024,0,0.50421,21477.639
3165,1024,1,4,1,3,32,0,0.504165,25974.367
3166,1024,1,4,1,3,64,0,0.50419,23232.973
3167,1024,1,4,1,3,128,0,0.50419,21773.164
3168,1024,1,4,1,3,256,0,0.504165,20876.213
3169,1024,1,4,1,3,512,0,0.504165,21131.838
3170,1024,1,4,1,3,1024,0,0.494985,20840.303
3171,1024,1,4,1,4,32,0,0.50418,26259.254
3172,1024,1,4,1,4,64,0,0.504154,23951.971
3173,1024,1,4,1,4,128,0,0.504154,22741.67
3174,1024,1,4,1,4,256,0,0.504154,21867.062
3175,1024,1,4,1,4,512,0,0.50418,21736.723
3176,1024,1,4,1,4,1024,0,0.494974,21604.52
3177,1024,1,4,2,1,32,0,1.006805,28406.938
3178,1024,1,4,2,1,64,0,0.988473,25032.195
3179,1024,1,4,2,1,128,0,1.006805,23165.143
3180,1024,1,4,2,1,256,0,0.988473,22762.152
3181,1024,1,4,2,1,512,0,0.988473,22626.492
3182,1024,1,4,2,1,1024,0,0.881194,22619.576
3183,1024,1,4,2,2,32,0,1.006805,28260.639
3184,1024,1,4,2,2,64,0,1.006805,24725.764
3185,1024,1,4,2,2,128,0,1.006805,23362.779
3186,1024,1,4,2,2,256,0,0.988473,22640.059
3187,1024,1,4,2,2,512,0,1.006805,22236.27
3188,1024,1,4,2,2,1024,0,0.881194,22361.289
3189,1024,1,4,2,3,32,0,1.006785,28725.871
3190,1024,1,4,2,3,64,0,0.988453,25001.605
3191,1024,1,4,2,3,128,0,1.007289,23461.199
3192,1024,1,4,2,3,256,0,1.006835,22778.111
3193,1024,1,4,2,3,512,0,1.006785,22326.977
3194,1024,1,4,2,3,1024,0,0.88113,22024.533
3195,1024,1,4,2,4,32,0,1.006775,28325.01
3196,1024,1,4,2,4,64,0,1.006775,24777.9
3197,1024,1,4,2,4,128,0,0.988443,23492.854
3198,1024,1,4,2,4,256,0,1.006825,22395.072
3199,1024,1,4,2,4,512,0,1.006775,22266.328
3200,1024,1,4,2,4,1024,0,0.881164,22516.635
3201,1024,1,4,3,1,64,0,1.509501,26040.602
3202,1024,1,4,3,1,128,0,1.509501,24454.711
3203,1024,1,4,3,1,256,0,1.509425,23599.52
3204,1024,1,4,3,1,512,0,1.509501,22879.99
3205,1024,1,4,3,1,1024,0,1.358574,23297.609
3206,1024,1,4,3,2,64,0,1.509501,25103.484
3207,1024,1,4,3,2,128,0,1.509425,23857.273
3208,1024,1,4,3,2,256,0,1.509425,22878.395
3209,1024,1,4,3,2,512,0,1.509501,22557.332
3210,1024,1,4,3,2,1024,0,1.358574,22819.342
3211,1024,1,4,3,3,64,0,1.509481,25838.707
3212,1024,1,4,3,3,128,0,1.509405,24890.684
3213,1024,1,4,3,3,256,0,1.509481,23196.529
3214,1024,1,4,3,3,512,0,1.509405,22769.068
3215,1024,1,4,3,3,1024,0,1.383819,23328.199
3216,1024,1,4,3,4,64,0,1.51015,25171.049
3217,1024,1,4,3,4,128,0,1.50947,23926.168
3218,1024,1,4,3,4,256,0,1.50947,23237.494
3219,1024,1,4,3,4,512,0,1.50947,22700.705
3220,1024,1,4,3,4,1024,0,1.358544,22708.951
3221,1024,1,4,4,1,64,0,2.012046,28684.908
3222,1024,1,4,4,1,128,0,2.012046,26057.893
3223,1024,1,4,4,1,256,0,2.012046,25410.182
3224,1024,1,4,4,1,512,0,2.012046,25708.367
3225,1024,1,4,4,1,1024,0,1.852042,24856.369
3226,1024,1,4,4,2,64,0,2.012146,28821.898
3227,1024,1,4,4,2,128,0,2.012046,26386.402
3228,1024,1,4,4,2,256,0,2.012046,25235.951
3229,1024,1,4,4,2,512,0,2.012046,25897.494
3230,1024,1,4,4,2,1024,0,1.852042,24633.463
3231,1024,1,4,4,3,64,0,2.012126,28297.879
3232,1024,1,4,4,3,128,0,2.012126,26203.66
3233,1024,1,4,4,3,256,0,2.012126,25568.451
3234,1024,1,4,4,3,512,0,2.012126,25149.502
3235,1024,1,4,4,3,1024,0,1.852022,24868.871
3236,1024,1,4,4,4,64,0,2.012015,28269.15
3237,1024,1,4,4,4,128,0,2.012116,26319.637
3238,1024,1,4,4,4,256,0,2.012015,25345.277
3239,1024,1,4,4,4,512,0,2.012015,25513.391
3240,1024,1,4,4,4,1024,0,1.852012,24671.766
3241,1024,3,1,1,1,32,0,0.221996,8647.926
3242,1024,3,1,1,1,64,0,0.23003,6652.926
3243,1024,3,1,1,1,128,0,0.216286,5530.938
3244,1024,3,1,1,1,256,0,0.215655,4982.978
3245,1024,3,1,1,1,512,0,0.220152,5019.154
3246,1024,3,1,1,1,1024,0,0.213002,4652.606
3247,1024,3,1,1,2,32,0,0.213126,8664.95
3248,1024,3,1,1,2,64,0,0.217519,6707.19
3249,1024,3,1,1,2,128,0,0.21502,5513.382
3250,1024,3,1,1,2,256,0,0.216812,4981.382
3251,1024,3,1,1,2,512,0,0.215247,4881.632
3252,1024,3,1,1,2,1024,0,0.213277,4687.718
3253,1024,3,1,1,3,32,0,0.172367,9067.674
3254,1024,3,1,1,3,64,0,0.171483,7064.96
3255,1024,3,1,1,3,128,0,0.171862,5811.036
3256,1024,3,1,1,3,256,0,0.175901,5142.844
3257,1024,3,1,1,3,512,0,0.17676,5163.592
3258,1024,3,1,1,3,1024,0,0.173452,4823.378
3259,1024,3,1,1,4,32,0,0.22961,9161.04
3260,1024,3,1,1,4,64,0,0.231958,7121.618
3261,1024,3,1,1,4,128,0,0.22446,5597.172
3262,1024,3,1,1,4,256,0,0.233346,5066.768
3263,1024,3,1,1,4,512,0,0.231882,5029.528
3264,1024,3,1,1,4,1024,0,0.230115,4773.902
3265,1024,3,1,2,1,32,0,0.461524,13307.448
3266,1024,3,1,2,1,64,0,0.446035,9332.61
3267,1024,3,1,2,1,128,0,0.393512,8144.92
3268,1024,3,1,2,1,256,0,0.446405,7179.34
3269,1024,3,1,2,1,512,0,0.435494,6957.762
3270,1024,3,1,2,1,1024,0,0.419722,6439.86
3271,1024,3,1,2,2,32,0,0.450354,13267.814
3272,1024,3,1,2,2,64,0,0.444299,9627.072
3273,1024,3,1,2,2,128,0,0.387583,8145.718
3274,1024,3,1,2,2,256,0,0.420402,7259.672
3275,1024,3,1,2,2,512,0,0.41638,7076.664
3276,1024,3,1,2,2,1024,0,0.42208,6461.938
3277,1024,3,1,2,3,32,0,0.412831,13325.536
3278,1024,3,1,2,3,64,0,0.413709,9852.906
3279,1024,3,1,2,3,128,0,0.395268,8015.91
3280,1024,3,1,2,3,256,0,0.416297,7900.732
3281,1024,3,1,2,3,512,0,0.402385,7282.548
3282,1024,3,1,2,3,1024,0,0.382811,6963.348
3283,1024,3,1,2,4,32,0,0.447937,12959.786
3284,1024,3,1,2,4,64,0,0.432501,9464.812
3285,1024,3,1,2,4,128,0,0.406665,8213.814
3286,1024,3,1,2,4,256,0,0.454546,7277.228
3287,1024,3,1,2,4,512,0,0.454454,6946.324
3288,1024,3,1,2,4,1024,0,0.440772,6594.406
3289,1024,3,1,3,1,64,0,0.526375,9973.404
3290,1024,3,1,3,1,128,0,0.539761,8068.312
3291,1024,3,1,3,1,256,0,0.548099,7331.758
3292,1024,3,1,3,1,512,0,0.539874,7594.566
3293,1024,3,1,3,1,1024,0,0.480374,7275.1
3294,1024,3,1,3,2,64,0,0.530571,9682.666
3295,1024,3,1,3,2,128,0,0.515543,8041.712
3296,1024,3,1,3,2,256,0,0.527565,7052.458
3297,1024,3,1,3,2,512,0,0.53437,7356.496
3298,1024,3,1,3,2,1024,0,0.418287,7049.532
3299,1024,3,1,3,3,64,0,0.549812,10149.496
3300,1024,3,1,3,3,128,0,0.53161,8227.912
3301,1024,3,1,3,3,256,0,0.533595,7483.112
3302,1024,3,1,3,3,512,0,0.537848,7192.374
3303,1024,3,1,3,3,1024,0,0.430108,7565.572
3304,1024,3,1,3,4,64,0,0.523255,10574.83
3305,1024,3,1,3,4,128,0,0.527451,8026.816
3306,1024,3,1,3,4,256,0,0.545199,7370.594
3307,1024,3,1,3,4,512,0,0.514806,7572.488
3308,1024,3,1,3,4,1024,0,0.538735,7145.292
3309,1024,3,1,4,1,64,0,0.816887,12665.59
3310,1024,3,1,4,1,128,0,0.745551,11258.982
3311,1024,3,1,4,1,256,0,0.775179,9893.604
3312,1024,3,1,4,1,512,0,0.82209,9637.712
3313,1024,3,1,4,1,1024,0,0.886036,8215.676
3314,1024,3,1,4,2,64,0,0.83908,12767.202
3315,1024,3,1,4,2,128,0,0.768987,10697.988
3316,1024,3,1,4,2,256,0,0.77992,9917.012
3317,1024,3,1,4,2,512,0,0.840843,9522.534
3318,1024,3,1,4,2,1024,0,0.929277,8620.528
3319,1024,3,1,4,3,64,0,0.68555,12268.718
3320,1024,3,1,4,3,128,0,0.706445,10689.476
3321,1024,3,1,4,3,256,0,0.684845,9762.466
3322,1024,3,1,4,3,512,0,0.652313,9242.436
3323,1024,3,1,4,3,1024,0,0.719644,8363.572
3324,1024,3,1,4,4,64,0,0.833291,12902.596
3325,1024,3,1,4,4,128,0,0.781982,11027.03
3326,1024,3,1,4,4,256,0,0.77343,9918.342
3327,1024,3,1,4,4,512,0,0.831704,9529.184
3328,1024,3,1,4,4,1024,0,0.776771,8306.648
3329,1024,3,2,1,1,32,0,0.47354,12273.506
3330,1024,3,2,1,1,64,0,0.473237,10045.756
3331,1024,3,2,1,1,128,0,0.46223,8330.056
3332,1024,3,2,1,1,256,0,0.474448,7463.428
3333,1024,3,2,1,1,512,0,0.477427,7252.224
3334,1024,3,2,1,1,1024,0,0.439106,7217.112
3335,1024,3,2,1,2,32,0,0.464238,12409.964
3336,1024,3,2,1,2,64,0,0.477462,9612.442
3337,1024,3,2,1,2,128,0,0.44122,8194.13
3338,1024,3,2,1,2,256,0,0.446369,7504.658
3339,1024,3,2,1,2,512,0,0.492151,7219.772
3340,1024,3,2,1,2,1024,0,0.440362,7236.796
3341,1024,3,2,1,3,32,0,0.460718,11492.264
3342,1024,3,2,1,3,64,0,0.450169,9113.958
3343,1024,3,2,1,3,128,0,0.462535,7844.606
3344,1024,3,2,1,3,256,0,0.441942,7191.31
3345,1024,3,2,1,3,512,0,0.457386,7090.23
3346,1024,3,2,1,3,1024,0,0.46733,6996.864
3347,1024,3,2,1,4,32,0,0.463121,12386.024
3348,1024,3,2,1,4,64,0,0.482704,9982.182
3349,1024,3,2,1,4,128,0,0.448081,8574.776
3350,1024,3,2,1,4,256,0,0.442933,7611.59
3351,1024,3,2,1,4,512,0,0.478616,7384.958
3352,1024,3,2,1,4,1024,0,0.45873,7317.66
3353,1024,3,2,2,1,64,0,0.851857,12865.888
3354,1024,3,2,2,1,128,0,0.844,10805.718
3355,1024,3,2,2,1,256,0,0.84705,10019.422
3356,1024,3,2,2,1,512,0,0.719309,9586.108
