n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
2938,1024,1,1,2,3,32,0,0.188923,31468.066
2939,1024,1,1,2,3,64,0,0.188923,29502.326
2940,1024,1,1,2,3,128,0,0.188933,28686.238
2941,1024,1,1,2,3,256,0,0.188933,28166.207
2942,1024,1,1,2,3,512,0,0.188933,28023.633
2943,1024,1,1,2,3,1024,0,0.188933,27949.684
2944,1024,1,1,2,4,16,0,0.188922,34990.438
2945,1024,1,1,2,4,32,0,0.188913,31303.412
2946,1024,1,1,2,4,64,0,0.188922,29473.332
2947,1024,1,1,2,4,128,0,0.188922,28538.342
2948,1024,1,1,2,4,256,0,0.188922,28128.17
2949,1024,1,1,2,4,512,0,0.188922,27917.764
2950,1024,1,1,2,4,1024,0,0.188922,27724.115
2951,1024,1,1,3,1,32,0,0.251771,31464.607
2952,1024,1,1,3,1,64,0,0.251771,29702.891
2953,1024,1,1,3,1,128,0,0.251783,28833.07
2954,1024,1,1,3,1,256,0,0.251771,28252.393
2955,1024,1,1,3,1,512,0,0.251783,28187.754
2956,1024,1,1,3,1,1024,0,0.251783,27844.613
2957,1024,1,1,3,2,32,0,0.251771,31460.352
2958,1024,1,1,3,2,64,0,0.251783,29655.01
2959,1024,1,1,3,2,128,0,0.251783,28773.752
2960,1024,1,1,3,2,256,0,0.251783,28237.496
2961,1024,1,1,3,2,512,0,0.251783,28176.848
2962,1024,1,1,3,2,1024,0,0.251771,27747.258
2963,1024,1,1,3,3,16,0,0.251763,36046.723
2964,1024,1,1,3,3,32,0,0.251751,31698.156
2965,1024,1,1,3,3,64,0,0.251763,29763.805
2966,1024,1,1,3,3,128,0,0.251763,28880.152
2967,1024,1,1,3,3,256,0,0.251763,28318.893
2968,1024,1,1,3,3,512,0,0.251751,28195.469
2969,1024,1,1,3,3,1024,0,0.251763,27933.99
2970,1024,1,1,3,4,16,0,0.251753,35852.277
2971,1024,1,1,3,4,32,0,0.25174,31381.883
2972,1024,1,1,3,4,64,0,0.251753,29782.689
2973,1024,1,1,3,4,128,0,0.251753,28809.396
2974,1024,1,1,3,4,256,0,0.25174,28333.787
2975,1024,1,1,3,4,512,0,0.251753,28105.561
2976,1024,1,1,3,4,1024,0,0.251753,27765.611
2977,1024,1,1,4,1,32,0,0.314756,33566.008
2978,1024,1,1,4,1,64,0,0.314598,31475.248
2979,1024,1,1,4,1,128,0,0.314614,30177.967
2980,1024,1,1,4,1,256,0,0.314598,29840.943
2981,1024,1,1,4,1,512,0,0.314598,29569.092
2982,1024,1,1,4,1,1024,0,0.314598,29210.258
2983,1024,1,1,4,2,32,0,0.314614,33576.914
2984,1024,1,1,4,2,64,0,0.314614,31573.668
2985,1024,1,1,4,2,128,0,0.314614,30388.105
2986,1024,1,1,4,2,256,0,0.314614,29623.09
2987,1024,1,1,4,2,512,0,0.314614,29198.021
2988,1024,1,1,4,2,1024,0,0.314598,29227.016
2989,1024,1,1,4,3,32,0,0.314594,33411.461
2990,1024,1,1,4,3,64,0,0.314594,31315.115
2991,1024,1,1,4,3,128,0,0.314594,30385.713
2992,1024,1,1,4,3,256,0,0.314594,30037.252
2993,1024,1,1,4,3,512,0,0.314578,29732.416
2994,1024,1,1,4,3,1024,0,0.314578,29293.781
2995,1024,1,1,4,4,32,0,0.314583,33464.93
2996,1024,1,1,4,4,64,0,0.314583,31573.668
2997,1024,1,1,4,4,128,0,0.314568,30377.732
2998,1024,1,1,4,4,256,0,0.314583,29770.721
2999,1024,1,1,4,4,512,0,0.314568,29621.229
3000,1024,1,1,4,4,1024,0,0.314568,29150.674
3001,1024,1,2,1,1,16,0,0.081877,30568.453
3002,1024,1,2,1,1,32,0,0.08165,27208.076
3003,1024,1,2,1,1,64,0,0.081364,25813.971
3004,1024,1,2,1,1,128,0,0.081999,24905.58
3005,1024,1,2,1,1,256,0,0.081898,24652.348
3006,1024,1,2,1,1,512,0,0.082172,24670.701
3007,1024,1,2,1,1,1024,0,0.082037,24420.662
3008,1024,1,2,1,2,16,0,0.080708,30473.758
3009,1024,1,2,1,2,32,0,0.081166,27066.564
3010,1024,1,2,1,2,64,0,0.081179,25639.74
3011,1024,1,2,1,2,128,0,0.0821,24695.973
3012,1024,1,2,1,2,256,0,0.081822,24427.312
3013,1024,1,2,1,2,512,0,0.08189,24710.867
3014,1024,1,2,1,2,1024,0,0.081482,24309.207
3015,1024,1,2,1,3,16,0,0.081551,30784.713
3016,1024,1,2,1,3,32,0,0.081925,27271.117
3017,1024,1,2,1,3,64,0,0.080853,25737.096
3018,1024,1,2,1,3,128,0,0.082224,24776.836
3019,1024,1,2,1,3,256,0,0.081887,24478.385
3020,1024,1,2,1,3,512,0,0.081934,24762.738
3021,1024,1,2,1,3,1024,0,0.081959,24389.539
3022,1024,1,2,1,4,16,0,0.081198,30358.846
3023,1024,1,2,1,4,32,0,0.081228,26971.336
3024,1024,1,2,1,4,64,0,0.082002,25529.084
3025,1024,1,2,1,4,128,0,0.081972,24745.447
3026,1024,1,2,1,4,256,0,0.081859,24466.148
3027,1024,1,2,1,4,512,0,0.081867,24631.865
3028,1024,1,2,1,4,1024,0,0.082082,24380.496
3029,1024,1,2,2,1,32,0,0.124991,29205.736
3030,1024,1,2,2,1,64,0,0.125092,27020.279
3031,1024,1,2,2,1,128,0,0.125627,25869.299
3032,1024,1,2,2,1,256,0,0.122438,25530.945
3033,1024,1,2,2,1,512,0,0.120603,25450.613
3034,1024,1,2,2,1,1024,0,0.125363,25286.492
3035,1024,1,2,2,2,32,0,0.124486,29171.422
3036,1024,1,2,2,2,64,0,0.125073,26974.262
3037,1024,1,2,2,2,128,0,0.124676,25874.352
3038,1024,1,2,2,2,256,0,0.122835,25493.439
3039,1024,1,2,2,2,512,0,0.123163,25458.062
3040,1024,1,2,2,2,1024,0,0.122362,24982.188
3041,1024,1,2,2,3,32,0,0.12448,29302.826
3042,1024,1,2,2,3,64,0,0.123213,27226.164
3043,1024,1,2,2,3,128,0,0.123446,26058.424
3044,1024,1,2,2,3,256,0,0.125413,25422.152
3045,1024,1,2,2,3,512,0,0.124776,25313.891
3046,1024,1,2,2,3,1024,0,0.123188,25352.992
3047,1024,1,2,2,4,32,0,0.124873,29243.508
3048,1024,1,2,2,4,64,0,0.123852,27058.053
3049,1024,1,2,2,4,128,0,0.124728,25887.387
3050,1024,1,2,2,4,256,0,0.123209,25513.656
3051,1024,1,2,2,4,512,0,0.122875,25476.416
3052,1024,1,2,2,4,1024,0,0.12459,25358.844
3053,1024,1,2,3,1,32,0,0.162188,29483.973
3054,1024,1,2,3,1,64,0,0.16596,27201.426
3055,1024,1,2,3,1,128,0,0.166245,26176.527
3056,1024,1,2,3,1,256,0,0.166237,25604.361
3057,1024,1,2,3,1,512,0,0.161818,25484.131
3058,1024,1,2,3,1,1024,0,0.166187,25446.891
3059,1024,1,2,3,2,32,0,0.165195,29572.283
3060,1024,1,2,3,2,64,0,0.161205,27370.602
3061,1024,1,2,3,2,128,0,0.166531,26182.912
3062,1024,1,2,3,2,256,0,0.166094,25709.432
3063,1024,1,2,3,2,512,0,0.165657,25466.043
3064,1024,1,2,3,2,1024,0,0.16554,25294.738
3065,1024,1,2,3,3,32,0,0.160577,29711.668
3066,1024,1,2,3,3,64,0,0.165919,27562.121
3067,1024,1,2,3,3,128,0,0.166566,26173.867
3068,1024,1,2,3,3,256,0,0.165457,25650.912
3069,1024,1,2,3,3,512,0,0.165953,25542.385
3070,1024,1,2,3,3,1024,0,0.165239,25390.764
3071,1024,1,2,3,4,32,0,0.160842,29615.643
3072,1024,1,2,3,4,64,0,0.161733,27365.814
3073,1024,1,2,3,4,128,0,0.165832,26175.197
3074,1024,1,2,3,4,256,0,0.165798,25690.279
3075,1024,1,2,3,4,512,0,0.165488,25563.133
3076,1024,1,2,3,4,1024,0,0.165303,25260.689
3077,1024,1,2,4,1,32,0,0.202675,31241.434
3078,1024,1,2,4,1,64,0,0.204691,28993.469
3079,1024,1,2,4,1,128,0,0.202413,27890.365
3080,1024,1,2,4,1,256,0,0.203421,27396.936
3081,1024,1,2,4,1,512,0,0.202297,27313.412
3082,1024,1,2,4,1,1024,0,0.207316,26731.139
3083,1024,1,2,4,2,32,0,0.204219,31403.428
3084,1024,1,2,4,2,64,0,0.202486,29143.758
3085,1024,1,2,4,2,128,0,0.202549,27994.105
3086,1024,1,2,4,2,256,0,0.202822,27646.977
3087,1024,1,2,4,2,512,0,0.202497,27392.68
3088,1024,1,2,4,2,1024,0,0.206812,26720.764
3089,1024,1,2,4,3,64,0,0.202165,29118.754
3090,1024,1,2,4,3,128,0,0.203288,28084.014
3091,1024,1,2,4,3,256,0,0.203939,27362.355
3092,1024,1,2,4,3,512,0,0.208632,27347.193
3093,1024,1,2,4,3,1024,0,0.205503,27100.08
3094,1024,1,2,4,4,64,0,0.202812,28995.596
3095,1024,1,2,4,4,128,0,0.202634,27922.553
3096,1024,1,2,4,4,256,0,0.201794,27366.346
3097,1024,1,2,4,4,512,0,0.202991,27436.57
3098,1024,1,2,4,4,1024,0,0.207662,26748.428
3099,1024,1,3,1,1,16,0,0.120761,27645.646
3100,1024,1,3,1,1,32,0,0.121985,23814.715
3101,1024,1,3,1,1,64,0,0.125057,22376.186
3102,1024,1,3,1,1,128,0,0.121114,21669.158
3103,1024,1,3,1,1,256,0,0.122767,21323.623
3104,1024,1,3,1,1,512,0,0.125631,21530.838
3105,1024,1,3,1,1,1024,0,0.125517,21350.225
3106,1024,1,3,1,2,16,0,0.121139,27536.32
3107,1024,1,3,1,2,32,0,0.123783,23833.068
3108,1024,1,3,1,2,64,0,0.125006,22360.492
3109,1024,1,3,1,2,128,0,0.125549,21566.748
3110,1024,1,3,1,2,256,0,0.125322,21291.971
3111,1024,1,3,1,2,512,0,0.124262,21560.363
3112,1024,1,3,1,2,1024,0,0.124041,21378.951
3113,1024,1,3,1,3,16,0,0.121663,27636.602
3114,1024,1,3,1,3,32,0,0.122741,23985.486
3115,1024,1,3,1,3,64,0,0.120527,22554.141
3116,1024,1,3,1,3,128,0,0.123713,21742.574
3117,1024,1,3,1,3,256,0,0.122918,21416.725
3118,1024,1,3,1,3,512,0,0.125473,21262.977
3119,1024,1,3,1,3,1024,0,0.125334,21042.463
3120,1024,1,3,1,4,16,0,0.12441,27526.479
3121,1024,1,3,1,4,32,0,0.122536,23948.777
3122,1024,1,3,1,4,64,0,0.124082,22443.219
3123,1024,1,3,1,4,128,0,0.12482,21751.617
3124,1024,1,3,1,4,256,0,0.122107,21474.979
3125,1024,1,3,1,4,512,0,0.125343,21527.113
3126,1024,1,3,1,4,1024,0,0.122019,21345.969
3127,1024,1,3,2,1,32,0,0.177113,26036.879
3128,1024,1,3,2,1,64,0,0.183041,23819.768
3129,1024,1,3,2,1,128,0,0.179873,22588.721
3130,1024,1,3,2,1,256,0,0.188439,22500.143
3131,1024,1,3,2,1,512,0,0.187285,22517.166
3132,1024,1,3,2,1,1024,0,0.1872,22241.059
3133,1024,1,3,2,2,32,0,0.185064,25721.934
3134,1024,1,3,2,2,64,0,0.176564,23971.654
3135,1024,1,3,2,2,128,0,0.188685,22546.691
3136,1024,1,3,2,2,256,0,0.187616,22536.318
3137,1024,1,3,2,2,512,0,0.18737,22498.279
3138,1024,1,3,2,2,1024,0,0.187314,22240.26
3139,1024,1,3,2,3,32,0,0.188101,26054.168
3140,1024,1,3,2,3,64,0,0.187383,24031.504
3141,1024,1,3,2,3,128,0,0.188007,22797.264
3142,1024,1,3,2,3,256,0,0.184717,22534.189
3143,1024,1,3,2,3,512,0,0.180084,22276.17
3144,1024,1,3,2,3,1024,0,0.183422,22102.473
3145,1024,1,3,2,4,32,0,0.183853,25872.225
3146,1024,1,3,2,4,64,0,0.176706,24000.648
3147,1024,1,3,2,4,128,0,0.188495,22573.824
3148,1024,1,3,2,4,256,0,0.18736,22640.324
3149,1024,1,3,2,4,512,0,0.187389,22428.854
3150,1024,1,3,2,4,1024,0,0.188466,22238.664
3151,1024,1,3,3,1,32,0,0.240757,25923.828
3152,1024,1,3,3,1,64,0,0.246729,23911.805
3153,1024,1,3,3,1,128,0,0.246427,23017.246
3154,1024,1,3,3,1,256,0,0.245948,22407.043
3155,1024,1,3,3,1,512,0,0.246692,22310.75
3156,1024,1,3,3,1,1024,0,0.250472,22114.176
3157,1024,1,3,3,2,64,0,0.248178,23960.217
3158,1024,1,3,3,2,128,0,0.242584,22999.955
3159,1024,1,3,3,2,256,0,0.246918,22494.023
3160,1024,1,3,3,2,512,0,0.250207,22223.502
3161,1024,1,3,3,2,1024,0,0.250434,22098.748
3162,1024,1,3,3,3,64,0,0.245362,24150.141
3163,1024,1,3,3,3,128,0,0.25117,22988.252
3164,1024,1,3,3,3,256,0,0.251271,22459.178
3165,1024,1,3,3,3,512,0,0.251385,22280.16
3166,1024,1,3,3,3,1024,0,0.244493,22218.182
3167,1024,1,3,3,4,32,0,0.240987,25981.283
3168,1024,1,3,3,4,64,0,0.24551,24109.975
3169,1024,1,3,3,4,128,0,0.241642,23121.252
3170,1024,1,3,3,4,256,0,0.246631,22532.328
3171,1024,1,3,3,4,512,0,0.250348,22206.744
3172,1024,1,3,3,4,1024,0,0.250751,22045.281
3173,1024,1,3,4,1,64,0,0.304613,26661.713
3174,1024,1,3,4,1,128,0,0.311179,24904.25
3175,1024,1,3,4,1,256,0,0.310817,24805.83
3176,1024,1,3,4,1,512,0,0.305495,24419.598
3177,1024,1,3,4,1,1024,0,0.304597,24249.357
3178,1024,1,3,4,2,64,0,0.313982,26676.076
3179,1024,1,3,4,2,128,0,0.303165,25136.201
3180,1024,1,3,4,2,256,0,0.302724,24603.67
3181,1024,1,3,4,2,512,0,0.304314,24331.285
3182,1024,1,3,4,2,1024,0,0.304141,24232.334
3183,1024,1,3,4,3,64,0,0.312999,27493.229
3184,1024,1,3,4,3,128,0,0.313928,25149.236
3185,1024,1,3,4,3,256,0,0.305914,25066.244
3186,1024,1,3,4,3,512,0,0.30574,25011.182
3187,1024,1,3,4,3,1024,0,0.311456,24290.322
3188,1024,1,3,4,4,64,0,0.303911,28505.891
3189,1024,1,3,4,4,128,0,0.308634,25226.643
3190,1024,1,3,4,4,256,0,0.304808,25249.783
3191,1024,1,3,4,4,512,0,0.303076,24483.172
3192,1024,1,3,4,4,1024,0,0.303706,24284.203
3193,1024,1,4,1,1,32,0,0.163829,27209.672
3194,1024,1,4,1,1,64,0,0.163131,25717.943
3195,1024,1,4,1,1,128,0,0.16388,24709.271
3196,1024,1,4,1,1,256,0,0.161533,24653.678
3197,1024,1,4,1,1,512,0,0.162315,24880.842
3198,1024,1,4,1,1,1024,0,0.166142,23908.879
3199,1024,1,4,1,2,32,0,0.163888,27332.031
3200,1024,1,4,1,2,64,0,0.163257,25734.701
3201,1024,1,4,1,2,128,0,0.163552,24787.477
3202,1024,1,4,1,2,256,0,0.16229,24443.805
3203,1024,1,4,1,2,512,0,0.163602,27468.225
3204,1024,1,4,1,2,1024,0,0.162509,24705.549
3205,1024,1,4,1,3,32,0,0.162485,27329.371
3206,1024,1,4,1,3,64,0,0.164066,25585.742
3207,1024,1,4,1,3,128,0,0.162687,25137.266
3208,1024,1,4,1,3,256,0,0.161964,24539.564
3209,1024,1,4,1,3,512,0,0.16172,24788.807
3210,1024,1,4,1,3,1024,0,0.162721,24404.701
3211,1024,1,4,1,4,32,0,0.163012,27339.48
3212,1024,1,4,1,4,64,0,0.163155,25936.596
3213,1024,1,4,1,4,128,0,0.162221,24922.072
3214,1024,1,4,1,4,256,0,0.161893,24827.109
3215,1024,1,4,1,4,512,0,0.164744,27538.447
3216,1024,1,4,1,4,1024,0,0.163129,27144.502
3217,1024,1,4,2,1,64,0,0.244551,27706.027
3218,1024,1,4,2,1,128,0,0.246883,26593.615
3219,1024,1,4,2,1,256,0,0.246568,25522.434
3220,1024,1,4,2,1,512,0,0.249454,25510.996
3221,1024,1,4,2,1,1024,0,0.247072,28324.213
3222,1024,1,4,2,2,32,0,0.246215,33368.637
3223,1024,1,4,2,2,64,0,0.247639,28527.701
3224,1024,1,4,2,2,128,0,0.247223,26851.104
3225,1024,1,4,2,2,256,0,0.248685,25756.779
3226,1024,1,4,2,2,512,0,0.250349,25601.701
3227,1024,1,4,2,2,1024,0,0.246706,25651.178
3228,1024,1,4,2,3,64,0,0.245112,28220.738
3229,1024,1,4,2,3,128,0,0.24825,26692.035
3230,1024,1,4,2,3,256,0,0.248187,25973.305
3231,1024,1,4,2,3,512,0,0.248326,28596.064
3232,1024,1,4,2,3,1024,0,0.2482,25904.145
3233,1024,1,4,2,4,64,0,0.250238,27959.793
3234,1024,1,4,2,4,128,0,0.248776,26561.695
3235,1024,1,4,2,4,256,0,0.247793,25687.354
3236,1024,1,4,2,4,512,0,0.245575,25682.832
3237,1024,1,4,2,4,1024,0,0.246608,28580.902
3238,1024,1,4,3,1,64,0,0.324971,28224.994
3239,1024,1,4,3,1,128,0,0.325962,27077.203
3240,1024,1,4,3,1,256,0,0.326584,26537.756
3241,1024,1,4,3,1,512,0,0.324971,26034.75
3242,1024,1,4,3,1,1024,0,0.325694,29110.773
3243,1024,1,4,3,2,64,0,0.33416,31227.602
3244,1024,1,4,3,2,128,0,0.334547,29508.178
3245,1024,1,4,3,2,256,0,0.333639,28747.949
3246,1024,1,4,3,2,512,0,0.332531,27099.549
3247,1024,1,4,3,2,1024,0,0.322116,28717.094
3248,1024,1,4,3,3,64,0,0.324242,27980.807
3249,1024,1,4,3,3,128,0,0.322092,27006.715
3250,1024,1,4,3,3,256,0,0.323654,26299.42
3251,1024,1,4,3,3,512,0,0.323436,25882.863
3252,1024,1,4,3,3,1024,0,0.322411,25663.148
3253,1024,1,4,3,4,64,0,0.334352,30752.793
3254,1024,1,4,3,4,128,0,0.332857,27135.191
3255,1024,1,4,3,4,256,0,0.331714,26411.406
3256,1024,1,4,3,4,512,0,0.33373,30229.836
3257,1024,1,4,3,4,1024,0,0.323097,25750.928
3258,1024,1,4,4,1,64,0,0.392486,30717.148
3259,1024,1,4,4,1,128,0,0.385033,30074.758
3260,1024,1,4,4,1,256,0,0.395761,28729.064
3261,1024,1,4,4,1,512,0,0.378588,28748.748
3262,1024,1,4,4,1,1024,0,0.383606,28580.902
3263,1024,1,4,4,2,64,0,0.410561,31858.021
3264,1024,1,4,4,2,128,0,0.41541,28683.312
3265,1024,1,4,4,2,256,0,0.418895,28190.414
3266,1024,1,4,4,2,512,0,0.416712,27721.988
3267,1024,1,4,4,2,1024,0,0.418433,27673.842
3268,1024,1,4,4,3,64,0,0.412233,33183.5
3269,1024,1,4,4,3,128,0,0.408035,30273.193
3270,1024,1,4,4,3,256,0,0.411835,29584.254
3271,1024,1,4,4,3,512,0,0.399491,28371.826
3272,1024,1,4,4,3,1024,0,0.40667,28464.66
3273,1024,1,4,4,4,64,0,0.408766,30941.387
3274,1024,1,4,4,4,128,0,0.406919,29033.635
3275,1024,1,4,4,4,256,0,0.407108,28295.219
3276,1024,1,4,4,4,512,0,0.40568,30751.195
3277,1024,1,4,4,4,1024,0,0.418318,27620.377
3278,1024,3,1,1,1,32,0,0.232708,8565.998
3279,1024,3,1,1,1,64,0,0.234628,6559.56
3280,1024,3,1,1,1,128,0,0.23819,5454.596
3281,1024,3,1,1,1,256,0,0.230156,4967.018
3282,1024,3,1,1,1,512,0,0.226266,4789.862
3283,1024,3,1,1,1,1024,0,0.234249,4603.928
3284,1024,3,1,1,2,32,0,0.231105,8583.022
3285,1024,3,1,1,2,64,0,0.227519,6580.042
3286,1024,3,1,1,2,128,0,0.229211,5455.66
3287,1024,3,1,1,2,256,0,0.229969,4951.324
3288,1024,3,1,1,2,512,0,0.2381,4804.758
3289,1024,3,1,1,2,1024,0,0.230625,4620.952
3290,1024,3,1,1,3,32,0,0.193423,8798.216
3291,1024,3,1,1,3,64,0,0.199786,6819.176
3292,1024,3,1,1,3,128,0,0.192413,5608.61
3293,1024,3,1,1,3,256,0,0.201048,5053.734
3294,1024,3,1,1,3,512,0,0.199079,4878.44
3295,1024,3,1,1,3,1024,0,0.189081,4791.192
3296,1024,3,1,1,4,32,0,0.236603,9273.292
3297,1024,3,1,1,4,64,0,0.242611,6752.676
3298,1024,3,1,1,4,128,0,0.247963,5555.144
3299,1024,3,1,1,4,256,0,0.235113,5012.504
3300,1024,3,1,1,4,512,0,0.234406,4826.038
3301,1024,3,1,1,4,1024,0,0.227615,4688.516
3302,1024,3,1,2,1,32,0,0.347625,9737.462
3303,1024,3,1,2,1,64,0,0.353037,7415.282
3304,1024,3,1,2,1,128,0,0.327188,6431.348
3305,1024,3,1,2,1,256,0,0.34948,5683.622
3306,1024,3,1,2,1,512,0,0.377903,5251.106
3307,1024,3,1,2,1,1024,0,0.342516,5485.718
3308,1024,3,1,2,2,32,0,0.356744,9824.444
3309,1024,3,1,2,2,64,0,0.334308,7615.58
3310,1024,3,1,2,2,128,0,0.346415,6655.054
3311,1024,3,1,2,2,256,0,0.371954,5520.564
3312,1024,3,1,2,2,512,0,0.34948,5447.946
3313,1024,3,1,2,2,1024,0,0.363365,5744.536
3314,1024,3,1,2,3,32,0,0.376983,10534.398
3315,1024,3,1,2,3,64,0,0.335785,8248.926
3316,1024,3,1,2,3,128,0,0.358295,6779.808
3317,1024,3,1,2,3,256,0,0.283087,6313.776
3318,1024,3,1,2,3,512,0,0.333629,5618.718
3319,1024,3,1,2,3,1024,0,0.339531,5516.84
3320,1024,3,1,2,4,32,0,0.289389,10535.994
3321,1024,3,1,2,4,64,0,0.289692,8117.788
3322,1024,3,1,2,4,128,0,0.284774,6905.626
3323,1024,3,1,2,4,256,0,0.326083,5809.706
3324,1024,3,1,2,4,512,0,0.375411,5592.384
3325,1024,3,1,2,4,1024,0,0.367543,5366.018
3326,1024,3,1,3,1,64,0,0.467334,9054.374
3327,1024,3,1,3,1,128,0,0.456038,8023.358
3328,1024,3,1,3,1,256,0,0.452558,7394.8
3329,1024,3,1,3,1,512,0,0.464359,7064.162
3330,1024,3,1,3,1,1024,0,0.442472,7075.068
3331,1024,3,1,3,2,64,0,0.451389,9414.006
3332,1024,3,1,3,2,128,0,0.460918,7972.286
3333,1024,3,1,3,2,256,0,0.47554,7235.998
3334,1024,3,1,3,2,512,0,0.489505,7212.856
3335,1024,3,1,3,2,1024,0,0.488144,7209.398
3336,1024,3,1,3,3,64,0,0.475854,9326.758
3337,1024,3,1,3,3,128,0,0.497885,7712.67
3338,1024,3,1,3,3,256,0,0.4754,7241.584
3339,1024,3,1,3,3,512,0,0.47172,7262.598
3340,1024,3,1,3,3,1024,0,0.464007,7326.438
3341,1024,3,1,3,4,64,0,0.487227,9407.356
3342,1024,3,1,3,4,128,0,0.47039,8078.952
3343,1024,3,1,3,4,256,0,0.469735,7283.346
3344,1024,3,1,3,4,512,0,0.468323,7196.63
3345,1024,3,1,3,4,1024,0,0.393059,6911.212
3346,1024,3,1,4,1,64,0,0.615195,10609.144
3347,1024,3,1,4,1,128,0,0.559869,9365.594
3348,1024,3,1,4,1,256,0,0.588351,8551.368
3349,1024,3,1,4,1,512,0,0.617778,8299.466
3350,1024,3,1,4,1,1024,0,0.570393,7831.04
3351,1024,3,1,4,2,64,0,0.563288,10520.832
3352,1024,3,1,4,2,128,0,0.560453,9474.654
3353,1024,3,1,4,2,256,0,0.590567,8708.308
3354,1024,3,1,4,2,512,0,0.578282,8546.58
3355,1024,3,1,4,2,1024,0,0.575447,7818.804
3356,1024,3,1,4,3,64,0,0.604137,10460.45
3357,1024,3,1,4,3,128,0,0.591033,9334.738
3358,1024,3,1,4,3,256,0,0.607476,8885.996
3359,1024,3,1,4,3,512,0,0.628201,8259.566
3360,1024,3,1,4,3,1024,0,0.605145,7705.222
3361,1024,3,1,4,4,64,0,0.5638,11384.8
3362,1024,3,1,4,4,128,0,0.57936,9595.152
3363,1024,3,1,4,4,256,0,0.600526,9056.236
3364,1024,3,1,4,4,512,0,0.595423,8528.492
3365,1024,3,1,4,4,1024,0,0.604873,8058.204
3366,1024,3,2,1,1,32,0,0.368845,12140.24
3367,1024,3,2,1,1,64,0,0.368239,9416.134
3368,1024,3,2,1,1,128,0,0.368643,7611.324
3369,1024,3,2,1,1,256,0,0.366725,7028.518
3370,1024,3,2,1,1,512,0,0.370107,6817.048
3371,1024,3,2,1,1,1024,0,0.31937,6810.398
3372,1024,3,2,1,2,32,0,0.297488,12336.548
3373,1024,3,2,1,2,64,0,0.296024,9194.556
3374,1024,3,2,1,2,128,0,0.28598,8198.386
3375,1024,3,2,1,2,256,0,0.289816,7267.918
3376,1024,3,2,1,2,512,0,0.287494,7108.052
3377,1024,3,2,1,2,1024,0,0.480503,6848.702
3378,1024,3,2,1,3,32,0,0.37135,10907.596
3379,1024,3,2,1,3,64,0,0.362518,8809.654
3380,1024,3,2,1,3,128,0,0.357724,7492.156
3381,1024,3,2,1,3,256,0,0.353585,6684.048
3382,1024,3,2,1,3,512,0,0.304328,6684.314
3383,1024,3,2,1,3,1024,0,0.331581,6772.094
3384,1024,3,2,1,4,32,0,0.468988,12163.914
3385,1024,3,2,1,4,64,0,0.486652,9225.678
3386,1024,3,2,1,4,128,0,0.470351,7929.726
3387,1024,3,2,1,4,256,0,0.503255,7085.442
3388,1024,3,2,1,4,512,0,0.490083,6729.002
3389,1024,3,2,1,4,1024,0,0.494928,6763.05
3390,1024,3,2,2,1,64,0,0.67912,10109.596
3391,1024,3,2,2,1,128,0,0.594012,8635.158
3392,1024,3,2,2,1,256,0,0.746979,7984.788
3393,1024,3,2,2,1,512,0,0.72277,7775.712
3394,1024,3,2,2,1,1024,0,0.72277,8102.36
3395,1024,3,2,2,2,64,0,0.644972,10196.844
3396,1024,3,2,2,2,128,0,0.624928,8793.428
3397,1024,3,2,2,2,256,0,0.654578,8158.22
3398,1024,3,2,2,2,512,0,0.632416,7883.974
3399,1024,3,2,2,2,1024,0,0.754194,8571.85
3400,1024,3,2,2,3,64,0,0.707412,10632.286
3401,1024,3,2,2,3,128,0,0.596607,8945.048
3402,1024,3,2,2,3,256,0,0.64766,8277.92
3403,1024,3,2,2,3,512,0,0.632685,7921.746
3404,1024,3,2,2,3,1024,0,0.662409,8205.036
3405,1024,3,2,2,4,64,0,0.704821,11220.412
3406,1024,3,2,2,4,128,0,0.746116,9298.03
3407,1024,3,2,2,4,256,0,0.645146,8667.078
3408,1024,3,2,2,4,512,0,0.662164,8191.204
3409,1024,3,2,2,4,1024,0,0.657928,8081.346
3410,1024,3,2,3,1,64,0,0.915518,12507.054
3411,1024,3,2,3,1,128,0,0.888802,9956.38
3412,1024,3,2,3,1,256,0,0.95645,10192.322
3413,1024,3,2,3,1,512,0,0.917938,9346.708
3414,1024,3,2,3,1,1024,0,0.937799,9788.534
3415,1024,3,2,3,2,64,0,0.832243,12172.958
3416,1024,3,2,3,2,128,0,0.990304,9789.864
3417,1024,3,2,3,2,256,0,0.826799,9354.954
3418,1024,3,2,3,2,512,0,0.799481,8930.684
3419,1024,3,2,3,2,1024,0,0.963692,9232.86
3420,1024,3,2,3,3,64,0,0.849043,11856.418
3421,1024,3,2,3,3,128,0,0.918999,9886.156
3422,1024,3,2,3,3,256,0,0.959016,9646.756
3423,1024,3,2,3,3,512,0,0.893799,9325.96
3424,1024,3,2,3,3,1024,0,0.817996,9275.154
3425,1024,3,2,3,4,128,0,0.925128,10206.686
3426,1024,3,2,3,4,256,0,0.953453,10015.964
3427,1024,3,2,3,4,512,0,1.002239,9612.176
3428,1024,3,2,3,4,1024,0,0.947203,9486.624
3429,1024,3,2,4,1,128,0,1.200867,11696.818
3430,1024,3,2,4,1,256,0,1.254536,10710.756
3431,1024,3,2,4,1,512,0,1.12112,10533.866
