n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,obj1,obj2
1370,8,3,1,3,64,0.82157,5085
1371,8,3,1,3,128,0.87,6059
1372,8,3,1,4,2,0.839404,3790
1373,8,3,1,4,4,0.843277,3876
1374,8,3,1,4,8,0.860026,3992
1375,8,3,1,4,16,0.864286,4326
1376,8,3,1,4,32,0.801452,5227
1377,8,3,1,4,64,0.856734,5703
1378,8,3,1,4,128,0.824688,7977
1379,8,3,1,5,2,0.890929,4463
1380,8,3,1,5,4,0.839119,5111
1381,8,3,1,5,32,0.858934,6294
1382,8,3,2,1,2,0.594676,2026
1383,8,3,2,1,4,0.589243,2105
1384,8,3,2,1,8,0.578289,2189
1385,8,3,2,1,16,0.572769,2325
1386,8,3,2,1,32,0.586397,2602
1387,8,3,2,1,64,0.567595,2971
1388,8,3,2,1,128,0.583292,3851
1389,8,3,2,2,2,0.687239,2997
1390,8,3,2,2,4,0.681721,3117
1391,8,3,2,2,8,0.66025,3255
1392,8,3,2,2,16,0.665682,3523
1393,8,3,2,2,32,0.645591,4027
1394,8,3,2,2,64,0.671028,4937
1395,8,3,2,2,128,0.638607,6712
1396,8,3,2,3,2,0.763951,3574
1397,8,3,2,3,4,0.790558,3877
1398,8,3,2,3,32,0.795363,5319
1399,8,3,2,3,64,0.7587,6623
1400,8,3,2,4,4,0.785244,4872
1401,8,3,2,4,8,0.753628,5015
1402,8,3,2,4,16,0.769392,5703
1403,8,3,2,4,32,0.778743,6640
1404,8,3,2,4,64,0.774468,8452
1405,8,3,2,4,128,0.806263,12117
1406,8,3,2,5,2,0.785974,5042
1407,8,3,2,5,4,0.786063,5768
1408,8,3,2,5,8,0.783394,5931
1409,8,3,2,5,16,0.781169,7191
1410,8,3,2,5,32,0.808397,7976
1411,8,3,3,1,2,0.947477,2418
1412,8,3,3,1,4,0.61723,2339
1413,8,3,3,1,32,0.59463,3017
1414,8,3,3,1,64,0.618022,3574
1415,8,3,3,2,2,0.928881,3569
1416,8,3,3,2,8,0.687957,3733
1417,8,3,3,2,16,0.619733,3983
1418,8,3,3,2,32,0.651735,4991
1419,8,3,3,2,64,0.67266,6152
1420,8,3,3,2,128,0.685056,8844
1421,8,3,3,3,2,1.140657,4579
1422,8,3,3,3,4,0.750437,4556
1423,8,3,3,3,8,0.822524,4786
1424,8,3,3,3,16,0.804389,5179
1425,8,3,3,3,32,0.786707,6635
1426,8,3,3,3,64,0.784168,8757
1427,8,3,3,4,16,0.789545,6391
1428,8,3,3,4,32,0.806329,8935
1429,8,3,3,5,4,0.822659,7490
1430,8,3,3,5,16,0.819939,8067
1431,8,3,3,5,32,0.822206,10398
1432,8,3,4,1,2,0.562406,2326
1433,8,3,4,1,4,0.560837,2568
1434,8,3,4,1,8,0.540032,2652
1435,8,3,4,1,16,0.537555,2767
1436,8,3,4,1,32,0.535821,3428
1437,8,3,4,1,64,0.555223,4203
1438,8,3,4,1,128,0.546307,6142
1439,8,3,4,2,2,0.592073,3272
1440,8,3,4,2,4,0.597273,3840
1441,8,3,4,3,2,0.739553,4312
1442,8,3,4,3,8,0.748936,5349
1443,8,3,4,3,32,0.752434,7824
1444,8,3,4,3,64,0.775721,10411
1445,8,3,4,4,2,0.732605,5434
1446,8,3,4,4,4,0.729618,6720
1447,8,3,4,4,8,0.753768,6756
1448,8,3,4,4,16,0.783209,7372
1449,8,3,4,4,32,0.765118,10431
1450,8,3,4,5,8,0.760833,8045
1451,8,3,4,5,32,0.783521,12592
1452,8,3,5,1,4,0.569885,2736
1453,8,3,5,1,8,0.586413,2819
1454,8,3,5,1,32,0.591051,3855
1455,8,3,5,1,64,0.592485,4968
1456,8,3,5,1,128,0.581101,7086
1457,8,3,5,2,2,0.953554,4502
1458,8,3,5,2,4,0.649511,4316
1459,8,3,5,2,8,0.630963,4574
1460,8,3,5,2,16,0.592013,5266
1461,8,3,5,2,32,0.6125,6632
1462,8,3,5,2,64,0.651113,8821
1463,8,3,5,3,32,0.744246,9397
1464,8,3,5,4,4,0.785834,7073
1465,8,3,5,4,8,0.76528,7712
1466,8,3,5,4,32,0.761535,11902
1467,8,3,5,5,4,0.758567,8728
1468,8,3,5,5,8,0.77093,9688
1469,8,4,1,1,2,0.644191,2054
1470,8,4,1,1,4,0.682388,2016
1471,8,4,1,1,8,0.670657,2036
1472,8,4,1,2,2,0.715392,3166
1473,8,4,1,2,16,0.72766,3320
1474,8,4,1,2,32,0.774992,3625
1475,8,4,1,2,64,0.715972,4068
1476,8,4,1,2,128,0.721671,4780
1477,8,4,1,3,2,0.862837,3735
1478,8,4,1,3,4,0.835792,3868
1479,8,4,1,3,8,0.885826,3615
1480,8,4,1,3,16,0.85057,3926
1481,8,4,1,3,32,0.84719,4452
1482,8,4,1,3,64,0.850087,4993
1483,8,4,1,3,128,0.851053,6257
1484,8,4,1,4,2,0.839609,4233
1485,8,4,1,4,4,0.920387,4647
1486,8,4,1,4,8,0.845413,5132
1487,8,4,1,4,16,0.870082,4860
1488,8,4,1,5,8,0.86511,5708
1489,8,4,1,5,16,0.899494,6055
1490,8,4,1,5,32,0.906351,6953
1491,8,4,2,1,2,0.618792,2136
1492,8,4,2,1,4,0.608451,2273
1493,8,4,2,1,8,0.600179,2207
1494,8,4,2,1,16,0.576137,2408
1495,8,4,2,1,32,0.646625,2831
1496,8,4,2,1,64,0.589838,3118
1497,8,4,2,1,128,0.59182,3977
1498,8,4,2,2,2,0.726979,3407
1499,8,4,2,2,4,0.675497,3734
1500,8,4,2,2,8,0.644376,3616
1501,8,4,2,2,16,0.75072,3866
1502,8,4,2,2,32,0.686789,4351
1503,8,4,2,2,64,0.655491,5322
1504,8,4,2,3,8,0.810058,4410
1505,8,4,2,3,16,0.788008,4730
1506,8,4,2,3,32,0.800633,5823
1507,8,4,2,3,128,0.783474,9710
1508,8,4,2,4,2,0.810906,4856
1509,8,4,2,4,4,0.799783,5562
1510,8,4,2,4,8,0.821495,5580
1511,8,4,2,4,16,0.785902,5863
1512,8,4,2,4,32,0.806724,7608
1513,8,4,2,4,64,0.843652,8799
1514,8,4,2,5,2,0.769559,6153
1515,8,4,2,5,4,0.833571,7068
1516,8,4,2,5,8,0.774627,7245
1517,8,4,2,5,16,0.803966,7394
1518,8,4,3,1,2,0.979425,2520
1519,8,4,3,1,8,0.648321,2534
1520,8,4,3,1,32,0.589279,3164
1521,8,4,3,1,128,0.658688,5049
1522,8,4,3,2,2,1.12835,3906
1523,8,4,3,2,4,0.704732,3909
1524,8,4,3,2,16,0.733817,4322
1525,8,4,3,2,32,0.703736,5453
1526,8,4,3,2,64,0.717145,6594
1527,8,4,3,2,128,0.759096,9780
1528,8,4,3,3,2,1.20608,4969
1529,8,4,3,3,4,0.789756,4860
1530,8,4,3,3,8,0.805882,5328
1531,8,4,3,3,16,0.810231,5759
1532,8,4,3,3,32,0.834965,7023
1533,8,4,3,4,16,0.80193,7181
1534,8,4,3,5,4,0.819335,7650
1535,8,4,4,1,2,0.578792,2376
1536,8,4,4,1,4,0.638593,2510
1537,8,4,4,1,8,0.608651,2855
1538,8,4,4,1,16,0.572028,3023
1539,8,4,4,1,32,0.609971,3573
1540,8,4,4,1,64,0.607249,4376
1541,8,4,4,1,128,0.589185,6239
1542,8,4,4,2,2,0.668969,3612
1543,8,4,4,2,4,0.692493,4192
1544,8,4,4,2,64,0.685504,7969
1545,8,4,4,3,2,0.730024,4746
1546,8,4,4,3,4,0.755165,5236
1547,8,4,4,3,32,0.781499,8212
1548,8,4,4,3,64,0.758063,10739
1549,8,4,4,4,2,0.770312,6334
1550,8,4,4,4,4,0.735527,6662
1551,8,4,4,4,8,0.765026,6978
1552,8,4,4,4,16,0.768351,8061
1553,8,4,4,4,32,0.736209,11010
1554,8,4,4,5,2,0.763642,7289
1555,8,4,4,5,4,0.76296,8884
1556,8,4,4,5,8,0.792701,9411
1557,8,4,5,1,2,0.927704,2891
1558,8,4,5,1,4,0.612165,2963
1559,8,4,5,1,16,0.592198,3080
1560,8,4,5,1,32,0.589839,4177
1561,8,4,5,1,128,0.604836,7373
1562,8,4,5,2,2,1.049995,4932
1563,8,4,5,2,4,0.638118,4717
1564,8,4,5,2,8,0.664738,4938
1565,8,4,5,2,16,0.652559,5563
1566,8,4,5,2,32,0.688575,7065
1567,8,4,5,3,4,0.752636,6291
1568,8,4,5,3,32,0.769251,9970
1569,8,4,5,4,4,0.776787,7939
1570,8,4,5,5,4,0.811481,9587
1571,8,5,1,1,2,0.809846,2388
1572,8,5,1,1,4,0.767664,2290
1573,8,5,1,1,8,0.701693,2408
1574,8,5,1,1,16,0.728081,2518
1575,8,5,1,1,128,0.709989,3104
1576,8,5,1,2,2,0.891288,3153
1577,8,5,1,2,4,0.881786,3221
1578,8,5,1,2,8,0.921032,3296
1579,8,5,1,2,16,0.912873,3425
1580,8,5,1,2,32,0.88819,3642
1581,8,5,1,2,64,0.925783,4091
1582,8,5,1,2,128,0.901203,4893
1583,8,5,1,3,2,0.919738,4239
1584,8,5,1,3,4,0.940376,4316
1585,8,5,1,3,8,0.932872,4520
1586,8,5,1,3,16,0.914423,4717
1587,8,5,1,3,32,0.961744,5043
1588,8,5,1,3,64,0.937666,5880
1589,8,5,1,3,128,0.911296,7059
1590,8,5,1,4,2,0.929862,5082
1591,8,5,1,4,4,0.977269,5803
1592,8,5,1,4,8,0.947405,5300
1593,8,5,1,4,16,0.906994,5914
1594,8,5,1,4,64,0.931116,7272
1595,8,5,1,5,4,0.94592,6337
1596,8,5,1,5,8,0.926196,6627
1597,8,5,1,5,32,0.933424,7696
1598,8,5,1,5,64,0.957176,9631
1599,8,5,2,1,8,0.655069,2617
1600,8,5,2,1,16,0.645934,2789
1601,8,5,2,1,32,0.627479,3001
1602,8,5,2,1,64,0.61862,3397
1603,8,5,2,1,128,0.646672,4233
1604,8,5,2,2,2,0.831701,3647
1605,8,5,2,2,4,0.811721,3599
1606,8,5,2,2,8,0.835334,3714
1607,8,5,2,2,16,0.834283,4016
1608,8,5,2,2,32,0.797669,4536
1609,8,5,2,2,64,0.82434,5544
1610,8,5,2,2,128,0.844416,7036
1611,8,5,2,3,8,0.866743,5059
1612,8,5,2,3,16,0.854577,5420
1613,8,5,2,3,32,0.853901,6631
1614,8,5,2,4,2,0.854022,5743
1615,8,5,2,4,4,0.858952,6379
1616,8,5,2,4,8,0.868811,6460
1617,8,5,2,4,16,0.865235,7002
1618,8,5,2,4,32,0.885824,8151
1619,8,5,2,4,64,0.867361,9625
1620,8,5,2,5,2,0.907019,6887
1621,8,5,2,5,4,0.860468,7914
1622,8,5,2,5,8,0.880159,7616
1623,8,5,2,5,16,0.853682,8225
1624,8,5,2,5,32,0.850718,10632
1625,8,5,3,1,2,0.986258,2810
1626,8,5,3,1,4,0.65607,2805
1627,8,5,3,1,16,0.641129,2951
1628,8,5,3,1,64,0.646297,3963
1629,8,5,3,2,8,0.839883,4176
1630,8,5,3,2,16,0.852627,4600
1631,8,5,3,2,32,0.837548,5597
1632,8,5,3,2,64,0.844552,6774
1633,8,5,3,2,128,0.825581,9399
1634,8,5,3,3,2,1.280159,5736
1635,8,5,3,3,4,0.925627,5610
1636,8,5,3,3,8,0.890948,5837
1637,8,5,3,3,16,0.870514,6380
1638,8,5,3,3,32,0.8992,7870
1639,8,5,3,3,64,0.857939,9672
1640,8,5,3,4,16,0.875873,8262
1641,8,5,3,5,4,0.860017,8616
1642,8,5,4,1,2,0.677447,2632
1643,8,5,4,1,4,0.642808,3060
1644,8,5,4,1,8,0.64396,3035
1645,8,5,4,1,16,0.628102,3283
1646,8,5,4,1,32,0.614548,3909
1647,8,5,4,1,64,0.609055,4688
1648,8,5,4,1,128,0.634303,6391
1649,8,5,4,2,2,0.810108,3951
1650,8,5,4,2,4,0.810108,4316
1651,8,5,4,2,8,0.816174,4467
1652,8,5,4,2,16,0.826192,5087
1653,8,5,4,2,32,0.79292,6304
1654,8,5,4,3,2,0.834578,5138
1655,8,5,4,3,4,0.879618,6136
1656,8,5,4,3,8,0.795854,6687
1657,8,5,4,3,32,0.840986,9095
1658,8,5,4,3,64,0.813869,11691
1659,8,5,4,4,2,0.836913,7196
1660,8,5,4,4,4,0.820834,7482
1661,8,5,4,4,8,0.803548,8161
1662,8,5,4,4,16,0.815723,9198
1663,8,5,5,1,4,0.670805,3144
1664,8,5,5,1,16,0.648487,3655
1665,8,5,5,1,32,0.643517,4312
1666,8,5,5,1,128,0.646228,7576
1667,8,5,5,2,2,1.190651,4903
1668,8,5,5,2,4,0.808721,4855
1669,8,5,5,2,8,0.835888,5042
1670,8,5,5,2,16,0.824553,5682
1671,8,5,5,2,32,0.835981,7350
1672,8,5,5,2,64,0.8194,9383
1673,8,5,5,3,8,0.834176,7214
1674,8,5,5,4,16,0.840706,10673
1675,16,1,1,1,2,0.555918,1362
1676,16,1,1,1,4,0.503484,1378
1677,16,1,1,1,8,0.505772,1429
1678,16,1,1,1,64,0.519848,1844
1679,16,1,1,1,128,0.497766,2215
1680,16,1,1,2,4,0.632406,1967
1681,16,1,1,2,8,0.617677,2099
1682,16,1,1,2,64,0.602098,2918
1683,16,1,1,3,2,0.621622,2203
1684,16,1,1,3,4,0.640504,2352
1685,16,1,1,3,8,0.647774,2558
1686,16,1,1,3,16,0.647963,2761
1687,16,1,1,3,32,0.611047,3028
1688,16,1,1,3,64,0.732369,3876
1689,16,1,1,3,128,0.659482,5096
1690,16,1,1,4,2,0.659219,2652
1691,16,1,1,4,4,0.68948,2912
1692,16,1,1,4,8,0.628864,2915
1693,16,1,1,4,16,0.672175,2994
1694,16,1,1,4,32,0.66877,3748
1695,16,1,1,4,64,0.662435,4753
1696,16,1,1,4,128,0.681064,6262
1697,16,1,1,5,4,0.699777,3362
1698,16,1,1,5,8,0.682311,3408
1699,16,1,1,5,16,0.672681,3801
1700,16,1,1,5,64,0.663335,5471
1701,16,1,2,1,2,0.488759,1527
1702,16,1,2,1,4,0.481292,1644
1703,16,1,2,1,8,0.466598,1614
1704,16,1,2,1,16,0.487314,1856
1705,16,1,2,1,32,0.473262,2003
1706,16,1,2,1,64,0.476715,2463
1707,16,1,2,1,128,0.488117,3387
1708,16,1,2,2,2,0.572986,2092
1709,16,1,2,2,4,0.559975,2360
1710,16,1,2,2,8,0.572986,2530
1711,16,1,2,2,16,0.572552,2846
1712,16,1,2,2,32,0.567088,3308
1713,16,1,2,2,64,0.612278,4209
1714,16,1,2,2,128,0.575935,5985
1715,16,1,2,3,2,0.600112,2671
1716,16,1,2,3,4,0.607311,3085
1717,16,1,2,3,16,0.585541,3566
1718,16,1,2,4,2,0.640912,3123
1719,16,1,2,4,8,0.672337,3964
1720,16,1,2,4,16,0.63987,4302
1721,16,1,2,4,32,0.593861,5465
1722,16,1,2,4,64,0.628498,7293
1723,16,1,2,5,2,0.650399,3608
1724,16,1,2,5,4,0.619696,4276
1725,16,1,2,5,8,0.608594,4693
1726,16,1,2,5,16,0.613798,5192
1727,16,1,2,5,32,0.591161,6740
1728,16,1,2,5,64,0.645455,9062
1729,16,1,3,1,4,0.494519,1770
1730,16,1,3,1,16,0.477432,2020
1731,16,1,3,1,64,0.485146,3159
1732,16,1,3,2,4,0.578869,2778
1733,16,1,3,2,8,0.593081,2883
1734,16,1,3,2,16,0.586288,3235
1735,16,1,3,2,64,0.589863,5373
1736,16,1,3,2,128,0.674781,8205
1737,16,1,3,3,2,0.714661,3704
1738,16,1,3,3,4,0.5843,3662
1739,16,1,3,3,8,0.674935,4011
1740,16,1,3,3,16,0.651874,4566
1741,16,1,3,3,32,0.617909,5764
1742,16,1,3,3,64,0.640165,7936
1743,16,1,3,3,128,0.660366,11798
1744,16,1,3,4,2,0.760621,4676
1745,16,1,3,4,4,0.666682,4455
1746,16,1,3,4,8,0.698719,4779
1747,16,1,3,4,64,0.686728,9998
1748,16,1,3,5,2,0.834275,5632
1749,16,1,3,5,16,0.710936,6768
1750,16,1,3,5,32,0.65409,8888
1751,16,1,4,1,2,0.437898,1743
1752,16,1,4,1,4,0.456744,1933
1753,16,1,4,1,8,0.478424,2077
1754,16,1,4,1,16,0.441345,2301
1755,16,1,4,1,32,0.515273,2994
1756,16,1,4,1,64,0.467316,3793
1757,16,1,4,1,128,0.484017,5599
1758,16,1,4,2,2,0.528618,2538
1759,16,1,4,2,4,0.559264,3070
1760,16,1,4,2,8,0.538418,3381
1761,16,1,4,2,32,0.537837,4986
1762,16,1,4,3,8,0.573526,4502
1763,16,1,4,3,16,0.575935,5113
1764,16,1,4,4,2,0.573864,4282
1765,16,1,4,4,4,0.571787,5071
1766,16,1,4,4,8,0.592558,5546
1767,16,1,4,4,16,0.667998,6363
1768,16,1,4,4,32,0.594884,8892
1769,16,1,4,4,64,0.651381,12432
1770,16,1,4,5,2,0.580568,5330
1771,16,1,4,5,4,0.590118,6147
1772,16,1,4,5,8,0.585301,6592
1773,16,1,4,5,32,0.665523,11004
1774,16,1,5,1,4,0.466426,2173
1775,16,1,5,1,8,0.467536,2301
1776,16,1,5,1,32,0.462223,3503
1777,16,1,5,2,2,0.652054,3628
1778,16,1,5,2,4,0.588339,3681
1779,16,1,5,2,8,0.584224,3749
1780,16,1,5,2,16,0.588597,4535
1781,16,1,5,2,32,0.568191,5936
1782,16,1,5,2,64,0.610974,8188
1783,16,1,5,3,2,0.661235,5058
1784,16,1,5,3,4,0.584116,5037
1785,16,1,5,3,8,0.613609,5180
1786,16,1,5,3,16,0.627241,6167
1787,16,1,5,4,4,0.632849,5803
1788,16,1,5,4,16,0.715118,7608
1789,16,1,5,5,2,0.783135,7566
1790,16,1,5,5,4,0.62225,7298
1791,16,1,5,5,8,0.636396,8050
1792,16,1,5,5,16,0.702325,9480
1793,16,2,1,1,2,0.621961,1588
1794,16,2,1,1,4,0.633988,1605
1795,16,2,1,1,8,0.601382,1686
1796,16,2,1,1,16,0.616417,1742
1797,16,2,1,1,128,0.643103,2476
1798,16,2,1,2,8,0.664178,2426
1799,16,2,1,2,16,0.681372,2581
1800,16,2,1,2,32,0.694713,2950
1801,16,2,1,2,64,0.682687,3290
1802,16,2,1,3,2,0.692435,2773
1803,16,2,1,3,4,0.725788,2923
1804,16,2,1,3,8,0.684543,3064
1805,16,2,1,3,16,0.654102,3116
1806,16,2,1,3,32,0.680503,3630
1807,16,2,1,3,64,0.670544,4247
1808,16,2,1,3,128,0.672986,5589
1809,16,2,1,4,2,0.717516,3488
1810,16,2,1,4,4,0.770794,3527
1811,16,2,1,4,8,0.720713,3643
1812,16,2,1,4,16,0.729431,3871
1813,16,2,1,4,32,0.69388,4574
1814,16,2,1,4,128,0.735824,7191
1815,16,2,1,5,32,0.866473,5243
1816,16,2,1,5,128,0.830398,8476
1817,16,2,2,1,4,0.546449,1938
1818,16,2,2,1,8,0.580618,1885
1819,16,2,2,1,16,0.567934,2086
1820,16,2,2,1,32,0.566122,2385
1821,16,2,2,1,64,0.568624,2710
1822,16,2,2,1,128,0.582948,3568
1823,16,2,2,2,2,0.624123,2471
1824,16,2,2,2,4,0.638445,2631
1825,16,2,2,2,8,0.571753,2795
1826,16,2,2,2,16,0.640947,3108
1827,16,2,2,2,32,0.602209,3608
1828,16,2,2,2,64,0.585471,4520
1829,16,2,2,2,128,0.616186,6248
1830,16,2,2,3,2,0.640578,3010
1831,16,2,2,3,16,0.693722,4104
1832,16,2,2,3,128,0.659472,8893
1833,16,2,2,4,2,0.706044,3727
1834,16,2,2,4,8,0.681537,4528
1835,16,2,2,4,32,0.675567,6222
1836,16,2,2,4,64,0.677527,7871
1837,16,2,2,5,2,0.827673,4123
1838,16,2,2,5,4,0.75226,4810
1839,16,2,2,5,8,0.765883,5191
1840,16,2,2,5,16,0.774341,5834
1841,16,2,2,5,32,0.779861,7292
1842,16,2,2,5,64,0.819393,9811
1843,16,2,3,1,4,0.55896,2022
1844,16,2,3,1,8,0.585107,2270
1845,16,2,3,1,16,0.583951,2348
1846,16,2,3,1,32,0.573012,2808
1847,16,2,3,1,128,0.594979,4757
1848,16,2,3,2,16,0.716921,3741
1849,16,2,3,2,32,0.62595,4538
1850,16,2,3,2,128,0.702159,8634
1851,16,2,3,3,2,0.838752,4175
1852,16,2,3,3,4,0.637309,4178
1853,16,2,3,3,8,0.642556,4453
1854,16,2,3,3,16,0.674035,4995
1855,16,2,3,3,32,0.646913,6544
1856,16,2,3,3,64,0.705157,8260
1857,16,2,3,4,2,0.920463,5074
1858,16,2,3,4,4,0.717535,5282
1859,16,2,3,4,16,0.703858,6113
1860,16,2,3,4,32,0.683664,8083
1861,16,2,4,1,2,0.573654,1999
1862,16,2,4,1,4,0.610246,2206
1863,16,2,4,1,8,0.554408,2328
1864,16,2,4,1,16,0.53541,2613
1865,16,2,4,1,32,0.53318,3216
1866,16,2,4,1,64,0.53888,3925
1867,16,2,4,1,128,0.556886,5795
1868,16,2,4,2,2,0.602907,3166
1869,16,2,4,2,4,0.599273,3391
1870,16,2,4,2,8,0.644945,3906
1871,16,2,4,2,16,0.604393,4141
1872,16,2,4,3,4,0.645168,4583
1873,16,2,4,3,8,0.647067,4857
1874,16,2,4,3,16,0.590826,5818
1875,16,2,4,3,64,0.709668,10082
1876,16,2,4,4,4,0.685498,5971
1877,16,2,4,4,8,0.664151,6188
1878,16,2,4,4,16,0.673287,7138
1879,16,2,4,4,32,0.637851,9680
1880,16,2,4,5,2,0.719065,6066
1881,16,2,5,1,8,0.539273,2643
1882,16,2,5,1,32,0.558548,3688
1883,16,2,5,1,64,0.543367,4773
1884,16,2,5,1,128,0.584305,6908
1885,16,2,5,2,2,0.68091,4146
1886,16,2,5,2,4,0.619885,3933
1887,16,2,5,2,8,0.692542,4167
1888,16,2,5,2,16,0.650671,4836
1889,16,2,5,2,32,0.585945,6353
1890,16,2,5,2,64,0.609567,8413
1891,16,2,5,3,2,0.737637,5453
1892,16,2,5,3,4,0.620459,5321
1893,16,2,5,3,8,0.650817,5634
1894,16,2,5,3,16,0.654654,6550
1895,16,2,5,4,2,0.768751,7066
1896,16,2,5,4,4,0.663147,6514
1897,16,2,5,4,8,0.65795,7287
1898,16,2,5,4,16,0.687108,8442
1899,16,2,5,5,16,0.80008,10125
1900,16,3,1,1,2,0.633609,1881
1901,16,3,1,1,4,0.693461,1969
1902,16,3,1,1,8,0.645804,1943
1903,16,3,1,1,16,0.641489,1955
1904,16,3,1,1,32,0.71607,2210
1905,16,3,1,1,64,0.62601,2303
1906,16,3,1,1,128,0.708283,2679
1907,16,3,1,2,4,0.718811,2691
1908,16,3,1,2,8,0.685511,2699
1909,16,3,1,2,16,0.668626,2750
1910,16,3,1,2,64,0.683447,3575
1911,16,3,1,3,8,0.899787,3425
1912,16,3,1,3,16,0.803802,3473
1913,16,3,1,3,32,0.85218,4089
1914,16,3,1,3,64,0.82099,4760
1915,16,3,1,3,128,0.849573,6086
1916,16,3,1,4,2,0.85565,3957
1917,16,3,1,4,4,0.852845,3952
1918,16,3,1,4,8,0.846945,4059
1919,16,3,1,4,16,0.868706,4283
1920,16,3,1,4,32,0.822766,4925
1921,16,3,1,5,2,0.851482,4497
1922,16,3,1,5,8,0.842309,5410
1923,16,3,1,5,16,0.862973,5384
1924,16,3,1,5,64,0.870794,7100
1925,16,3,2,1,2,0.606889,2081
1926,16,3,2,1,4,0.598275,2185
1927,16,3,2,1,8,0.576053,2181
1928,16,3,2,1,16,0.583805,2349
1929,16,3,2,1,32,0.609903,2756
1930,16,3,2,1,64,0.585356,3043
1931,16,3,2,1,128,0.568646,3850
1932,16,3,2,2,2,0.639978,2948
1933,16,3,2,2,4,0.629644,3395
1934,16,3,2,2,8,0.657031,3528
1935,16,3,2,2,16,0.623012,3492
1936,16,3,2,2,32,0.625337,4096
1937,16,3,2,2,64,0.694322,4785
1938,16,3,2,2,128,0.655136,6783
1939,16,3,2,3,8,0.723608,4047
1940,16,3,2,3,64,0.718541,6620
1941,16,3,2,3,128,0.793915,9630
1942,16,3,2,4,4,0.793697,4766
1943,16,3,2,4,32,0.771991,6979
1944,16,3,2,5,2,0.805536,5189
1945,16,3,2,5,4,0.768117,5923
1946,16,3,2,5,8,0.777271,6126
1947,16,3,2,5,16,0.77896,7353
1948,16,3,2,5,32,0.774427,9058
1949,16,3,2,5,64,0.819668,10572
1950,16,3,3,1,2,0.790968,2340
1951,16,3,3,2,2,0.83474,3494
1952,16,3,3,2,8,0.616258,3628
1953,16,3,3,2,16,0.685678,3989
1954,16,3,3,3,2,0.96077,4648
1955,16,3,3,3,4,0.799,4358
1956,16,3,3,3,8,0.794332,4812
1957,16,3,3,3,16,0.78765,5376
1958,16,3,3,3,32,0.800922,6699
1959,16,3,3,3,64,0.793966,8733
1960,16,3,3,4,2,0.972415,5637
1961,16,3,3,5,8,0.755592,7413
1962,16,3,3,5,32,0.847855,10716
1963,16,3,4,1,2,0.568218,2262
1964,16,3,4,1,4,0.592127,2539
1965,16,3,4,1,8,0.544143,2624
1966,16,3,4,1,16,0.565909,2804
1967,16,3,4,1,32,0.573247,3464
1968,16,3,4,1,64,0.54571,4227
1969,16,3,4,1,128,0.589736,6086
1970,16,3,4,2,2,0.64457,3264
1971,16,3,4,2,4,0.624703,3857
1972,16,3,4,2,8,0.580187,3979
1973,16,3,4,3,2,0.729806,4503
1974,16,3,4,3,8,0.720093,5359
1975,16,3,4,3,64,0.73824,10746
1976,16,3,4,4,2,0.745463,5604
1977,16,3,4,4,4,0.743162,6339
1978,16,3,4,4,8,0.792001,7104
1979,16,3,4,4,16,0.767198,7351
1980,16,3,4,4,32,0.771375,10291
1981,16,3,4,5,2,0.767951,7066
1982,16,3,4,5,8,0.747845,8063
1983,16,3,4,5,16,0.752361,9304
1984,16,3,5,1,2,0.684896,2605
1985,16,3,5,1,4,0.580954,2629
1986,16,3,5,1,8,0.567248,2879
1987,16,3,5,1,16,0.554903,3062
1988,16,3,5,1,32,0.618498,3988
1989,16,3,5,1,64,0.573377,4982
1990,16,3,5,2,2,0.769029,4443
1991,16,3,5,2,8,0.641582,4640
1992,16,3,5,2,16,0.619109,5193
1993,16,3,5,2,32,0.671631,6683
1994,16,3,5,2,64,0.665843,8780
1995,16,3,5,3,2,0.870393,6089
1996,16,3,5,3,4,0.759686,5708
1997,16,3,5,3,8,0.716622,6179
1998,16,3,5,4,4,0.768307,7099
1999,16,3,5,4,16,0.765933,8666
2000,16,4,1,1,2,0.726357,1996
2001,16,4,1,1,4,0.694299,1965
2002,16,4,1,1,8,0.670116,2108
2003,16,4,1,1,16,0.701236,2136
2004,16,4,1,1,32,0.682489,2343
2005,16,4,1,1,64,0.715202,2586
2006,16,4,1,1,128,0.652493,2815
2007,16,4,1,2,2,0.813707,3179
2008,16,4,1,2,4,0.706409,3024
2009,16,4,1,2,64,0.717505,3938
2010,16,4,1,2,128,0.724935,4835
2011,16,4,1,3,2,0.859318,3388
2012,16,4,1,3,32,0.836065,4411
2013,16,4,1,3,64,0.881317,4927
2014,16,4,1,3,128,0.865879,6375
2015,16,4,1,4,2,0.877874,4374
2016,16,4,1,4,4,0.865601,5035
2017,16,4,1,4,8,0.83052,4537
2018,16,4,1,4,16,0.845113,4941
2019,16,4,1,4,32,0.833226,5877
2020,16,4,1,4,64,0.835256,6671
2021,16,4,1,5,8,0.884382,5646
2022,16,4,1,5,16,0.876084,6353
2023,16,4,1,5,32,0.868558,7122
2024,16,4,1,5,64,0.852059,7530
2025,16,4,2,1,2,0.614953,2176
2026,16,4,2,1,8,0.611511,2273
2027,16,4,2,1,128,0.626054,4019
2028,16,4,2,2,2,0.701694,3347
2029,16,4,2,2,4,0.694944,3503
2030,16,4,2,2,8,0.630024,3597
2031,16,4,2,2,16,0.687484,3920
2032,16,4,2,2,32,0.696987,4436
