n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1228,4,3,3,3,460800,0,0.339568,750
1229,4,3,3,3,230400,0,0.325053,831
1230,4,3,3,3,115200,0,0.327915,1148
1231,4,3,3,3,57600,0,0.345647,1498
1232,4,3,3,4,460800,0,0.340434,1081
1233,4,3,3,4,230400,0,0.314778,1180
1234,4,3,3,4,115200,0,0.316031,1567
1235,4,3,3,4,57600,0,0.308569,2122
1236,4,3,3,5,460800,0,0.361565,966
1237,4,3,3,5,230400,0,0.340746,1084
1238,4,3,3,5,115200,0,0.345067,1282
1239,4,3,3,5,57600,0,0.339194,1824
1240,4,3,4,1,460800,0,0.343079,490
1241,4,3,4,1,230400,0,0.303966,582
1242,4,3,4,1,115200,0,0.307958,686
1243,4,3,4,1,57600,0,0.316164,941
1244,4,3,4,2,460800,0,0.319015,678
1245,4,3,4,2,230400,0,0.309522,740
1246,4,3,4,2,115200,0,0.312134,992
1247,4,3,4,2,57600,0,0.309688,1334
1248,4,3,4,3,460800,0,0.320303,741
1249,4,3,4,3,230400,0,0.317323,831
1250,4,3,4,3,115200,0,0.330311,984
1251,4,3,4,3,57600,0,0.318666,1313
1252,4,3,4,4,460800,0,0.351009,1038
1253,4,3,4,4,230400,0,0.338667,1167
1254,4,3,4,4,115200,0,0.347367,1439
1255,4,3,4,4,57600,0,0.332009,2106
1256,4,3,4,5,460800,0,0.333623,1033
1257,4,3,4,5,230400,0,0.312134,1113
1258,4,3,4,5,115200,0,0.319622,1300
1259,4,3,4,5,57600,0,0.322308,1518
1260,4,3,5,1,460800,0,0.3152,566
1261,4,3,5,1,230400,0,0.338019,670
1262,4,3,5,1,115200,0,0.31437,854
1263,4,3,5,1,57600,0,0.315917,1323
1264,4,3,5,2,460800,0,0.329815,889
1265,4,3,5,2,230400,0,0.317237,967
1266,4,3,5,2,115200,0,0.324874,1344
1267,4,3,5,2,57600,0,0.312183,2018
1268,4,3,5,3,460800,0,0.321951,1015
1269,4,3,5,3,230400,0,0.325949,979
1270,4,3,5,3,115200,0,0.328872,1394
1271,4,3,5,3,57600,0,0.329118,2066
1272,4,3,5,4,460800,0,0.331523,1353
1273,4,3,5,4,230400,0,0.375188,1349
1274,4,3,5,4,115200,0,0.330787,2083
1275,4,3,5,5,460800,0,0.336699,1220
1276,4,3,5,5,115200,0,0.32016,1750
1277,4,3,5,5,57600,0,0.331814,2854
1278,4,4,1,1,460800,0,0.258361,401
1279,4,4,1,1,230400,0,0.270394,415
1280,4,4,1,1,115200,0,0.264111,529
1281,4,4,1,1,57600,0,0.265116,630
1282,4,4,1,2,460800,0,0.280684,554
1283,4,4,1,2,230400,0,0.298986,619
1284,4,4,1,2,115200,0,0.281093,675
1285,4,4,1,2,57600,0,0.26975,916
1286,4,4,1,3,460800,0,0.268666,693
1287,4,4,1,3,230400,0,0.281485,724
1288,4,4,1,3,115200,0,0.274055,779
1289,4,4,1,3,57600,0,0.269845,950
1290,4,4,1,4,460800,0,0.286928,809
1291,4,4,1,4,230400,0,0.294937,960
1292,4,4,1,4,115200,0,0.29668,1032
1293,4,4,1,4,57600,0,0.282452,1266
1294,4,4,1,5,460800,0,0.257403,1396
1295,4,4,1,5,230400,0,0.268619,1437
1296,4,4,1,5,115200,0,0.287141,1411
1297,4,4,1,5,57600,0,0.27627,1716
1298,4,4,2,1,460800,0,0.266108,416
1299,4,4,2,1,230400,0,0.248595,498
1300,4,4,2,1,115200,0,0.266293,614
1301,4,4,2,1,57600,0,0.261102,829
1302,4,4,2,2,460800,0,0.270482,590
1303,4,4,2,2,230400,0,0.26771,660
1304,4,4,2,2,115200,0,0.299947,767
1305,4,4,2,2,57600,0,0.256158,1047
1306,4,4,2,3,460800,0,0.274733,686
1307,4,4,2,3,230400,0,0.252816,801
1308,4,4,2,3,115200,0,0.283236,918
1309,4,4,2,3,57600,0,0.254448,1208
1310,4,4,2,4,460800,0,0.295666,982
1311,4,4,2,4,230400,0,0.286489,1027
1312,4,4,2,4,115200,0,0.275957,1258
1313,4,4,2,4,57600,0,0.271168,1497
1314,4,4,2,5,460800,0,0.258022,1454
1315,4,4,2,5,230400,0,0.272947,1595
1316,4,4,2,5,115200,0,0.294341,1499
1317,4,4,2,5,57600,0,0.26982,1909
1318,4,4,3,1,460800,0,0.285905,560
1319,4,4,3,1,230400,0,0.278469,568
1320,4,4,3,1,115200,0,0.274269,780
1321,4,4,3,1,57600,0,0.287367,1106
1322,4,4,3,2,460800,0,0.286325,742
1323,4,4,3,2,230400,0,0.278095,857
1324,4,4,3,2,115200,0,0.257499,1132
1325,4,4,3,2,57600,0,0.247559,1564
1326,4,4,3,3,460800,0,0.270893,818
1327,4,4,3,3,230400,0,0.273926,889
1328,4,4,3,3,115200,0,0.279324,1266
1329,4,4,3,3,57600,0,0.302798,1485
1330,4,4,3,4,460800,0,0.279985,1170
1331,4,4,3,4,230400,0,0.276703,1242
1332,4,4,3,4,115200,0,0.263547,1681
1333,4,4,3,4,57600,0,0.251728,2290
1334,4,4,3,5,460800,0,0.274689,1576
1335,4,4,3,5,230400,0,0.266242,1690
1336,4,4,3,5,115200,0,0.295363,1611
1337,4,4,3,5,57600,0,0.284053,2227
1338,4,4,4,1,460800,0,0.255128,454
1339,4,4,4,1,230400,0,0.255037,594
1340,4,4,4,1,115200,0,0.272787,623
1341,4,4,4,1,57600,0,0.252231,965
1342,4,4,4,2,460800,0,0.281936,692
1343,4,4,4,2,230400,0,0.289957,765
1344,4,4,4,2,115200,0,0.279694,998
1345,4,4,4,2,57600,0,0.272604,1262
1346,4,4,4,3,460800,0,0.263942,786
1347,4,4,4,3,230400,0,0.27486,870
1348,4,4,4,3,115200,0,0.302888,1032
1349,4,4,4,3,57600,0,0.2877,1273
1350,4,4,4,4,460800,0,0.278402,1104
1351,4,4,4,4,230400,0,0.283905,1185
1352,4,4,4,4,115200,0,0.297396,1500
1353,4,4,4,4,57600,0,0.264317,1936
1354,4,4,4,5,460800,0,0.286251,1455
1355,4,4,4,5,230400,0,0.27666,1685
1356,4,4,4,5,115200,0,0.29932,1614
1357,4,4,4,5,57600,0,0.285809,2421
1358,4,4,5,1,460800,0,0.300463,548
1359,4,4,5,1,230400,0,0.279977,713
1360,4,4,5,1,115200,0,0.271494,884
1361,4,4,5,1,57600,0,0.262084,1241
1362,4,4,5,2,460800,0,0.291555,917
1363,4,4,5,2,230400,0,0.286135,1057
1364,4,4,5,2,115200,0,0.295891,1333
1365,4,4,5,2,57600,0,0.27151,2178
1366,4,4,5,3,460800,0,0.292781,1010
1367,4,4,5,3,230400,0,0.293378,1043
1368,4,4,5,3,115200,0,0.278721,1353
1369,4,4,5,3,57600,0,0.299976,2117
1370,4,4,5,4,460800,0,0.278101,1448
1371,4,4,5,4,230400,0,0.283363,1603
1372,4,4,5,4,115200,0,0.298502,2193
1373,4,4,5,5,460800,0,0.28224,1863
1374,4,4,5,5,115200,0,0.285853,2510
1375,4,5,1,1,460800,0,0.314336,459
1376,4,5,1,1,230400,0,0.333119,475
1377,4,5,1,1,115200,0,0.327049,573
1378,4,5,1,1,57600,0,0.31258,768
1379,4,5,1,2,460800,0,0.341442,685
1380,4,5,1,2,230400,0,0.366258,719
1381,4,5,1,2,115200,0,0.336689,830
1382,4,5,1,2,57600,0,0.340469,1020
1383,4,5,1,3,460800,0,0.336479,856
1384,4,5,1,3,230400,0,0.330905,919
1385,4,5,1,3,115200,0,0.339247,861
1386,4,5,1,3,57600,0,0.338732,1062
1387,4,5,1,4,460800,0,0.343875,1684
1388,4,5,1,4,230400,0,0.352005,1577
1389,4,5,1,4,115200,0,0.344772,1636
1390,4,5,1,4,57600,0,0.340383,2033
1391,4,5,1,5,460800,0,0.339648,1597
1392,4,5,1,5,230400,0,0.32138,1747
1393,4,5,1,5,115200,0,0.354862,1777
1394,4,5,1,5,57600,0,0.340774,2027
1395,4,5,2,1,460800,0,0.326463,489
1396,4,5,2,1,230400,0,0.31401,558
1397,4,5,2,1,115200,0,0.334764,639
1398,4,5,2,1,57600,0,0.319138,897
1399,4,5,2,2,460800,0,0.336229,781
1400,4,5,2,2,230400,0,0.344906,769
1401,4,5,2,2,115200,0,0.343967,991
1402,4,5,2,2,57600,0,0.388573,1149
1403,4,5,2,3,460800,0,0.350991,836
1404,4,5,2,3,230400,0,0.33653,821
1405,4,5,2,3,115200,0,0.341995,940
1406,4,5,2,3,57600,0,0.341507,1458
1407,4,5,2,4,460800,0,0.350301,1683
1408,4,5,2,4,230400,0,0.336181,1758
1409,4,5,2,4,115200,0,0.334979,1968
1410,4,5,2,4,57600,0,0.338396,2313
1411,4,5,2,5,460800,0,0.355123,1709
1412,4,5,2,5,230400,0,0.326594,1690
1413,4,5,2,5,115200,0,0.326876,1725
1414,4,5,2,5,57600,0,0.326481,2240
1415,4,5,3,1,460800,0,0.32828,602
1416,4,5,3,1,230400,0,0.336347,634
1417,4,5,3,1,115200,0,0.348693,851
1418,4,5,3,1,57600,0,0.338373,1093
1419,4,5,3,2,460800,0,0.335949,964
1420,4,5,3,2,230400,0,0.343542,1064
1421,4,5,3,2,115200,0,0.345417,1260
1422,4,5,3,2,57600,0,0.346572,1711
1423,4,5,3,3,460800,0,0.339376,1093
1424,4,5,3,3,230400,0,0.326008,1060
1425,4,5,3,3,115200,0,0.351135,1309
1426,4,5,3,3,57600,0,0.359391,1792
1427,4,5,3,4,460800,0,0.336678,2133
1428,4,5,3,4,230400,0,0.329049,2055
1429,4,5,3,4,115200,0,0.325433,2644
1430,4,5,3,4,57600,0,0.32867,2977
1431,4,5,3,5,460800,0,0.343732,2021
1432,4,5,3,5,230400,0,0.332617,2135
1433,4,5,3,5,115200,0,0.387283,2253
1434,4,5,4,1,460800,0,0.312914,544
1435,4,5,4,1,230400,0,0.321315,673
1436,4,5,4,1,115200,0,0.323625,776
1437,4,5,4,1,57600,0,0.31107,965
1438,4,5,4,2,460800,0,0.348438,840
1439,4,5,4,2,230400,0,0.323737,942
1440,4,5,4,2,115200,0,0.329102,1120
1441,4,5,4,2,57600,0,0.323122,1388
1442,4,5,4,3,460800,0,0.328077,958
1443,4,5,4,3,230400,0,0.317515,1026
1444,4,5,4,3,115200,0,0.333312,1240
1445,4,5,4,3,57600,0,0.341098,1594
1446,4,5,4,4,460800,0,0.342258,1759
1447,4,5,4,4,230400,0,0.334902,1859
1448,4,5,4,4,115200,0,0.328998,2260
1449,4,5,4,4,57600,0,0.320599,2760
1450,4,5,4,5,460800,0,0.326866,1826
1451,4,5,4,5,230400,0,0.334597,1849
1452,4,5,4,5,115200,0,0.320775,1986
1453,4,5,5,1,460800,0,0.329244,632
1454,4,5,5,1,230400,0,0.317295,757
1455,4,5,5,1,115200,0,0.310709,968
1456,4,5,5,1,57600,0,0.326362,1414
1457,4,5,5,2,460800,0,0.355549,1105
1458,4,5,5,2,230400,0,0.347073,1123
1459,4,5,5,2,115200,0,0.347379,1512
1460,4,5,5,2,57600,0,0.329378,2296
1461,4,5,5,3,460800,0,0.335754,1226
1462,4,5,5,3,230400,0,0.330714,1281
1463,4,5,5,3,115200,0,0.339304,1593
1464,4,5,5,3,57600,0,0.323384,2584
1465,4,5,5,4,460800,0,0.329658,2034
1466,4,5,5,4,230400,0,0.356166,2522
1467,4,5,5,4,115200,0,0.340402,2582
1468,4,5,5,5,460800,0,0.343695,2102
1469,4,5,5,5,115200,0,0.331669,2513
1470,8,1,1,1,460800,0,0.383827,319
1471,8,1,1,1,230400,0,0.388191,334
1472,8,1,1,1,115200,0,0.396546,410
1473,8,1,1,1,57600,0,0.355361,569
1474,8,1,1,2,460800,0,0.364243,378
1475,8,1,1,2,230400,0,0.390274,422
1476,8,1,1,2,115200,0,0.375383,479
1477,8,1,1,2,57600,0,0.381853,684
1478,8,1,1,3,460800,0,0.364945,355
1479,8,1,1,3,230400,0,0.356414,387
1480,8,1,1,3,115200,0,0.362335,481
1481,8,1,1,3,57600,0,0.350953,694
1482,8,1,1,4,460800,0,0.384357,429
1483,8,1,1,4,230400,0,0.35844,508
1484,8,1,1,4,115200,0,0.380607,606
1485,8,1,1,4,57600,0,0.361093,874
1486,8,1,1,5,460800,0,0.376195,389
1487,8,1,1,5,230400,0,0.39273,429
1488,8,1,1,5,115200,0,0.388476,562
1489,8,1,1,5,57600,0,0.360076,720
1490,8,1,2,1,460800,0,0.379077,350
1491,8,1,2,1,230400,0,0.365606,390
1492,8,1,2,1,115200,0,0.367076,507
1493,8,1,2,1,57600,0,0.350902,703
1494,8,1,2,2,460800,0,0.374407,482
1495,8,1,2,2,230400,0,0.34861,505
1496,8,1,2,2,115200,0,0.356654,622
1497,8,1,2,2,57600,0,0.362189,867
1498,8,1,2,3,460800,0,0.367249,429
1499,8,1,2,3,230400,0,0.355075,479
1500,8,1,2,3,115200,0,0.348545,588
1501,8,1,2,3,57600,0,0.372915,881
1502,8,1,2,4,460800,0,0.369113,565
1503,8,1,2,4,230400,0,0.37882,638
1504,8,1,2,4,115200,0,0.351494,876
1505,8,1,2,4,57600,0,0.364055,1156
1506,8,1,2,5,460800,0,0.391208,506
1507,8,1,2,5,230400,0,0.413761,568
1508,8,1,2,5,115200,0,0.362427,705
1509,8,1,2,5,57600,0,0.387445,1068
1510,8,1,3,1,460800,0,0.387497,422
1511,8,1,3,1,230400,0,0.420032,519
1512,8,1,3,1,115200,0,0.382053,658
1513,8,1,3,1,57600,0,0.361909,1056
1514,8,1,3,2,460800,0,0.36805,552
1515,8,1,3,2,230400,0,0.387149,689
1516,8,1,3,2,115200,0,0.366199,892
1517,8,1,3,2,57600,0,0.357902,1411
1518,8,1,3,3,460800,0,0.371012,562
1519,8,1,3,3,230400,0,0.360429,654
1520,8,1,3,3,115200,0,0.369161,926
1521,8,1,3,3,57600,0,0.364566,1416
1522,8,1,3,4,460800,0,0.401477,758
1523,8,1,3,4,230400,0,0.394183,886
1524,8,1,3,4,115200,0,0.386214,1189
1525,8,1,3,4,57600,0,0.365313,2027
1526,8,1,3,5,460800,0,0.383185,596
1527,8,1,3,5,230400,0,0.382118,733
1528,8,1,3,5,115200,0,0.395424,982
1529,8,1,3,5,57600,0,0.36461,1370
1530,8,1,4,1,460800,0,0.353627,376
1531,8,1,4,1,230400,0,0.392014,432
1532,8,1,4,1,115200,0,0.349633,579
1533,8,1,4,1,57600,0,0.357083,820
1534,8,1,4,2,460800,0,0.349805,495
1535,8,1,4,2,230400,0,0.366594,568
1536,8,1,4,2,115200,0,0.357341,784
1537,8,1,4,2,57600,0,0.358243,1105
1538,8,1,4,3,460800,0,0.352102,495
1539,8,1,4,3,230400,0,0.363374,550
1540,8,1,4,3,115200,0,0.349912,742
1541,8,1,4,3,57600,0,0.37121,1019
1542,8,1,4,4,460800,0,0.382847,652
1543,8,1,4,4,230400,0,0.367306,755
1544,8,1,4,4,115200,0,0.369281,1046
1545,8,1,4,4,57600,0,0.369539,1550
1546,8,1,4,5,460800,0,0.370695,538
1547,8,1,4,5,230400,0,0.374001,644
1548,8,1,4,5,115200,0,0.408696,871
1549,8,1,4,5,57600,0,0.387355,1197
1550,8,1,5,1,460800,0,0.387796,492
1551,8,1,5,1,230400,0,0.422073,633
1552,8,1,5,1,115200,0,0.370405,763
1553,8,1,5,1,57600,0,0.378783,1198
1554,8,1,5,2,460800,0,0.381743,715
1555,8,1,5,2,230400,0,0.376414,857
1556,8,1,5,2,115200,0,0.365515,1198
1557,8,1,5,2,57600,0,0.370449,1819
1558,8,1,5,3,460800,0,0.389112,667
1559,8,1,5,3,230400,0,0.398191,736
1560,8,1,5,3,115200,0,0.376326,1035
1561,8,1,5,3,57600,0,0.363673,1864
1562,8,1,5,4,460800,0,0.390912,975
1563,8,1,5,4,230400,0,0.374052,1117
1564,8,1,5,4,115200,0,0.394705,1432
1565,8,1,5,4,57600,0,0.353507,2518
1566,8,1,5,5,460800,0,0.401283,780
1567,8,1,5,5,115200,0,0.381085,1223
1568,8,2,1,1,460800,0,0.329587,316
1569,8,2,1,1,230400,0,0.339243,353
1570,8,2,1,1,115200,0,0.327173,397
1571,8,2,1,1,57600,0,0.320127,545
1572,8,2,1,2,460800,0,0.320932,423
1573,8,2,1,2,230400,0,0.340872,493
1574,8,2,1,2,115200,0,0.33991,616
1575,8,2,1,2,57600,0,0.328311,703
1576,8,2,1,3,460800,0,0.370116,430
1577,8,2,1,3,230400,0,0.345327,490
1578,8,2,1,3,115200,0,0.358045,583
1579,8,2,1,3,57600,0,0.384247,704
1580,8,2,1,4,460800,0,0.334843,655
1581,8,2,1,4,230400,0,0.316635,666
1582,8,2,1,4,115200,0,0.323953,791
1583,8,2,1,4,57600,0,0.327662,1028
1584,8,2,1,5,460800,0,0.353551,642
1585,8,2,1,5,230400,0,0.353983,671
1586,8,2,1,5,115200,0,0.345327,728
1587,8,2,1,5,57600,0,0.336044,911
1588,8,2,2,1,460800,0,0.344346,342
1589,8,2,2,1,230400,0,0.327925,385
1590,8,2,2,1,115200,0,0.317628,541
1591,8,2,2,1,57600,0,0.319019,669
1592,8,2,2,2,460800,0,0.392896,508
1593,8,2,2,2,230400,0,0.348287,551
1594,8,2,2,2,115200,0,0.325665,745
1595,8,2,2,2,57600,0,0.338666,950
1596,8,2,2,3,460800,0,0.339381,503
1597,8,2,2,3,230400,0,0.337816,551
1598,8,2,2,3,115200,0,0.333025,691
1599,8,2,2,3,57600,0,0.361251,1009
1600,8,2,2,4,460800,0,0.343372,745
1601,8,2,2,4,230400,0,0.362069,802
1602,8,2,2,4,115200,0,0.364966,997
1603,8,2,2,4,57600,0,0.336709,1217
1604,8,2,2,5,460800,0,0.334976,652
1605,8,2,2,5,230400,0,0.335401,658
1606,8,2,2,5,115200,0,0.352885,801
1607,8,2,2,5,57600,0,0.372861,1062
1608,8,2,3,1,460800,0,0.344786,447
1609,8,2,3,1,230400,0,0.334115,519
1610,8,2,3,1,115200,0,0.326501,737
1611,8,2,3,1,57600,0,0.356256,1040
1612,8,2,3,2,460800,0,0.340444,633
1613,8,2,3,2,230400,0,0.352205,736
1614,8,2,3,2,115200,0,0.353549,952
1615,8,2,3,2,57600,0,0.362117,1453
1616,8,2,3,3,460800,0,0.350609,671
1617,8,2,3,3,230400,0,0.348136,731
1618,8,2,3,3,115200,0,0.352965,943
1619,8,2,3,3,57600,0,0.357015,1381
1620,8,2,3,4,460800,0,0.378186,910
1621,8,2,3,4,230400,0,0.334383,1098
1622,8,2,3,4,115200,0,0.335006,1419
1623,8,2,3,4,57600,0,0.329497,2265
1624,8,2,3,5,460800,0,0.34426,806
1625,8,2,3,5,230400,0,0.353218,953
1626,8,2,3,5,115200,0,0.343637,1252
1627,8,2,3,5,57600,0,0.370218,1647
1628,8,2,4,1,460800,0,0.326928,413
1629,8,2,4,1,230400,0,0.3271,470
1630,8,2,4,1,115200,0,0.320028,587
1631,8,2,4,1,57600,0,0.362039,863
1632,8,2,4,2,460800,0,0.341838,551
1633,8,2,4,2,230400,0,0.314757,642
1634,8,2,4,2,115200,0,0.325318,808
1635,8,2,4,2,57600,0,0.322117,1152
1636,8,2,4,3,460800,0,0.336875,584
1637,8,2,4,3,230400,0,0.325969,650
1638,8,2,4,3,115200,0,0.328748,933
1639,8,2,4,3,57600,0,0.346649,1173
1640,8,2,4,4,460800,0,0.356526,775
1641,8,2,4,4,230400,0,0.372238,972
1642,8,2,4,4,115200,0,0.371874,1177
1643,8,2,4,4,57600,0,0.333341,1534
1644,8,2,4,5,460800,0,0.345135,697
1645,8,2,4,5,230400,0,0.326314,930
1646,8,2,4,5,115200,0,0.350406,1115
1647,8,2,4,5,57600,0,0.330627,1496
1648,8,2,5,1,460800,0,0.368702,509
1649,8,2,5,1,230400,0,0.324975,618
1650,8,2,5,1,115200,0,0.330745,829
1651,8,2,5,1,57600,0,0.329018,1275
1652,8,2,5,2,460800,0,0.340087,810
1653,8,2,5,2,230400,0,0.336927,903
1654,8,2,5,2,115200,0,0.341304,1194
1655,8,2,5,2,57600,0,0.341324,1893
1656,8,2,5,3,460800,0,0.321579,731
1657,8,2,5,3,230400,0,0.316712,838
1658,8,2,5,3,115200,0,0.363776,1116
1659,8,2,5,3,57600,0,0.348997,1797
1660,8,2,5,4,460800,0,0.347794,1060
1661,8,2,5,4,230400,0,0.357192,1238
1662,8,2,5,4,115200,0,0.332862,1815
1663,8,2,5,5,460800,0,0.354414,852
1664,8,2,5,5,115200,0,0.387838,1274
1665,8,3,1,1,460800,0,0.318161,373
1666,8,3,1,1,230400,0,0.322838,420
1667,8,3,1,1,115200,0,0.331513,492
1668,8,3,1,1,57600,0,0.342639,576
1669,8,3,1,2,460800,0,0.311975,509
1670,8,3,1,2,230400,0,0.328043,551
1671,8,3,1,2,115200,0,0.305281,655
1672,8,3,1,2,57600,0,0.310504,811
1673,8,3,1,3,460800,0,0.310617,614
1674,8,3,1,3,230400,0,0.345072,656
1675,8,3,1,3,115200,0,0.326892,684
1676,8,3,1,3,57600,0,0.31371,914
1677,8,3,1,4,460800,0,0.328996,859
1678,8,3,1,4,230400,0,0.355071,794
1679,8,3,1,4,115200,0,0.320625,1002
1680,8,3,1,4,57600,0,0.309181,1159
1681,8,3,1,5,460800,0,0.34394,808
1682,8,3,1,5,230400,0,0.333342,887
1683,8,3,1,5,115200,0,0.313918,941
1684,8,3,1,5,57600,0,0.328439,1076
1685,8,3,2,1,460800,0,0.311679,421
1686,8,3,2,1,230400,0,0.300419,473
1687,8,3,2,1,115200,0,0.313683,609
1688,8,3,2,1,57600,0,0.319712,792
1689,8,3,2,2,460800,0,0.311531,601
1690,8,3,2,2,230400,0,0.306615,620
1691,8,3,2,2,115200,0,0.304463,786
1692,8,3,2,2,57600,0,0.285355,1079
1693,8,3,2,3,460800,0,0.323293,700
1694,8,3,2,3,230400,0,0.326038,740
1695,8,3,2,3,115200,0,0.33511,857
1696,8,3,2,3,57600,0,0.3086,1143
1697,8,3,2,4,460800,0,0.327252,920
1698,8,3,2,4,230400,0,0.300156,1053
1699,8,3,2,4,115200,0,0.352197,1104
1700,8,3,2,4,57600,0,0.339493,1337
1701,8,3,2,5,460800,0,0.303498,1034
1702,8,3,2,5,230400,0,0.326168,971
1703,8,3,2,5,115200,0,0.329656,1136
1704,8,3,2,5,57600,0,0.335611,1337
1705,8,3,3,1,460800,0,0.347087,473
1706,8,3,3,1,230400,0,0.316224,578
1707,8,3,3,1,115200,0,0.307452,723
1708,8,3,3,1,57600,0,0.308985,1051
1709,8,3,3,2,460800,0,0.30979,739
1710,8,3,3,2,230400,0,0.340597,789
1711,8,3,3,2,115200,0,0.324454,1068
1712,8,3,3,2,57600,0,0.32986,1485
1713,8,3,3,3,460800,0,0.337061,756
1714,8,3,3,3,230400,0,0.325053,831
1715,8,3,3,3,115200,0,0.327915,1148
1716,8,3,3,3,57600,0,0.345647,1498
1717,8,3,3,4,460800,0,0.340434,1081
1718,8,3,3,4,230400,0,0.314778,1180
1719,8,3,3,4,115200,0,0.316031,1567
1720,8,3,3,4,57600,0,0.308569,2122
1721,8,3,3,5,460800,0,0.361565,966
1722,8,3,3,5,230400,0,0.340746,1084
1723,8,3,3,5,115200,0,0.345067,1282
1724,8,3,3,5,57600,0,0.339194,1824
1725,8,3,4,1,460800,0,0.343079,490
1726,8,3,4,1,230400,0,0.2999,577
1727,8,3,4,1,115200,0,0.307958,686
1728,8,3,4,1,57600,0,0.316164,941
1729,8,3,4,2,460800,0,0.319015,678
1730,8,3,4,2,230400,0,0.309522,740
1731,8,3,4,2,115200,0,0.312134,992
1732,8,3,4,2,57600,0,0.309688,1334
1733,8,3,4,3,460800,0,0.320303,741
1734,8,3,4,3,230400,0,0.316715,824
1735,8,3,4,3,115200,0,0.330311,984
1736,8,3,4,3,57600,0,0.313091,1315
1737,8,3,4,4,460800,0,0.34676,1034
1738,8,3,4,4,230400,0,0.338667,1167
1739,8,3,4,4,115200,0,0.347367,1439
1740,8,3,4,4,57600,0,0.332009,2106
1741,8,3,4,5,460800,0,0.333623,1033
1742,8,3,4,5,230400,0,0.312134,1113
1743,8,3,4,5,115200,0,0.319622,1300
1744,8,3,4,5,57600,0,0.322308,1518
1745,8,3,5,1,460800,0,0.3152,566
1746,8,3,5,1,230400,0,0.338019,670
1747,8,3,5,1,115200,0,0.315747,857
1748,8,3,5,1,57600,0,0.315917,1323
1749,8,3,5,2,460800,0,0.329815,889
1750,8,3,5,2,230400,0,0.317237,967
1751,8,3,5,2,115200,0,0.324874,1344
1752,8,3,5,2,57600,0,0.312183,2018
1753,8,3,5,3,460800,0,0.321951,1015
1754,8,3,5,3,230400,0,0.325949,979
1755,8,3,5,3,115200,0,0.328872,1394
1756,8,3,5,3,57600,0,0.329118,2066
1757,8,3,5,4,460800,0,0.331523,1353
1758,8,3,5,4,230400,0,0.375188,1349
1759,8,3,5,4,115200,0,0.330787,2083
1760,8,3,5,5,460800,0,0.336699,1220
1761,8,3,5,5,115200,0,0.32016,1750
1762,8,4,1,1,460800,0,0.258361,401
1763,8,4,1,1,230400,0,0.270394,415
1764,8,4,1,1,115200,0,0.264111,529
1765,8,4,1,1,57600,0,0.265116,630
1766,8,4,1,2,460800,0,0.280684,554
1767,8,4,1,2,230400,0,0.298986,619
1768,8,4,1,2,115200,0,0.281093,675
1769,8,4,1,2,57600,0,0.26975,916
1770,8,4,1,3,460800,0,0.268666,693
1771,8,4,1,3,230400,0,0.281485,724
1772,8,4,1,3,115200,0,0.274055,779
1773,8,4,1,3,57600,0,0.269845,950
1774,8,4,1,4,460800,0,0.286928,809
1775,8,4,1,4,230400,0,0.294937,960
1776,8,4,1,4,115200,0,0.29668,1032
1777,8,4,1,4,57600,0,0.282452,1266
1778,8,4,1,5,460800,0,0.257403,1396
1779,8,4,1,5,230400,0,0.268619,1437
1780,8,4,1,5,115200,0,0.287141,1411
1781,8,4,1,5,57600,0,0.27627,1716
1782,8,4,2,1,460800,0,0.266108,416
1783,8,4,2,1,230400,0,0.25009,497
1784,8,4,2,1,115200,0,0.266293,614
1785,8,4,2,1,57600,0,0.267417,823
1786,8,4,2,2,460800,0,0.285885,589
1787,8,4,2,2,230400,0,0.26771,660
1788,8,4,2,2,115200,0,0.299947,767
1789,8,4,2,2,57600,0,0.256158,1047
1790,8,4,2,3,460800,0,0.274733,686
1791,8,4,2,3,230400,0,0.252816,801
1792,8,4,2,3,115200,0,0.283236,918
1793,8,4,2,3,57600,0,0.254448,1208
1794,8,4,2,4,460800,0,0.295666,982
1795,8,4,2,4,230400,0,0.286489,1027
1796,8,4,2,4,115200,0,0.275957,1258
1797,8,4,2,4,57600,0,0.271168,1497
1798,8,4,2,5,460800,0,0.258022,1454
1799,8,4,2,5,230400,0,0.272947,1595
1800,8,4,2,5,115200,0,0.294341,1499
1801,8,4,2,5,57600,0,0.26982,1909
1802,8,4,3,1,460800,0,0.285905,560
1803,8,4,3,1,230400,0,0.278469,568
1804,8,4,3,1,115200,0,0.274269,780
1805,8,4,3,1,57600,0,0.287367,1106
1806,8,4,3,2,460800,0,0.286325,742
1807,8,4,3,2,230400,0,0.278095,857
1808,8,4,3,2,115200,0,0.257499,1132
1809,8,4,3,2,57600,0,0.247559,1564
1810,8,4,3,3,460800,0,0.270893,818
1811,8,4,3,3,230400,0,0.273926,889
1812,8,4,3,3,115200,0,0.279324,1266
1813,8,4,3,3,57600,0,0.302798,1485
1814,8,4,3,4,460800,0,0.279985,1170
1815,8,4,3,4,230400,0,0.276703,1242
1816,8,4,3,4,115200,0,0.263547,1681
1817,8,4,3,4,57600,0,0.251728,2290
1818,8,4,3,5,460800,0,0.274689,1576
1819,8,4,3,5,230400,0,0.266242,1690
1820,8,4,3,5,115200,0,0.295363,1611
