n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
4643,10,200,3,1,3,1,4,100,40000,0,1.104773,2082.514,133
4644,10,200,3,1,3,2,1,100,40000,0,0.951135,2188.648,136
4645,10,200,3,1,3,2,2,100,40000,0,1.317129,2221.898,136
4646,10,200,3,1,3,2,3,100,40000,0,1.266681,2199.022,136
4647,10,200,3,1,3,2,4,100,40000,0,1.231461,2141.300,136
4648,10,200,3,1,3,3,1,100,40000,0,1.290341,2084.376,133
4649,10,200,3,1,3,3,2,100,40000,0,1.542096,2241.050,136
4650,10,200,3,1,3,3,3,100,40000,0,1.188698,2212.322,136
4651,10,200,3,1,3,3,4,100,40000,0,1.229965,2373.518,133
4652,10,200,3,1,3,4,1,100,40000,0,0.901971,2281.482,135
4653,10,200,3,1,3,4,2,100,40000,0,0.930383,2325.904,136
4654,10,200,3,1,3,4,3,100,40000,0,0.905068,2387.084,136
4655,10,200,3,1,3,4,4,100,40000,0,1.407410,2437.624,135
4656,10,200,3,1,4,1,1,100,40000,0,0.850961,1948.450,134
4657,10,200,3,1,4,1,2,100,40000,0,0.792988,2137.576,138
4658,10,200,3,1,4,1,3,100,40000,0,0.771620,2280.418,138
4659,10,200,3,1,4,1,4,100,40000,0,0.940619,2209.928,134
4660,10,200,3,1,4,2,1,100,40000,0,0.820662,2399.054,137
4661,10,200,3,1,4,2,2,100,40000,0,1.003628,2251.690,136
4662,10,200,3,1,4,2,3,100,40000,0,0.876036,2194.766,136
4663,10,200,3,1,4,2,4,100,40000,0,1.204619,2084.110,137
4664,10,200,3,1,4,3,1,100,40000,0,1.087883,2178.540,134
4665,10,200,3,1,4,3,2,100,40000,0,1.300517,2134.118,138
4666,10,200,3,1,4,3,3,100,40000,0,1.062362,2334.416,138
4667,10,200,3,1,4,3,4,100,40000,0,1.221581,2403.576,134
4668,10,200,3,1,4,4,1,100,40000,0,0.963351,2362.080,138
4669,10,200,3,1,4,4,2,100,40000,0,0.991669,2483.110,140
4670,10,200,3,1,4,4,3,100,40000,0,0.884283,2736.874,140
4671,10,200,3,1,4,4,4,100,40000,0,1.133075,2335.480,138
4672,10,200,3,2,1,1,1,100,40000,0,1.266161,2092.090,141
4673,10,200,3,2,1,1,2,100,40000,0,1.072921,2350.908,141
4674,10,200,3,2,1,1,3,100,40000,0,1.258772,2369.528,141
4675,10,200,3,2,1,1,4,100,40000,0,1.816075,2242.380,141
4676,10,200,3,2,1,2,1,100,40000,0,1.037657,2101.134,140
4677,10,200,3,2,1,2,2,100,40000,0,0.887917,2280.950,140
4678,10,200,3,2,1,2,3,100,40000,0,0.853322,2347.716,140
4679,10,200,3,2,1,2,4,100,40000,0,1.039789,2159.122,140
4680,10,200,3,2,1,3,1,100,40000,0,1.224677,2249.562,141
4681,10,200,3,2,1,3,2,100,40000,0,1.146030,2292.920,141
4682,10,200,3,2,1,3,3,100,40000,0,1.142104,2574.348,141
4683,10,200,3,2,1,3,4,100,40000,0,1.332019,2416.344,141
4684,10,200,3,2,1,4,1,100,40000,0,0.931391,2296.112,143
4685,10,200,3,2,1,4,2,100,40000,0,1.024038,2275.098,143
4686,10,200,3,2,1,4,3,100,40000,0,0.957277,2463.426,143
4687,10,200,3,2,1,4,4,100,40000,0,1.133027,2444.008,143
4688,10,200,3,2,2,1,1,100,40000,0,1.143391,2071.874,136
4689,10,200,3,2,2,1,2,100,40000,0,1.275488,2142.364,136
4690,10,200,3,2,2,1,3,100,40000,0,0.948265,2381.232,136
4691,10,200,3,2,2,1,4,100,40000,0,1.350079,2198.224,136
4692,10,200,3,2,2,2,1,100,40000,0,1.071578,2014.684,132
4693,10,200,3,2,2,2,2,100,40000,0,0.959025,2263.926,132
4694,10,200,3,2,2,2,3,100,40000,0,0.884224,2182.530,132
4695,10,200,3,2,2,2,4,100,40000,0,1.146160,2343.194,132
4696,10,200,3,2,2,3,1,100,40000,0,1.231743,2345.056,136
4697,10,200,3,2,2,3,2,100,40000,0,1.220702,2231.208,136
4698,10,200,3,2,2,3,3,100,40000,0,1.118154,2318.722,136
4699,10,200,3,2,2,3,4,100,40000,0,1.730462,2456.510,136
4700,10,200,3,2,2,4,1,100,40000,0,1.115038,2316.594,136
4701,10,200,3,2,2,4,2,100,40000,0,1.154570,2268.182,136
4702,10,200,3,2,2,4,3,100,40000,0,1.010474,2467.682,136
4703,10,200,3,2,2,4,4,100,40000,0,1.306066,2640.316,136
4704,10,200,3,2,3,1,1,100,40000,0,1.246665,2027.718,136
4705,10,200,3,2,3,1,2,100,40000,0,1.144589,2140.768,136
4706,10,200,3,2,3,1,3,100,40000,0,1.429893,2355.696,136
4707,10,200,3,2,3,1,4,100,40000,0,1.069161,2117.094,136
4708,10,200,3,2,3,2,1,100,40000,0,0.835721,2308.880,135
4709,10,200,3,2,3,2,2,100,40000,0,1.111537,2126.138,132
4710,10,200,3,2,3,2,3,100,40000,0,1.101060,2147.684,132
4711,10,200,3,2,3,2,4,100,40000,0,1.209303,2212.588,135
4712,10,200,3,2,3,3,1,100,40000,0,1.383434,2345.588,136
4713,10,200,3,2,3,3,2,100,40000,0,1.088699,2048.998,136
4714,10,200,3,2,3,3,3,100,40000,0,1.249236,2429.644,136
4715,10,200,3,2,3,3,4,100,40000,0,1.401310,2422.196,136
4716,10,200,3,2,3,4,1,100,40000,0,1.058808,2355.164,138
4717,10,200,3,2,3,4,2,100,40000,0,1.015906,2102.464,136
4718,10,200,3,2,3,4,3,100,40000,0,1.010952,2617.440,136
4719,10,200,3,2,3,4,4,100,40000,0,1.661899,2570.358,138
4720,10,200,3,2,4,1,1,100,40000,0,1.367564,2064.426,137
4721,10,200,3,2,4,1,2,100,40000,0,1.270126,2214.450,138
4722,10,200,3,2,4,1,3,100,40000,0,0.998138,2269.512,138
4723,10,200,3,2,4,1,4,100,40000,0,1.387506,2272.704,137
4724,10,200,3,2,4,2,1,100,40000,0,0.901752,2162.048,136
4725,10,200,3,2,4,2,2,100,40000,0,0.945655,2266.320,134
4726,10,200,3,2,4,2,3,100,40000,0,1.062898,2229.878,134
4727,10,200,3,2,4,2,4,100,40000,0,1.079025,2427.250,136
4728,10,200,3,2,4,3,1,100,40000,0,1.272536,2349.312,137
4729,10,200,3,2,4,3,2,100,40000,0,1.193728,2311.540,138
4730,10,200,3,2,4,3,3,100,40000,0,1.018843,2386.020,138
4731,10,200,3,2,4,3,4,100,40000,0,1.503064,2412.620,137
4732,10,200,3,2,4,4,1,100,40000,0,1.016833,2207.268,137
4733,10,200,3,2,4,4,2,100,40000,0,1.032694,2313.668,138
4734,10,200,3,2,4,4,3,100,40000,0,0.981432,2685.536,138
4735,10,200,3,2,4,4,4,100,40000,0,1.288005,2529.660,137
4736,10,200,3,3,1,1,1,100,40000,0,0.762742,2249.562,138
4737,10,200,3,3,1,1,2,100,40000,0,0.774600,2190.510,138
4738,10,200,3,3,1,1,3,100,40000,0,0.702700,2095.814,138
4739,10,200,3,3,1,1,4,100,40000,0,1.180385,2340.534,138
4740,10,200,3,3,1,2,1,100,40000,0,0.990918,2053.254,141
4741,10,200,3,3,1,2,2,100,40000,0,1.000259,2159.654,141
4742,10,200,3,3,1,2,3,100,40000,0,0.809997,2103.794,141
4743,10,200,3,3,1,2,4,100,40000,0,1.088192,2243.710,141
4744,10,200,3,3,1,3,1,100,40000,0,0.930422,2190.244,138
4745,10,200,3,3,1,3,2,100,40000,0,0.982495,2362.080,138
4746,10,200,3,3,1,3,3,100,40000,0,0.751412,2376.976,138
4747,10,200,3,3,1,3,4,100,40000,0,1.106003,2418.472,138
4748,10,200,3,3,1,4,1,100,40000,0,0.849792,2068.682,144
4749,10,200,3,3,1,4,2,100,40000,0,0.938890,2651.222,144
4750,10,200,3,3,1,4,3,100,40000,0,0.825690,2415.546,144
4751,10,200,3,3,1,4,4,100,40000,0,1.065611,2456.510,144
4752,10,200,3,3,2,1,1,100,40000,0,0.778040,2125.872,133
4753,10,200,3,3,2,1,2,100,40000,0,0.875892,2065.756,133
4754,10,200,3,3,2,1,3,100,40000,0,0.798652,2358.888,133
4755,10,200,3,3,2,1,4,100,40000,0,1.114651,2290.526,133
4756,10,200,3,3,2,2,1,100,40000,0,0.893139,2129.862,136
4757,10,200,3,3,2,2,2,100,40000,0,1.018267,2009.098,136
4758,10,200,3,3,2,2,3,100,40000,0,0.876332,2353.302,136
4759,10,200,3,3,2,2,4,100,40000,0,1.073826,2238.124,136
4760,10,200,3,3,2,3,1,100,40000,0,0.998535,2305.156,133
4761,10,200,3,3,2,3,2,100,40000,0,1.080202,2318.190,133
4762,10,200,3,3,2,3,3,100,40000,0,0.910969,2427.250,133
4763,10,200,3,3,2,3,4,100,40000,0,1.051507,2612.386,134
4764,10,200,3,3,2,4,1,100,40000,0,0.988214,2287.866,139
4765,10,200,3,3,2,4,2,100,40000,0,1.072955,2385.488,139
4766,10,200,3,3,2,4,3,100,40000,0,1.269097,2640.582,139
4767,10,200,3,3,2,4,4,100,40000,0,1.151038,2760.282,140
4768,10,200,3,3,3,1,1,100,40000,0,0.792729,1992.606,133
4769,10,200,3,3,3,1,2,100,40000,0,0.961160,2107.518,133
4770,10,200,3,3,3,1,3,100,40000,0,0.888918,2107.784,133
4771,10,200,3,3,3,1,4,100,40000,0,1.420246,2209.130,133
4772,10,200,3,3,3,2,1,100,40000,0,0.911840,2126.138,136
4773,10,200,3,3,3,2,2,100,40000,0,1.035985,2305.422,136
4774,10,200,3,3,3,2,3,100,40000,0,0.955633,2419.270,136
4775,10,200,3,3,3,2,4,100,40000,0,0.995472,2336.278,136
4776,10,200,3,3,3,3,1,100,40000,0,0.879713,2264.458,133
4777,10,200,3,3,3,3,2,100,40000,0,1.569390,2533.650,133
4778,10,200,3,3,3,3,3,100,40000,0,0.782365,2649.360,134
4779,10,200,3,3,3,3,4,100,40000,0,1.173790,2539.502,134
4780,10,200,3,3,3,4,1,100,40000,0,0.836217,2265.256,135
4781,10,200,3,3,3,4,2,100,40000,0,0.912038,2443.476,135
4782,10,200,3,3,3,4,3,100,40000,0,0.881721,2537.374,136
4783,10,200,3,3,3,4,4,100,40000,0,1.116628,2604.406,136
4784,10,200,3,3,4,1,1,100,40000,0,1.056063,2352.504,134
4785,10,200,3,3,4,1,2,100,40000,0,0.979113,2170.560,138
4786,10,200,3,3,4,1,3,100,40000,0,1.006801,2289.994,134
4787,10,200,3,3,4,1,4,100,40000,0,1.046161,2319.254,134
4788,10,200,3,3,4,2,1,100,40000,0,0.855921,2129.064,137
4789,10,200,3,3,4,2,2,100,40000,0,1.145069,2355.164,138
4790,10,200,3,3,4,2,3,100,40000,0,0.867990,2352.238,137
4791,10,200,3,3,4,2,4,100,40000,0,1.329521,2361.814,137
4792,10,200,3,3,4,3,1,100,40000,0,0.811917,2278.024,134
4793,10,200,3,3,4,3,2,100,40000,0,1.009560,2404.108,135
4794,10,200,3,3,4,3,3,100,40000,0,0.788065,2515.562,135
4795,10,200,3,3,4,3,4,100,40000,0,1.020518,2461.564,135
4796,10,200,3,3,4,4,1,100,40000,0,0.829030,2391.340,138
4797,10,200,3,3,4,4,2,100,40000,0,1.007389,2520.350,142
4798,10,200,3,3,4,4,3,100,40000,0,0.979070,3019.632,139
4799,10,200,3,3,4,4,4,100,40000,0,1.008177,2545.886,139
4800,10,200,3,4,1,1,1,100,40000,0,1.138651,2384.956,140
4801,10,200,3,4,1,1,2,100,40000,0,1.026866,2444.806,140
4802,10,200,3,4,1,1,3,100,40000,0,1.026254,2343.460,140
4803,10,200,3,4,1,1,4,100,40000,0,1.067615,2250.094,140
4804,10,200,3,4,1,2,1,100,40000,0,0.821235,2238.390,139
4805,10,200,3,4,1,2,2,100,40000,0,0.914811,2100.602,139
4806,10,200,3,4,1,2,3,100,40000,0,0.786846,2527.266,139
4807,10,200,3,4,1,2,4,100,40000,0,1.292371,2350.642,139
4808,10,200,3,4,1,3,1,100,40000,0,0.862797,2201.150,140
4809,10,200,3,4,1,3,2,100,40000,0,1.323280,2564.506,140
4810,10,200,3,4,1,3,3,100,40000,0,1.222215,2632.070,140
4811,10,200,3,4,1,3,4,100,40000,0,1.331879,2479.386,141
4812,10,200,3,4,1,4,1,100,40000,0,0.998003,2337.874,140
4813,10,200,3,4,1,4,2,100,40000,0,0.955960,2414.482,140
4814,10,200,3,4,1,4,3,100,40000,0,0.891765,2557.324,140
4815,10,200,3,4,1,4,4,100,40000,0,1.268855,2459.702,141
4816,10,200,3,4,2,1,1,100,40000,0,1.208602,2149.014,138
4817,10,200,3,4,2,1,2,100,40000,0,1.005504,2397.192,138
4818,10,200,3,4,2,1,3,100,40000,0,1.082455,2217.376,138
4819,10,200,3,4,2,1,4,100,40000,0,1.171407,2324.574,138
4820,10,200,3,4,2,2,1,100,40000,0,0.807625,2424.590,134
4821,10,200,3,4,2,2,2,100,40000,0,0.979671,2304.092,134
4822,10,200,3,4,2,2,3,100,40000,0,1.066429,2561.580,134
4823,10,200,3,4,2,2,4,100,40000,0,1.323147,2449.860,134
4824,10,200,3,4,2,3,1,100,40000,0,1.076958,2664.788,138
4825,10,200,3,4,2,3,2,100,40000,0,1.227730,2715.860,138
4826,10,200,3,4,2,3,3,100,40000,0,1.259395,2747.248,139
4827,10,200,3,4,2,3,4,100,40000,0,1.467593,2615.844,139
4828,10,200,3,4,2,4,1,100,40000,0,0.888842,2505.454,138
4829,10,200,3,4,2,4,2,100,40000,0,1.133959,2461.564,138
4830,10,200,3,4,2,4,3,100,40000,0,0.931605,2497.474,139
4831,10,200,3,4,2,4,4,100,40000,0,1.351532,2883.706,139
4832,10,200,3,4,3,1,1,100,40000,0,1.171599,2364.740,135
4833,10,200,3,4,3,1,2,100,40000,0,1.076817,2314.200,138
4834,10,200,3,4,3,1,3,100,40000,0,1.014216,2630.208,138
4835,10,200,3,4,3,1,4,100,40000,0,0.991358,2349.312,135
4836,10,200,3,4,3,2,1,100,40000,0,1.012172,2232.272,134
4837,10,200,3,4,3,2,2,100,40000,0,0.836098,2497.474,134
4838,10,200,3,4,3,2,3,100,40000,0,0.811466,2374.848,134
4839,10,200,3,4,3,2,4,100,40000,0,1.104545,2214.716,134
4840,10,200,3,4,3,3,1,100,40000,0,1.058328,2355.962,135
4841,10,200,3,4,3,3,2,100,40000,0,1.303749,2793.000,138
4842,10,200,3,4,3,3,3,100,40000,0,1.082765,2618.770,139
4843,10,200,3,4,3,3,4,100,40000,0,1.404221,2514.498,136
4844,10,200,3,4,3,4,1,100,40000,0,1.228046,2552.802,135
4845,10,200,3,4,3,4,2,100,40000,0,1.037074,2509.178,138
4846,10,200,3,4,3,4,3,100,40000,0,1.222248,2750.972,139
4847,10,200,3,4,3,4,4,100,40000,0,1.010907,2446.402,136
4848,10,200,3,4,4,1,1,100,40000,0,1.232700,2210.194,136
4849,10,200,3,4,4,1,2,100,40000,0,0.874764,2285.738,138
4850,10,200,3,4,4,1,3,100,40000,0,1.022286,2533.118,140
4851,10,200,3,4,4,1,4,100,40000,0,1.369826,2496.410,136
4852,10,200,3,4,4,2,1,100,40000,0,1.048074,2070.544,135
4853,10,200,3,4,4,2,2,100,40000,0,0.963807,2385.754,134
4854,10,200,3,4,4,2,3,100,40000,0,0.876955,2249.562,136
4855,10,200,3,4,4,2,4,100,40000,0,1.396383,2378.040,135
4856,10,200,3,4,4,3,1,100,40000,0,1.015649,2390.010,136
4857,10,200,3,4,4,3,2,100,40000,0,0.964298,2446.934,138
4858,10,200,3,4,4,3,3,100,40000,0,0.998959,2507.848,139
4859,10,200,3,4,4,3,4,100,40000,0,1.212855,2561.314,137
4860,10,200,3,4,4,4,1,100,40000,0,1.238750,2517.424,136
4861,10,200,3,4,4,4,2,100,40000,0,1.232066,2475.662,138
4862,10,200,3,4,4,4,3,100,40000,0,1.260245,2602.012,141
4863,10,200,3,4,4,4,4,100,40000,0,1.476186,2719.584,137
4864,10,200,4,1,1,1,1,100,40000,0,0.261825,1618.344,109
4865,10,200,4,1,1,1,2,100,40000,0,0.236079,1948.450,144
4866,10,200,4,1,1,1,3,100,40000,0,0.248175,1995.798,143
4867,10,200,4,1,1,1,4,100,40000,0,0.287928,2069.746,139
4868,10,200,4,1,1,2,1,100,40000,0,0.270178,1653.456,113
4869,10,200,4,1,1,2,2,100,40000,0,0.295662,2091.558,145
4870,10,200,4,1,1,2,3,100,40000,0,0.273918,1958.558,143
4871,10,200,4,1,1,2,4,100,40000,0,0.307990,2068.150,110
4872,10,200,4,1,1,3,1,100,40000,0,0.295218,1799.224,110
4873,10,200,4,1,1,3,2,100,40000,0,0.435843,1869.448,113
4874,10,200,4,1,1,3,3,100,40000,0,0.361623,2137.310,143
4875,10,200,4,1,1,3,4,100,40000,0,0.335333,2252.222,139
4876,10,200,4,1,1,4,1,100,40000,0,0.258648,1969.464,114
4877,10,200,4,1,1,4,2,100,40000,0,0.343848,2075.332,117
4878,10,200,4,1,1,4,3,100,40000,0,0.280858,2436.560,149
4879,10,200,4,1,1,4,4,100,40000,0,0.325857,2274.300,111
4880,10,200,4,1,2,1,1,100,40000,0,0.286464,1908.284,145
4881,10,200,4,1,2,1,2,100,40000,0,0.326349,1773.422,113
4882,10,200,4,1,2,1,3,100,40000,0,0.274752,1747.620,111
4883,10,200,4,1,2,1,4,100,40000,0,0.373769,2023.994,143
4884,10,200,4,1,2,2,1,100,40000,0,0.336586,2025.590,145
4885,10,200,4,1,2,2,2,100,40000,0,0.349164,2094.484,145
4886,10,200,4,1,2,2,3,100,40000,0,0.251398,1827.420,143
4887,10,200,4,1,2,2,4,100,40000,0,0.261692,1866.788,111
4888,10,200,4,1,2,3,1,100,40000,0,0.274761,2102.996,145
4889,10,200,4,1,2,3,2,100,40000,0,0.329371,1888.334,113
4890,10,200,4,1,2,3,3,100,40000,0,0.301459,2108.316,143
4891,10,200,4,1,2,3,4,100,40000,0,0.272767,2001.384,143
4892,10,200,4,1,2,4,1,100,40000,0,0.269668,2174.816,149
4893,10,200,4,1,2,4,2,100,40000,0,0.323098,2031.708,117
4894,10,200,4,1,2,4,3,100,40000,0,0.298138,2345.056,147
4895,10,200,4,1,2,4,4,100,40000,0,0.284396,2403.044,147
4896,10,200,4,1,3,1,1,100,40000,0,0.280272,2056.978,146
4897,10,200,4,1,3,1,2,100,40000,0,0.382902,2301.698,149
4898,10,200,4,1,3,1,3,100,40000,0,0.225516,2245.838,147
4899,10,200,4,1,3,1,4,100,40000,0,0.329165,2177.210,143
4900,10,200,4,1,3,2,1,100,40000,0,0.291276,2189.712,149
4901,10,200,4,1,3,2,2,100,40000,0,0.290180,2340.800,149
4902,10,200,4,1,3,2,3,100,40000,0,0.302213,2376.178,147
4903,10,200,4,1,3,2,4,100,40000,0,0.291702,2388.680,146
4904,10,200,4,1,3,3,1,100,40000,0,0.325029,2003.778,114
4905,10,200,4,1,3,3,2,100,40000,0,0.247789,2103.528,117
4906,10,200,4,1,3,3,3,100,40000,0,0.293525,2584.722,147
4907,10,200,4,1,3,3,4,100,40000,0,0.309324,2116.030,111
4908,10,200,4,1,3,4,1,100,40000,0,0.262759,2183.062,146
4909,10,200,4,1,3,4,2,100,40000,0,0.256121,2406.502,149
4910,10,200,4,1,3,4,3,100,40000,0,0.284093,2447.200,147
4911,10,200,4,1,3,4,4,100,40000,0,0.323066,2524.340,143
4912,10,200,4,1,4,1,1,100,40000,0,0.258733,1720.488,111
4913,10,200,4,1,4,1,2,100,40000,0,0.282082,2150.078,146
4914,10,200,4,1,4,1,3,100,40000,0,0.216257,1873.172,112
4915,10,200,4,1,4,1,4,100,40000,0,0.407194,1808.268,109
4916,10,200,4,1,4,2,1,100,40000,0,0.281673,2068.416,146
4917,10,200,4,1,4,2,2,100,40000,0,0.322645,2161.250,146
4918,10,200,4,1,4,2,3,100,40000,0,0.341054,1942.598,112
4919,10,200,4,1,4,2,4,100,40000,0,0.343299,2372.720,144
4920,10,200,4,1,4,3,1,100,40000,0,0.274853,2228.548,143
4921,10,200,4,1,4,3,2,100,40000,0,0.279755,2374.050,146
4922,10,200,4,1,4,3,3,100,40000,0,0.277292,2151.940,112
4923,10,200,4,1,4,3,4,100,40000,0,0.361498,2098.208,109
4924,10,200,4,1,4,4,1,100,40000,0,0.281139,2280.950,147
4925,10,200,4,1,4,4,2,100,40000,0,0.336689,2452.786,150
4926,10,200,4,1,4,4,3,100,40000,0,0.285613,2304.624,116
4927,10,200,4,1,4,4,4,100,40000,0,0.372588,2603.874,145
4928,10,200,4,2,1,1,1,100,40000,0,0.279295,1744.694,113
4929,10,200,4,2,1,1,2,100,40000,0,0.259858,2087.834,143
4930,10,200,4,2,1,1,3,100,40000,0,0.262566,1929.298,143
4931,10,200,4,2,1,1,4,100,40000,0,0.283538,2084.908,142
4932,10,200,4,2,1,2,1,100,40000,0,0.262482,2195.298,144
4933,10,200,4,2,1,2,2,100,40000,0,0.261596,1913.870,107
4934,10,200,4,2,1,2,3,100,40000,0,0.236924,2071.608,139
4935,10,200,4,2,1,2,4,100,40000,0,0.295876,2188.914,141
4936,10,200,4,2,1,3,1,100,40000,0,0.413237,2250.094,145
4937,10,200,4,2,1,3,2,100,40000,0,0.304763,2306.486,143
4938,10,200,4,2,1,3,3,100,40000,0,0.297823,2396.926,143
4939,10,200,4,2,1,3,4,100,40000,0,0.556359,2414.482,142
4940,10,200,4,2,1,4,1,100,40000,0,0.327001,2333.618,145
4941,10,200,4,2,1,4,2,100,40000,0,0.327698,2380.966,143
4942,10,200,4,2,1,4,3,100,40000,0,0.319265,2103.794,111
4943,10,200,4,2,1,4,4,100,40000,0,0.405597,2396.394,142
4944,10,200,4,2,2,1,1,100,40000,0,0.295374,1793.904,113
4945,10,200,4,2,2,1,2,100,40000,0,0.331133,2198.224,145
4946,10,200,4,2,2,1,3,100,40000,0,0.299156,2100.070,143
4947,10,200,4,2,2,1,4,100,40000,0,0.330150,2317.392,143
4948,10,200,4,2,2,2,1,100,40000,0,0.327636,2206.736,141
4949,10,200,4,2,2,2,2,100,40000,0,0.299715,1995.532,109
4950,10,200,4,2,2,2,3,100,40000,0,0.241483,2041.816,139
4951,10,200,4,2,2,2,4,100,40000,0,0.303859,2375.646,139
4952,10,200,4,2,2,3,1,100,40000,0,0.358069,2298.772,145
4953,10,200,4,2,2,3,2,100,40000,0,0.435305,2226.420,113
4954,10,200,4,2,2,3,3,100,40000,0,0.430208,2160.186,111
4955,10,200,4,2,2,3,4,100,40000,0,0.516023,2241.316,111
4956,10,200,4,2,2,4,1,100,40000,0,0.295449,2111.508,113
4957,10,200,4,2,2,4,2,100,40000,0,0.321066,2366.336,145
4958,10,200,4,2,2,4,3,100,40000,0,0.314074,2403.044,143
4959,10,200,4,2,2,4,4,100,40000,0,0.405128,2464.224,143
4960,10,200,4,2,3,1,1,100,40000,0,0.325933,2066.820,117
4961,10,200,4,2,3,1,2,100,40000,0,0.251083,2113.104,115
4962,10,200,4,2,3,1,3,100,40000,0,0.228433,2479.652,147
4963,10,200,4,2,3,1,4,100,40000,0,0.349802,2375.646,146
4964,10,200,4,2,3,2,1,100,40000,0,0.301383,2104.326,116
4965,10,200,4,2,3,2,2,100,40000,0,0.314855,2288.132,143
4966,10,200,4,2,3,2,3,100,40000,0,0.296555,2417.142,143
4967,10,200,4,2,3,2,4,100,40000,0,0.315438,2203.012,115
4968,10,200,4,2,3,3,1,100,40000,0,0.352888,2093.952,117
4969,10,200,4,2,3,3,2,100,40000,0,0.347611,2407.566,147
4970,10,200,4,2,3,3,3,100,40000,0,0.327914,2281.748,115
4971,10,200,4,2,3,3,4,100,40000,0,0.505831,2517.956,146
4972,10,200,4,2,3,4,1,100,40000,0,0.331082,2235.198,117
4973,10,200,4,2,3,4,2,100,40000,0,0.326788,2396.660,147
4974,10,200,4,2,3,4,3,100,40000,0,0.341779,2318.722,115
4975,10,200,4,2,3,4,4,100,40000,0,0.377133,2199.022,114
4976,10,200,4,2,4,1,1,100,40000,0,0.339491,2452.520,146
4977,10,200,4,2,4,1,2,100,40000,0,0.262413,2438.156,145
4978,10,200,4,2,4,1,3,100,40000,0,0.269145,2558.654,145
4979,10,200,4,2,4,1,4,100,40000,0,0.308457,2419.802,144
4980,10,200,4,2,4,2,1,100,40000,0,0.267076,2317.392,145
4981,10,200,4,2,4,2,2,100,40000,0,0.305682,2356.228,141
4982,10,200,4,2,4,2,3,100,40000,0,0.265795,1973.720,109
4983,10,200,4,2,4,2,4,100,40000,0,0.374320,2441.348,143
4984,10,200,4,2,4,3,1,100,40000,0,0.316916,2214.184,114
4985,10,200,4,2,4,3,2,100,40000,0,0.324147,2486.834,145
4986,10,200,4,2,4,3,3,100,40000,0,0.291427,2364.740,113
4987,10,200,4,2,4,3,4,100,40000,0,0.337889,2219.238,112
4988,10,200,4,2,4,4,1,100,40000,0,0.330046,2284.408,114
4989,10,200,4,2,4,4,2,100,40000,0,0.355715,2548.014,145
4990,10,200,4,2,4,4,3,100,40000,0,0.305829,2514.232,145
4991,10,200,4,2,4,4,4,100,40000,0,0.342205,2228.016,112
4992,10,200,4,3,1,1,1,100,40000,0,0.330375,2091.824,142
4993,10,200,4,3,1,1,2,100,40000,0,0.209929,1799.490,110
4994,10,200,4,3,1,1,3,100,40000,0,0.223800,2132.522,140
4995,10,200,4,3,1,1,4,100,40000,0,0.280307,2038.358,139
4996,10,200,4,3,1,2,1,100,40000,0,0.260229,2250.094,145
4997,10,200,4,3,1,2,2,100,40000,0,0.288959,2412.886,145
4998,10,200,4,3,1,2,3,100,40000,0,0.284614,2350.642,143
4999,10,200,4,3,1,2,4,100,40000,0,0.447656,2200.086,142
5000,10,200,4,3,1,3,1,100,40000,0,0.271217,1993.670,110
5001,10,200,4,3,1,3,2,100,40000,0,0.307338,2082.780,110
5002,10,200,4,3,1,3,3,100,40000,0,0.339309,2380.700,140
5003,10,200,4,3,1,3,4,100,40000,0,0.311773,2233.070,107
5004,10,200,4,3,1,4,1,100,40000,0,0.278721,2460.500,146
5005,10,200,4,3,1,4,2,100,40000,0,0.299746,2321.914,114
5006,10,200,4,3,1,4,3,100,40000,0,0.277042,2612.918,146
5007,10,200,4,3,1,4,4,100,40000,0,0.368557,2507.316,143
5008,10,200,4,3,2,1,1,100,40000,0,0.337640,2208.332,142
5009,10,200,4,3,2,1,2,100,40000,0,0.393133,1923.978,110
5010,10,200,4,3,2,1,3,100,40000,0,0.388591,2032.506,140
5011,10,200,4,3,2,1,4,100,40000,0,0.359703,2103.794,140
5012,10,200,4,3,2,2,1,100,40000,0,0.411209,1985.158,145
5013,10,200,4,3,2,2,2,100,40000,0,0.280135,1842.050,113
5014,10,200,4,3,2,2,3,100,40000,0,0.417235,2033.038,143
5015,10,200,4,3,2,2,4,100,40000,0,0.321713,1948.716,111
5016,10,200,4,3,2,3,1,100,40000,0,0.310078,2204.874,142
5017,10,200,4,3,2,3,2,100,40000,0,0.327233,2517.158,142
5018,10,200,4,3,2,3,3,100,40000,0,0.307485,1980.370,109
5019,10,200,4,3,2,3,4,100,40000,0,0.384983,1902.166,109
5020,10,200,4,3,2,4,1,100,40000,0,0.298517,2085.972,114
5021,10,200,4,3,2,4,2,100,40000,0,0.367887,2506.518,146
5022,10,200,4,3,2,4,3,100,40000,0,0.328278,2401.448,147
5023,10,200,4,3,2,4,4,100,40000,0,0.325131,2241.050,112
5024,10,200,4,3,3,1,1,100,40000,0,0.277587,2223.228,146
5025,10,200,4,3,3,1,2,100,40000,0,0.276965,2351.174,146
5026,10,200,4,3,3,1,3,100,40000,0,0.314290,2510.508,144
5027,10,200,4,3,3,1,4,100,40000,0,0.338141,2429.644,143
